panel_id,lane_id,proposal_id,exact_identity,admission_rank,admission_type,selected_for_strict
main,basis_oi_state,proposal:f085b4e39f09efc501839d10,exact-signal:8e5eb9a84268bbe62b803b56,23,STRATIFIED_ANTI_COLLAPSE,False
main,basis_oi_state,proposal:a10a02f48a0ce8c2b49424bf,exact-signal:28e07082b3b39cac8068f6eb,24,STRATIFIED_ANTI_COLLAPSE,False
main,basis_oi_state,proposal:8d3f658f3ae77c2dfc4f8055,exact-signal:23494ea0b2238c5fcafc1765,25,STRATIFIED_ANTI_COLLAPSE,True
main,basis_oi_state,proposal:0c1de9dcd5584f89d6798d47,exact-signal:7b2e98fa20c7cadbf283baf5,26,STRATIFIED_ANTI_COLLAPSE,False
main,basis_oi_state,proposal:95f19660be6cf474b55856a6,exact-signal:5cf75f3530bde0ce7aec3370,27,STRATIFIED_ANTI_COLLAPSE,True
main,basis_oi_state,proposal:8b05333dabcdf5e6867e60cc,exact-signal:c6b236e25618245be8e78c4d,28,STRATIFIED_ANTI_COLLAPSE,False
main,basis_oi_state,proposal:ca42697caaaa679bee29f1dd,exact-signal:71d466502a7537ee12aa06b2,29,STRATIFIED_ANTI_COLLAPSE,True
main,basis_oi_state,proposal:cf68127e72edf5be515d1726,exact-signal:a39cab89a8cfb86908f9b7ec,30,STRATIFIED_ANTI_COLLAPSE,True
main,basis_oi_state,proposal:42c6b141c09c2705b78e94d4,exact-signal:af3486945ae28b213affea0c,31,STRATIFIED_ANTI_COLLAPSE,True
main,basis_oi_state,proposal:99018d699629939f4676b0f5,exact-signal:77652e213c0cb315dab1d484,32,STRATIFIED_ANTI_COLLAPSE,False
main,basis_oi_state,proposal:d7839188671ec31619fe7a81,exact-signal:71d643d579b7248c49ce6230,33,STRATIFIED_ANTI_COLLAPSE,False
main,basis_oi_state,proposal:bbe6f059eb7d887e7ac54ece,exact-signal:a94734d21f66cd6e872e6bf3,34,STRATIFIED_ANTI_COLLAPSE,False
main,basis_oi_state,proposal:bc723cae64df91a3f083cd63,exact-signal:ba963dea44f17de002f29187,35,STRATIFIED_ANTI_COLLAPSE,True
main,basis_oi_state,proposal:6e802b742f7c38c558d396eb,exact-signal:07590e32b56683d3d23a4fa6,36,STRATIFIED_ANTI_COLLAPSE,True
main,basis_oi_state,proposal:29eeb0fb016ad356d20c905e,exact-signal:798a54a673738eb5f22cafa6,37,STRATIFIED_ANTI_COLLAPSE,False
main,basis_oi_state,proposal:2fb9b523d02f991decfeff5f,exact-signal:2c7594a950d4b451721635e6,38,STRATIFIED_ANTI_COLLAPSE,False
main,basis_oi_state,proposal:ba1cc2e29d4e2652210eb15c,exact-signal:237dc4a78d5251b1042fafd3,39,STRATIFIED_ANTI_COLLAPSE,True
main,basis_oi_state,proposal:e0b7925f601c70cf79420b6e,exact-signal:aa179d4ac3387160ee8a5121,40,STRATIFIED_ANTI_COLLAPSE,True
main,basis_oi_state,proposal:02dff9eb4a282409d0dadd11,exact-signal:2498a6bc7412c1a314109f8b,41,STRATIFIED_ANTI_COLLAPSE,False
main,basis_oi_state,proposal:8e7f63076682b5a4a55c703a,exact-signal:262d874c233bbc1daf336d18,42,STRATIFIED_ANTI_COLLAPSE,True
main,basis_oi_state,proposal:d4a51e9208736060dbb803e5,exact-signal:9923f3e6b56ba6798093a71b,43,STRATIFIED_ANTI_COLLAPSE,True
main,basis_oi_state,proposal:a9b4d1a3d6e28ac8da6e2771,exact-signal:be78435a6b042b08c602eb66,44,STRATIFIED_ANTI_COLLAPSE,True
main,basis_oi_state,proposal:44babbceee98ccfa8f6b97b1,exact-signal:adb8b3ef6988bc600d20d55e,45,STRATIFIED_ANTI_COLLAPSE,False
main,basis_oi_state,proposal:dd119ef9981646567e6f3b8e,exact-signal:4460bfd23b851820e2405bdf,46,STRATIFIED_ANTI_COLLAPSE,True
main,basis_oi_state,proposal:b5b248d8e32675f0882aa2a6,exact-signal:e77ca931930a1a30ecadfbc4,47,STRATIFIED_ANTI_COLLAPSE,False
main,basis_oi_state,proposal:e7949039f83c6a42d6243d83,exact-signal:7699cd548bac1fa1e2f1b031,48,STRATIFIED_ANTI_COLLAPSE,True
main,basis_oi_state,proposal:ade6b5f14623e416b5ef5e6a,exact-signal:725f161e0fdf8628968f25f4,49,STRATIFIED_ANTI_COLLAPSE,False
main,basis_oi_state,proposal:08a9e606e8423eaa9df9f51c,exact-signal:9778fb2dfeb5bdfe2d911991,50,STRATIFIED_ANTI_COLLAPSE,False
main,basis_oi_state,proposal:2e5fe592a6ef52c57e19e301,exact-signal:fbe4d71277e0c19a18b240c2,51,STRATIFIED_ANTI_COLLAPSE,True
main,basis_oi_state,proposal:58e986191ae81126495c5d4c,exact-signal:26eaa40ecb3723ab94cfba9c,52,STRATIFIED_ANTI_COLLAPSE,True
main,basis_oi_state,proposal:1ca9d10377563f8c047e7d24,exact-signal:db64a6aafdb130da43ebdb4c,53,STRATIFIED_ANTI_COLLAPSE,False
main,basis_oi_state,proposal:aca2494e927893079489c3ea,exact-signal:6bac30391b5b52be6cad6a24,54,STRATIFIED_ANTI_COLLAPSE,True
main,basis_oi_state,proposal:ac6bd5e865a069aaea8d812f,exact-signal:565992fa57e6bc4f6e56575c,55,STRATIFIED_ANTI_COLLAPSE,True
main,basis_oi_state,proposal:af3588262b0c9c50c6f798f4,exact-signal:93a1607e4c2a93d05c551f56,56,STRATIFIED_ANTI_COLLAPSE,True
main,basis_oi_state,proposal:a334b38cf59dec9d50599943,exact-signal:28bc8463d79f5deff0b81bc7,57,STRATIFIED_ANTI_COLLAPSE,False
main,basis_oi_state,proposal:dbb720fd3ecea6202e5a24b5,exact-signal:ecc2b11903d392f9db2a7a37,58,STRATIFIED_ANTI_COLLAPSE,False
main,basis_oi_state,proposal:596d30ca0ee21f22eb907935,exact-signal:6c419b36478ec9aaebf8190c,59,STRATIFIED_ANTI_COLLAPSE,False
main,basis_oi_state,proposal:a50c22382abde2aaa58d9d0e,exact-signal:50b25392b6b3a754be8a4092,60,STRATIFIED_ANTI_COLLAPSE,True
main,basis_oi_state,proposal:09be5ed0d7127445c2b6fa6a,exact-signal:699ae5026daafcc08bff00eb,61,STRATIFIED_ANTI_COLLAPSE,False
main,basis_oi_state,proposal:b57cd292fc6f0091b6105085,exact-signal:0a3ece4a86015c810adc0598,62,STRATIFIED_ANTI_COLLAPSE,True
main,basis_oi_state,proposal:48fc1fe89c5d21b93563df2c,exact-signal:934bbc3221fc7c56733921f9,63,STRATIFIED_ANTI_COLLAPSE,False
main,volatility_session,proposal:d891972e66a4c3feaf7c86b3,exact-signal:eb3bcc9edb9c0392ab4dd97b,0,STRATIFIED_ANTI_COLLAPSE,True
main,volatility_session,proposal:499dd2100360d0659f1a45d7,exact-signal:e17d2a44e1e5241637089e63,1,STRATIFIED_ANTI_COLLAPSE,False
main,volatility_session,proposal:faf41f4bb130320cfc11da1d,exact-signal:252d64cec0b0dca4c7e1b2cd,2,STRATIFIED_ANTI_COLLAPSE,False
main,volatility_session,proposal:deb234aaee0e76cc37d57483,exact-signal:880ddb89fd32d3d90ad1cbf3,3,STRATIFIED_ANTI_COLLAPSE,True
main,volatility_session,proposal:de8afc18ee09fa80571f8663,exact-signal:2e87947f827c311917de9302,4,STRATIFIED_ANTI_COLLAPSE,True
main,volatility_session,proposal:65fc4362f45640bec68fc185,exact-signal:31bb4ffb66552281df86c34e,5,STRATIFIED_ANTI_COLLAPSE,True
main,volatility_session,proposal:8a837f6a7d2bb2c425bca7e4,exact-signal:d8fc2998522bfa1b9ae8b839,6,STRATIFIED_ANTI_COLLAPSE,False
main,volatility_session,proposal:a2780df81e369a7ba559abbf,exact-signal:edda99d489bc059c7eedcfdd,7,STRATIFIED_ANTI_COLLAPSE,True
main,volatility_session,proposal:ad9cdbadf92010ef5150c693,exact-signal:6fde265db101f94d1cd173fa,8,STRATIFIED_ANTI_COLLAPSE,False
main,volatility_session,proposal:5b646dae017751238b8529e7,exact-signal:f00b9a457ab4a509e4f5fa9f,9,STRATIFIED_ANTI_COLLAPSE,True
main,volatility_session,proposal:458d6991ddf57768572af5a3,exact-signal:89556dbb91fdd25472b42e97,10,STRATIFIED_ANTI_COLLAPSE,True
main,volatility_session,proposal:5629f62b83eaa6b3579c66e0,exact-signal:86c3b287719cad93dc1d2e64,11,STRATIFIED_ANTI_COLLAPSE,False
main,volatility_session,proposal:e828e048903918e03b7ed98b,exact-signal:0ac1aa9c8d4cec06eaff3098,12,STRATIFIED_ANTI_COLLAPSE,True
main,volatility_session,proposal:f316ee259f9e083813e13335,exact-signal:565857404a9e74713bc10f66,13,STRATIFIED_ANTI_COLLAPSE,False
main,volatility_session,proposal:dd43b751336ae624282d1ae2,exact-signal:627ed0197aea280ced403b86,14,STRATIFIED_ANTI_COLLAPSE,False
main,volatility_session,proposal:0ac97a626e1764a950236bce,exact-signal:3c073aba422ed92f1df5538f,15,STRATIFIED_ANTI_COLLAPSE,True
main,volatility_session,proposal:8acc19722bf91e3743ddd160,exact-signal:07b2a150efe8cb9836631053,16,STRATIFIED_ANTI_COLLAPSE,True
main,volatility_session,proposal:d4cadb304843bb9633213d9f,exact-signal:c6e98d2e894fa489aea3f388,17,STRATIFIED_ANTI_COLLAPSE,False
main,volatility_session,proposal:58ff10997cdb78aff24fdf66,exact-signal:8b3e0598659c1281e5881208,18,STRATIFIED_ANTI_COLLAPSE,False
main,volatility_session,proposal:1ca2310020b9349746d4e9d7,exact-signal:db7f2bcb15c2cf0ee8358fcc,19,STRATIFIED_ANTI_COLLAPSE,True
main,volatility_session,proposal:c0df607c7d1dc4b3c4e84848,exact-signal:89682f89be54ee36172c347a,20,STRATIFIED_ANTI_COLLAPSE,True
main,volatility_session,proposal:7385461fa012fadd6b427c45,exact-signal:ddaaa6644219ca5d66e56bb2,21,STRATIFIED_ANTI_COLLAPSE,True
main,volatility_session,proposal:3ed373d9dc01be96aac55065,exact-signal:d5e9088de13d48e831bfca31,22,STRATIFIED_ANTI_COLLAPSE,False
main,volatility_session,proposal:f9633c3eacc8654dd24ff385,exact-signal:4b8eb440d0af456d92930d4c,23,STRATIFIED_ANTI_COLLAPSE,False
main,volatility_session,proposal:6c41f6209309f94d47c41101,exact-signal:44594048658a569709fab88d,24,STRATIFIED_ANTI_COLLAPSE,True
main,volatility_session,proposal:c35590c99472873f21f251ee,exact-signal:d6191c97057163c0362395a4,25,STRATIFIED_ANTI_COLLAPSE,False
main,volatility_session,proposal:0a39f059e154fc40e73fc026,exact-signal:e872991a7708fb94e14641be,26,STRATIFIED_ANTI_COLLAPSE,True
main,volatility_session,proposal:0cee9fc2f57e0557e83fbb0e,exact-signal:f5072bd579f84e8378cd628b,27,STRATIFIED_ANTI_COLLAPSE,True
main,volatility_session,proposal:e5473b8cdbec15ac8ae782c8,exact-signal:7f39d630b8b45e463bfd8acb,28,STRATIFIED_ANTI_COLLAPSE,True
main,volatility_session,proposal:3a17f5bde0e30997716932b3,exact-signal:dcdc2041715d60a746ba0f27,29,STRATIFIED_ANTI_COLLAPSE,False
main,volatility_session,proposal:e0c618499b0fddf7da15b543,exact-signal:bfb9c7b12070268062214af8,30,STRATIFIED_ANTI_COLLAPSE,True
main,volatility_session,proposal:14678d54e803015dd44966dc,exact-signal:71e450a519972a4aad81332d,31,STRATIFIED_ANTI_COLLAPSE,False
main,volatility_session,proposal:50c4d2de18718cef7e58089c,exact-signal:fe4d47cf12cf006f4cc12f0c,32,STRATIFIED_ANTI_COLLAPSE,False
main,volatility_session,proposal:08f6493fc0b3f7c50af2e441,exact-signal:66e8e101928ec1bb56ff5c08,33,STRATIFIED_ANTI_COLLAPSE,False
main,volatility_session,proposal:1f55312df499ea6f39e60cfc,exact-signal:26222cb784d0aaf9d6e40081,34,STRATIFIED_ANTI_COLLAPSE,False
main,volatility_session,proposal:d166b750d4b163bc53329455,exact-signal:1003c97dc1b3b312df52ce50,35,STRATIFIED_ANTI_COLLAPSE,True
main,volatility_session,proposal:1fe0882685d84d65eeea3ee8,exact-signal:e6dbce5ddf8c1cc00cc51c34,36,STRATIFIED_ANTI_COLLAPSE,False
main,volatility_session,proposal:6ea9d5a1d0da64ba947c3184,exact-signal:f01dbcae0f4aefb3a6c1a667,37,STRATIFIED_ANTI_COLLAPSE,False
main,volatility_session,proposal:cd3427abc4cfa987fb8d5149,exact-signal:fccae9c652fd06871e214eb6,38,STRATIFIED_ANTI_COLLAPSE,True
main,volatility_session,proposal:c949181aaa643a49f421bbdd,exact-signal:21977863fae6d59784b8722c,39,STRATIFIED_ANTI_COLLAPSE,True
main,volatility_session,proposal:6b69033f12ca1fa44df9968e,exact-signal:36b1b7741385cf69ac25e203,40,STRATIFIED_ANTI_COLLAPSE,True
main,volatility_session,proposal:8f6e9e39549743a928ceb66b,exact-signal:e261549a51228b2330e987d8,41,STRATIFIED_ANTI_COLLAPSE,False
main,volatility_session,proposal:6e1ea7702ba05eec21f1e005,exact-signal:09357694c4c98ae6462d1896,42,STRATIFIED_ANTI_COLLAPSE,False
main,volatility_session,proposal:a9ab77206e07642254ae5a14,exact-signal:90b56e7dec5283653accacd9,43,STRATIFIED_ANTI_COLLAPSE,True
main,volatility_session,proposal:61594dcc202b0e01fae2f6c4,exact-signal:d49283d6c9a6ba3b7de298c7,44,STRATIFIED_ANTI_COLLAPSE,True
main,volatility_session,proposal:b124c8d9e865f5284009c294,exact-signal:2a667286396aa7028fa72899,45,STRATIFIED_ANTI_COLLAPSE,False
main,volatility_session,proposal:eb8ce3ae3a26fdbca5f13d8e,exact-signal:4b421ee347cbec00013c7078,46,STRATIFIED_ANTI_COLLAPSE,True
main,volatility_session,proposal:04dd7fdc2324ce82ecb1639c,exact-signal:0e8a1d04ce34f9dfe4d02ea9,47,STRATIFIED_ANTI_COLLAPSE,True
main,volatility_session,proposal:bc6e32ac1377de5ee45f5737,exact-signal:faad870532e3d8fc086caa4b,48,STRATIFIED_ANTI_COLLAPSE,True
main,volatility_session,proposal:3d31f9d2b3c3961cea38cd2d,exact-signal:f560f67e1932a568ccd19d3e,49,STRATIFIED_ANTI_COLLAPSE,True
main,volatility_session,proposal:bc8fd274bfd8ac0d5fea98b1,exact-signal:873b7fc7fb411922fce8c326,50,STRATIFIED_ANTI_COLLAPSE,False
main,volatility_session,proposal:9cad6336963c9c0001bcf1e7,exact-signal:4a6cb684e724db504d9e561e,51,STRATIFIED_ANTI_COLLAPSE,True
main,volatility_session,proposal:08daad5a432a5d7dc8b7794d,exact-signal:2257f3bd667cc2d6df7f73f9,52,STRATIFIED_ANTI_COLLAPSE,True
main,volatility_session,proposal:b58685397ddb69879094ed6f,exact-signal:16ac89430271cdc00f0be6ae,53,STRATIFIED_ANTI_COLLAPSE,False
main,volatility_session,proposal:981db5b5d048f56ce3f7b44e,exact-signal:7508a3f384f0a914b36015f0,54,STRATIFIED_ANTI_COLLAPSE,True
main,volatility_session,proposal:2806e887c239513e8a4a925a,exact-signal:c03b8177b91be4d71f6894c3,55,STRATIFIED_ANTI_COLLAPSE,False
main,volatility_session,proposal:b469d84dfd33624f38281a45,exact-signal:b4775460a52b40274f054441,56,STRATIFIED_ANTI_COLLAPSE,True
main,cross_asset_state,proposal:42fd133e0b33ede6b405a7bf,exact-signal:4460412d9df9735318792a38,0,STRATIFIED_ANTI_COLLAPSE,True
main,cross_asset_state,proposal:bd46711f9d5052016a6d75c7,exact-signal:f2f5064e7f167b16fb4ed777,1,STRATIFIED_ANTI_COLLAPSE,True
main,cross_asset_state,proposal:ed806477d47043e17da1ebd1,exact-signal:db195d5e196b79cb5d734149,2,STRATIFIED_ANTI_COLLAPSE,False
main,cross_asset_state,proposal:9648ddc3a30350b902e8d99c,exact-signal:0a459e9c627a83a832a8e773,3,STRATIFIED_ANTI_COLLAPSE,True
main,cross_asset_state,proposal:e518731789889766f6d33386,exact-signal:d2b688f4196c0697206960d1,4,STRATIFIED_ANTI_COLLAPSE,True
main,cross_asset_state,proposal:80ba2ab915bb216ae2a88b07,exact-signal:a639a3cf6fe938455a79d983,5,STRATIFIED_ANTI_COLLAPSE,True
main,cross_asset_state,proposal:e61abf35fae5e88d6e7e00dc,exact-signal:fe24b84f7d25753891de576b,6,STRATIFIED_ANTI_COLLAPSE,True
main,cross_asset_state,proposal:2be0bcae17843d1d138240a4,exact-signal:c2e78ba4c1f076ec8bb608be,7,STRATIFIED_ANTI_COLLAPSE,False
main,cross_asset_state,proposal:148d2e72a94dd32e7404cf5e,exact-signal:abb61969b364fe431e6aaa54,8,STRATIFIED_ANTI_COLLAPSE,False
main,cross_asset_state,proposal:5cca19a41e20d7950608b9e4,exact-signal:3877eae86a3729ed1877702b,9,STRATIFIED_ANTI_COLLAPSE,True
main,cross_asset_state,proposal:3a911d7ac9af61b682163386,exact-signal:1b742b7a2d092ad5a0b6c4ad,10,STRATIFIED_ANTI_COLLAPSE,True
main,cross_asset_state,proposal:d44dd00bbb66190efc6baf37,exact-signal:835df74d8c16c1517b78f87c,11,STRATIFIED_ANTI_COLLAPSE,True
main,cross_asset_state,proposal:89528dd2feaff7d0c5d99400,exact-signal:dd0427da8147bca96f2b9b22,12,STRATIFIED_ANTI_COLLAPSE,False
main,cross_asset_state,proposal:b65dae8580619b0bdc55f245,exact-signal:601bacd1a9d48a8996caed7b,13,STRATIFIED_ANTI_COLLAPSE,True
main,cross_asset_state,proposal:de6b76a8580702a5677d9dfd,exact-signal:b95bcdbdc5b4e9e88c9a8905,14,STRATIFIED_ANTI_COLLAPSE,False
main,cross_asset_state,proposal:e0f52764d1346e69f480ef3f,exact-signal:78bdaaaf3236bb840e5c5907,15,STRATIFIED_ANTI_COLLAPSE,True
main,cross_asset_state,proposal:eb3b26d24d0b4f0982799ffa,exact-signal:e891d1335255efb0882157c9,16,STRATIFIED_ANTI_COLLAPSE,True
main,cross_asset_state,proposal:fb81f94155c689e6c5b03db0,exact-signal:487c742527ef1a3132dee305,17,STRATIFIED_ANTI_COLLAPSE,True
main,cross_asset_state,proposal:c449fc0f5c00eb83f6ff3392,exact-signal:614be674bfd149d391b08097,18,STRATIFIED_ANTI_COLLAPSE,True
main,cross_asset_state,proposal:a77aee198c21177441d2ac8a,exact-signal:66572606dfa5cc0eef51a280,19,STRATIFIED_ANTI_COLLAPSE,False
main,cross_asset_state,proposal:8d6e6e23dfa56dbfb571aae9,exact-signal:9ed92d42ab6a7c34f4130b01,20,STRATIFIED_ANTI_COLLAPSE,False
main,cross_asset_state,proposal:c8f78aa71592f9391ee1f4fc,exact-signal:957ede52e8cfe714db0bd92a,21,STRATIFIED_ANTI_COLLAPSE,False
main,cross_asset_state,proposal:4affb90d81439d31d98a3cd0,exact-signal:b5be5375f6f5d7a279e5ef76,22,STRATIFIED_ANTI_COLLAPSE,False
main,cross_asset_state,proposal:15db8da510ef57913226248e,exact-signal:3326b0e6db246e24bc961802,23,STRATIFIED_ANTI_COLLAPSE,False
main,cross_asset_state,proposal:03af9eaba54a672a6552b201,exact-signal:9ca9525a57600330a7e1a521,24,STRATIFIED_ANTI_COLLAPSE,True
main,cross_asset_state,proposal:6756676e2b047c6671fd8c37,exact-signal:fec7051c45bc19df51a29978,25,STRATIFIED_ANTI_COLLAPSE,True
main,cross_asset_state,proposal:7edf52a555708ac32bd85afe,exact-signal:a0153600dc9a88ad2b29badd,26,STRATIFIED_ANTI_COLLAPSE,True
main,cross_asset_state,proposal:ec096076ac64f007ea948dba,exact-signal:c41b80210fa04a4022e81b67,27,STRATIFIED_ANTI_COLLAPSE,True
main,cross_asset_state,proposal:d87069e7dad04c917fbe7f91,exact-signal:4e151381356f8d0f827d3192,28,STRATIFIED_ANTI_COLLAPSE,True
main,cross_asset_state,proposal:210530496bedda8563a76b13,exact-signal:1730114fce75638abe6da548,29,STRATIFIED_ANTI_COLLAPSE,False
main,cross_asset_state,proposal:09c678be7757d559a753d40a,exact-signal:dcdefd9da741df630b7af6ef,30,STRATIFIED_ANTI_COLLAPSE,False
main,cross_asset_state,proposal:0eaaf459d30b2267b949d0f4,exact-signal:6b134c7fa9fdc681c86f806e,31,STRATIFIED_ANTI_COLLAPSE,True
main,cross_asset_state,proposal:a00f0a3e3d11b9907cd78e62,exact-signal:265385c3ed6cbbc80f000534,32,STRATIFIED_ANTI_COLLAPSE,True
main,cross_asset_state,proposal:5de41ffbda7237d05cede06a,exact-signal:7069748a21ca1ceafb2490a8,33,STRATIFIED_ANTI_COLLAPSE,True
main,cross_asset_state,proposal:cfc0ee8100430fee6a9c610c,exact-signal:a81dc534e70c31f7496f5c96,34,STRATIFIED_ANTI_COLLAPSE,True
main,cross_asset_state,proposal:bcd90d69d2d60f2e3c223179,exact-signal:ff90d1a1add5c048ff500c94,35,STRATIFIED_ANTI_COLLAPSE,True
main,cross_asset_state,proposal:c57122e45876ad0d2ac45b14,exact-signal:c5b3ea827cfe58faefb7d908,36,STRATIFIED_ANTI_COLLAPSE,True
main,cross_asset_state,proposal:14501957827c499d053375ac,exact-signal:dddf32c5b005a8e76ddb8109,37,STRATIFIED_ANTI_COLLAPSE,True
main,cross_asset_state,proposal:9e28179febadbe00c9d571c4,exact-signal:d9ea9f38ff6df8e84650ac08,38,STRATIFIED_ANTI_COLLAPSE,True
main,cross_asset_state,proposal:af2ee9a1cb6f927bebbc574d,exact-signal:114b184608d70ba50cd9c51a,39,STRATIFIED_ANTI_COLLAPSE,True
main,cross_asset_state,proposal:1194f8ea4ab72e3ecaab9311,exact-signal:71fcb527e527bcef261ee65f,40,STRATIFIED_ANTI_COLLAPSE,False
main,cross_asset_state,proposal:6f899cf759c16f30bf62c69c,exact-signal:d7572f732abc3ecd6b321a4e,41,STRATIFIED_ANTI_COLLAPSE,True
main,cross_asset_state,proposal:45d5d1d19756e50e285b9de7,exact-signal:aaea3ff64cc65bc90b899cdf,42,STRATIFIED_ANTI_COLLAPSE,True
main,cross_asset_state,proposal:c8f669f7210b6620d96d487b,exact-signal:9fe76bdc7fb41d8709f7c1d8,43,STRATIFIED_ANTI_COLLAPSE,False
main,cross_asset_state,proposal:b1cef94e8a560e60d9f8e6b3,exact-signal:7c9901ebf086f08a1152be31,44,STRATIFIED_ANTI_COLLAPSE,True
main,cross_asset_state,proposal:6e0e0a7c4a14e06587c6f6b6,exact-signal:723a6d305a39ef6d43d410b7,45,STRATIFIED_ANTI_COLLAPSE,True
main,cross_asset_state,proposal:183b43617487d09c1bcca277,exact-signal:603764d7cf44bc594a3a726b,46,STRATIFIED_ANTI_COLLAPSE,False
main,orthogonal_exile,proposal:67195a3125837b90380e26c8,exact-signal:4ad550f892dd101c6ff69c8d,0,STRATIFIED_ANTI_COLLAPSE,False
main,orthogonal_exile,proposal:c4ca3f392d02f94825c8e6c8,exact-signal:5dfcf672144634ad98e5107c,1,STRATIFIED_ANTI_COLLAPSE,False
main,orthogonal_exile,proposal:af5166ee263ff4e0b32283eb,exact-signal:d8d1f3349e4d59f908308895,2,STRATIFIED_ANTI_COLLAPSE,False
main,orthogonal_exile,proposal:f28e3ee0c1ef8dc4ae80941f,exact-signal:8218f74f72b8a1e9e8b85804,3,STRATIFIED_ANTI_COLLAPSE,False
main,orthogonal_exile,proposal:9cf27ed793b6734b45aa3688,exact-signal:f89a91cb838092f18d679219,4,STRATIFIED_ANTI_COLLAPSE,False
main,orthogonal_exile,proposal:f80f0d647bb16a5d69cd4df6,exact-signal:f73d987f7d5a417f735f733e,5,STRATIFIED_ANTI_COLLAPSE,True
main,orthogonal_exile,proposal:93edf9dfea2b3a486838adb6,exact-signal:d2af085730f7eaff8e89c49f,6,STRATIFIED_ANTI_COLLAPSE,False
main,orthogonal_exile,proposal:c2ec29ac7132455ddb33852b,exact-signal:29bdfa56ce7d6c1e35e558b0,7,STRATIFIED_ANTI_COLLAPSE,False
main,orthogonal_exile,proposal:d1d4c4187b78a1de7e0c7521,exact-signal:26abb6fd561eb3d3d73eb2cc,8,STRATIFIED_ANTI_COLLAPSE,False
main,orthogonal_exile,proposal:66a5425bfece60d6bd65ad29,exact-signal:a3ac1316aea007661625200a,9,STRATIFIED_ANTI_COLLAPSE,True
main,orthogonal_exile,proposal:03735a16c7103037da2222bd,exact-signal:eb3bcc9edb9c0392ab4dd97b,10,STRATIFIED_ANTI_COLLAPSE,True
main,orthogonal_exile,proposal:3e65f597bf7de8854706c9eb,exact-signal:bd990721a3334d07eed45122,11,STRATIFIED_ANTI_COLLAPSE,False
main,orthogonal_exile,proposal:d00afb8a460da548b8646da6,exact-signal:d77be13cc9af00aa139156ef,12,STRATIFIED_ANTI_COLLAPSE,False
main,orthogonal_exile,proposal:ee7030aeace6f92fb1c753e6,exact-signal:0f1691cd77a09ac057ab41f2,13,STRATIFIED_ANTI_COLLAPSE,False
main,orthogonal_exile,proposal:4f2a067afa1280aa4408123b,exact-signal:8c61314a9459f5904deb1ce9,14,STRATIFIED_ANTI_COLLAPSE,True
main,orthogonal_exile,proposal:78c32012c8e423cf5588e443,exact-signal:66f80b7e305a2bd1d147613a,15,STRATIFIED_ANTI_COLLAPSE,True
main,orthogonal_exile,proposal:b888e515b33a2625e1183cf9,exact-signal:a9d5f049fbd3245204bc5cda,16,STRATIFIED_ANTI_COLLAPSE,False
main,orthogonal_exile,proposal:7648b9b2f2472dd0d7160604,exact-signal:64b2aaa0b142aa12aabbc7f3,17,STRATIFIED_ANTI_COLLAPSE,False
main,orthogonal_exile,proposal:2b304410acd240b35b47c28a,exact-signal:f00b9a457ab4a509e4f5fa9f,18,STRATIFIED_ANTI_COLLAPSE,True
main,orthogonal_exile,proposal:3aceb54e0b644119828c79fa,exact-signal:10496132f3f960425e4567d0,19,STRATIFIED_ANTI_COLLAPSE,True
main,orthogonal_exile,proposal:b974f6dcf6774371e1030310,exact-signal:d2b688f4196c0697206960d1,20,STRATIFIED_ANTI_COLLAPSE,True
main,orthogonal_exile,proposal:a3ddb95a335d242fc824b029,exact-signal:0be995c56c7031ccc5c64222,21,STRATIFIED_ANTI_COLLAPSE,True
main,orthogonal_exile,proposal:f3ac6e1a7b0e08a1a925348f,exact-signal:edda99d489bc059c7eedcfdd,22,STRATIFIED_ANTI_COLLAPSE,True
main,orthogonal_exile,proposal:985e5b68f2d4ebaa32ca7f37,exact-signal:6fde265db101f94d1cd173fa,23,STRATIFIED_ANTI_COLLAPSE,False
main,orthogonal_exile,proposal:81a8f4e39e8c30fbd32925af,exact-signal:f7d2be7777fa7c89dea8b524,24,STRATIFIED_ANTI_COLLAPSE,False
main,orthogonal_exile,proposal:56fe6762a12fcf6f41ebb05e,exact-signal:50fa8bb4774a619b9352cee5,25,STRATIFIED_ANTI_COLLAPSE,True
main,orthogonal_exile,proposal:85e15284fa1dbe10dd3475b8,exact-signal:0b6c7ce501776930322ab0e4,26,STRATIFIED_ANTI_COLLAPSE,True
main,orthogonal_exile,proposal:e34adc4915bf68e8fa887b3d,exact-signal:bb423a3044ad2731c3994493,27,STRATIFIED_ANTI_COLLAPSE,True
main,orthogonal_exile,proposal:17e2708527553942673ab118,exact-signal:51238491b799ea815a3fc5d3,28,STRATIFIED_ANTI_COLLAPSE,True
main,orthogonal_exile,proposal:46ff3d7e0fdd32dbfdebd22e,exact-signal:191ea8ab2444fdc4e75c6c35,29,STRATIFIED_ANTI_COLLAPSE,False
main,orthogonal_exile,proposal:064f8b83694f0a8a21081a83,exact-signal:5710e863cfeede2082584a92,30,STRATIFIED_ANTI_COLLAPSE,False
main,orthogonal_exile,proposal:f7dfc8192f33b7591b674d09,exact-signal:e9422176e9ebc5e6d82c0ee8,31,STRATIFIED_ANTI_COLLAPSE,False
main,orthogonal_exile,proposal:1ed7f432ee5562c6c15d985d,exact-signal:ec7caf0c908d38974846d032,32,STRATIFIED_ANTI_COLLAPSE,False
