ts_utc,market,data_type,interval,symbol,month,url,checksum_url,path,checksum_path,status,bytes,sha256,expected_sha256,checksum_ok,error
2026-05-22T11:44:27Z,futures_um,markPriceKlines,1m,ACHUSDT,2024-12,https://data.binance.vision/data/futures/um/monthly/markPriceKlines/ACHUSDT/1m/ACHUSDT-1m-2024-12.zip,https://data.binance.vision/data/futures/um/monthly/markPriceKlines/ACHUSDT/1m/ACHUSDT-1m-2024-12.zip.CHECKSUM,G:\AlphaFactory_CryptoData\raw\binance_vision\futures_um\markPriceKlines\ACHUSDT\1m\ACHUSDT-1m-2024-12.zip,G:\AlphaFactory_CryptoData\metadata\checksums\binance_vision_monthly\futures_um\markPriceKlines\ACHUSDT\1m\ACHUSDT-1m-2024-12.zip.CHECKSUM,downloaded_checksum_ok,788834,fa922e1eba9d788eee9d3b8899040140be560e2228a28a2ceb9c9ad218429674,fa922e1eba9d788eee9d3b8899040140be560e2228a28a2ceb9c9ad218429674,True,
2026-05-22T11:44:27Z,futures_um,markPriceKlines,1m,ACHUSDT,2025-05,https://data.binance.vision/data/futures/um/monthly/markPriceKlines/ACHUSDT/1m/ACHUSDT-1m-2025-05.zip,https://data.binance.vision/data/futures/um/monthly/markPriceKlines/ACHUSDT/1m/ACHUSDT-1m-2025-05.zip.CHECKSUM,G:\AlphaFactory_CryptoData\raw\binance_vision\futures_um\markPriceKlines\ACHUSDT\1m\ACHUSDT-1m-2025-05.zip,G:\AlphaFactory_CryptoData\metadata\checksums\binance_vision_monthly\futures_um\markPriceKlines\ACHUSDT\1m\ACHUSDT-1m-2025-05.zip.CHECKSUM,downloaded_checksum_ok,766283,594f15ddc416bbbec7b91f69900f7321f6e6f7c8e3ba8ccd0eb96fedbd486167,594f15ddc416bbbec7b91f69900f7321f6e6f7c8e3ba8ccd0eb96fedbd486167,True,
2026-05-22T11:44:27Z,futures_um,markPriceKlines,1m,ACHUSDT,2025-10,https://data.binance.vision/data/futures/um/monthly/markPriceKlines/ACHUSDT/1m/ACHUSDT-1m-2025-10.zip,https://data.binance.vision/data/futures/um/monthly/markPriceKlines/ACHUSDT/1m/ACHUSDT-1m-2025-10.zip.CHECKSUM,G:\AlphaFactory_CryptoData\raw\binance_vision\futures_um\markPriceKlines\ACHUSDT\1m\ACHUSDT-1m-2025-10.zip,G:\AlphaFactory_CryptoData\metadata\checksums\binance_vision_monthly\futures_um\markPriceKlines\ACHUSDT\1m\ACHUSDT-1m-2025-10.zip.CHECKSUM,downloaded_checksum_ok,726716,d52a5c825be2d923fbf9cea25e35d95fe2b81b8402b86f442c5a32972add6552,d52a5c825be2d923fbf9cea25e35d95fe2b81b8402b86f442c5a32972add6552,True,
2026-05-22T11:44:27Z,futures_um,markPriceKlines,1m,ACHUSDT,2025-08,https://data.binance.vision/data/futures/um/monthly/markPriceKlines/ACHUSDT/1m/ACHUSDT-1m-2025-08.zip,https://data.binance.vision/data/futures/um/monthly/markPriceKlines/ACHUSDT/1m/ACHUSDT-1m-2025-08.zip.CHECKSUM,G:\AlphaFactory_CryptoData\raw\binance_vision\futures_um\markPriceKlines\ACHUSDT\1m\ACHUSDT-1m-2025-08.zip,G:\AlphaFactory_CryptoData\metadata\checksums\binance_vision_monthly\futures_um\markPriceKlines\ACHUSDT\1m\ACHUSDT-1m-2025-08.zip.CHECKSUM,downloaded_checksum_ok,742092,ef00cc14dc347d7ef8cdaec75ce7071541217f7fc8985783b1f7e505b3537afb,ef00cc14dc347d7ef8cdaec75ce7071541217f7fc8985783b1f7e505b3537afb,True,
2026-05-22T11:44:28Z,futures_um,markPriceKlines,1m,ALGOUSDT,2024-02,https://data.binance.vision/data/futures/um/monthly/markPriceKlines/ALGOUSDT/1m/ALGOUSDT-1m-2024-02.zip,https://data.binance.vision/data/futures/um/monthly/markPriceKlines/ALGOUSDT/1m/ALGOUSDT-1m-2024-02.zip.CHECKSUM,G:\AlphaFactory_CryptoData\raw\binance_vision\futures_um\markPriceKlines\ALGOUSDT\1m\ALGOUSDT-1m-2024-02.zip,G:\AlphaFactory_CryptoData\metadata\checksums\binance_vision_monthly\futures_um\markPriceKlines\ALGOUSDT\1m\ALGOUSDT-1m-2024-02.zip.CHECKSUM,downloaded_checksum_ok,715053,88c960f0799b503d442f0c7d136776fa400f28e09b02aba791403787b1080b3a,88c960f0799b503d442f0c7d136776fa400f28e09b02aba791403787b1080b3a,True,
2026-05-22T11:44:28Z,futures_um,markPriceKlines,1m,ACHUSDT,2026-03,https://data.binance.vision/data/futures/um/monthly/markPriceKlines/ACHUSDT/1m/ACHUSDT-1m-2026-03.zip,https://data.binance.vision/data/futures/um/monthly/markPriceKlines/ACHUSDT/1m/ACHUSDT-1m-2026-03.zip.CHECKSUM,G:\AlphaFactory_CryptoData\raw\binance_vision\futures_um\markPriceKlines\ACHUSDT\1m\ACHUSDT-1m-2026-03.zip,G:\AlphaFactory_CryptoData\metadata\checksums\binance_vision_monthly\futures_um\markPriceKlines\ACHUSDT\1m\ACHUSDT-1m-2026-03.zip.CHECKSUM,downloaded_checksum_ok,665258,81c0946dda341849cb7b3ec534761ce83f780103157116ea9dfa09598a0e267f,81c0946dda341849cb7b3ec534761ce83f780103157116ea9dfa09598a0e267f,True,
2026-05-22T11:44:27Z,futures_um,markPriceKlines,1m,ACHUSDT,2025-11,https://data.binance.vision/data/futures/um/monthly/markPriceKlines/ACHUSDT/1m/ACHUSDT-1m-2025-11.zip,https://data.binance.vision/data/futures/um/monthly/markPriceKlines/ACHUSDT/1m/ACHUSDT-1m-2025-11.zip.CHECKSUM,G:\AlphaFactory_CryptoData\raw\binance_vision\futures_um\markPriceKlines\ACHUSDT\1m\ACHUSDT-1m-2025-11.zip,G:\AlphaFactory_CryptoData\metadata\checksums\binance_vision_monthly\futures_um\markPriceKlines\ACHUSDT\1m\ACHUSDT-1m-2025-11.zip.CHECKSUM,downloaded_checksum_ok,697185,f9228a176e5c808c2fb06bd7775ef03e9d031041909fc7e2b9347721588e7a17,f9228a176e5c808c2fb06bd7775ef03e9d031041909fc7e2b9347721588e7a17,True,
2026-05-22T11:44:28Z,futures_um,markPriceKlines,1m,ALGOUSDT,2024-01,https://data.binance.vision/data/futures/um/monthly/markPriceKlines/ALGOUSDT/1m/ALGOUSDT-1m-2024-01.zip,https://data.binance.vision/data/futures/um/monthly/markPriceKlines/ALGOUSDT/1m/ALGOUSDT-1m-2024-01.zip.CHECKSUM,G:\AlphaFactory_CryptoData\raw\binance_vision\futures_um\markPriceKlines\ALGOUSDT\1m\ALGOUSDT-1m-2024-01.zip,G:\AlphaFactory_CryptoData\metadata\checksums\binance_vision_monthly\futures_um\markPriceKlines\ALGOUSDT\1m\ALGOUSDT-1m-2024-01.zip.CHECKSUM,downloaded_checksum_ok,797928,4e12394cb6d7397a4e7ea450cdfc7eb4dc88913e9d4ec3f5719b6a293effce90,4e12394cb6d7397a4e7ea450cdfc7eb4dc88913e9d4ec3f5719b6a293effce90,True,
2026-05-22T11:44:27Z,futures_um,markPriceKlines,1m,ACHUSDT,2026-01,https://data.binance.vision/data/futures/um/monthly/markPriceKlines/ACHUSDT/1m/ACHUSDT-1m-2026-01.zip,https://data.binance.vision/data/futures/um/monthly/markPriceKlines/ACHUSDT/1m/ACHUSDT-1m-2026-01.zip.CHECKSUM,G:\AlphaFactory_CryptoData\raw\binance_vision\futures_um\markPriceKlines\ACHUSDT\1m\ACHUSDT-1m-2026-01.zip,G:\AlphaFactory_CryptoData\metadata\checksums\binance_vision_monthly\futures_um\markPriceKlines\ACHUSDT\1m\ACHUSDT-1m-2026-01.zip.CHECKSUM,downloaded_checksum_ok,725936,379ff0638ecdb7a72e79e6cf08bfe2d4e2fc70a646b53d2172fa8b8da5b7245e,379ff0638ecdb7a72e79e6cf08bfe2d4e2fc70a646b53d2172fa8b8da5b7245e,True,
2026-05-22T11:44:28Z,futures_um,markPriceKlines,1m,ALGOUSDT,2024-04,https://data.binance.vision/data/futures/um/monthly/markPriceKlines/ALGOUSDT/1m/ALGOUSDT-1m-2024-04.zip,https://data.binance.vision/data/futures/um/monthly/markPriceKlines/ALGOUSDT/1m/ALGOUSDT-1m-2024-04.zip.CHECKSUM,G:\AlphaFactory_CryptoData\raw\binance_vision\futures_um\markPriceKlines\ALGOUSDT\1m\ALGOUSDT-1m-2024-04.zip,G:\AlphaFactory_CryptoData\metadata\checksums\binance_vision_monthly\futures_um\markPriceKlines\ALGOUSDT\1m\ALGOUSDT-1m-2024-04.zip.CHECKSUM,downloaded_checksum_ok,733088,f2e3d5788f1d9b6e738500e548eebd99306dfff8cd1f1fa0391c320e16a3ade4,f2e3d5788f1d9b6e738500e548eebd99306dfff8cd1f1fa0391c320e16a3ade4,True,
2026-05-22T11:44:28Z,futures_um,markPriceKlines,1m,ALGOUSDT,2024-06,https://data.binance.vision/data/futures/um/monthly/markPriceKlines/ALGOUSDT/1m/ALGOUSDT-1m-2024-06.zip,https://data.binance.vision/data/futures/um/monthly/markPriceKlines/ALGOUSDT/1m/ALGOUSDT-1m-2024-06.zip.CHECKSUM,G:\AlphaFactory_CryptoData\raw\binance_vision\futures_um\markPriceKlines\ALGOUSDT\1m\ALGOUSDT-1m-2024-06.zip,G:\AlphaFactory_CryptoData\metadata\checksums\binance_vision_monthly\futures_um\markPriceKlines\ALGOUSDT\1m\ALGOUSDT-1m-2024-06.zip.CHECKSUM,downloaded_checksum_ok,712551,d559d7419ee2dae9f75afd33840677759af0f50c6eb8bc00860156aad7cc62ca,d559d7419ee2dae9f75afd33840677759af0f50c6eb8bc00860156aad7cc62ca,True,
2026-05-22T11:44:28Z,futures_um,markPriceKlines,1m,ALGOUSDT,2024-03,https://data.binance.vision/data/futures/um/monthly/markPriceKlines/ALGOUSDT/1m/ALGOUSDT-1m-2024-03.zip,https://data.binance.vision/data/futures/um/monthly/markPriceKlines/ALGOUSDT/1m/ALGOUSDT-1m-2024-03.zip.CHECKSUM,G:\AlphaFactory_CryptoData\raw\binance_vision\futures_um\markPriceKlines\ALGOUSDT\1m\ALGOUSDT-1m-2024-03.zip,G:\AlphaFactory_CryptoData\metadata\checksums\binance_vision_monthly\futures_um\markPriceKlines\ALGOUSDT\1m\ALGOUSDT-1m-2024-03.zip.CHECKSUM,downloaded_checksum_ok,770804,0740979efe1ace813a9de604901f52ebb47b1fec35c13e6a82b38d5dd9930d30,0740979efe1ace813a9de604901f52ebb47b1fec35c13e6a82b38d5dd9930d30,True,
2026-05-22T11:44:28Z,futures_um,markPriceKlines,1m,ALGOUSDT,2024-09,https://data.binance.vision/data/futures/um/monthly/markPriceKlines/ALGOUSDT/1m/ALGOUSDT-1m-2024-09.zip,https://data.binance.vision/data/futures/um/monthly/markPriceKlines/ALGOUSDT/1m/ALGOUSDT-1m-2024-09.zip.CHECKSUM,G:\AlphaFactory_CryptoData\raw\binance_vision\futures_um\markPriceKlines\ALGOUSDT\1m\ALGOUSDT-1m-2024-09.zip,G:\AlphaFactory_CryptoData\metadata\checksums\binance_vision_monthly\futures_um\markPriceKlines\ALGOUSDT\1m\ALGOUSDT-1m-2024-09.zip.CHECKSUM,downloaded_checksum_ok,667455,fbf79b5ceb9b62c6e304cebc1ee8372b7e5e5f12eb9a6f69144850bf5119322f,fbf79b5ceb9b62c6e304cebc1ee8372b7e5e5f12eb9a6f69144850bf5119322f,True,
2026-05-22T11:44:28Z,futures_um,markPriceKlines,1m,ALGOUSDT,2024-10,https://data.binance.vision/data/futures/um/monthly/markPriceKlines/ALGOUSDT/1m/ALGOUSDT-1m-2024-10.zip,https://data.binance.vision/data/futures/um/monthly/markPriceKlines/ALGOUSDT/1m/ALGOUSDT-1m-2024-10.zip.CHECKSUM,G:\AlphaFactory_CryptoData\raw\binance_vision\futures_um\markPriceKlines\ALGOUSDT\1m\ALGOUSDT-1m-2024-10.zip,G:\AlphaFactory_CryptoData\metadata\checksums\binance_vision_monthly\futures_um\markPriceKlines\ALGOUSDT\1m\ALGOUSDT-1m-2024-10.zip.CHECKSUM,downloaded_checksum_ok,698090,bef4d3a407f3625eb05c777cf979b1b229a80973d6c0b1e1b23082279f150570,bef4d3a407f3625eb05c777cf979b1b229a80973d6c0b1e1b23082279f150570,True,
2026-05-22T11:44:28Z,futures_um,markPriceKlines,1m,ALGOUSDT,2024-05,https://data.binance.vision/data/futures/um/monthly/markPriceKlines/ALGOUSDT/1m/ALGOUSDT-1m-2024-05.zip,https://data.binance.vision/data/futures/um/monthly/markPriceKlines/ALGOUSDT/1m/ALGOUSDT-1m-2024-05.zip.CHECKSUM,G:\AlphaFactory_CryptoData\raw\binance_vision\futures_um\markPriceKlines\ALGOUSDT\1m\ALGOUSDT-1m-2024-05.zip,G:\AlphaFactory_CryptoData\metadata\checksums\binance_vision_monthly\futures_um\markPriceKlines\ALGOUSDT\1m\ALGOUSDT-1m-2024-05.zip.CHECKSUM,downloaded_checksum_ok,760779,4c624ac193be57d542c61efce5104fbe2ca1760e9c93d3ef75bae73dc5398dce,4c624ac193be57d542c61efce5104fbe2ca1760e9c93d3ef75bae73dc5398dce,True,
2026-05-22T11:44:28Z,futures_um,markPriceKlines,1m,ALGOUSDT,2024-08,https://data.binance.vision/data/futures/um/monthly/markPriceKlines/ALGOUSDT/1m/ALGOUSDT-1m-2024-08.zip,https://data.binance.vision/data/futures/um/monthly/markPriceKlines/ALGOUSDT/1m/ALGOUSDT-1m-2024-08.zip.CHECKSUM,G:\AlphaFactory_CryptoData\raw\binance_vision\futures_um\markPriceKlines\ALGOUSDT\1m\ALGOUSDT-1m-2024-08.zip,G:\AlphaFactory_CryptoData\metadata\checksums\binance_vision_monthly\futures_um\markPriceKlines\ALGOUSDT\1m\ALGOUSDT-1m-2024-08.zip.CHECKSUM,downloaded_checksum_ok,704096,98d7562ac6d3e168bac3a3d8767d0d8f11f9eb9accc602fde7a0705e790bee1d,98d7562ac6d3e168bac3a3d8767d0d8f11f9eb9accc602fde7a0705e790bee1d,True,
2026-05-22T11:44:28Z,futures_um,markPriceKlines,1m,ALGOUSDT,2024-11,https://data.binance.vision/data/futures/um/monthly/markPriceKlines/ALGOUSDT/1m/ALGOUSDT-1m-2024-11.zip,https://data.binance.vision/data/futures/um/monthly/markPriceKlines/ALGOUSDT/1m/ALGOUSDT-1m-2024-11.zip.CHECKSUM,G:\AlphaFactory_CryptoData\raw\binance_vision\futures_um\markPriceKlines\ALGOUSDT\1m\ALGOUSDT-1m-2024-11.zip,G:\AlphaFactory_CryptoData\metadata\checksums\binance_vision_monthly\futures_um\markPriceKlines\ALGOUSDT\1m\ALGOUSDT-1m-2024-11.zip.CHECKSUM,downloaded_checksum_ok,767766,df275dc5ca8057caaded5e0ad9f88537e3fdf1f5ac42ce36e25ffc8761f9d46b,df275dc5ca8057caaded5e0ad9f88537e3fdf1f5ac42ce36e25ffc8761f9d46b,True,
2026-05-22T11:44:28Z,futures_um,markPriceKlines,1m,ALGOUSDT,2024-07,https://data.binance.vision/data/futures/um/monthly/markPriceKlines/ALGOUSDT/1m/ALGOUSDT-1m-2024-07.zip,https://data.binance.vision/data/futures/um/monthly/markPriceKlines/ALGOUSDT/1m/ALGOUSDT-1m-2024-07.zip.CHECKSUM,G:\AlphaFactory_CryptoData\raw\binance_vision\futures_um\markPriceKlines\ALGOUSDT\1m\ALGOUSDT-1m-2024-07.zip,G:\AlphaFactory_CryptoData\metadata\checksums\binance_vision_monthly\futures_um\markPriceKlines\ALGOUSDT\1m\ALGOUSDT-1m-2024-07.zip.CHECKSUM,downloaded_checksum_ok,728867,57999cf24fa668470ae3d483c3c6eda988984b686971d5e5065025e0fb8c2e75,57999cf24fa668470ae3d483c3c6eda988984b686971d5e5065025e0fb8c2e75,True,
2026-05-22T11:44:28Z,futures_um,markPriceKlines,1m,ALGOUSDT,2024-12,https://data.binance.vision/data/futures/um/monthly/markPriceKlines/ALGOUSDT/1m/ALGOUSDT-1m-2024-12.zip,https://data.binance.vision/data/futures/um/monthly/markPriceKlines/ALGOUSDT/1m/ALGOUSDT-1m-2024-12.zip.CHECKSUM,G:\AlphaFactory_CryptoData\raw\binance_vision\futures_um\markPriceKlines\ALGOUSDT\1m\ALGOUSDT-1m-2024-12.zip,G:\AlphaFactory_CryptoData\metadata\checksums\binance_vision_monthly\futures_um\markPriceKlines\ALGOUSDT\1m\ALGOUSDT-1m-2024-12.zip.CHECKSUM,downloaded_checksum_ok,829237,3b2cd36a881950654ccd7fe6a99662db8dbb49dc720ae561b0329fa55c0921d3,3b2cd36a881950654ccd7fe6a99662db8dbb49dc720ae561b0329fa55c0921d3,True,
2026-05-22T11:44:28Z,futures_um,markPriceKlines,1m,ALGOUSDT,2025-02,https://data.binance.vision/data/futures/um/monthly/markPriceKlines/ALGOUSDT/1m/ALGOUSDT-1m-2025-02.zip,https://data.binance.vision/data/futures/um/monthly/markPriceKlines/ALGOUSDT/1m/ALGOUSDT-1m-2025-02.zip.CHECKSUM,G:\AlphaFactory_CryptoData\raw\binance_vision\futures_um\markPriceKlines\ALGOUSDT\1m\ALGOUSDT-1m-2025-02.zip,G:\AlphaFactory_CryptoData\metadata\checksums\binance_vision_monthly\futures_um\markPriceKlines\ALGOUSDT\1m\ALGOUSDT-1m-2025-02.zip.CHECKSUM,downloaded_checksum_ok,689578,021aa4c0ae9ea33f97dc2fdc0f876536e9cf0e794b4efb1f16b345ab56c94bad,021aa4c0ae9ea33f97dc2fdc0f876536e9cf0e794b4efb1f16b345ab56c94bad,True,
2026-05-22T11:44:29Z,futures_um,markPriceKlines,1m,ALGOUSDT,2025-04,https://data.binance.vision/data/futures/um/monthly/markPriceKlines/ALGOUSDT/1m/ALGOUSDT-1m-2025-04.zip,https://data.binance.vision/data/futures/um/monthly/markPriceKlines/ALGOUSDT/1m/ALGOUSDT-1m-2025-04.zip.CHECKSUM,G:\AlphaFactory_CryptoData\raw\binance_vision\futures_um\markPriceKlines\ALGOUSDT\1m\ALGOUSDT-1m-2025-04.zip,G:\AlphaFactory_CryptoData\metadata\checksums\binance_vision_monthly\futures_um\markPriceKlines\ALGOUSDT\1m\ALGOUSDT-1m-2025-04.zip.CHECKSUM,downloaded_checksum_ok,702330,e97aae26c91159f2f8ce960cfeb1d9c9131e03805e0f425a2179127f05073d74,e97aae26c91159f2f8ce960cfeb1d9c9131e03805e0f425a2179127f05073d74,True,
2026-05-22T11:44:28Z,futures_um,markPriceKlines,1m,ALGOUSDT,2025-03,https://data.binance.vision/data/futures/um/monthly/markPriceKlines/ALGOUSDT/1m/ALGOUSDT-1m-2025-03.zip,https://data.binance.vision/data/futures/um/monthly/markPriceKlines/ALGOUSDT/1m/ALGOUSDT-1m-2025-03.zip.CHECKSUM,G:\AlphaFactory_CryptoData\raw\binance_vision\futures_um\markPriceKlines\ALGOUSDT\1m\ALGOUSDT-1m-2025-03.zip,G:\AlphaFactory_CryptoData\metadata\checksums\binance_vision_monthly\futures_um\markPriceKlines\ALGOUSDT\1m\ALGOUSDT-1m-2025-03.zip.CHECKSUM,downloaded_checksum_ok,731180,d144b850065bb3d8bb511318ca06dbf4c5f8c2681dc9cebd6b2902594dfd81cf,d144b850065bb3d8bb511318ca06dbf4c5f8c2681dc9cebd6b2902594dfd81cf,True,
2026-05-22T11:44:29Z,futures_um,markPriceKlines,1m,ALGOUSDT,2025-06,https://data.binance.vision/data/futures/um/monthly/markPriceKlines/ALGOUSDT/1m/ALGOUSDT-1m-2025-06.zip,https://data.binance.vision/data/futures/um/monthly/markPriceKlines/ALGOUSDT/1m/ALGOUSDT-1m-2025-06.zip.CHECKSUM,G:\AlphaFactory_CryptoData\raw\binance_vision\futures_um\markPriceKlines\ALGOUSDT\1m\ALGOUSDT-1m-2025-06.zip,G:\AlphaFactory_CryptoData\metadata\checksums\binance_vision_monthly\futures_um\markPriceKlines\ALGOUSDT\1m\ALGOUSDT-1m-2025-06.zip.CHECKSUM,downloaded_checksum_ok,707066,275aa6fa03dce12af3b59a73d1483ecc6f806336059ffc6653abfa5538989763,275aa6fa03dce12af3b59a73d1483ecc6f806336059ffc6653abfa5538989763,True,
2026-05-22T11:44:29Z,futures_um,markPriceKlines,1m,ALGOUSDT,2025-09,https://data.binance.vision/data/futures/um/monthly/markPriceKlines/ALGOUSDT/1m/ALGOUSDT-1m-2025-09.zip,https://data.binance.vision/data/futures/um/monthly/markPriceKlines/ALGOUSDT/1m/ALGOUSDT-1m-2025-09.zip.CHECKSUM,G:\AlphaFactory_CryptoData\raw\binance_vision\futures_um\markPriceKlines\ALGOUSDT\1m\ALGOUSDT-1m-2025-09.zip,G:\AlphaFactory_CryptoData\metadata\checksums\binance_vision_monthly\futures_um\markPriceKlines\ALGOUSDT\1m\ALGOUSDT-1m-2025-09.zip.CHECKSUM,downloaded_checksum_ok,686382,c3ab1a4995cc4696ebba386b2e4b19823b082606c44f6776c2110bdbcac862e9,c3ab1a4995cc4696ebba386b2e4b19823b082606c44f6776c2110bdbcac862e9,True,
2026-05-22T11:44:28Z,futures_um,markPriceKlines,1m,ALGOUSDT,2025-01,https://data.binance.vision/data/futures/um/monthly/markPriceKlines/ALGOUSDT/1m/ALGOUSDT-1m-2025-01.zip,https://data.binance.vision/data/futures/um/monthly/markPriceKlines/ALGOUSDT/1m/ALGOUSDT-1m-2025-01.zip.CHECKSUM,G:\AlphaFactory_CryptoData\raw\binance_vision\futures_um\markPriceKlines\ALGOUSDT\1m\ALGOUSDT-1m-2025-01.zip,G:\AlphaFactory_CryptoData\metadata\checksums\binance_vision_monthly\futures_um\markPriceKlines\ALGOUSDT\1m\ALGOUSDT-1m-2025-01.zip.CHECKSUM,downloaded_checksum_ok,803831,71826dbeeb85dabb9463e362657ebbb401165439cc747e693e067059a42be312,71826dbeeb85dabb9463e362657ebbb401165439cc747e693e067059a42be312,True,
2026-05-22T11:44:29Z,futures_um,markPriceKlines,1m,ALGOUSDT,2025-05,https://data.binance.vision/data/futures/um/monthly/markPriceKlines/ALGOUSDT/1m/ALGOUSDT-1m-2025-05.zip,https://data.binance.vision/data/futures/um/monthly/markPriceKlines/ALGOUSDT/1m/ALGOUSDT-1m-2025-05.zip.CHECKSUM,G:\AlphaFactory_CryptoData\raw\binance_vision\futures_um\markPriceKlines\ALGOUSDT\1m\ALGOUSDT-1m-2025-05.zip,G:\AlphaFactory_CryptoData\metadata\checksums\binance_vision_monthly\futures_um\markPriceKlines\ALGOUSDT\1m\ALGOUSDT-1m-2025-05.zip.CHECKSUM,downloaded_checksum_ok,757382,a965b70f4b69290034748bdd2621bd87f71c11b49f797c4432d412a345cf0b5f,a965b70f4b69290034748bdd2621bd87f71c11b49f797c4432d412a345cf0b5f,True,
2026-05-22T11:44:29Z,futures_um,markPriceKlines,1m,ALGOUSDT,2025-08,https://data.binance.vision/data/futures/um/monthly/markPriceKlines/ALGOUSDT/1m/ALGOUSDT-1m-2025-08.zip,https://data.binance.vision/data/futures/um/monthly/markPriceKlines/ALGOUSDT/1m/ALGOUSDT-1m-2025-08.zip.CHECKSUM,G:\AlphaFactory_CryptoData\raw\binance_vision\futures_um\markPriceKlines\ALGOUSDT\1m\ALGOUSDT-1m-2025-08.zip,G:\AlphaFactory_CryptoData\metadata\checksums\binance_vision_monthly\futures_um\markPriceKlines\ALGOUSDT\1m\ALGOUSDT-1m-2025-08.zip.CHECKSUM,downloaded_checksum_ok,740463,35af4ac5f49a7f59093f076ed3bb86783119a5deecefcc5032d475df679b74eb,35af4ac5f49a7f59093f076ed3bb86783119a5deecefcc5032d475df679b74eb,True,
2026-05-22T11:44:29Z,futures_um,markPriceKlines,1m,ALGOUSDT,2025-10,https://data.binance.vision/data/futures/um/monthly/markPriceKlines/ALGOUSDT/1m/ALGOUSDT-1m-2025-10.zip,https://data.binance.vision/data/futures/um/monthly/markPriceKlines/ALGOUSDT/1m/ALGOUSDT-1m-2025-10.zip.CHECKSUM,G:\AlphaFactory_CryptoData\raw\binance_vision\futures_um\markPriceKlines\ALGOUSDT\1m\ALGOUSDT-1m-2025-10.zip,G:\AlphaFactory_CryptoData\metadata\checksums\binance_vision_monthly\futures_um\markPriceKlines\ALGOUSDT\1m\ALGOUSDT-1m-2025-10.zip.CHECKSUM,downloaded_checksum_ok,709358,9daaadfa54fcac0e39bd919d704e7248a721abfdba87cf7c17e5de64352898e8,9daaadfa54fcac0e39bd919d704e7248a721abfdba87cf7c17e5de64352898e8,True,
2026-05-22T11:44:29Z,futures_um,markPriceKlines,1m,ALGOUSDT,2025-07,https://data.binance.vision/data/futures/um/monthly/markPriceKlines/ALGOUSDT/1m/ALGOUSDT-1m-2025-07.zip,https://data.binance.vision/data/futures/um/monthly/markPriceKlines/ALGOUSDT/1m/ALGOUSDT-1m-2025-07.zip.CHECKSUM,G:\AlphaFactory_CryptoData\raw\binance_vision\futures_um\markPriceKlines\ALGOUSDT\1m\ALGOUSDT-1m-2025-07.zip,G:\AlphaFactory_CryptoData\metadata\checksums\binance_vision_monthly\futures_um\markPriceKlines\ALGOUSDT\1m\ALGOUSDT-1m-2025-07.zip.CHECKSUM,downloaded_checksum_ok,794943,433e43c7ce83215275fa47b57a607d6580809ce7702f60ce29ca6ab180297073,433e43c7ce83215275fa47b57a607d6580809ce7702f60ce29ca6ab180297073,True,
2026-05-22T11:44:30Z,futures_um,markPriceKlines,1m,ALGOUSDT,2025-11,https://data.binance.vision/data/futures/um/monthly/markPriceKlines/ALGOUSDT/1m/ALGOUSDT-1m-2025-11.zip,https://data.binance.vision/data/futures/um/monthly/markPriceKlines/ALGOUSDT/1m/ALGOUSDT-1m-2025-11.zip.CHECKSUM,G:\AlphaFactory_CryptoData\raw\binance_vision\futures_um\markPriceKlines\ALGOUSDT\1m\ALGOUSDT-1m-2025-11.zip,G:\AlphaFactory_CryptoData\metadata\checksums\binance_vision_monthly\futures_um\markPriceKlines\ALGOUSDT\1m\ALGOUSDT-1m-2025-11.zip.CHECKSUM,downloaded_checksum_ok,678580,284ea274d7e261ef53f70806799616af39dbe566e4ae3425d4d8f2606f0f29c7,284ea274d7e261ef53f70806799616af39dbe566e4ae3425d4d8f2606f0f29c7,True,
2026-05-22T11:44:30Z,futures_um,markPriceKlines,1m,ALGOUSDT,2025-12,https://data.binance.vision/data/futures/um/monthly/markPriceKlines/ALGOUSDT/1m/ALGOUSDT-1m-2025-12.zip,https://data.binance.vision/data/futures/um/monthly/markPriceKlines/ALGOUSDT/1m/ALGOUSDT-1m-2025-12.zip.CHECKSUM,G:\AlphaFactory_CryptoData\raw\binance_vision\futures_um\markPriceKlines\ALGOUSDT\1m\ALGOUSDT-1m-2025-12.zip,G:\AlphaFactory_CryptoData\metadata\checksums\binance_vision_monthly\futures_um\markPriceKlines\ALGOUSDT\1m\ALGOUSDT-1m-2025-12.zip.CHECKSUM,downloaded_checksum_ok,664732,6ed4a2ebafdc3b824b547ceb7b72b5a1c1222370cf6c89e97d7a5f17a13cd0b1,6ed4a2ebafdc3b824b547ceb7b72b5a1c1222370cf6c89e97d7a5f17a13cd0b1,True,
