candidate_id,expression,fields,field_families,pattern_id,oi_field,price_field,oi_window,price_window,windows,skeleton_key,production_key,parent_seed_id,source,deterministic_order_key,selected_for_fast_replay,decision,reasons,warnings,label_t1_positive_premay_splits,label_t2_positive_premay_splits,one_bar_lag_positive_premay_splits,timevarying_latent_positive_premay_splits,timevarying_latent_audited,net_2bps_positive_premay_splits,net_5bps_positive_premay_splits,net_10bps_positive_premay_splits,control_ratio_premay_max_by_split,recent_net_mean_spread_10bps,recent_turnover,recent_newey_west_tstat_lag24,selector_score_no_may
a7al2q_edb77f58a5decea7,"Mul(Abs(ZScore(Mean(open_interest_mean,168))),Abs(ZScore(Delta(index_close,720))))",index_close|open_interest_mean,open_interest|price,oi_abs_x_price_abs_delta,open_interest_mean,index_close,168,720,168|720,skeleton-5ca10905a35c5fca,a7al2q_local_oi_price::oi_abs_x_price_abs_delta::open_interest_mean|index_close::168|720,,local_mutation,018b90acfb4eb09f,True,HOLD_A7AL2Q_CONTROL_DOMINATED,label_t1_not_all_premay_positive|label_t2_not_all_premay_positive|one_bar_lag_fragile|control_dominated|cost_proxy_fragile,timevarying_latent_deferred_to_a7al2r|overlap_adjusted_recent_tstat_weak,1,1,1,,False,1,1,1,14.295227604376036,0.0005044672003116148,0.08963038068024702,,-8.290760404064422
a7al2q_532a063383e97c15,"Mul(ZScore(Delta(open_interest_value_last,336)),ZScore(Mean(mark_close,504)))",mark_close|open_interest_value_last,open_interest|price,oi_delta_x_price_level,open_interest_value_last,mark_close,336,504,336|504,skeleton-6a73164c2e3655ed,a7al2q_local_oi_price::oi_delta_x_price_level::open_interest_value_last|mark_close::336|504,,local_mutation,0090e0d84590608d,True,HOLD_A7AL2Q_CONTROL_DOMINATED,label_t1_not_all_premay_positive|label_t2_not_all_premay_positive|one_bar_lag_fragile|control_dominated|cost_proxy_fragile,timevarying_latent_deferred_to_a7al2r|overlap_adjusted_recent_tstat_weak,2,2,2,,False,2,2,2,21.316842901553255,0.0035776947317535373,0.0853719236796018,,-8.739148169799718
a7al2q_052666e2602c6204,"Sub(Abs(ZScore(Delta(open_interest_value_mean,720))),Abs(ZScore(Delta(mark_close,12))))",mark_close|open_interest_value_mean,open_interest|price,abs_delta_gap,open_interest_value_mean,mark_close,720,12,720|12,skeleton-65ce4cb2af0cf72a,a7al2q_local_oi_price::abs_delta_gap::open_interest_value_mean|mark_close::720|12,,local_mutation,012ee3703bd2b970,True,HOLD_A7AL2Q_CONTROL_DOMINATED,label_t1_not_all_premay_positive|label_t2_not_all_premay_positive|one_bar_lag_fragile|control_dominated|cost_proxy_fragile|recent_10bps_negative,timevarying_latent_deferred_to_a7al2r|overlap_adjusted_recent_tstat_weak,1,1,1,,False,1,1,1,13.950614164116924,-0.0004238710863231832,0.21559590745690846,,-8.874485250440108
a7al2q_0a44f7b06019cff8,"Mul(Abs(ZScore(Delta(open_interest_value_mean,168))),Abs(ZScore(Mean(trade_close,72))))",open_interest_value_mean|trade_close,open_interest|price,oi_abs_delta_x_price_abs,open_interest_value_mean,trade_close,168,72,168|72,skeleton-bb9ca3f57ba3a72b,a7al2q_local_oi_price::oi_abs_delta_x_price_abs::open_interest_value_mean|trade_close::168|72,,local_mutation,003dff1a4ad35031,True,HOLD_A7AL2Q_CONTROL_DOMINATED,label_t1_not_all_premay_positive|label_t2_not_all_premay_positive|one_bar_lag_fragile|control_dominated|cost_proxy_fragile,timevarying_latent_deferred_to_a7al2r|overlap_adjusted_recent_tstat_weak,1,1,1,,False,1,1,1,15.657102872450244,0.0011994310645524217,0.21780809291178913,,-8.957671807897821
a7al2q_d1103bc53dda5f19,"Add(ZScore(Mean(open_interest_last,336)),Neg(ZScore(Delta(trade_close,96))))",open_interest_last|trade_close,open_interest|price,oi_level_plus_neg_price_delta,open_interest_last,trade_close,336,96,336|96,skeleton-cdd50cc367bea61c,a7al2q_local_oi_price::oi_level_plus_neg_price_delta::open_interest_last|trade_close::336|96,,local_mutation,004613daecd72228,True,HOLD_A7AL2Q_CONTROL_DOMINATED,label_t1_not_all_premay_positive|label_t2_not_all_premay_positive|one_bar_lag_fragile|control_dominated|cost_proxy_fragile,timevarying_latent_deferred_to_a7al2r|overlap_adjusted_recent_tstat_weak,1,1,1,,False,1,1,1,15.535882415801668,0.0007608719686474068,0.10647985989492119,,-9.27501044715426
a7al2q_c71837a81f389a41,"Add(ZScore(Mean(open_interest_value_last,8)),Neg(ZScore(Delta(index_close,48))))",index_close|open_interest_value_last,open_interest|price,oi_level_plus_neg_price_delta,open_interest_value_last,index_close,8,48,8|48,skeleton-cdd50cc367bea61c,a7al2q_local_oi_price::oi_level_plus_neg_price_delta::open_interest_value_last|index_close::8|48,,local_mutation,018faf516a01a715,True,HOLD_A7AL2Q_CONTROL_DOMINATED,label_t1_not_all_premay_positive|label_t2_not_all_premay_positive|one_bar_lag_fragile|control_dominated|cost_proxy_fragile,timevarying_latent_deferred_to_a7al2r|overlap_adjusted_recent_tstat_weak,1,1,1,,False,1,1,1,17.670371242970816,0.0019866769547344457,0.10542907180385289,,-10.18369428823637
a7al2q_c46fcfb9f5cfa44a,"Add(ZScore(Mean(open_interest_mean,24)),Neg(ZScore(Delta(trade_close,96))))",open_interest_mean|trade_close,open_interest|price,oi_level_plus_neg_price_delta,open_interest_mean,trade_close,24,96,24|96,skeleton-cdd50cc367bea61c,a7al2q_local_oi_price::oi_level_plus_neg_price_delta::open_interest_mean|trade_close::24|96,,local_mutation,0120baea5809c777,True,HOLD_A7AL2Q_CONTROL_DOMINATED,label_t1_not_all_premay_positive|label_t2_not_all_premay_positive|one_bar_lag_fragile|control_dominated|cost_proxy_fragile,timevarying_latent_deferred_to_a7al2r|overlap_adjusted_recent_tstat_weak,1,1,1,,False,1,1,1,16.829504988969596,0.00048636509115374465,0.10736473407687343,,-10.84313989781585
a7al2q_df339788dddb7322,"Mul(ZScore(Mean(open_interest_mean,72)),ZScore(Delta(mark_close,336)))",mark_close|open_interest_mean,open_interest|price,oi_level_x_price_delta,open_interest_mean,mark_close,72,336,72|336,skeleton-34595505730d2c62,a7al2q_local_oi_price::oi_level_x_price_delta::open_interest_mean|mark_close::72|336,,local_mutation,018d271c0099b9dc,True,HOLD_A7AL2Q_CONTROL_DOMINATED,label_t1_not_all_premay_positive|label_t2_not_all_premay_positive|one_bar_lag_fragile|control_dominated|cost_proxy_fragile|recent_10bps_negative,timevarying_latent_deferred_to_a7al2r|overlap_adjusted_recent_tstat_weak,2,2,2,,False,2,2,2,18.17865151614677,-0.002468521401763979,0.08745506498294774,,-11.647172917910748
a7al2q_83c8025d58c16623,"Sub(ZScore(Delta(open_interest_value_mean,336)),ZScore(Delta(mark_close,720)))",mark_close|open_interest_value_mean,open_interest|price,delta_spread,open_interest_value_mean,mark_close,336,720,336|720,skeleton-b86d839c2c31ff74,a7al2q_local_oi_price::delta_spread::open_interest_value_mean|mark_close::336|720,,local_mutation,00c282a7403b1098,True,HOLD_A7AL2Q_CONTROL_DOMINATED,label_t1_not_all_premay_positive|label_t2_not_all_premay_positive|one_bar_lag_fragile|control_dominated|cost_proxy_fragile,timevarying_latent_deferred_to_a7al2r|overlap_adjusted_recent_tstat_weak,2,2,2,,False,2,2,2,23.226000115886205,0.0025665151103878288,0.08872707161950409,,-11.659485005498375
a7al2q_2117241ae3758f6c,"Add(ZScore(Mean(open_interest_last,8)),Neg(ZScore(Delta(index_close,96))))",index_close|open_interest_last,open_interest|price,oi_level_plus_neg_price_delta,open_interest_last,index_close,8,96,8|96,skeleton-cdd50cc367bea61c,a7al2q_local_oi_price::oi_level_plus_neg_price_delta::open_interest_last|index_close::8|96,,local_mutation,01f2340b6cf2054c,True,HOLD_A7AL2Q_CONTROL_DOMINATED,label_t1_not_all_premay_positive|label_t2_not_all_premay_positive|one_bar_lag_fragile|control_dominated|cost_proxy_fragile,timevarying_latent_deferred_to_a7al2r|overlap_adjusted_recent_tstat_weak,1,1,1,,False,1,1,1,18.587701112919753,0.0003993033936310886,0.10847082680431373,,-12.688397719288664
a7al2q_b463b7c4454b038d,"Mul(Abs(ZScore(Delta(open_interest_last,48))),Abs(ZScore(Mean(trade_close,720))))",open_interest_last|trade_close,open_interest|price,oi_abs_delta_x_price_abs,open_interest_last,trade_close,48,720,48|720,skeleton-bb9ca3f57ba3a72b,a7al2q_local_oi_price::oi_abs_delta_x_price_abs::open_interest_last|trade_close::48|720,,local_mutation,0037096485c1aae2,True,HOLD_A7AL2Q_CONTROL_DOMINATED,label_t1_not_all_premay_positive|label_t2_not_all_premay_positive|one_bar_lag_fragile|control_dominated|cost_proxy_fragile|recent_10bps_negative,timevarying_latent_deferred_to_a7al2r|overlap_adjusted_recent_tstat_weak,2,2,2,,False,2,2,2,21.262958385778468,-0.0005192504605881268,0.3107383168955664,,-12.782208846366595
a7al2q_cdee002b3cb51028,"Add(ZScore(Mean(open_interest_value_last,4)),Neg(ZScore(Delta(trade_close,720))))",open_interest_value_last|trade_close,open_interest|price,oi_level_plus_neg_price_delta,open_interest_value_last,trade_close,4,720,4|720,skeleton-cdd50cc367bea61c,a7al2q_local_oi_price::oi_level_plus_neg_price_delta::open_interest_value_last|trade_close::4|720,,local_mutation,013149a14f9d7828,True,HOLD_A7AL2Q_CONTROL_DOMINATED,label_t1_not_all_premay_positive|label_t2_not_all_premay_positive|one_bar_lag_fragile|control_dominated|cost_proxy_fragile,timevarying_latent_deferred_to_a7al2r|overlap_adjusted_recent_tstat_weak,2,2,2,,False,2,2,2,24.680177849513303,0.0008412624402038022,0.0454788459765877,,-14.8389154093095
a7al2q_d7a6680d151b7968,"Mul(Abs(ZScore(Delta(open_interest_value_mean,8))),Abs(ZScore(Mean(trade_close,72))))",open_interest_value_mean|trade_close,open_interest|price,oi_abs_delta_x_price_abs,open_interest_value_mean,trade_close,8,72,8|72,skeleton-bb9ca3f57ba3a72b,a7al2q_local_oi_price::oi_abs_delta_x_price_abs::open_interest_value_mean|trade_close::8|72,,local_mutation,000715ebbb4990ef,True,HOLD_A7AL2Q_CONTROL_DOMINATED,control_dominated|cost_proxy_fragile,timevarying_latent_deferred_to_a7al2r|overlap_adjusted_recent_tstat_weak,3,3,3,,False,3,3,1,28.020203521337894,0.0010664302925230493,0.6091068301225919,,-15.453773228814844
a7al2q_bfbe17018f795d57,"Mul(ZScore(Mean(open_interest_mean,168)),ZScore(Delta(mark_close,336)))",mark_close|open_interest_mean,open_interest|price,oi_level_x_price_delta,open_interest_mean,mark_close,168,336,168|336,skeleton-34595505730d2c62,a7al2q_local_oi_price::oi_level_x_price_delta::open_interest_mean|mark_close::168|336,,local_mutation,01c308c40a9378e0,True,HOLD_A7AL2Q_CONTROL_DOMINATED,label_t1_not_all_premay_positive|label_t2_not_all_premay_positive|one_bar_lag_fragile|control_dominated|cost_proxy_fragile|recent_10bps_negative,timevarying_latent_deferred_to_a7al2r|overlap_adjusted_recent_tstat_weak,2,2,2,,False,2,2,2,23.077173666280515,-0.002491637919422857,0.08680984422527421,,-16.568811585703372
a7al2q_d7066321956fffb8,"Add(ZScore(Mean(open_interest_mean,4)),Neg(ZScore(Delta(trade_close,4))))",open_interest_mean|trade_close,open_interest|price,oi_level_plus_neg_price_delta,open_interest_mean,trade_close,4,4,4|4,skeleton-cdd50cc367bea61c,a7al2q_local_oi_price::oi_level_plus_neg_price_delta::open_interest_mean|trade_close::4|4,,local_mutation,007a284a269b6d29,True,HOLD_A7AL2Q_CONTROL_DOMINATED,label_t1_not_all_premay_positive|label_t2_not_all_premay_positive|one_bar_lag_fragile|control_dominated|cost_proxy_fragile|recent_10bps_negative,timevarying_latent_deferred_to_a7al2r|overlap_adjusted_recent_tstat_weak,0,0,0,,False,0,0,0,19.40955235608415,-0.001482059646307771,0.42643561618582354,,-18.89161200239192
a7al2q_ae4f22820243f5d8,"Mul(Abs(ZScore(Delta(open_interest_value_mean,72))),Abs(ZScore(Mean(mark_close,72))))",mark_close|open_interest_value_mean,open_interest|price,oi_abs_delta_x_price_abs,open_interest_value_mean,mark_close,72,72,72|72,skeleton-bb9ca3f57ba3a72b,a7al2q_local_oi_price::oi_abs_delta_x_price_abs::open_interest_value_mean|mark_close::72|72,,local_mutation,00483d2c07895b93,True,HOLD_A7AL2Q_CONTROL_DOMINATED,label_t1_not_all_premay_positive|label_t2_not_all_premay_positive|one_bar_lag_fragile|control_dominated|cost_proxy_fragile|recent_10bps_negative,timevarying_latent_deferred_to_a7al2r|overlap_adjusted_recent_tstat_weak,1,1,1,,False,1,1,0,23.681509397915928,-0.0011270629017703297,0.29210065443819705,,-19.808572299686258
a7al2q_aced101952a66c40,"Mul(Abs(ZScore(Delta(open_interest_mean,336))),Abs(ZScore(Mean(trade_close,48))))",open_interest_mean|trade_close,open_interest|price,oi_abs_delta_x_price_abs,open_interest_mean,trade_close,336,48,336|48,skeleton-bb9ca3f57ba3a72b,a7al2q_local_oi_price::oi_abs_delta_x_price_abs::open_interest_mean|trade_close::336|48,,local_mutation,0194bee90e257b67,True,HOLD_A7AL2Q_CONTROL_DOMINATED,label_t1_not_all_premay_positive|label_t2_not_all_premay_positive|one_bar_lag_fragile|control_dominated|cost_proxy_fragile|recent_10bps_negative,timevarying_latent_deferred_to_a7al2r|overlap_adjusted_recent_tstat_weak,0,0,0,,False,0,0,0,21.763329345244152,-0.0002024254825167147,0.16576643008572217,,-19.96575482776087
a7al2q_e3cdfb5cac370798,"Mul(Abs(ZScore(Delta(open_interest_mean,48))),Abs(ZScore(Mean(mark_close,720))))",mark_close|open_interest_mean,open_interest|price,oi_abs_delta_x_price_abs,open_interest_mean,mark_close,48,720,48|720,skeleton-bb9ca3f57ba3a72b,a7al2q_local_oi_price::oi_abs_delta_x_price_abs::open_interest_mean|mark_close::48|720,,local_mutation,008bff930a32cf72,True,HOLD_A7AL2Q_CONTROL_DOMINATED,label_t1_not_all_premay_positive|label_t2_not_all_premay_positive|one_bar_lag_fragile|control_dominated|cost_proxy_fragile|recent_10bps_negative,timevarying_latent_deferred_to_a7al2r|overlap_adjusted_recent_tstat_weak,2,2,2,,False,2,2,2,30.617329507195777,-0.0004282168783930015,0.27873536731495985,,-22.04554638558878
a7al2q_dd469285431f6901,"Mul(Abs(ZScore(Mean(open_interest_mean,8))),Abs(ZScore(Delta(index_close,24))))",index_close|open_interest_mean,open_interest|price,oi_abs_x_price_abs_delta,open_interest_mean,index_close,8,24,8|24,skeleton-5ca10905a35c5fca,a7al2q_local_oi_price::oi_abs_x_price_abs_delta::open_interest_mean|index_close::8|24,,local_mutation,0195a514ea796671,True,HOLD_A7AL2Q_CONTROL_DOMINATED,label_t1_not_all_premay_positive|label_t2_not_all_premay_positive|one_bar_lag_fragile|control_dominated|cost_proxy_fragile|recent_10bps_negative,timevarying_latent_deferred_to_a7al2r|overlap_adjusted_recent_tstat_weak,1,1,1,,False,1,1,0,28.75392049702768,-0.00023924540941036985,0.214102682274864,,-23.993165906438048
a7al2q_0531d6565dc36cea,"Add(ZScore(Mean(open_interest_last,168)),Neg(ZScore(Delta(index_close,4))))",index_close|open_interest_last,open_interest|price,oi_level_plus_neg_price_delta,open_interest_last,index_close,168,4,168|4,skeleton-cdd50cc367bea61c,a7al2q_local_oi_price::oi_level_plus_neg_price_delta::open_interest_last|index_close::168|4,,local_mutation,00ee0af706491221,True,HOLD_A7AL2Q_CONTROL_DOMINATED,label_t1_not_all_premay_positive|label_t2_not_all_premay_positive|one_bar_lag_fragile|control_dominated|cost_proxy_fragile|recent_10bps_negative,timevarying_latent_deferred_to_a7al2r|overlap_adjusted_recent_tstat_weak,0,0,0,,False,0,0,0,25.048309014215405,-0.0011219247050324955,0.4287399760346575,,-24.1702337192479
a7al2q_17023300cdd76c4a,"Mul(ZScore(Mean(open_interest_mean,504)),ZScore(Delta(trade_close,96)))",open_interest_mean|trade_close,open_interest|price,oi_level_x_price_delta,open_interest_mean,trade_close,504,96,504|96,skeleton-34595505730d2c62,a7al2q_local_oi_price::oi_level_x_price_delta::open_interest_mean|trade_close::504|96,,local_mutation,01c4c96db614ed27,True,HOLD_A7AL2Q_CONTROL_DOMINATED,label_t1_not_all_premay_positive|label_t2_not_all_premay_positive|one_bar_lag_fragile|control_dominated|cost_proxy_fragile|recent_10bps_negative,timevarying_latent_deferred_to_a7al2r|overlap_adjusted_recent_tstat_weak,1,1,1,,False,1,1,1,28.800921434018125,-0.0019394574585945826,0.17927919623928473,,-25.240378892612707
a7al2q_4d10b72a6d4c6c50,"Mul(ZScore(Mean(open_interest_last,168)),ZScore(Delta(index_close,168)))",index_close|open_interest_last,open_interest|price,oi_level_x_price_delta,open_interest_last,index_close,168,168,168|168,skeleton-34595505730d2c62,a7al2q_local_oi_price::oi_level_x_price_delta::open_interest_last|index_close::168|168,,local_mutation,00b93ad605ff5353,True,HOLD_A7AL2Q_CONTROL_DOMINATED,label_t1_not_all_premay_positive|label_t2_not_all_premay_positive|one_bar_lag_fragile|control_dominated|cost_proxy_fragile|recent_10bps_negative,timevarying_latent_deferred_to_a7al2r|overlap_adjusted_recent_tstat_weak,1,1,1,,False,1,1,1,32.60465322898035,-0.0011683186387287671,0.13387408977785972,,-28.272971867709114
a7al2q_9fa3d42c3de13e96,"Sub(ZScore(Delta(open_interest_value_last,4)),ZScore(Delta(mark_close,504)))",mark_close|open_interest_value_last,open_interest|price,delta_spread,open_interest_value_last,mark_close,4,504,4|504,skeleton-b86d839c2c31ff74,a7al2q_local_oi_price::delta_spread::open_interest_value_last|mark_close::4|504,,local_mutation,009acb729f8fda00,True,HOLD_A7AL2Q_CONTROL_DOMINATED,label_t1_not_all_premay_positive|label_t2_not_all_premay_positive|one_bar_lag_fragile|control_dominated|cost_proxy_fragile|recent_10bps_negative,timevarying_latent_deferred_to_a7al2r|overlap_adjusted_recent_tstat_weak,1,1,1,,False,1,1,1,39.602384109926206,-0.0014962885220124267,0.6506406120379757,,-35.59867263193863
a7al2q_47801cd1758f1a59,"Mul(ZScore(Mean(open_interest_value_last,12)),ZScore(Delta(mark_close,24)))",mark_close|open_interest_value_last,open_interest|price,oi_level_x_price_delta,open_interest_value_last,mark_close,12,24,12|24,skeleton-34595505730d2c62,a7al2q_local_oi_price::oi_level_x_price_delta::open_interest_value_last|mark_close::12|24,,local_mutation,0053066ae6c0106c,True,HOLD_A7AL2Q_CONTROL_DOMINATED,label_t1_not_all_premay_positive|label_t2_not_all_premay_positive|one_bar_lag_fragile|control_dominated|cost_proxy_fragile|recent_10bps_negative,timevarying_latent_deferred_to_a7al2r|overlap_adjusted_recent_tstat_weak,0,0,0,,False,0,0,0,47.872744925990844,-0.0005105211516708087,0.26922296985897315,,-46.38326607766165
a7al2q_1174aa64fb8b7d3d,"Sub(Abs(ZScore(Delta(open_interest_value_mean,4))),Abs(ZScore(Delta(trade_close,336))))",open_interest_value_mean|trade_close,open_interest|price,abs_delta_gap,open_interest_value_mean,trade_close,4,336,4|336,skeleton-65ce4cb2af0cf72a,a7al2q_local_oi_price::abs_delta_gap::open_interest_value_mean|trade_close::4|336,,local_mutation,00970ca5d65f691e,True,HOLD_A7AL2Q_CONTROL_DOMINATED,control_dominated|cost_proxy_fragile,timevarying_latent_deferred_to_a7al2r|overlap_adjusted_recent_tstat_weak,3,3,3,,False,2,1,1,59.072616770637296,0.0011412242790509038,0.7868559314222509,,-46.431392491586394
a7al2q_8802b9454941aa10,"Add(ZScore(Delta(open_interest_value_mean,96)),Neg(ZScore(Mean(mark_close,48))))",mark_close|open_interest_value_mean,open_interest|price,oi_delta_plus_neg_price_level,open_interest_value_mean,mark_close,96,48,96|48,skeleton-a31a62d6cd42777e,a7al2q_local_oi_price::oi_delta_plus_neg_price_level::open_interest_value_mean|mark_close::96|48,,local_mutation,01cf33314fab74c9,True,HOLD_A7AL2Q_CONTROL_DOMINATED,control_dominated,timevarying_latent_deferred_to_a7al2r|overlap_adjusted_recent_tstat_weak,3,3,3,,False,3,3,3,66.9565927454177,0.0012544062524412149,0.11997419116969305,,-53.20218649297648
a7al2q_f6acc570273f4779,"Sub(Abs(ZScore(Delta(open_interest_value_mean,48))),Abs(ZScore(Delta(trade_close,720))))",open_interest_value_mean|trade_close,open_interest|price,abs_delta_gap,open_interest_value_mean,trade_close,48,720,48|720,skeleton-65ce4cb2af0cf72a,a7al2q_local_oi_price::abs_delta_gap::open_interest_value_mean|trade_close::48|720,,local_mutation,0165710a4ed67e74,True,HOLD_A7AL2Q_CONTROL_DOMINATED,label_t1_not_all_premay_positive|label_t2_not_all_premay_positive|one_bar_lag_fragile|control_dominated|cost_proxy_fragile|recent_10bps_negative,timevarying_latent_deferred_to_a7al2r|overlap_adjusted_recent_tstat_weak,2,2,2,,False,2,1,1,66.14617869854062,-0.0011366883186695572,0.33968107659692137,,-58.78286701721018
a7al2q_5b4e7d3dc1984b26,"Add(ZScore(Delta(open_interest_value_last,168)),Neg(ZScore(Mean(trade_close,4))))",open_interest_value_last|trade_close,open_interest|price,oi_delta_plus_neg_price_level,open_interest_value_last,trade_close,168,4,168|4,skeleton-a31a62d6cd42777e,a7al2q_local_oi_price::oi_delta_plus_neg_price_level::open_interest_value_last|trade_close::168|4,,local_mutation,0019f7f1a4255473,True,HOLD_A7AL2Q_CONTROL_DOMINATED,label_t1_not_all_premay_positive|label_t2_not_all_premay_positive|one_bar_lag_fragile|control_dominated|cost_proxy_fragile|recent_10bps_negative,timevarying_latent_deferred_to_a7al2r|overlap_adjusted_recent_tstat_weak,0,0,0,,False,0,0,0,66.18104811281883,-0.0023722404298550854,0.10930039634989401,,-66.55328854267391
a7al2q_1a85ce2f6824961f,"Mul(ZScore(Delta(open_interest_last,48)),ZScore(Delta(index_close,336)))",index_close|open_interest_last,open_interest|price,oi_delta_x_price_delta,open_interest_last,index_close,48,336,48|336,skeleton-c843c26fad347fd9,a7al2q_local_oi_price::oi_delta_x_price_delta::open_interest_last|index_close::48|336,,local_mutation,004575067feb4af6,True,HOLD_A7AL2Q_CONTROL_DOMINATED,label_t1_not_all_premay_positive|label_t2_not_all_premay_positive|one_bar_lag_fragile|control_dominated|cost_proxy_fragile|recent_10bps_negative,timevarying_latent_deferred_to_a7al2r|overlap_adjusted_recent_tstat_weak,1,2,2,,False,1,1,1,75.55696610221291,-0.00026339394646933363,0.2163701723661167,,-68.32036004868225
a7al2q_8b401291d0c3a28f,"Sub(ZScore(Delta(open_interest_value_mean,48)),ZScore(Delta(index_close,720)))",index_close|open_interest_value_mean,open_interest|price,delta_spread,open_interest_value_mean,index_close,48,720,48|720,skeleton-b86d839c2c31ff74,a7al2q_local_oi_price::delta_spread::open_interest_value_mean|index_close::48|720,,local_mutation,01acb9fb5129993d,True,HOLD_A7AL2Q_CONTROL_DOMINATED,control_dominated,timevarying_latent_deferred_to_a7al2r|overlap_adjusted_recent_tstat_weak,3,3,3,,False,3,3,3,84.90014606283196,0.0004329543661117013,0.1717393308138999,,-71.96719169672026
a7al2q_40806f08f3894855,"Add(ZScore(Delta(open_interest_value_last,96)),Neg(ZScore(Mean(mark_close,168))))",mark_close|open_interest_value_last,open_interest|price,oi_delta_plus_neg_price_level,open_interest_value_last,mark_close,96,168,96|168,skeleton-a31a62d6cd42777e,a7al2q_local_oi_price::oi_delta_plus_neg_price_level::open_interest_value_last|mark_close::96|168,,local_mutation,01f414e6817336cb,True,HOLD_A7AL2Q_CONTROL_DOMINATED,control_dominated,timevarying_latent_deferred_to_a7al2r|overlap_adjusted_recent_tstat_weak,3,3,3,,False,3,3,3,86.58301705628516,0.001187216641792133,0.13916489999078255,,-72.89580041449302
a7al2q_0d7351f49adf11c3,"Add(ZScore(Delta(open_interest_value_last,168)),Neg(ZScore(Mean(trade_close,720))))",open_interest_value_last|trade_close,open_interest|price,oi_delta_plus_neg_price_level,open_interest_value_last,trade_close,168,720,168|720,skeleton-a31a62d6cd42777e,a7al2q_local_oi_price::oi_delta_plus_neg_price_level::open_interest_value_last|trade_close::168|720,,local_mutation,00ec11470c56bfd9,True,HOLD_A7AL2Q_CONTROL_DOMINATED,label_t1_not_all_premay_positive|label_t2_not_all_premay_positive|one_bar_lag_fragile|control_dominated|cost_proxy_fragile|recent_10bps_negative,timevarying_latent_deferred_to_a7al2r|overlap_adjusted_recent_tstat_weak,0,0,0,,False,0,0,0,77.43020169262228,-0.0023850730391712675,0.1087657848649645,,-77.81527473179355
a7al2q_75b3845ed1c94361,"Mul(ZScore(Delta(open_interest_last,12)),ZScore(Delta(trade_close,4)))",open_interest_last|trade_close,open_interest|price,oi_delta_x_price_delta,open_interest_last,trade_close,12,4,12|4,skeleton-c843c26fad347fd9,a7al2q_local_oi_price::oi_delta_x_price_delta::open_interest_last|trade_close::12|4,,local_mutation,01d69901854b78b7,True,HOLD_A7AL2Q_CONTROL_DOMINATED,label_t1_not_all_premay_positive|label_t2_not_all_premay_positive|one_bar_lag_fragile|control_dominated|cost_proxy_fragile,timevarying_latent_deferred_to_a7al2r|overlap_adjusted_recent_tstat_weak,2,2,2,,False,1,1,1,92.45091537343673,0.00036131954136856204,0.7539128030233201,,-83.58959583206817
a7al2q_7b47c379b145850f,"Mul(ZScore(Mean(open_interest_value_last,4)),ZScore(Delta(mark_close,96)))",mark_close|open_interest_value_last,open_interest|price,oi_level_x_price_delta,open_interest_value_last,mark_close,4,96,4|96,skeleton-34595505730d2c62,a7al2q_local_oi_price::oi_level_x_price_delta::open_interest_value_last|mark_close::4|96,,local_mutation,0047ad4b1c8dc2d1,True,HOLD_A7AL2Q_CONTROL_DOMINATED,label_t1_not_all_premay_positive|label_t2_not_all_premay_positive|one_bar_lag_fragile|control_dominated|cost_proxy_fragile|recent_10bps_negative,timevarying_latent_deferred_to_a7al2r|overlap_adjusted_recent_tstat_weak,1,1,1,,False,1,1,1,92.86600308506296,-0.0031673531273208456,0.162798414600424,,-90.53335621238381
a7al2q_b03bff273b1b5b3d,"Sub(Abs(ZScore(Delta(open_interest_value_mean,96))),Abs(ZScore(Delta(trade_close,12))))",open_interest_value_mean|trade_close,open_interest|price,abs_delta_gap,open_interest_value_mean,trade_close,96,12,96|12,skeleton-65ce4cb2af0cf72a,a7al2q_local_oi_price::abs_delta_gap::open_interest_value_mean|trade_close::96|12,,local_mutation,00af618ca2b9c868,True,HOLD_A7AL2Q_CONTROL_DOMINATED,label_t1_not_all_premay_positive|label_t2_not_all_premay_positive|one_bar_lag_fragile|control_dominated|cost_proxy_fragile|recent_10bps_negative,timevarying_latent_deferred_to_a7al2r|overlap_adjusted_recent_tstat_weak,0,0,0,,False,0,0,0,105.28217304014109,-0.001664037255224409,0.35363627984146,,-104.9462102953655
a7al2q_bac72457ad9e4104,"Mul(ZScore(Mean(open_interest_last,72)),ZScore(Delta(index_close,8)))",index_close|open_interest_last,open_interest|price,oi_level_x_price_delta,open_interest_last,index_close,72,8,72|8,skeleton-34595505730d2c62,a7al2q_local_oi_price::oi_level_x_price_delta::open_interest_last|index_close::72|8,,local_mutation,001ba5e49990814c,True,HOLD_A7AL2Q_CONTROL_DOMINATED,label_t1_not_all_premay_positive|label_t2_not_all_premay_positive|one_bar_lag_fragile|control_dominated|cost_proxy_fragile|recent_10bps_negative,timevarying_latent_deferred_to_a7al2r|overlap_adjusted_recent_tstat_weak,1,1,1,,False,1,1,1,109.95222394564146,-0.0008010248540284144,0.5301686791409346,,-105.25324879966988
