candidate_id,signal_vector_cluster_id,max_corr_to_other_signal_vector,expression,field_families,skeleton_key,production_key,q_decision,r_decision,s_a7al2s_tier,is_may_stress_failed,selector_score_no_may,selected_by_a7al2v,uses_may_for_cluster
a7al2q_aced101952a66c40,svc_068,0.8640971252774095,"Mul(Abs(ZScore(Delta(open_interest_mean,336))),Abs(ZScore(Mean(trade_close,48))))",open_interest|price,skeleton-bb9ca3f57ba3a72b,a7al2q_local_oi_price::oi_abs_delta_x_price_abs::open_interest_mean|trade_close::336|48,HOLD_A7AL2Q_CONTROL_DOMINATED,,,False,-1.17402211,False,False
a7al2q_ad8239fed28311c1,svc_069,0.8506842839573148,"Sub(Abs(ZScore(Delta(open_interest_value_mean,24))),Abs(ZScore(Delta(trade_close,72))))",open_interest|price,skeleton-65ce4cb2af0cf72a,a7al2q_local_oi_price::abs_delta_gap::open_interest_value_mean|trade_close::24|72,HOLD_A7AL2Q_CONTROL_DOMINATED,,,False,-0.87408603,False,False
a7al2q_ae4f22820243f5d8,svc_070,0.7569853720541024,"Mul(Abs(ZScore(Delta(open_interest_value_mean,72))),Abs(ZScore(Mean(mark_close,72))))",open_interest|price,skeleton-bb9ca3f57ba3a72b,a7al2q_local_oi_price::oi_abs_delta_x_price_abs::open_interest_value_mean|mark_close::72|72,HOLD_A7AL2Q_CONTROL_DOMINATED,,,False,-0.95515841,False,False
a7al2q_af8aba41cb19fdbe,svc_071,0.6707237286470478,"Sub(ZScore(Delta(open_interest_mean,24)),ZScore(Delta(trade_close,720)))",open_interest|price,skeleton-b86d839c2c31ff74,a7al2q_local_oi_price::delta_spread::open_interest_mean|trade_close::24|720,HOLD_A7AL2Q_CONTROL_DOMINATED,,,False,0.47135696,False,False
a7al2q_b03bff273b1b5b3d,svc_072,0.8506842839573148,"Sub(Abs(ZScore(Delta(open_interest_value_mean,96))),Abs(ZScore(Delta(trade_close,12))))",open_interest|price,skeleton-65ce4cb2af0cf72a,a7al2q_local_oi_price::abs_delta_gap::open_interest_value_mean|trade_close::96|12,HOLD_A7AL2Q_CONTROL_DOMINATED,,,False,-1.37604713,False,False
a7al2q_b14aea393d7309d7,svc_073,0.9122316634090258,"Add(ZScore(Delta(open_interest_last,168)),Neg(ZScore(Mean(mark_close,12))))",open_interest|price,skeleton-a31a62d6cd42777e,a7al2q_local_oi_price::oi_delta_plus_neg_price_level::open_interest_last|mark_close::168|12,HOLD_A7AL2Q_CONTROL_DOMINATED,,,False,-1.44099447,False,False
a7al2q_b463b7c4454b038d,svc_074,0.9142837055526609,"Mul(Abs(ZScore(Delta(open_interest_last,48))),Abs(ZScore(Mean(trade_close,720))))",open_interest|price,skeleton-bb9ca3f57ba3a72b,a7al2q_local_oi_price::oi_abs_delta_x_price_abs::open_interest_last|trade_close::48|720,HOLD_A7AL2Q_CONTROL_DOMINATED,,,False,-0.26422468,False,False
a7al2q_b6b2f5aba19390f8,svc_075,0.878677623894732,"Mul(ZScore(Delta(open_interest_last,504)),ZScore(Delta(trade_close,8)))",open_interest|price,skeleton-c843c26fad347fd9,a7al2q_local_oi_price::oi_delta_x_price_delta::open_interest_last|trade_close::504|8,HOLD_A7AL2Q_CONTROL_DOMINATED,,,False,-1.36828897,False,False
a7al2q_b73c1ada9ca478f6,svc_076,0.617711394002622,"Mul(ZScore(Delta(open_interest_mean,504)),ZScore(Delta(index_close,336)))",open_interest|price,skeleton-c843c26fad347fd9,a7al2q_local_oi_price::oi_delta_x_price_delta::open_interest_mean|index_close::504|336,HOLD_A7AL2Q_CONTROL_DOMINATED,,,False,-0.04199441,False,False
a7al2q_bac72457ad9e4104,svc_077,0.9471476677803606,"Mul(ZScore(Mean(open_interest_last,72)),ZScore(Delta(index_close,8)))",open_interest|price,skeleton-34595505730d2c62,a7al2q_local_oi_price::oi_level_x_price_delta::open_interest_last|index_close::72|8,HOLD_A7AL2Q_CONTROL_DOMINATED,,,False,-0.88473673,False,False
a7al2q_bacf83c4aa67df04,svc_078,0.8538445703636379,"Mul(ZScore(Delta(open_interest_value_last,504)),ZScore(Mean(index_close,24)))",open_interest|price,skeleton-6a73164c2e3655ed,a7al2q_local_oi_price::oi_delta_x_price_level::open_interest_value_last|index_close::504|24,HOLD_A7AL2Q_CONTROL_DOMINATED,,,False,0.19928393,False,False
a7al2q_be7b3f3711ce725c,svc_079,0.938963702278232,"Sub(ZScore(Mean(open_interest_mean,48)),ZScore(Mean(trade_close,4)))",open_interest|price,skeleton-3c104d6d475f05ac,a7al2q_local_oi_price::level_spread::open_interest_mean|trade_close::48|4,HOLD_A7AL2Q_CONTROL_DOMINATED,,,False,-0.65201834,False,False
a7al2q_bf78a22567a7afd9,svc_080,0.6294889234897382,"Mul(ZScore(Delta(open_interest_value_last,168)),ZScore(Delta(index_close,336)))",open_interest|price,skeleton-c843c26fad347fd9,a7al2q_local_oi_price::oi_delta_x_price_delta::open_interest_value_last|index_close::168|336,HOLD_A7AL2Q_CONTROL_DOMINATED,,,False,-0.17718117,False,False
a7al2q_bfbe17018f795d57,svc_081,0.9100977122852346,"Mul(ZScore(Mean(open_interest_mean,168)),ZScore(Delta(mark_close,336)))",open_interest|price,skeleton-34595505730d2c62,a7al2q_local_oi_price::oi_level_x_price_delta::open_interest_mean|mark_close::168|336,HOLD_A7AL2Q_CONTROL_DOMINATED,,,False,-0.3242909,False,False
a7al2q_c09e1651a5aa0926,svc_082,0.8521028319711519,"Mul(ZScore(Delta(open_interest_value_mean,720)),ZScore(Mean(mark_close,4)))",open_interest|price,skeleton-6a73164c2e3655ed,a7al2q_local_oi_price::oi_delta_x_price_level::open_interest_value_mean|mark_close::720|4,HOLD_A7AL2Q_CONTROL_DOMINATED,,,False,0.60844301,False,False
a7al2q_c0e06a1a62f16dc7,svc_083,0.8227384205859396,"Mul(ZScore(Mean(open_interest_mean,8)),ZScore(Delta(index_close,720)))",open_interest|price,skeleton-34595505730d2c62,a7al2q_local_oi_price::oi_level_x_price_delta::open_interest_mean|index_close::8|720,HOLD_A7AL2Q_CONTROL_DOMINATED,,,False,-0.33384979,False,False
a7al2q_c3ec84f31f7ebaa6,svc_012,0.9560260727429037,"Sub(Abs(ZScore(Mean(open_interest_last,4))),Abs(ZScore(Mean(index_close,48))))",open_interest|price,skeleton-834f1fb23958e23f,a7al2q_local_oi_price::abs_level_gap::open_interest_last|index_close::4|48,HOLD_A7AL2Q_CONTROL_DOMINATED,,,False,-0.88081978,False,False
a7al2q_c46fcfb9f5cfa44a,svc_084,0.8559628206094718,"Add(ZScore(Mean(open_interest_mean,24)),Neg(ZScore(Delta(trade_close,96))))",open_interest|price,skeleton-cdd50cc367bea61c,a7al2q_local_oi_price::oi_level_plus_neg_price_delta::open_interest_mean|trade_close::24|96,HOLD_A7AL2Q_CONTROL_DOMINATED,,,False,-0.5922319,False,False
a7al2q_c547c12042501b74,svc_085,0.9471476677803606,"Mul(ZScore(Delta(open_interest_value_last,4)),ZScore(Mean(index_close,72)))",open_interest|price,skeleton-6a73164c2e3655ed,a7al2q_local_oi_price::oi_delta_x_price_level::open_interest_value_last|index_close::4|72,HOLD_A7AL2Q_CONTROL_DOMINATED,,,False,-0.95944062,False,False
a7al2q_c5d66518cfe91753,svc_086,0.6455615661271098,"Sub(Abs(ZScore(Delta(open_interest_value_last,336))),Abs(ZScore(Delta(trade_close,12))))",open_interest|price,skeleton-65ce4cb2af0cf72a,a7al2q_local_oi_price::abs_delta_gap::open_interest_value_last|trade_close::336|12,HOLD_A7AL2Q_CONTROL_DOMINATED,,,False,0.31343363,False,False
a7al2q_c71837a81f389a41,svc_087,0.8303707334028758,"Add(ZScore(Mean(open_interest_value_last,8)),Neg(ZScore(Delta(index_close,48))))",open_interest|price,skeleton-cdd50cc367bea61c,a7al2q_local_oi_price::oi_level_plus_neg_price_delta::open_interest_value_last|index_close::8|48,HOLD_A7AL2Q_CONTROL_DOMINATED,,,False,-0.46984909,False,False
a7al2q_ca72f5849cff347a,svc_088,0.8609001247377253,"Mul(Abs(ZScore(Mean(open_interest_value_last,12))),Abs(ZScore(Delta(mark_close,72))))",open_interest|price,skeleton-5ca10905a35c5fca,a7al2q_local_oi_price::oi_abs_x_price_abs_delta::open_interest_value_last|mark_close::12|72,A7AL2Q_LOCAL_OI_PRICE_DIAGNOSTIC_CANDIDATE,HOLD_A7AL2R_LATENT_FRAGILE,hold_timevarying_latent_fragile__may_control_dominated,True,2.86523317,False,False
a7al2q_cb8e24ab5beec723,svc_089,0.6470088744302781,"Mul(ZScore(Delta(open_interest_mean,168)),ZScore(Delta(index_close,168)))",open_interest|price,skeleton-c843c26fad347fd9,a7al2q_local_oi_price::oi_delta_x_price_delta::open_interest_mean|index_close::168|168,HOLD_A7AL2Q_CONTROL_DOMINATED,,,False,0.22148114,False,False
a7al2q_cdee002b3cb51028,svc_090,0.656057641501108,"Add(ZScore(Mean(open_interest_value_last,4)),Neg(ZScore(Delta(trade_close,720))))",open_interest|price,skeleton-cdd50cc367bea61c,a7al2q_local_oi_price::oi_level_plus_neg_price_delta::open_interest_value_last|trade_close::4|720,HOLD_A7AL2Q_CONTROL_DOMINATED,,,False,-0.03593497,False,False
a7al2q_ce22ea0cc5740a03,svc_091,0.8715895559152371,"Mul(ZScore(Mean(open_interest_value_mean,336)),ZScore(Delta(index_close,72)))",open_interest|price,skeleton-34595505730d2c62,a7al2q_local_oi_price::oi_level_x_price_delta::open_interest_value_mean|index_close::336|72,HOLD_A7AL2Q_CONTROL_DOMINATED,,,False,-0.4923492,False,False
a7al2q_ce8a620efc85d44a,svc_092,0.826795399226891,"Mul(ZScore(Delta(open_interest_mean,48)),ZScore(Mean(trade_close,168)))",open_interest|price,skeleton-6a73164c2e3655ed,a7al2q_local_oi_price::oi_delta_x_price_level::open_interest_mean|trade_close::48|168,HOLD_A7AL2Q_CONTROL_DOMINATED,,,False,0.46054107,False,False
a7al2q_ceda68bb417b5cad,svc_093,0.7019992737703313,"Mul(Abs(ZScore(Mean(open_interest_value_last,336))),Abs(ZScore(Delta(index_close,96))))",open_interest|price,skeleton-5ca10905a35c5fca,a7al2q_local_oi_price::oi_abs_x_price_abs_delta::open_interest_value_last|index_close::336|96,HOLD_A7AL2Q_CONTROL_DOMINATED,,,False,0.46927445,False,False
a7al2q_d1103bc53dda5f19,svc_022,0.9539679965562485,"Add(ZScore(Mean(open_interest_last,336)),Neg(ZScore(Delta(trade_close,96))))",open_interest|price,skeleton-cdd50cc367bea61c,a7al2q_local_oi_price::oi_level_plus_neg_price_delta::open_interest_last|trade_close::336|96,HOLD_A7AL2Q_CONTROL_DOMINATED,,,False,-0.56960367,False,False
a7al2q_d1fb9280d2477aa4,svc_094,0.8865489684950578,"Sub(Abs(ZScore(Delta(open_interest_last,336))),Abs(ZScore(Delta(index_close,4))))",open_interest|price,skeleton-65ce4cb2af0cf72a,a7al2q_local_oi_price::abs_delta_gap::open_interest_last|index_close::336|4,HOLD_A7AL2Q_CONTROL_DOMINATED,,,False,-1.32078633,False,False
a7al2q_d213a791f5c9668e,svc_095,0.8917445502783135,"Add(ZScore(Delta(open_interest_value_last,8)),Neg(ZScore(Mean(trade_close,4))))",open_interest|price,skeleton-a31a62d6cd42777e,a7al2q_local_oi_price::oi_delta_plus_neg_price_level::open_interest_value_last|trade_close::8|4,HOLD_A7AL2Q_CONTROL_DOMINATED,,,False,-0.48937748,False,False
a7al2q_d6f7ebc0dbbdda7a,svc_008,0.9790223685271872,"Sub(Abs(ZScore(Mean(open_interest_value_last,48))),Abs(ZScore(Mean(index_close,12))))",open_interest|price,skeleton-834f1fb23958e23f,a7al2q_local_oi_price::abs_level_gap::open_interest_value_last|index_close::48|12,A7AL2Q_LOCAL_OI_PRICE_DIAGNOSTIC_CANDIDATE,A7AL2R_LOCAL_FORENSIC_PASS,watchlist_control_close__may_control_dominated,True,3.20143275,False,False
a7al2q_d7066321956fffb8,svc_096,0.8688394848031574,"Add(ZScore(Mean(open_interest_mean,4)),Neg(ZScore(Delta(trade_close,4))))",open_interest|price,skeleton-cdd50cc367bea61c,a7al2q_local_oi_price::oi_level_plus_neg_price_delta::open_interest_mean|trade_close::4|4,HOLD_A7AL2Q_CONTROL_DOMINATED,,,False,-1.39371729,False,False
a7al2q_d7a6680d151b7968,svc_097,0.943514948390728,"Mul(Abs(ZScore(Delta(open_interest_value_mean,8))),Abs(ZScore(Mean(trade_close,72))))",open_interest|price,skeleton-bb9ca3f57ba3a72b,a7al2q_local_oi_price::oi_abs_delta_x_price_abs::open_interest_value_mean|trade_close::8|72,HOLD_A7AL2Q_CONTROL_DOMINATED,,,False,-0.06862089,False,False
a7al2q_d8a7f2027987e6a0,svc_098,0.9183022811464169,"Mul(ZScore(Mean(open_interest_mean,720)),ZScore(Delta(trade_close,8)))",open_interest|price,skeleton-34595505730d2c62,a7al2q_local_oi_price::oi_level_x_price_delta::open_interest_mean|trade_close::720|8,HOLD_A7AL2Q_CONTROL_DOMINATED,,,False,-0.87900995,False,False
a7al2q_d933f0049acb4699,svc_099,0.6763284489791113,"Mul(ZScore(Delta(open_interest_value_last,336)),ZScore(Delta(trade_close,720)))",open_interest|price,skeleton-c843c26fad347fd9,a7al2q_local_oi_price::oi_delta_x_price_delta::open_interest_value_last|trade_close::336|720,HOLD_A7AL2Q_CONTROL_DOMINATED,,,False,-0.14056851,False,False
a7al2q_dca37c649bd07b2c,svc_100,0.7558781426508028,"Mul(ZScore(Delta(open_interest_last,96)),ZScore(Delta(index_close,12)))",open_interest|price,skeleton-c843c26fad347fd9,a7al2q_local_oi_price::oi_delta_x_price_delta::open_interest_last|index_close::96|12,HOLD_A7AL2Q_CONTROL_DOMINATED,,,False,-0.07954746,False,False
a7al2q_dd469285431f6901,svc_101,0.7568492206897169,"Mul(Abs(ZScore(Mean(open_interest_mean,8))),Abs(ZScore(Delta(index_close,24))))",open_interest|price,skeleton-5ca10905a35c5fca,a7al2q_local_oi_price::oi_abs_x_price_abs_delta::open_interest_mean|index_close::8|24,HOLD_A7AL2Q_CONTROL_DOMINATED,,,False,-0.84852343,False,False
a7al2q_de61a31e0f94786b,svc_102,0.9099069117189298,"Mul(ZScore(Delta(open_interest_value_last,720)),ZScore(Mean(trade_close,96)))",open_interest|price,skeleton-6a73164c2e3655ed,a7al2q_local_oi_price::oi_delta_x_price_level::open_interest_value_last|trade_close::720|96,HOLD_A7AL2Q_CONTROL_DOMINATED,,,False,0.61308657,False,False
a7al2q_df339788dddb7322,svc_103,0.9100977122852346,"Mul(ZScore(Mean(open_interest_mean,72)),ZScore(Delta(mark_close,336)))",open_interest|price,skeleton-34595505730d2c62,a7al2q_local_oi_price::oi_level_x_price_delta::open_interest_mean|mark_close::72|336,HOLD_A7AL2Q_CONTROL_DOMINATED,,,False,-0.32270577,False,False
a7al2q_e3cdfb5cac370798,svc_104,0.9142837055526609,"Mul(Abs(ZScore(Delta(open_interest_mean,48))),Abs(ZScore(Mean(mark_close,720))))",open_interest|price,skeleton-bb9ca3f57ba3a72b,a7al2q_local_oi_price::oi_abs_delta_x_price_abs::open_interest_mean|mark_close::48|720,HOLD_A7AL2Q_CONTROL_DOMINATED,,,False,-0.24260369,False,False
a7al2q_e64593ae611d474b,svc_105,0.6712610720157166,"Mul(Abs(ZScore(Mean(open_interest_value_mean,336))),Abs(ZScore(Delta(index_close,12))))",open_interest|price,skeleton-5ca10905a35c5fca,a7al2q_local_oi_price::oi_abs_x_price_abs_delta::open_interest_value_mean|index_close::336|12,HOLD_A7AL2Q_CONTROL_DOMINATED,,,False,0.40059028,False,False
a7al2q_e6be44ccbba38b66,svc_106,0.9233660803413657,"Sub(Abs(ZScore(Mean(open_interest_value_last,504))),Abs(ZScore(Mean(mark_close,12))))",open_interest|price,skeleton-834f1fb23958e23f,a7al2q_local_oi_price::abs_level_gap::open_interest_value_last|mark_close::504|12,HOLD_A7AL2Q_CONTROL_DOMINATED,,,False,0.83432595,False,False
a7al2q_e7f3ac7f42ea12ab,svc_107,0.6912284590462207,"Mul(Abs(ZScore(Mean(open_interest_last,504))),Abs(ZScore(Delta(mark_close,336))))",open_interest|price,skeleton-5ca10905a35c5fca,a7al2q_local_oi_price::oi_abs_x_price_abs_delta::open_interest_last|mark_close::504|336,HOLD_A7AL2Q_CONTROL_DOMINATED,,,False,0.42589149,False,False
a7al2q_ecb245360a346fd3,svc_062,0.9573789035426924,"Sub(ZScore(Mean(open_interest_last,4)),ZScore(Mean(mark_close,48)))",open_interest|price,skeleton-3c104d6d475f05ac,a7al2q_local_oi_price::level_spread::open_interest_last|mark_close::4|48,HOLD_A7AL2Q_CONTROL_DOMINATED,,,False,-0.48752715,False,False
a7al2q_edb77f58a5decea7,svc_108,0.734349571027228,"Mul(Abs(ZScore(Mean(open_interest_mean,168))),Abs(ZScore(Delta(index_close,720))))",open_interest|price,skeleton-5ca10905a35c5fca,a7al2q_local_oi_price::oi_abs_x_price_abs_delta::open_interest_mean|index_close::168|720,HOLD_A7AL2Q_CONTROL_DOMINATED,,,False,-0.58287045,False,False
a7al2q_f00f22bbcc48dc2c,svc_008,0.9637994481067866,"Sub(Abs(ZScore(Mean(open_interest_value_mean,48))),Abs(ZScore(Mean(index_close,96))))",open_interest|price,skeleton-834f1fb23958e23f,a7al2q_local_oi_price::abs_level_gap::open_interest_value_mean|index_close::48|96,A7AL2Q_LOCAL_OI_PRICE_DIAGNOSTIC_CANDIDATE,A7AL2R_LOCAL_FORENSIC_PASS,primary_clean_premay__may_control_dominated,True,3.25411583,True,False
a7al2q_f36ca1ecd3f7a0c6,svc_109,0.8865489684950578,"Mul(Abs(ZScore(Mean(open_interest_last,336))),Abs(ZScore(Delta(mark_close,4))))",open_interest|price,skeleton-5ca10905a35c5fca,a7al2q_local_oi_price::oi_abs_x_price_abs_delta::open_interest_last|mark_close::336|4,HOLD_A7AL2Q_CONTROL_DOMINATED,,,False,-1.32574062,False,False
a7al2q_f6acc570273f4779,svc_110,0.8497466229028692,"Sub(Abs(ZScore(Delta(open_interest_value_mean,48))),Abs(ZScore(Delta(trade_close,720))))",open_interest|price,skeleton-65ce4cb2af0cf72a,a7al2q_local_oi_price::abs_delta_gap::open_interest_value_mean|trade_close::48|720,HOLD_A7AL2Q_CONTROL_DOMINATED,,,False,-0.47712057,False,False
a7al2q_f77b6def03c43da1,svc_111,0.8559628206094718,"Add(ZScore(Mean(open_interest_mean,24)),Neg(ZScore(Delta(trade_close,336))))",open_interest|price,skeleton-cdd50cc367bea61c,a7al2q_local_oi_price::oi_level_plus_neg_price_delta::open_interest_mean|trade_close::24|336,HOLD_A7AL2Q_CONTROL_DOMINATED,,,False,-0.50271168,False,False
a7al2q_f7bc64abcc3b500d,svc_112,0.8519651298041651,"Mul(ZScore(Delta(open_interest_value_last,96)),ZScore(Delta(mark_close,24)))",open_interest|price,skeleton-c843c26fad347fd9,a7al2q_local_oi_price::oi_delta_x_price_delta::open_interest_value_last|mark_close::96|24,HOLD_A7AL2Q_CONTROL_DOMINATED,,,False,-1.02541134,False,False
a7al2q_f864cf9d943df0c8,svc_113,0.8303707334028758,"Add(ZScore(Mean(open_interest_value_last,12)),Neg(ZScore(Delta(mark_close,72))))",open_interest|price,skeleton-cdd50cc367bea61c,a7al2q_local_oi_price::oi_level_plus_neg_price_delta::open_interest_value_last|mark_close::12|72,HOLD_A7AL2Q_CONTROL_DOMINATED,,,False,-0.49787437,False,False
a7al2q_f962751a6f713294,svc_114,0.7782931077784732,"Sub(ZScore(Delta(open_interest_last,8)),ZScore(Delta(mark_close,24)))",open_interest|price,skeleton-b86d839c2c31ff74,a7al2q_local_oi_price::delta_spread::open_interest_last|mark_close::8|24,HOLD_A7AL2Q_CONTROL_DOMINATED,,,False,-1.10286505,False,False
a7al2q_faf18b94871d9f38,svc_115,0.8771092702922838,"Sub(ZScore(Delta(open_interest_value_last,168)),ZScore(Delta(trade_close,720)))",open_interest|price,skeleton-b86d839c2c31ff74,a7al2q_local_oi_price::delta_spread::open_interest_value_last|trade_close::168|720,HOLD_A7AL2Q_CONTROL_DOMINATED,,,False,-1.26175358,False,False
a7al2q_fbec7059dfeab1ab,svc_116,0.9099069117189298,"Mul(ZScore(Delta(open_interest_value_last,720)),ZScore(Mean(index_close,504)))",open_interest|price,skeleton-6a73164c2e3655ed,a7al2q_local_oi_price::oi_delta_x_price_level::open_interest_value_last|index_close::720|504,HOLD_A7AL2Q_CONTROL_DOMINATED,,,False,0.61119395,False,False
a7al2q_fd69cd2051870a73,svc_117,0.8455605102562553,"Sub(ZScore(Mean(open_interest_value_last,336)),ZScore(Mean(mark_close,24)))",open_interest|price,skeleton-3c104d6d475f05ac,a7al2q_local_oi_price::level_spread::open_interest_value_last|mark_close::336|24,HOLD_A7AL2Q_CONTROL_DOMINATED,,,False,-0.46908093,False,False
a7al2q_fe342a17a3bf56da,svc_012,0.9602251384732551,"Sub(Abs(ZScore(Mean(open_interest_last,720))),Abs(ZScore(Mean(mark_close,72))))",open_interest|price,skeleton-834f1fb23958e23f,a7al2q_local_oi_price::abs_level_gap::open_interest_last|mark_close::720|72,HOLD_A7AL2Q_CONTROL_DOMINATED,,,False,-0.67299596,False,False
a7al2q_fe98f845b4729cb0,svc_118,0.7367079764087321,"Sub(ZScore(Delta(open_interest_mean,24)),ZScore(Delta(mark_close,720)))",open_interest|price,skeleton-b86d839c2c31ff74,a7al2q_local_oi_price::delta_spread::open_interest_mean|mark_close::24|720,HOLD_A7AL2Q_CONTROL_DOMINATED,,,False,0.47074016,False,False
