candidate_id,arm,family,expression,funding_beta_recent,core4_beta_recent,pass_beta,a7k_preselection_pass,first_a7k_preselection_fail
i2_microstructure_lite_154,I2_microstructure_lite,microstructure_lite,"Mul(Rank(realized_vol_24),ZScore(realized_vol_12))",0.2522400441530685,0.301304986632411,True,False,raw_validation_positive
i2_microstructure_lite_159,I2_microstructure_lite,microstructure_lite,"Mul(Rank(realized_vol_24),Rank(ret_3))",0.348794867902417,0.3495596431326547,True,False,raw_validation_positive
i2_microstructure_lite_165,I2_microstructure_lite,microstructure_lite,"Mul(ZScore(realized_vol_24),ZScore(ret_12))",0.0032095825737615,0.0964142028540075,True,False,raw_validation_positive
i2_microstructure_lite_098,I2_microstructure_lite,microstructure_lite,"Mul(Rank(realized_vol_6),ZScore(realized_vol_24))",0.2350377442032102,0.2427879631790919,True,False,raw_validation_positive
i0_basis_premium_055,I0_basis_premium,basis_premium,"Mul(Rank(mark_index_ratio),Rank(hl_range))",0.4408324716023576,0.4891112681285176,True,False,raw_recent_positive
i2_microstructure_lite_194,I2_microstructure_lite,microstructure_lite,"Mul(Rank(ret_1),ZScore(ret_12))",0.0327357596409922,0.1160558025366434,True,False,raw_validation_positive
i0_basis_premium_024,I0_basis_premium,basis_premium,realized_vol_12,0.3166394453756355,0.3348981306297129,True,False,raw_validation_positive
i0_basis_premium_026,I0_basis_premium,basis_premium,ZScore(realized_vol_12),0.3166394453756355,0.3348981306297129,True,False,raw_validation_positive
i2_microstructure_lite_010,I2_microstructure_lite,microstructure_lite,Rank(realized_vol_12),0.3166394453756355,0.3348981306297129,True,False,raw_validation_positive
i2_microstructure_lite_083,I2_microstructure_lite,microstructure_lite,"Mul(Rank(abs_ret_1),Rank(quote_volume_mean_12))",0.1301906731351795,0.1586733859451514,True,False,raw_validation_positive
i0_basis_premium_195,I0_basis_premium,basis_premium,"Mul(Rank(ret_3),Rank(hl_range))",0.3052323456143271,0.3277174129677181,True,False,raw_validation_positive
i2_microstructure_lite_057,I2_microstructure_lite,microstructure_lite,"Mul(Rank(hl_range),ZScore(quote_volume_mean_12))",0.3939363838383445,0.3866424410816814,True,False,raw_validation_positive
i0_basis_premium_073,I0_basis_premium,basis_premium,"Mul(Rank(mark_minus_index),ZScore(ret_3))",-0.0512082577884156,-0.011189805612746,True,False,raw_validation_positive
i2_microstructure_lite_137,I2_microstructure_lite,microstructure_lite,"Mul(ZScore(realized_vol_12),ZScore(ret_12))",0.0106139034573026,0.1081887350993477,True,False,raw_validation_positive
i1_flow_liquidity_012,I1_flow_liquidity,flow_liquidity,avg_trade_size_quote,0.1385028893077582,0.1266646743079998,True,False,raw_validation_positive
i1_flow_liquidity_014,I1_flow_liquidity,flow_liquidity,ZScore(avg_trade_size_quote),0.1385028893077582,0.1266646743079998,True,False,raw_validation_positive
i2_microstructure_lite_040,I2_microstructure_lite,microstructure_lite,"Mul(Rank(hl_range),Rank(realized_vol_24))",0.3111684523409689,0.3065728961076258,True,False,raw_validation_positive
i2_microstructure_lite_142,I2_microstructure_lite,microstructure_lite,"Mul(Rank(realized_vol_24),Rank(hl_range))",0.3111684523409689,0.3065728961076258,True,False,raw_validation_positive
i0_basis_premium_113,I0_basis_premium,basis_premium,"Mul(Rank(premium_index),ZScore(hl_range))",0.4140322937118887,0.4248957178525583,True,False,raw_validation_positive
i0_basis_premium_220,I0_basis_premium,basis_premium,"Mul(Rank(ret_6),Rank(realized_vol_12))",0.2149064453967724,0.2420054847600162,True,False,raw_validation_positive
i2_microstructure_lite_236,I2_microstructure_lite,microstructure_lite,"Mul(Rank(ret_6),Rank(realized_vol_12))",0.2149064453967724,0.2420054847600162,True,False,raw_validation_positive
i2_microstructure_lite_095,I2_microstructure_lite,microstructure_lite,"Mul(Rank(realized_vol_6),ZScore(realized_vol_12))",0.388844340063137,0.4307654537783417,True,False,raw_validation_positive
i2_microstructure_lite_106,I2_microstructure_lite,microstructure_lite,"Mul(Rank(realized_vol_6),Rank(ret_6))",0.1948463536671463,0.2265849078290553,True,False,raw_validation_positive
i2_microstructure_lite_232,I2_microstructure_lite,microstructure_lite,"Mul(Rank(ret_6),Rank(realized_vol_6))",0.1948463536671463,0.2265849078290553,True,False,raw_validation_positive
i0_basis_premium_169,I0_basis_premium,basis_premium,"Mul(Rank(ret_1),ZScore(hl_range))",0.42073273135232,0.4230259017907489,True,False,raw_validation_positive
i0_basis_premium_161,I0_basis_premium,basis_premium,"Mul(Rank(ret_1),ZScore(ret_6))",-0.046238734335203,0.0078710959985984,True,False,raw_validation_positive
i0_basis_premium_246,I0_basis_premium,basis_premium,"Mul(Rank(ret_12),Rank(ret_6))",-0.0289389360557212,0.0205806846229233,True,False,raw_validation_positive
i3_placebo_random_113,I3_placebo_random,placebo_random,Rank(avg_trade_size_quote),0.2218813751697623,0.2049456698168075,True,False,raw_validation_positive
i1_flow_liquidity_228,I1_flow_liquidity,flow_liquidity,"Mul(Rank(quote_volume_mean_12),ZScore(quote_asset_volume))",0.1915585146604463,0.2100546976711386,True,False,raw_recent_positive
i0_basis_premium_082,I0_basis_premium,basis_premium,"Mul(Rank(mark_minus_index),ZScore(realized_vol_12))",0.2841711204718022,0.3167902974281547,True,False,raw_validation_positive
i3_placebo_random_087,I3_placebo_random,placebo_random,Rank(hl_range),0.3591720386746093,0.3331312211114584,True,False,raw_validation_positive
i2_microstructure_lite_061,I2_microstructure_lite,microstructure_lite,"Mul(Rank(abs_ret_1),Rank(realized_vol_6))",0.3714230097150385,0.3655363506782328,True,False,raw_validation_positive
i2_microstructure_lite_089,I2_microstructure_lite,microstructure_lite,"Mul(Rank(realized_vol_6),Rank(abs_ret_1))",0.3714230097150385,0.3655363506782328,True,False,raw_validation_positive
i3_placebo_random_013,I3_placebo_random,placebo_random,Rank(avg_trade_size_quote),0.1947902655150639,0.1763766047792208,True,False,raw_validation_positive
i2_microstructure_lite_067,I2_microstructure_lite,microstructure_lite,"Mul(Rank(abs_ret_1),ZScore(realized_vol_12))",0.434572150236387,0.4590283614091745,True,False,raw_validation_positive
i3_placebo_random_213,I3_placebo_random,placebo_random,Rank(avg_trade_size_quote),0.2169445759901318,0.2030194057096655,True,False,raw_validation_positive
i0_basis_premium_226,I0_basis_premium,basis_premium,"Mul(Rank(ret_12),Rank(mark_index_ratio))",0.079608558094532,0.1643502825748832,True,False,raw_validation_positive
i0_basis_premium_085,I0_basis_premium,basis_premium,"Mul(Rank(mark_minus_index),ZScore(hl_range))",0.3240382443306085,0.3406407359933173,True,False,raw_validation_positive
i1_flow_liquidity_086,I1_flow_liquidity,flow_liquidity,"Mul(Rank(taker_buy_ratio),ZScore(volume))",0.199156801097965,0.1726165676512691,True,False,raw_validation_positive
i3_placebo_random_187,I3_placebo_random,placebo_random,Rank(hl_range),0.3578992323229481,0.2955530038227533,True,False,raw_validation_positive
i0_basis_premium_080,I0_basis_premium,basis_premium,"Mul(Rank(mark_minus_index),Rank(realized_vol_12))",0.3223211089281881,0.3635090931555048,True,False,raw_validation_positive
i2_microstructure_lite_036,I2_microstructure_lite,microstructure_lite,"Mul(Rank(hl_range),Rank(realized_vol_12))",0.3008903511016151,0.3109005381338013,True,False,raw_validation_positive
i2_microstructure_lite_114,I2_microstructure_lite,microstructure_lite,"Mul(Rank(realized_vol_12),Rank(hl_range))",0.3008903511016151,0.3109005381338013,True,False,raw_validation_positive
i2_microstructure_lite_169,I2_microstructure_lite,microstructure_lite,"Mul(Rank(realized_vol_24),ZScore(quote_volume_mean_12))",0.4308236442650668,0.4282123227239614,True,False,cost20_validation_nonnegative
i3_placebo_random_063,I3_placebo_random,placebo_random,Rank(avg_trade_size_quote),0.2200817002054105,0.1892335492686057,True,False,raw_validation_positive
i1_flow_liquidity_045,I1_flow_liquidity,flow_liquidity,"Mul(Rank(taker_imbalance),ZScore(avg_trade_size_quote))",0.2491217146384107,0.2362956437818986,True,False,raw_validation_positive
i2_microstructure_lite_074,I2_microstructure_lite,microstructure_lite,"Mul(Rank(abs_ret_1),Rank(ret_12))",0.1282275704869967,0.1859506043794818,True,False,raw_validation_positive
i0_basis_premium_111,I0_basis_premium,basis_premium,"Mul(Rank(premium_index),Rank(hl_range))",0.4339978553449134,0.4637675700158654,True,False,raw_validation_positive
i0_basis_premium_166,I0_basis_premium,basis_premium,"Mul(Rank(ret_1),ZScore(realized_vol_12))",0.2959251121074906,0.3264920230913827,True,False,raw_validation_positive
i2_microstructure_lite_182,I2_microstructure_lite,microstructure_lite,"Mul(Rank(ret_1),ZScore(realized_vol_12))",0.2959251121074906,0.3264920230913827,True,False,raw_validation_positive
i0_basis_premium_167,I0_basis_premium,basis_premium,"Mul(Rank(ret_1),Rank(hl_range))",0.3189196628873419,0.3260170182638527,True,False,raw_validation_positive
i2_microstructure_lite_043,I2_microstructure_lite,microstructure_lite,"Mul(Rank(hl_range),Rank(ret_1))",0.3189196628873419,0.3260170182638527,True,False,raw_validation_positive
i3_placebo_random_022,I3_placebo_random,placebo_random,Rank(hl_range),0.2141257034191584,0.1799315741523489,True,False,raw_validation_positive
i3_placebo_random_072,I3_placebo_random,placebo_random,Rank(hl_range),0.2141257034191584,0.1799315741523489,True,False,raw_validation_positive
i3_placebo_random_122,I3_placebo_random,placebo_random,Rank(hl_range),0.2141257034191584,0.1799315741523489,True,False,raw_validation_positive
i3_placebo_random_172,I3_placebo_random,placebo_random,Rank(hl_range),0.2141257034191584,0.1799315741523489,True,False,raw_validation_positive
i3_placebo_random_222,I3_placebo_random,placebo_random,Rank(hl_range),0.2141257034191584,0.1799315741523489,True,False,raw_validation_positive
i2_microstructure_lite_141,I2_microstructure_lite,microstructure_lite,"Mul(Rank(realized_vol_12),ZScore(quote_volume_mean_12))",0.4179167246982886,0.4325827397679192,True,False,residual_funding_validation_positive
i2_microstructure_lite_229,I2_microstructure_lite,microstructure_lite,"Mul(Rank(ret_6),Rank(abs_ret_1))",0.1236968031451172,0.1513040379319694,True,False,raw_validation_positive
i0_basis_premium_003,I0_basis_premium,basis_premium,mark_minus_index,0.3043931801096936,0.3941203691234922,True,False,raw_recent_positive
i0_basis_premium_005,I0_basis_premium,basis_premium,ZScore(mark_minus_index),0.3043931801096936,0.3941203691234922,True,False,raw_recent_positive
i0_basis_premium_045,I0_basis_premium,basis_premium,"Mul(Rank(mark_index_ratio),ZScore(ret_3))",-0.0684949419881879,-0.0387656005501113,True,False,raw_validation_positive
i2_microstructure_lite_065,I2_microstructure_lite,microstructure_lite,"Mul(Rank(abs_ret_1),Rank(realized_vol_12))",0.4086295907303773,0.4065835701584472,True,False,raw_validation_positive
i0_basis_premium_054,I0_basis_premium,basis_premium,"Mul(Rank(mark_index_ratio),ZScore(realized_vol_12))",0.2916386781024346,0.3210676587044005,True,False,raw_validation_positive
i2_microstructure_lite_197,I2_microstructure_lite,microstructure_lite,"Mul(Rank(ret_1),ZScore(quote_volume_mean_12))",0.2575135302879394,0.2522362342596225,True,False,raw_validation_positive
i0_basis_premium_009,I0_basis_premium,basis_premium,spot_perp_basis,0.0,0.0,True,False,validation_gross_exposure
i0_basis_premium_010,I0_basis_premium,basis_premium,Rank(spot_perp_basis),0.0,0.0,True,False,validation_gross_exposure
i0_basis_premium_011,I0_basis_premium,basis_premium,ZScore(spot_perp_basis),0.0,0.0,True,False,validation_gross_exposure
i0_basis_premium_036,I0_basis_premium,basis_premium,"Mul(Rank(mark_index_ratio),Rank(spot_perp_basis))",0.0,0.0,True,False,validation_gross_exposure
i0_basis_premium_037,I0_basis_premium,basis_premium,"Mul(ZScore(mark_index_ratio),ZScore(spot_perp_basis))",0.0,0.0,True,False,validation_gross_exposure
i0_basis_premium_038,I0_basis_premium,basis_premium,"Mul(Rank(mark_index_ratio),ZScore(spot_perp_basis))",0.0,0.0,True,False,validation_gross_exposure
i0_basis_premium_065,I0_basis_premium,basis_premium,"Mul(Rank(mark_minus_index),Rank(spot_perp_basis))",0.0,0.0,True,False,validation_gross_exposure
i0_basis_premium_066,I0_basis_premium,basis_premium,"Mul(ZScore(mark_minus_index),ZScore(spot_perp_basis))",0.0,0.0,True,False,validation_gross_exposure
i0_basis_premium_067,I0_basis_premium,basis_premium,"Mul(Rank(mark_minus_index),ZScore(spot_perp_basis))",0.0,0.0,True,False,validation_gross_exposure
i0_basis_premium_093,I0_basis_premium,basis_premium,"Mul(Rank(premium_index),Rank(spot_perp_basis))",0.0,0.0,True,False,validation_gross_exposure
i0_basis_premium_094,I0_basis_premium,basis_premium,"Mul(ZScore(premium_index),ZScore(spot_perp_basis))",0.0,0.0,True,False,validation_gross_exposure
i0_basis_premium_095,I0_basis_premium,basis_premium,"Mul(Rank(premium_index),ZScore(spot_perp_basis))",0.0,0.0,True,False,validation_gross_exposure
i0_basis_premium_114,I0_basis_premium,basis_premium,"Mul(Rank(spot_perp_basis),Rank(mark_index_ratio))",0.0,0.0,True,False,validation_gross_exposure
i0_basis_premium_115,I0_basis_premium,basis_premium,"Mul(ZScore(spot_perp_basis),ZScore(mark_index_ratio))",0.0,0.0,True,False,validation_gross_exposure
i0_basis_premium_116,I0_basis_premium,basis_premium,"Mul(Rank(spot_perp_basis),ZScore(mark_index_ratio))",0.0,0.0,True,False,validation_gross_exposure
i0_basis_premium_117,I0_basis_premium,basis_premium,"Mul(ZScore(spot_perp_basis),Rank(ret_12))",0.0,0.0,True,False,validation_gross_exposure
i0_basis_premium_118,I0_basis_premium,basis_premium,"Mul(Rank(spot_perp_basis),Rank(mark_minus_index))",0.0,0.0,True,False,validation_gross_exposure
i0_basis_premium_119,I0_basis_premium,basis_premium,"Mul(ZScore(spot_perp_basis),ZScore(mark_minus_index))",0.0,0.0,True,False,validation_gross_exposure
i0_basis_premium_120,I0_basis_premium,basis_premium,"Mul(Rank(spot_perp_basis),ZScore(mark_minus_index))",0.0,0.0,True,False,validation_gross_exposure
i0_basis_premium_121,I0_basis_premium,basis_premium,"Mul(Rank(spot_perp_basis),Rank(premium_index))",0.0,0.0,True,False,validation_gross_exposure
i0_basis_premium_122,I0_basis_premium,basis_premium,"Mul(ZScore(spot_perp_basis),ZScore(premium_index))",0.0,0.0,True,False,validation_gross_exposure
i0_basis_premium_123,I0_basis_premium,basis_premium,"Mul(Rank(spot_perp_basis),ZScore(premium_index))",0.0,0.0,True,False,validation_gross_exposure
i0_basis_premium_124,I0_basis_premium,basis_premium,"Mul(Rank(spot_perp_basis),Rank(ret_1))",0.0,0.0,True,False,validation_gross_exposure
i0_basis_premium_125,I0_basis_premium,basis_premium,"Mul(ZScore(spot_perp_basis),ZScore(ret_1))",0.0,0.0,True,False,validation_gross_exposure
i0_basis_premium_126,I0_basis_premium,basis_premium,"Mul(Rank(spot_perp_basis),ZScore(ret_1))",0.0,0.0,True,False,validation_gross_exposure
i0_basis_premium_127,I0_basis_premium,basis_premium,"Mul(Rank(spot_perp_basis),Rank(ret_3))",0.0,0.0,True,False,validation_gross_exposure
i0_basis_premium_128,I0_basis_premium,basis_premium,"Mul(ZScore(spot_perp_basis),ZScore(ret_3))",0.0,0.0,True,False,validation_gross_exposure
i0_basis_premium_129,I0_basis_premium,basis_premium,"Mul(Rank(spot_perp_basis),ZScore(ret_3))",0.0,0.0,True,False,validation_gross_exposure
i0_basis_premium_130,I0_basis_premium,basis_premium,"Mul(Rank(spot_perp_basis),Rank(ret_6))",0.0,0.0,True,False,validation_gross_exposure
i0_basis_premium_131,I0_basis_premium,basis_premium,"Mul(ZScore(spot_perp_basis),ZScore(ret_6))",0.0,0.0,True,False,validation_gross_exposure
i0_basis_premium_132,I0_basis_premium,basis_premium,"Mul(Rank(spot_perp_basis),ZScore(ret_6))",0.0,0.0,True,False,validation_gross_exposure
i0_basis_premium_133,I0_basis_premium,basis_premium,"Mul(Rank(spot_perp_basis),Rank(ret_12))",0.0,0.0,True,False,validation_gross_exposure
i0_basis_premium_134,I0_basis_premium,basis_premium,"Mul(ZScore(spot_perp_basis),ZScore(ret_12))",0.0,0.0,True,False,validation_gross_exposure
i0_basis_premium_135,I0_basis_premium,basis_premium,"Mul(Rank(spot_perp_basis),ZScore(ret_12))",0.0,0.0,True,False,validation_gross_exposure
i0_basis_premium_136,I0_basis_premium,basis_premium,"Mul(Rank(spot_perp_basis),Rank(realized_vol_12))",0.0,0.0,True,False,validation_gross_exposure
i0_basis_premium_137,I0_basis_premium,basis_premium,"Mul(ZScore(spot_perp_basis),ZScore(realized_vol_12))",0.0,0.0,True,False,validation_gross_exposure
i0_basis_premium_138,I0_basis_premium,basis_premium,"Mul(Rank(spot_perp_basis),ZScore(realized_vol_12))",0.0,0.0,True,False,validation_gross_exposure
i0_basis_premium_139,I0_basis_premium,basis_premium,"Mul(Rank(spot_perp_basis),Rank(hl_range))",0.0,0.0,True,False,validation_gross_exposure
i0_basis_premium_140,I0_basis_premium,basis_premium,"Mul(ZScore(spot_perp_basis),ZScore(hl_range))",0.0,0.0,True,False,validation_gross_exposure
i0_basis_premium_141,I0_basis_premium,basis_premium,"Mul(Rank(spot_perp_basis),ZScore(hl_range))",0.0,0.0,True,False,validation_gross_exposure
i0_basis_premium_152,I0_basis_premium,basis_premium,"Mul(Rank(ret_1),Rank(spot_perp_basis))",0.0,0.0,True,False,validation_gross_exposure
i0_basis_premium_153,I0_basis_premium,basis_premium,"Mul(ZScore(ret_1),ZScore(spot_perp_basis))",0.0,0.0,True,False,validation_gross_exposure
i0_basis_premium_154,I0_basis_premium,basis_premium,"Mul(Rank(ret_1),ZScore(spot_perp_basis))",0.0,0.0,True,False,validation_gross_exposure
i0_basis_premium_180,I0_basis_premium,basis_premium,"Mul(Rank(ret_3),Rank(spot_perp_basis))",0.0,0.0,True,False,validation_gross_exposure
i0_basis_premium_181,I0_basis_premium,basis_premium,"Mul(ZScore(ret_3),ZScore(spot_perp_basis))",0.0,0.0,True,False,validation_gross_exposure
i0_basis_premium_182,I0_basis_premium,basis_premium,"Mul(Rank(ret_3),ZScore(spot_perp_basis))",0.0,0.0,True,False,validation_gross_exposure
i0_basis_premium_208,I0_basis_premium,basis_premium,"Mul(Rank(ret_6),Rank(spot_perp_basis))",0.0,0.0,True,False,validation_gross_exposure
i0_basis_premium_209,I0_basis_premium,basis_premium,"Mul(ZScore(ret_6),ZScore(spot_perp_basis))",0.0,0.0,True,False,validation_gross_exposure
i0_basis_premium_210,I0_basis_premium,basis_premium,"Mul(Rank(ret_6),ZScore(spot_perp_basis))",0.0,0.0,True,False,validation_gross_exposure
i0_basis_premium_236,I0_basis_premium,basis_premium,"Mul(Rank(ret_12),Rank(spot_perp_basis))",0.0,0.0,True,False,validation_gross_exposure
i0_basis_premium_237,I0_basis_premium,basis_premium,"Mul(ZScore(ret_12),ZScore(spot_perp_basis))",0.0,0.0,True,False,validation_gross_exposure
i0_basis_premium_238,I0_basis_premium,basis_premium,"Mul(Rank(ret_12),ZScore(spot_perp_basis))",0.0,0.0,True,False,validation_gross_exposure
i2_microstructure_lite_042,I2_microstructure_lite,microstructure_lite,"Mul(Rank(hl_range),ZScore(realized_vol_24))",0.2410775690118108,0.2412624679319073,True,False,raw_validation_positive
i0_basis_premium_015,I0_basis_premium,basis_premium,ret_3,-0.0435772388465216,-0.0015462836292591,True,False,raw_validation_positive
i0_basis_premium_017,I0_basis_premium,basis_premium,ZScore(ret_3),-0.0435772388465216,-0.0015462836292591,True,False,raw_validation_positive
i2_microstructure_lite_019,I2_microstructure_lite,microstructure_lite,Rank(ret_3),-0.0435772388465216,-0.0015462836292591,True,False,raw_validation_positive
i0_basis_premium_039,I0_basis_premium,basis_premium,"Mul(ZScore(mark_index_ratio),Rank(ret_12))",0.1175745919109676,0.2025210878735171,True,False,raw_recent_positive
i3_placebo_random_038,I3_placebo_random,placebo_random,Rank(avg_trade_size_quote),0.1594491301523544,0.1683908004147398,True,False,raw_validation_positive
i2_microstructure_lite_211,I2_microstructure_lite,microstructure_lite,"Mul(ZScore(ret_3),Rank(ret_12))",-0.0648003963327761,-0.0342661099259309,True,False,raw_validation_positive
i2_microstructure_lite_105,I2_microstructure_lite,microstructure_lite,"Mul(Rank(realized_vol_6),ZScore(ret_3))",-0.0213573664269327,0.0334069448490864,True,False,raw_validation_positive
i3_placebo_random_188,I3_placebo_random,placebo_random,Rank(avg_trade_size_quote),0.1572935305809318,0.1651969938127002,True,False,raw_validation_positive
i0_basis_premium_110,I0_basis_premium,basis_premium,"Mul(Rank(premium_index),ZScore(realized_vol_12))",0.3096071755879099,0.3385393198567298,True,False,raw_validation_positive
i0_basis_premium_157,I0_basis_premium,basis_premium,"Mul(Rank(ret_1),ZScore(ret_3))",-0.0382531880905269,-0.0051490664062878,True,False,raw_validation_positive
i2_microstructure_lite_189,I2_microstructure_lite,microstructure_lite,"Mul(Rank(ret_1),ZScore(ret_3))",-0.0382531880905269,-0.0051490664062878,True,False,raw_validation_positive
i0_basis_premium_071,I0_basis_premium,basis_premium,"Mul(Rank(mark_minus_index),Rank(ret_3))",0.2208633442274939,0.2781721769078531,True,False,raw_validation_positive
i0_basis_premium_173,I0_basis_premium,basis_premium,"Mul(Rank(ret_3),Rank(mark_minus_index))",0.2208633442274939,0.2781721769078531,True,False,raw_validation_positive
i2_microstructure_lite_109,I2_microstructure_lite,microstructure_lite,"Mul(ZScore(realized_vol_6),ZScore(ret_12))",0.0216066804019678,0.1103699350732191,True,False,raw_validation_positive
i0_basis_premium_176,I0_basis_premium,basis_premium,"Mul(Rank(ret_3),Rank(ret_12))",-0.0152259943122792,0.031126591510802,True,False,raw_validation_positive
i0_basis_premium_242,I0_basis_premium,basis_premium,"Mul(Rank(ret_12),Rank(ret_3))",-0.0152259943122792,0.031126591510802,True,False,raw_validation_positive
i2_microstructure_lite_177,I2_microstructure_lite,microstructure_lite,"Mul(Rank(ret_1),Rank(realized_vol_6))",0.3299880028070135,0.3437520349588279,True,False,raw_validation_positive
i0_basis_premium_018,I0_basis_premium,basis_premium,ret_6,-0.0588798567824026,-0.0272085799129963,True,False,raw_validation_positive
i0_basis_premium_020,I0_basis_premium,basis_premium,ZScore(ret_6),-0.0588798567824026,-0.0272085799129963,True,False,raw_validation_positive
i1_flow_liquidity_028,I1_flow_liquidity,flow_liquidity,Rank(ret_6),-0.0588798567824026,-0.0272085799129963,True,False,raw_validation_positive
i2_microstructure_lite_022,I2_microstructure_lite,microstructure_lite,Rank(ret_6),-0.0588798567824026,-0.0272085799129963,True,False,raw_validation_positive
i2_microstructure_lite_077,I2_microstructure_lite,microstructure_lite,"Mul(Rank(abs_ret_1),ZScore(ret_3))",-0.0445086975433889,-0.0015970933134108,True,False,raw_validation_positive
i2_microstructure_lite_155,I2_microstructure_lite,microstructure_lite,"Mul(Rank(realized_vol_24),Rank(ret_1))",0.3373219011865581,0.3293561616377551,True,False,raw_validation_positive
i2_microstructure_lite_183,I2_microstructure_lite,microstructure_lite,"Mul(Rank(ret_1),Rank(realized_vol_24))",0.3373219011865581,0.3293561616377551,True,False,raw_validation_positive
i2_microstructure_lite_164,I2_microstructure_lite,microstructure_lite,"Mul(Rank(realized_vol_24),ZScore(ret_6))",-0.0252926488214736,0.0209880934623661,True,False,raw_validation_positive
i2_microstructure_lite_162,I2_microstructure_lite,microstructure_lite,"Mul(Rank(realized_vol_24),Rank(ret_6))",0.2162681175139054,0.2366326105467492,True,False,raw_validation_positive
i0_basis_premium_217,I0_basis_premium,basis_premium,"Mul(Rank(ret_6),ZScore(ret_3))",-0.0502894265094352,-0.0173232483611333,True,False,raw_validation_positive
i1_flow_liquidity_052,I1_flow_liquidity,flow_liquidity,"Mul(Rank(taker_imbalance),Rank(ret_12))",0.0024212123172724,0.0459879816148029,True,False,raw_validation_positive
i1_flow_liquidity_080,I1_flow_liquidity,flow_liquidity,"Mul(Rank(taker_buy_ratio),Rank(ret_12))",0.0024212123172724,0.0459879816148029,True,False,raw_validation_positive
i0_basis_premium_232,I0_basis_premium,basis_premium,"Mul(Rank(ret_12),Rank(premium_index))",0.0833415911681582,0.1548371455022669,True,False,raw_validation_positive
i0_basis_premium_247,I0_basis_premium,basis_premium,"Mul(ZScore(ret_12),ZScore(ret_6))",-0.0017853931688669,0.013850476082489,True,False,raw_validation_positive
i2_microstructure_lite_249,I2_microstructure_lite,microstructure_lite,"Mul(ZScore(ret_6),ZScore(ret_12))",-0.0017853931688669,0.013850476082489,True,False,raw_validation_positive
i2_microstructure_lite_070,I2_microstructure_lite,microstructure_lite,"Mul(Rank(abs_ret_1),ZScore(realized_vol_24))",0.2796221352109068,0.278869673983575,True,False,raw_validation_positive
i0_basis_premium_028,I0_basis_premium,basis_premium,Rank(hl_range),0.2590394579015702,0.2647542257897424,True,False,raw_validation_positive
i2_microstructure_lite_000,I2_microstructure_lite,microstructure_lite,hl_range,0.2590394579015702,0.2647542257897424,True,False,raw_validation_positive
i2_microstructure_lite_050,I2_microstructure_lite,microstructure_lite,"Mul(Rank(hl_range),Rank(ret_6))",0.1635127792547409,0.1877953396660319,True,False,raw_validation_positive
i2_microstructure_lite_226,I2_microstructure_lite,microstructure_lite,"Mul(Rank(ret_6),Rank(hl_range))",0.1635127792547409,0.1877953396660319,True,False,raw_validation_positive
i2_microstructure_lite_002,I2_microstructure_lite,microstructure_lite,ZScore(hl_range),0.2590394579015702,0.2647542257897424,True,False,raw_validation_positive
i0_basis_premium_004,I0_basis_premium,basis_premium,Rank(mark_minus_index),0.1766654821275906,0.2607214632571524,True,False,raw_recent_positive
i0_basis_premium_177,I0_basis_premium,basis_premium,"Mul(Rank(ret_3),Rank(premium_index))",0.0822574039962407,0.1246792600938746,True,False,raw_validation_positive
i2_microstructure_lite_108,I2_microstructure_lite,microstructure_lite,"Mul(Rank(realized_vol_6),ZScore(ret_6))",-0.027098543960218,0.019566056202808,True,False,raw_validation_positive
i1_flow_liquidity_084,I1_flow_liquidity,flow_liquidity,"Mul(Rank(taker_buy_ratio),Rank(volume))",0.2345654026066172,0.236830007732238,True,False,raw_validation_positive
i3_placebo_random_037,I3_placebo_random,placebo_random,Rank(hl_range),0.3485117152834578,0.3272071248174641,True,False,raw_validation_positive
i2_microstructure_lite_228,I2_microstructure_lite,microstructure_lite,"Mul(Rank(ret_6),ZScore(hl_range))",0.2440006110803968,0.256689195472735,True,False,raw_validation_positive
i2_microstructure_lite_075,I2_microstructure_lite,microstructure_lite,"Mul(Rank(abs_ret_1),Rank(ret_3))",0.1328616309004075,0.1649055144767803,True,False,raw_validation_positive
i1_flow_liquidity_214,I1_flow_liquidity,flow_liquidity,"Mul(Rank(quote_volume_mean_6),Rank(ret_6))",-0.0725211527367894,-0.0417539654655113,True,False,raw_validation_positive
i2_microstructure_lite_220,I2_microstructure_lite,microstructure_lite,"Mul(Rank(ret_3),ZScore(ret_6))",-0.0671272510378325,-0.042961217656508,True,False,raw_validation_positive
i1_flow_liquidity_155,I1_flow_liquidity,flow_liquidity,"Mul(ZScore(number_of_trades),ZScore(ret_12))",-0.0032061453432812,-0.051192533843641,True,False,raw_recent_positive
i3_placebo_random_238,I3_placebo_random,placebo_random,Rank(avg_trade_size_quote),0.1547590580760451,0.1600489987398206,True,False,raw_validation_positive
i1_flow_liquidity_174,I1_flow_liquidity,flow_liquidity,"Mul(Rank(avg_trade_size_quote),Rank(quote_volume_mean_12))",0.1207491544476059,0.1084396076483656,True,False,raw_validation_positive
i2_microstructure_lite_212,I2_microstructure_lite,microstructure_lite,"Mul(Rank(ret_3),Rank(realized_vol_24))",0.200596732827343,0.2017848759833605,True,False,raw_validation_positive
i2_microstructure_lite_168,I2_microstructure_lite,microstructure_lite,"Mul(ZScore(realized_vol_24),ZScore(quote_volume_mean_12))",0.0988713883602926,0.1248896384492514,True,False,raw_validation_positive
i3_placebo_random_137,I3_placebo_random,placebo_random,Rank(hl_range),0.3273740016360377,0.3109753087346454,True,False,raw_validation_positive
