stage_id,authorization_path,authorization_key,authorization_value,authorized_bool
A7AH-0,runtime/a7ah0_core12_aggtrades_final_handoff_audit/a7ah0_authorization_matrix.json,authorizes_a7ai0_core12_aggtrades_experiment_contract,true,True
A7AH-0,runtime/a7ah0_core12_aggtrades_final_handoff_audit/a7ah0_authorization_matrix.json,authorizes_alpha_proof,false,False
A7AH-0,runtime/a7ah0_core12_aggtrades_final_handoff_audit/a7ah0_authorization_matrix.json,authorizes_direct_formula_search,false,False
A7AH-0,runtime/a7ah0_core12_aggtrades_final_handoff_audit/a7ah0_authorization_matrix.json,authorizes_large_search,false,False
A7AH-0,runtime/a7ah0_core12_aggtrades_final_handoff_audit/a7ah0_authorization_matrix.json,authorizes_shadow_paper_live,false,False
A7AH-0,runtime/a7ah0_core12_aggtrades_final_handoff_audit/a7ah0_authorization_matrix.json,blockers,[],False
A7AH-0,runtime/a7ah0_core12_aggtrades_final_handoff_audit/a7ah0_authorization_matrix.json,decision,"""PASS_A7AH0_CORE12_AGGTRADES_FINAL_HANDOFF_ACCEPTED""",False
A7AH-0,runtime/a7ah0_core12_aggtrades_final_handoff_audit/a7ah0_authorization_matrix.json,may_policy,"""2026-05 aggTrades monthly history is not claimed; any May agg coverage is caveated and cannot be ranking/tuning proof""",False
A7AH-0,runtime/a7ah0_core12_aggtrades_final_handoff_audit/a7ah0_authorization_matrix.json,warnings,"[""derived_agg_feature_fields_not_merged_into_final_panel_use_feature_root_or_rebuild_if_needed"", ""some_core12_symbols_have_2026_05_agg_rows; handoff says monthly May unavailable so treat May agg as forward/current-month caveat"", ""handoff_report_and_build_json_have_non_blocking_metric_discrepancies"", ""panel_has_symbol_timestamp_gaps_relative_to_global_panel_range""]",False
A7AH-0,runtime/a7ah0_post_a7ag_role_split_decision/a7ah0_authorization_matrix.json,A7AH-0,"{""status"": ""PASS_A7AH0_POST_A7AG_ROLE_SPLIT_READY_FOR_A7AH1_A7AH2_CONTRACTS""}",False
A7AH-0,runtime/a7ah0_post_a7ag_role_split_decision/a7ah0_authorization_matrix.json,A7AH-1_ordinary_alpha_objective_rewrite_contract,"{""authorized"": true}",True
A7AH-0,runtime/a7ah0_post_a7ag_role_split_decision/a7ah0_authorization_matrix.json,A7AH-2_downside_risk_defense_forensic_contract,"{""authorized"": true}",True
A7AH-0,runtime/a7ah0_post_a7ag_role_split_decision/a7ah0_authorization_matrix.json,alpha_proof_shadow_paper_live,"{""authorized"": false}",False
A7AH-0,runtime/a7ah0_post_a7ag_role_split_decision/a7ah0_authorization_matrix.json,formula_search_execution,"{""authorized"": false}",False
A7AH-0,runtime/a7ah0_post_a7ag_role_split_decision/a7ah0_authorization_matrix.json,large_search,"{""authorized"": false}",False
A7AH-1,runtime/a7ah1_ordinary_alpha_objective_rewrite_contract/a7ah1_authorization_matrix.json,A7AH-1,"{""status"": ""PASS_A7AH1_ORDINARY_ALPHA_OBJECTIVE_REWRITE_CONTRACT_READY_FOR_DRY_RERANK""}",False
A7AH-1,runtime/a7ah1_ordinary_alpha_objective_rewrite_contract/a7ah1_authorization_matrix.json,a7ah1d_dry_rerank,"{""authorized"": true}",True
A7AH-1,runtime/a7ah1_ordinary_alpha_objective_rewrite_contract/a7ah1_authorization_matrix.json,alpha_proof_shadow_paper_live,"{""authorized"": false}",False
A7AH-1,runtime/a7ah1_ordinary_alpha_objective_rewrite_contract/a7ah1_authorization_matrix.json,formula_search_execution,"{""authorized"": false}",False
A7AH-1,runtime/a7ah1_ordinary_alpha_objective_rewrite_contract/a7ah1_authorization_matrix.json,large_search,"{""authorized"": false}",False
A7AH-1D,runtime/a7ah1d_ordinary_alpha_dry_rerank/a7ah1d_authorization_matrix.json,A7AH-1D,"{""status"": ""HOLD_A7AH1D_NO_ORDINARY_ALPHA_DRY_RERANK_CANDIDATES""}",False
A7AH-1D,runtime/a7ah1d_ordinary_alpha_dry_rerank/a7ah1d_authorization_matrix.json,a7ah1e_contract,"{""authorized"": false}",False
A7AH-1D,runtime/a7ah1d_ordinary_alpha_dry_rerank/a7ah1d_authorization_matrix.json,alpha_proof_shadow_paper_live,"{""authorized"": false}",False
A7AH-1D,runtime/a7ah1d_ordinary_alpha_dry_rerank/a7ah1d_authorization_matrix.json,formula_search_execution,"{""authorized"": false}",False
A7AH-1D,runtime/a7ah1d_ordinary_alpha_dry_rerank/a7ah1d_authorization_matrix.json,large_search,"{""authorized"": false}",False
A7AH-2,runtime/a7ah2_downside_risk_defense_forensic_contract/a7ah2_authorization_matrix.json,A7AH-2,"{""status"": ""PASS_A7AH2_DOWNSIDE_RISK_DEFENSE_FORENSIC_CONTRACT_READY_FOR_A7AH2F""}",False
A7AH-2,runtime/a7ah2_downside_risk_defense_forensic_contract/a7ah2_authorization_matrix.json,a7ah2f_downside_forensic_audit,"{""authorized"": true}",True
A7AH-2,runtime/a7ah2_downside_risk_defense_forensic_contract/a7ah2_authorization_matrix.json,alpha_proof_shadow_paper_live,"{""authorized"": false}",False
A7AH-2,runtime/a7ah2_downside_risk_defense_forensic_contract/a7ah2_authorization_matrix.json,formula_search_execution,"{""authorized"": false}",False
A7AH-2,runtime/a7ah2_downside_risk_defense_forensic_contract/a7ah2_authorization_matrix.json,large_search,"{""authorized"": false}",False
A7AH-2F,runtime/a7ah2f_downside_risk_defense_forensic_audit/a7ah2f_authorization_matrix.json,A7AH-2F,"{""status"": ""PASS_A7AH2F_DOWNSIDE_RISK_DEFENSE_REVIEW_CANDIDATES_FOUND""}",False
A7AH-2F,runtime/a7ah2f_downside_risk_defense_forensic_audit/a7ah2f_authorization_matrix.json,a7ah2g_contract,"{""authorized"": true}",True
A7AH-2F,runtime/a7ah2f_downside_risk_defense_forensic_audit/a7ah2f_authorization_matrix.json,alpha_proof_shadow_paper_live,"{""authorized"": false}",False
A7AH-2F,runtime/a7ah2f_downside_risk_defense_forensic_audit/a7ah2f_authorization_matrix.json,formula_search_execution,"{""authorized"": false}",False
A7AH-2F,runtime/a7ah2f_downside_risk_defense_forensic_audit/a7ah2f_authorization_matrix.json,large_search,"{""authorized"": false}",False
A7AI-F0,runtime/a7aif0_field_contract_enforcement_ledger/a7aif0_authorization_matrix.json,A7AI-F0,"{""status"": ""PASS_A7AIF0_FIELD_CONTRACT_ENFORCEMENT_LEDGER_READY_FOR_A7AIF1""}",False
A7AI-F0,runtime/a7aif0_field_contract_enforcement_ledger/a7aif0_authorization_matrix.json,A7AI-F1_engine_enforcement_gap_audit,"{""authorized"": true}",True
A7AI-F0,runtime/a7aif0_field_contract_enforcement_ledger/a7aif0_authorization_matrix.json,alpha_proof,"{""authorized"": false}",False
A7AI-F0,runtime/a7aif0_field_contract_enforcement_ledger/a7aif0_authorization_matrix.json,formula_search,"{""authorized"": false}",False
A7AI-F0,runtime/a7aif0_field_contract_enforcement_ledger/a7aif0_authorization_matrix.json,large_search,"{""authorized"": false}",False
A7AI-F0,runtime/a7aif0_field_contract_enforcement_ledger/a7aif0_authorization_matrix.json,shadow_paper_live,"{""authorized"": false}",False
A7AI-F1,runtime/a7aif1_engine_enforcement_gap_audit/a7aif1_authorization_matrix.json,A7AI-F1,"{""status"": ""PASS_A7AIF1_ENGINE_ENFORCEMENT_CONNECTED""}",False
A7AI-F1,runtime/a7aif1_engine_enforcement_gap_audit/a7aif1_authorization_matrix.json,A7AI-F2_engine_patch_contract,"{""authorized"": false}",False
A7AI-F1,runtime/a7aif1_engine_enforcement_gap_audit/a7aif1_authorization_matrix.json,alpha_proof,"{""authorized"": false}",False
A7AI-F1,runtime/a7aif1_engine_enforcement_gap_audit/a7aif1_authorization_matrix.json,formula_search,"{""authorized"": false}",False
A7AI-F1,runtime/a7aif1_engine_enforcement_gap_audit/a7aif1_authorization_matrix.json,large_search,"{""authorized"": false}",False
A7AI-F1,runtime/a7aif1_engine_enforcement_gap_audit/a7aif1_authorization_matrix.json,shadow_paper_live,"{""authorized"": false}",False
A7AI-F2,runtime/a7aif2_field_enforcement_regression/a7aif2_authorization_matrix.json,A7AI-F2,"{""status"": ""PASS_A7AIF2_END_TO_END_ENFORCEMENT_CONNECTED""}",False
A7AI-F2,runtime/a7aif2_field_enforcement_regression/a7aif2_authorization_matrix.json,A7AI-F3,"{""authorized"": true}",True
A7AI-F2,runtime/a7aif2_field_enforcement_regression/a7aif2_authorization_matrix.json,search,"{""authorized"": false}",False
A7AI0,runtime/a7ai0_core12_aggtrades_experiment_contract/a7ai0_authorization_matrix.json,authorizes_a7ai1_small_controlled_raw_agg_smoke,true,True
A7AI0,runtime/a7ai0_core12_aggtrades_experiment_contract/a7ai0_authorization_matrix.json,authorizes_alpha_proof,false,False
A7AI0,runtime/a7ai0_core12_aggtrades_experiment_contract/a7ai0_authorization_matrix.json,authorizes_direct_formula_search,false,False
A7AI0,runtime/a7ai0_core12_aggtrades_experiment_contract/a7ai0_authorization_matrix.json,authorizes_large_search,false,False
A7AI0,runtime/a7ai0_core12_aggtrades_experiment_contract/a7ai0_authorization_matrix.json,authorizes_shadow_paper_live,false,False
A7AI0,runtime/a7ai0_core12_aggtrades_experiment_contract/a7ai0_authorization_matrix.json,blockers,[],False
A7AI0,runtime/a7ai0_core12_aggtrades_experiment_contract/a7ai0_authorization_matrix.json,decision,"""PASS_A7AI0_CORE12_AGGTRADES_EXPERIMENT_CONTRACT_READY""",False
A7AI0,runtime/a7ai0_core12_aggtrades_experiment_contract/a7ai0_authorization_matrix.json,may_policy,"""May is post-selection stress only and is core3-current-month caveated; do not rank or tune on it""",False
A7AI0,runtime/a7ai0_core12_aggtrades_experiment_contract/a7ai0_authorization_matrix.json,warnings,"[""final_panel_contains_raw_enhanced_agg_fields_not_precomputed_rolling_cross_symbol_agg_features"", ""may_2026_agg_coverage_is_core3_current_month_caveat_not_core12_monthly_history"", ""A7AI0 is contract only; no replay and no alpha evidence""]",False
A7AI0R,runtime/a7ai0r_core12_aggtrades_unified_feature_build/a7ai0r_authorization_matrix.json,authorizes_a7ai1_small_controlled_unified_agg_smoke,true,True
A7AI0R,runtime/a7ai0r_core12_aggtrades_unified_feature_build/a7ai0r_authorization_matrix.json,authorizes_alpha_proof,false,False
A7AI0R,runtime/a7ai0r_core12_aggtrades_unified_feature_build/a7ai0r_authorization_matrix.json,authorizes_direct_formula_search,false,False
A7AI0R,runtime/a7ai0r_core12_aggtrades_unified_feature_build/a7ai0r_authorization_matrix.json,authorizes_large_search,false,False
A7AI0R,runtime/a7ai0r_core12_aggtrades_unified_feature_build/a7ai0r_authorization_matrix.json,authorizes_shadow_paper_live,false,False
A7AI0R,runtime/a7ai0r_core12_aggtrades_unified_feature_build/a7ai0r_authorization_matrix.json,blockers,[],False
A7AI0R,runtime/a7ai0r_core12_aggtrades_unified_feature_build/a7ai0r_authorization_matrix.json,decision,"""PASS_A7AI0R_CORE12_AGGTRADES_UNIFIED_FEATURES_READY""",False
A7AI0R,runtime/a7ai0r_core12_aggtrades_unified_feature_build/a7ai0r_authorization_matrix.json,may_policy,"""May stress-only and core3-current-month caveated; do not rank/tune on May""",False
A7AI0R,runtime/a7ai0r_core12_aggtrades_unified_feature_build/a7ai0r_authorization_matrix.json,warnings,"[""May 2026 agg coverage remains core3 current-month caveated; not valid as full core12 May history"", ""This build creates experimental features from accepted raw agg fields; it is not alpha evidence""]",False
A7AK,runtime/a7ak_lv0_listing_age_latent_variable_contract/a7ak_lv0_authorization_matrix.json,age_lt_30d_fixed_quota,"""10% minimum of LV smoke generation/selection slots when available; not proof promotion quota""",False
A7AK,runtime/a7ak_lv0_listing_age_latent_variable_contract/a7ak_lv0_authorization_matrix.json,authorizes_a7ak_min_without_lv,false,False
A7AK,runtime/a7ak_lv0_listing_age_latent_variable_contract/a7ak_lv0_authorization_matrix.json,authorizes_alpha_proof,false,False
A7AK,runtime/a7ak_lv0_listing_age_latent_variable_contract/a7ak_lv0_authorization_matrix.json,authorizes_large_search,false,False
A7AK,runtime/a7ak_lv0_listing_age_latent_variable_contract/a7ak_lv0_authorization_matrix.json,authorizes_lv1_after_user_approval,true,True
A7AK,runtime/a7ak_lv0_listing_age_latent_variable_contract/a7ak_lv0_authorization_matrix.json,authorizes_shadow_paper_live,false,False
A7AK,runtime/a7ak_lv0_listing_age_latent_variable_contract/a7ak_lv0_authorization_matrix.json,decision,"""PASS_A7AK_LV0_CONTRACT_READY_FOR_USER_APPROVAL""",False
A7AK,runtime/a7ak_lv0_listing_age_latent_variable_contract/a7ak_lv0_authorization_matrix.json,executes_replay,false,False
A7AK,runtime/a7ak_lv0_listing_age_latent_variable_contract/a7ak_lv0_authorization_matrix.json,executes_search,false,False
A7AK,runtime/a7ak_lv0_listing_age_latent_variable_contract/a7ak_lv0_authorization_matrix.json,executes_state_construction,false,False
A7AK,runtime/a7ak_lv0_listing_age_latent_variable_contract/a7ak_lv0_authorization_matrix.json,proof_boundary,"{""hold"": ""quality audit only"", ""listing_aware"": ""generalization/lifecycle diagnostic only until frozen state map validates"", ""modeling"": ""U_all_quality_eligible can participate in train-only latent-state research"", ""primary_proof"": ""strict_full_history remains primary proof-style universe""}",False
A7AK,runtime/a7ak_lv0_listing_age_latent_variable_contract/a7ak_lv0_authorization_matrix.json,requires_user_approval_before_execution,true,True
A7AL-2X,runtime/a7al2x_objective_family_reset/a7al2x_authorization_matrix.json,a7al2q_local_execution,"""NOT_AUTHORIZED""",False
A7AL-2X,runtime/a7al2x_objective_family_reset/a7al2x_authorization_matrix.json,a7al2x1_dry_rerank,"""AUTHORIZED""",True
A7AL-2X,runtime/a7al2x_objective_family_reset/a7al2x_authorization_matrix.json,a7al2y_generation,"""NOT_AUTHORIZED""",False
A7AL-2X,runtime/a7al2x_objective_family_reset/a7al2x_authorization_matrix.json,alpha_proof,"""NOT_AUTHORIZED""",False
A7AL-2X,runtime/a7al2x_objective_family_reset/a7al2x_authorization_matrix.json,decision,"""PASS_A7AL2X_OBJECTIVE_FAMILY_RESET_CONTRACT_READY_FOR_A7AL2X1""",False
A7AL-2X,runtime/a7al2x_objective_family_reset/a7al2x_authorization_matrix.json,direct_oi_price_expansion,"""NOT_AUTHORIZED""",False
A7AL-2X,runtime/a7al2x_objective_family_reset/a7al2x_authorization_matrix.json,large_formula_search,"""NOT_AUTHORIZED""",False
A7AL-2X,runtime/a7al2x_objective_family_reset/a7al2x_authorization_matrix.json,same_objective_rerun,"""NOT_AUTHORIZED""",False
A7AL-2X,runtime/a7al2x_objective_family_reset/a7al2x_authorization_matrix.json,shadow_paper_live,"""NOT_AUTHORIZED""",False
A7AL-2X0,runtime/a7al2x0_authorization_arbitration/a7al2x0_authorization_matrix.json,a7al2p2_final_status,"""SUPERSEDED_DIAGNOSTIC_CONTRACT""",False
A7AL-2X0,runtime/a7al2x0_authorization_arbitration/a7al2x0_authorization_matrix.json,a7al2q_local_execution,"""NOT_AUTHORIZED""",False
A7AL-2X0,runtime/a7al2x0_authorization_arbitration/a7al2x0_authorization_matrix.json,a7al2x1_dry_rerank,"""AUTHORIZED_AFTER_A7AL2X_CONTRACT""",True
A7AL-2X0,runtime/a7al2x0_authorization_arbitration/a7al2x0_authorization_matrix.json,a7al2x_objective_family_reset_contract,"""AUTHORIZED_CONTRACT_ONLY""",True
A7AL-2X0,runtime/a7al2x0_authorization_arbitration/a7al2x0_authorization_matrix.json,alpha_proof,"""NOT_AUTHORIZED""",False
A7AL-2X0,runtime/a7al2x0_authorization_arbitration/a7al2x0_authorization_matrix.json,decision,"""PASS_A7AL2X0_AUTHORIZATION_ARBITRATION_COMPLETE""",False
A7AL-2X0,runtime/a7al2x0_authorization_arbitration/a7al2x0_authorization_matrix.json,direct_oi_price_expansion,"""NOT_AUTHORIZED""",False
A7AL-2X0,runtime/a7al2x0_authorization_arbitration/a7al2x0_authorization_matrix.json,large_formula_search,"""NOT_AUTHORIZED""",False
A7AL-2X0,runtime/a7al2x0_authorization_arbitration/a7al2x0_authorization_matrix.json,local_head_before_a7al2x0_commit,"""9394520""",False
A7AL-2X0,runtime/a7al2x0_authorization_arbitration/a7al2x0_authorization_matrix.json,may_policy,"{""may_allowed_for_generation"": false, ""may_allowed_for_mutation"": false, ""may_allowed_for_ranking"": false, ""may_allowed_for_selector"": false, ""may_allowed_for_veto_or_attribution"": true, ""may_allowed_for_weight_update"": false}",False
A7AL-2X0,runtime/a7al2x0_authorization_arbitration/a7al2x0_authorization_matrix.json,origin_main_ahead_behind_before_a7al2x0_commit,"""0\t11""",False
A7AL-2X0,runtime/a7al2x0_authorization_arbitration/a7al2x0_authorization_matrix.json,origin_main_before_a7al2x0_commit,"""40620fe""",False
A7AL-2X0,runtime/a7al2x0_authorization_arbitration/a7al2x0_authorization_matrix.json,same_objective_rerun,"""NOT_AUTHORIZED""",False
A7AL-2X0,runtime/a7al2x0_authorization_arbitration/a7al2x0_authorization_matrix.json,shadow_paper_live,"""NOT_AUTHORIZED""",False
A7AL-2X0,runtime/a7al2x0_authorization_arbitration/a7al2x0_authorization_matrix.json,source_of_truth,"""local_main_after_commit_pending_remote_push""",False
A7AL-2X2R,runtime/a7al2x2r_family_balanced_repair_contract/a7al2x2r_authorization_matrix.json,authorizes_a7al2x3_family_balanced_dry_generation,"""READY_FOR_REVIEW_NOT_EXECUTION_AUTHORIZED""",True
A7AL-2X2R,runtime/a7al2x2r_family_balanced_repair_contract/a7al2x2r_authorization_matrix.json,authorizes_a7al2y_generation,"""NOT_AUTHORIZED""",False
A7AL-2X2R,runtime/a7al2x2r_family_balanced_repair_contract/a7al2x2r_authorization_matrix.json,authorizes_alpha_proof,"""NOT_AUTHORIZED""",False
A7AL-2X2R,runtime/a7al2x2r_family_balanced_repair_contract/a7al2x2r_authorization_matrix.json,authorizes_large_search,"""NOT_AUTHORIZED""",False
A7AL-2X2R,runtime/a7al2x2r_family_balanced_repair_contract/a7al2x2r_authorization_matrix.json,authorizes_shadow_paper_live,"""NOT_AUTHORIZED""",False
A7AL-2X2R,runtime/a7al2x2r_family_balanced_repair_contract/a7al2x2r_authorization_matrix.json,decision,"""PASS_A7AL2X2R_GENERATOR_AND_SHARED_POOL_REPAIR_CONTRACT_READY_FOR_A7AL2X3_REVIEW""",False
A7AL-2X2R,runtime/a7al2x2r_family_balanced_repair_contract/a7al2x2r_authorization_matrix.json,executes_generation,false,False
A7AL-2X2R,runtime/a7al2x2r_family_balanced_repair_contract/a7al2x2r_authorization_matrix.json,executes_replay,false,False
A7AL-2X2R,runtime/a7al2x2r_family_balanced_repair_contract/a7al2x2r_authorization_matrix.json,executes_search,false,False
A7AL-2X2R,runtime/a7al2x2r_family_balanced_repair_contract/a7al2x2r_authorization_matrix.json,executes_training,false,False
A7AL-2X2R,runtime/a7al2x2r_family_balanced_repair_contract/a7al2x2r_authorization_matrix.json,requires_before_a7al2x3,"[""implement family-balanced generator quotas"", ""replace F3 overlay-only positioning with Binance historical positioning fields"", ""add F6 latent-state templates"", ""write shared-pool ledger from family-balanced dry generation output""]",False
A7AL-2X3,runtime/a7al2x3_family_balanced_dry_generation/a7al2x3_authorization_matrix.json,a7al2x4_family_balanced_replay_preflight,"""READY_FOR_REVIEW_NOT_AUTHORIZED""",False
A7AL-2X3,runtime/a7al2x3_family_balanced_dry_generation/a7al2x3_authorization_matrix.json,a7al2y_generation,"""NOT_AUTHORIZED""",False
A7AL-2X3,runtime/a7al2x3_family_balanced_dry_generation/a7al2x3_authorization_matrix.json,alpha_proof,"""NOT_AUTHORIZED""",False
A7AL-2X3,runtime/a7al2x3_family_balanced_dry_generation/a7al2x3_authorization_matrix.json,decision,"""PASS_A7AL2X3_FAMILY_BALANCED_DRY_GENERATION_LEDGER_READY_FOR_PREFLIGHT_REVIEW""",False
A7AL-2X3,runtime/a7al2x3_family_balanced_dry_generation/a7al2x3_authorization_matrix.json,large_formula_search,"""NOT_AUTHORIZED""",False
A7AL-2X3,runtime/a7al2x3_family_balanced_dry_generation/a7al2x3_authorization_matrix.json,reason,"""A7AL-2X3 is dry generation and ledger construction only; replay/preflight requires a separate authorization record.""",False
A7AL-2X3,runtime/a7al2x3_family_balanced_dry_generation/a7al2x3_authorization_matrix.json,shadow_paper_live,"""NOT_AUTHORIZED""",False
A7AL-2X4,runtime/a7al2x4_replay_readiness_audit/a7al2x4_authorization_matrix.json,a7al2y_generation,"""NOT_AUTHORIZED""",False
A7AL-2X4,runtime/a7al2x4_replay_readiness_audit/a7al2x4_authorization_matrix.json,alpha_proof,"""NOT_AUTHORIZED""",False
A7AL-2X4,runtime/a7al2x4_replay_readiness_audit/a7al2x4_authorization_matrix.json,decision,"""HOLD_A7AL2X4_REPLAY_PREFLIGHT_NOT_READY_MATERIALIZATION_REQUIRED""",False
A7AL-2X4,runtime/a7al2x4_replay_readiness_audit/a7al2x4_authorization_matrix.json,large_formula_search,"""NOT_AUTHORIZED""",False
A7AL-2X4,runtime/a7al2x4_replay_readiness_audit/a7al2x4_authorization_matrix.json,numeric_replay_preflight,"""NOT_AUTHORIZED""",False
A7AL-2X4,runtime/a7al2x4_replay_readiness_audit/a7al2x4_authorization_matrix.json,reason,"""Current fast replay cannot honestly evaluate X3 family-balanced selected candidates until state fields and operators are materialized.""",False
A7AL-2X4,runtime/a7al2x4_replay_readiness_audit/a7al2x4_authorization_matrix.json,shadow_paper_live,"""NOT_AUTHORIZED""",False
A7AL-2X4M,runtime/a7al2x4m_materialization_and_evaluator_audit/a7al2x4m_authorization_matrix.json,A7AL-2X4M,"{""status"": ""PASS_A7AL2X4M_READY_FOR_NUMERIC_REPLAY_PREFLIGHT_IMPLEMENTATION""}",False
A7AL-2X4M,runtime/a7al2x4m_materialization_and_evaluator_audit/a7al2x4m_authorization_matrix.json,A7AL-2Y_generation,"{""authorized"": false}",False
A7AL-2X4M,runtime/a7al2x4m_materialization_and_evaluator_audit/a7al2x4m_authorization_matrix.json,alpha_proof,"{""authorized"": false}",False
A7AL-2X4M,runtime/a7al2x4m_materialization_and_evaluator_audit/a7al2x4m_authorization_matrix.json,large_search,"{""authorized"": false}",False
A7AL-2X4M,runtime/a7al2x4m_materialization_and_evaluator_audit/a7al2x4m_authorization_matrix.json,numeric_replay,"{""authorized"": false, ""reason"": ""materialization/evaluator audit only""}",False
A7AL-2X4M,runtime/a7al2x4m_materialization_and_evaluator_audit/a7al2x4m_authorization_matrix.json,shadow_paper_live,"{""authorized"": false}",False
A7AL-2X5,runtime/a7al2x5_evaluator_preflight_smoke/a7al2x5_authorization_matrix.json,A7AL-2X5,"{""status"": ""PASS_A7AL2X5_EVALUATOR_PREFLIGHT_SMOKE_READY_FOR_SMALL_REPLAY_CONTRACT""}",False
A7AL-2X5,runtime/a7al2x5_evaluator_preflight_smoke/a7al2x5_authorization_matrix.json,alpha_proof_shadow_paper_live,"{""authorized"": false}",False
A7AL-2X5,runtime/a7al2x5_evaluator_preflight_smoke/a7al2x5_authorization_matrix.json,formula_generation,"{""authorized"": false}",False
A7AL-2X5,runtime/a7al2x5_evaluator_preflight_smoke/a7al2x5_authorization_matrix.json,large_search,"{""authorized"": false}",False
A7AL-2X5,runtime/a7al2x5_evaluator_preflight_smoke/a7al2x5_authorization_matrix.json,numeric_replay_execution,"{""authorized"": false}",False
A7AL-2X5,runtime/a7al2x5_evaluator_preflight_smoke/a7al2x5_authorization_matrix.json,small_numeric_replay_contract,"{""authorized"": true, ""note"": ""contract only; execution still requires explicit next stage""}",True
A7AL-2X6,runtime/a7al2x6_small_numeric_replay_contract/a7al2x6_authorization_matrix.json,authorizes_a7al2x7_small_numeric_replay_preflight,true,True
A7AL-2X6,runtime/a7al2x6_small_numeric_replay_contract/a7al2x6_authorization_matrix.json,authorizes_alpha_proof,false,False
A7AL-2X6,runtime/a7al2x6_small_numeric_replay_contract/a7al2x6_authorization_matrix.json,authorizes_formula_generation,false,False
A7AL-2X6,runtime/a7al2x6_small_numeric_replay_contract/a7al2x6_authorization_matrix.json,authorizes_full_numeric_replay,false,False
A7AL-2X6,runtime/a7al2x6_small_numeric_replay_contract/a7al2x6_authorization_matrix.json,authorizes_large_search,false,False
A7AL-2X6,runtime/a7al2x6_small_numeric_replay_contract/a7al2x6_authorization_matrix.json,authorizes_shadow_paper_live,false,False
A7AL-2X6,runtime/a7al2x6_small_numeric_replay_contract/a7al2x6_authorization_matrix.json,decision,"""PASS_A7AL2X6_SMALL_NUMERIC_REPLAY_CONTRACT_READY_FOR_A7AL2X7""",False
A7AL-2X6,runtime/a7al2x6_small_numeric_replay_contract/a7al2x6_authorization_matrix.json,requires_x5_decision,"""PASS_A7AL2X5_EVALUATOR_PREFLIGHT_SMOKE_READY_FOR_SMALL_REPLAY_CONTRACT""",False
A7AL-2X6,runtime/a7al2x6_small_numeric_replay_contract/a7al2x6_authorization_matrix.json,x5_decision,"""PASS_A7AL2X5_EVALUATOR_PREFLIGHT_SMOKE_READY_FOR_SMALL_REPLAY_CONTRACT""",False
A7AL-2X7,runtime/a7al2x7_small_numeric_replay_preflight/a7al2x7_authorization_matrix.json,A7AL-2X7,"{""status"": ""HOLD_A7AL2X7_NO_CLEAN_NUMERIC_PREFLIGHT_CLUES""}",False
A7AL-2X7,runtime/a7al2x7_small_numeric_replay_preflight/a7al2x7_authorization_matrix.json,alpha_proof_shadow_paper_live,"{""authorized"": false}",False
A7AL-2X7,runtime/a7al2x7_small_numeric_replay_preflight/a7al2x7_authorization_matrix.json,formula_generation,"{""authorized"": false}",False
A7AL-2X7,runtime/a7al2x7_small_numeric_replay_preflight/a7al2x7_authorization_matrix.json,full_numeric_replay,"{""authorized"": false}",False
A7AL-2X7,runtime/a7al2x7_small_numeric_replay_preflight/a7al2x7_authorization_matrix.json,large_search,"{""authorized"": false}",False
A7AL-2X7F,runtime/a7al2x7f_replay_preflight_forensic/a7al2x7f_authorization_matrix.json,A7AL-2X7F,"{""status"": ""HOLD_A7AL2X7F_OBJECTIVE_FAMILY_NUMERIC_EVIDENCE_WEAK""}",False
A7AL-2X7F,runtime/a7al2x7f_replay_preflight_forensic/a7al2x7f_authorization_matrix.json,alpha_proof_shadow_paper_live,"{""authorized"": false}",False
A7AL-2X7F,runtime/a7al2x7f_replay_preflight_forensic/a7al2x7f_authorization_matrix.json,formula_generation,"{""authorized"": false}",False
A7AL-2X7F,runtime/a7al2x7f_replay_preflight_forensic/a7al2x7f_authorization_matrix.json,full_numeric_replay,"{""authorized"": false}",False
A7AL-2X7F,runtime/a7al2x7f_replay_preflight_forensic/a7al2x7f_authorization_matrix.json,large_search,"{""authorized"": false}",False
A7AL-2X7H,runtime/a7al2x7h_heavy_numeric_replay_preflight/a7al2x7h_authorization_matrix.json,A7AL-2X7H,"{""status"": ""HOLD_A7AL2X7_NO_CLEAN_NUMERIC_PREFLIGHT_CLUES""}",False
A7AL-2X7H,runtime/a7al2x7h_heavy_numeric_replay_preflight/a7al2x7h_authorization_matrix.json,alpha_proof_shadow_paper_live,"{""authorized"": false}",False
A7AL-2X7H,runtime/a7al2x7h_heavy_numeric_replay_preflight/a7al2x7h_authorization_matrix.json,formula_generation,"{""authorized"": false}",False
A7AL-2X7H,runtime/a7al2x7h_heavy_numeric_replay_preflight/a7al2x7h_authorization_matrix.json,full_numeric_replay,"{""authorized"": false}",False
A7AL-2X7H,runtime/a7al2x7h_heavy_numeric_replay_preflight/a7al2x7h_authorization_matrix.json,large_search,"{""authorized"": false}",False
A7AL-2X7HF,runtime/a7al2x7hf_heavy_replay_preflight_forensic/a7al2x7hf_authorization_matrix.json,A7AL-2X7HF,"{""status"": ""HOLD_A7AL2X7F_OBJECTIVE_FAMILY_NUMERIC_EVIDENCE_WEAK""}",False
A7AL-2X7HF,runtime/a7al2x7hf_heavy_replay_preflight_forensic/a7al2x7hf_authorization_matrix.json,alpha_proof_shadow_paper_live,"{""authorized"": false}",False
