candidate_id,semantic_bucket,motif_bucket,clue_rows,best_abs_corr,best_original_score,min_non_sign_control_ratio
a7ffcore5_878dbcae60b12dc7c4,liquidity_like,single,1,0.0045578794769535,0.0045578794769535,0.7385925957938279
a7ffcore5_685a0087701b5430a6,taker_flow_like|open_interest_like,flow_x_leverage,1,0.0022014115512155,0.322579011126303,0.7386574034059651
a7ffcore5_fb2ebc3305f9c2cf56,liquidity_like|volatility_like,safe_div_abs,1,0.0016353441250292,0.1283011121421256,0.7402459263451379
a7ffcore5_3f8adaa56996ae8b0e,liquidity_like|volatility_like,safe_div_abs,1,0.0028596476709706,0.268434574850904,0.7416865519874964
a7ffcore5_0efd92a801606cb6b1,taker_flow_like|open_interest_like,flow_x_leverage,1,0.0107440019532622,0.0107440019532622,0.7421247939974677
a7ffcore5_a8001dcaf7a47947c8,open_interest_like,delta_x_divergence,1,0.0011107850036885,0.1900243783708743,0.7426969746917645
a7ffcore5_415e7beaa8827a2380,open_interest_like|price_like,mean_reversion_gate,1,0.005771460192928,0.005771460192928,0.7435895949622533
a7ffcore5_b44c7efacf5c2419ca,liquidity_like|volatility_like,safe_div_abs,1,0.0021258756190215,0.176335717609791,0.7443984610850383
a7ffcore5_8f2de9eda8a01cc12e,open_interest_like,single,1,0.0053198844781935,0.1697518880594991,0.744638763714024
a7ffcore5_d33e5e66f23be3bc26,open_interest_like|price_like,mean_reversion_gate,1,0.0056797706046153,0.0056797706046153,0.7449225400038091
a7ffcore5_18596d251a8c681779,liquidity_like|volatility_like,safe_div_abs,1,0.0141175697489151,0.2109240122594392,0.7462215373868196
a7ffcore5_641c7bff8876227ce1,taker_flow_like|open_interest_like,flow_x_leverage,1,0.0051473338318968,0.0051473338318968,0.7463713982824934
a7ffcore5_1d37bc666d9850b4e2,liquidity_like|volatility_like,safe_div_abs,1,0.0024977530552203,0.0024977530552203,0.7467941820940667
a7ffcore5_7afab9e640030db512,liquidity_like|volatility_like,mean_reversion_gate,1,0.0025671334968334,0.0484121728856795,0.7468285880319671
a7ffcore5_3ca338d0052ff3de04,open_interest_like|price_like,mean_reversion_gate,1,0.004318501391327,0.004318501391327,0.7471503317491653
a7ffcore5_13408c74794eda8e52,taker_flow_like|open_interest_like,flow_x_leverage,1,0.0032057107409161,0.0032057107409161,0.7482744690026855
a7ffcore5_e9d30f2669d100c5e8,open_interest_like|price_like,mean_reversion_gate,1,0.004303004227922,0.004303004227922,0.7483625182430967
a7ffcore5_063261d9183ed1aeaf,liquidity_like|volatility_like,mean_reversion_gate,1,0.0014642705218357,0.2650190011849292,0.7492427262966893
a7ffcore5_fc533af96f4154258c,liquidity_like|volatility_like,mean_reversion_gate,1,0.0014642705218357,0.2650190011849292,0.7492427262966893
a7ffcore5_ae5b576bc134479c63,liquidity_like|volatility_like,safe_div_abs,1,0.0073674227597617,0.0073674227597617,0.7506246901381934
a7ffcore5_85da1906848f1d3bab,liquidity_like|volatility_like,safe_div_abs,1,0.0147022601013638,0.2071923226615626,0.751943998926047
a7ffcore5_e88d125b14daca352b,taker_flow_like|open_interest_like,flow_x_leverage,1,0.0040847735603016,0.0040847735603016,0.7535367634750929
a7ffcore5_bd2b4c49a4e6c8e3f3,liquidity_like|volatility_like,safe_div_abs,1,0.0044564994394948,0.2010405595076928,0.7536303165371476
a7ffcore5_476085e48c59987bf2,liquidity_like|volatility_like,safe_div_abs,1,0.0072763075216303,0.0072763075216303,0.7538964880612307
a7ffcore5_9bbabb62c60b55d02f,liquidity_like|volatility_like,safe_div_abs,1,0.0019707722713896,0.0019707722713896,0.7548351153407903
a7ffcore5_ef220fe66ccdfbe93b,liquidity_like|volatility_like,safe_div_abs,1,0.0051225361986284,0.1900416689153931,0.7550161131207608
a7ffcore5_f0d9f8b10771a40695,liquidity_like|volatility_like,safe_div_abs,1,0.0020435490916982,0.1887086270360785,0.7564915951712554
a7ffcore5_d89912ba4d94d8b775,liquidity_like,single,1,0.0042126549493392,0.1216464423120754,0.7584787743165766
a7ffcore5_6e816d8e31547a6495,liquidity_like|volatility_like,safe_div_abs,1,0.0040516884667521,0.122246598467653,0.7585876830686666
a7ffcore5_f49db4d380b6695a53,taker_flow_like|open_interest_like,flow_x_leverage,1,0.0021514678276363,0.2114136972614688,0.7607004567392129
a7ffcore5_47c4d90025a727111d,open_interest_like,single,1,0.0027362773862014,0.0027362773862014,0.7615809603007176
a7ffcore5_573803c73326eafb79,liquidity_like|volatility_like,mean_reversion_gate,1,0.001652071765625,0.2943948823057739,0.7656206971665332
a7ffcore5_ae2300321ac2291d63,liquidity_like|volatility_like,mean_reversion_gate,1,0.001652071765625,0.2943948823057739,0.7656206971665332
a7ffcore5_3b9f25cb1dedf7ce1d,liquidity_like|volatility_like,safe_div_abs,1,0.006609220249282,0.006609220249282,0.767328878501415
a7ffcore5_3af364122008fbf214,liquidity_like|volatility_like,safe_div_abs,1,0.0050268460278207,0.1914061826569688,0.7677526420635451
a7ffcore5_e93cf501af795543b1,liquidity_like|volatility_like,safe_div_abs,1,0.0076733321919672,0.0076733321919672,0.7688097168754398
a7ffcore5_e2f2f10b4e7dab0c57,taker_flow_like|open_interest_like,flow_x_leverage,1,0.0010630034011578,0.1567004817903939,0.7696409379744213
a7ffcore5_4c06282e12350c817a,liquidity_like|volatility_like,safe_div_abs,1,0.0143944863596182,0.2071858214566712,0.769763606607936
a7ffcore5_a09f0b69bbded409c9,liquidity_like|volatility_like,safe_div_abs,1,0.0043953877984747,0.0043953877984747,0.7702608209364777
a7ffcore5_deb5e71888b72eb10c,liquidity_like|volatility_like,safe_div_abs,1,0.0154829707054251,0.2068586174368262,0.7704315286965808
a7ffcore5_fd6bb7b83994dbe41f,liquidity_like|volatility_like,safe_div_abs,1,0.00294760121345,0.00294760121345,0.7709069243576444
a7ffcore5_1749de61fb33649c58,taker_flow_like|open_interest_like,flow_x_leverage,1,0.0119694157691915,0.0119694157691915,0.7712439591664256
a7ffcore5_2de6e76a5f555cbfe6,liquidity_like|volatility_like,liquidity_shock,1,0.0063523915341442,0.0063523915341442,0.7718983954540973
a7ffcore5_b3edbfabe4a704789a,liquidity_like|volatility_like,liquidity_shock,1,0.0063523915341442,0.0063523915341442,0.7718983954540973
a7ffcore5_7c04d92c16121644aa,taker_flow_like|open_interest_like,flow_x_leverage,1,0.0076175618750089,0.0076175618750089,0.772132047966598
a7ffcore5_0c4af68de530201413,liquidity_like|volatility_like,liquidity_shock,1,0.0099531399302108,0.0099531399302108,0.7724120896772598
a7ffcore5_35bede3382456473e9,liquidity_like|volatility_like,safe_div_abs,1,0.0070109565627202,0.0070109565627202,0.7724769973900406
a7ffcore5_f18821cea7221a4c4c,taker_flow_like|open_interest_like,flow_x_leverage,1,0.0036480783066952,0.0036480783066952,0.774938881359572
a7ffcore5_33453b88fb5665672c,liquidity_like|volatility_like,liquidity_shock,1,0.0039698381552192,0.0039698381552192,0.7766389171988198
a7ffcore5_474c35aa349cb5bf6a,taker_flow_like|open_interest_like,flow_x_leverage,1,0.0078547749086059,0.0078547749086059,0.7788110713977595
a7ffcore5_ac0427e0d4837a6ebe,liquidity_like|volatility_like,liquidity_shock,1,0.0125100466210997,0.0125100466210997,0.7790022495839853
a7ffcore5_1f04f6b57453897735,liquidity_like|volatility_like,mean_reversion_gate,1,0.0050169982308949,0.0050169982308949,0.7792590769782753
a7ffcore5_61e20e26b9af9fb783,liquidity_like|volatility_like,mean_reversion_gate,1,0.0050169982308949,0.0050169982308949,0.7792590769782753
a7ffcore5_da880a0c5be00cc21c,liquidity_like|volatility_like,mean_reversion_gate,1,0.0050169982308949,0.0050169982308949,0.7792590769782753
a7ffcore5_87a66b2a55314db55c,liquidity_like|volatility_like,safe_div_abs,1,0.0028354503709529,0.0028354503709529,0.7808550041971721
a7ffcore5_7d951586c4309f099e,liquidity_like,single,1,0.005943236163897,0.0278610899982419,0.7818892904842215
a7ffcore5_133183959fdd05396e,open_interest_like|price_like,mean_reversion_gate,1,0.0067996171158478,0.0067996171158478,0.7825099370420047
a7ffcore5_4738c03366bcad7185,taker_flow_like|open_interest_like,flow_x_leverage,1,0.011985721311834,0.011985721311834,0.7827417408677219
a7ffcore5_eca0c70d02d255be7f,taker_flow_like|open_interest_like,flow_x_leverage,1,0.0053533418072306,0.0053533418072306,0.7840159276334072
a7ffcore5_1390b071622bf1df7c,liquidity_like|volatility_like,safe_div_abs,1,0.0116204981744191,0.0116204981744191,0.7865888143689957
a7ffcore5_91c3aed702cbcd9a39,liquidity_like|volatility_like,liquidity_shock,1,0.0095629543283172,0.0095629543283172,0.7877693985182044
a7ffcore5_dab57e0fd5edc1263d,liquidity_like|volatility_like,liquidity_shock,1,0.0095629543283172,0.0095629543283172,0.7877693985182044
a7ffcore5_c5f5dd877aaa3498e9,liquidity_like|volatility_like,liquidity_shock,1,0.001592341742122,0.3097758403237697,0.7886219487922325
a7ffcore5_82b0a0b9e215b85cb1,liquidity_like|volatility_like,mean_reversion_gate,1,0.0026806359036674,0.0474511173153364,0.7889970869693858
a7ffcore5_722e1a777774383e29,liquidity_like|volatility_like,safe_div_abs,1,0.0029277185540904,0.2279515623372135,0.7894665301394804
a7ffcore5_2622b357962ea4a1f2,liquidity_like|volatility_like,liquidity_shock,1,0.0037202276388585,0.0037202276388585,0.7909569389395154
a7ffcore5_9350351ed066b4bd52,liquidity_like|volatility_like,safe_div_abs,1,0.0013895418356255,0.0729218997614692,0.7910267846028703
a7ffcore5_8f60e02047cc051efd,liquidity_like|volatility_like,safe_div_abs,1,0.0024411377318859,0.0024411377318859,0.7916376708903478
a7ffcore5_1bb5e9e27d930fc4ce,liquidity_like|volatility_like,safe_div_abs,1,0.0048718064753552,0.0048718064753552,0.7935447226762908
a7ffcore5_f8d27835e227b1e192,liquidity_like|volatility_like,mean_reversion_gate,1,0.0046200886320581,0.2857448178374265,0.7943586487494337
a7ffcore5_ff9a21faf6fc281a20,liquidity_like|volatility_like,liquidity_shock,1,0.0076712204309035,0.0076712204309035,0.7960557067735262
a7ffcore5_c68f29be9518f15dc3,open_interest_like|price_like,mean_reversion_gate,1,0.0017770692273138,0.0017770692273138,0.7962719327737421
a7ffcore5_129345878e54637b1d,liquidity_like|volatility_like,liquidity_shock,1,0.0049688717885465,0.0049688717885465,0.7969989310011635
a7ffcore5_9761bb6e03a6db53e3,liquidity_like|volatility_like,safe_div_abs,1,0.0047780397400762,0.0047780397400762,0.7985050322858247
a7ffcore5_8b72a7346c6767a627,taker_flow_like,single,1,0.0020162266436426,0.0020162266436426,0.7994146511572985
a7ffcore5_e5babf4cc9966f2062,taker_flow_like,single,1,0.0011085271560737,0.0704739220440552,0.799559938336347
a7ffcore5_7d62e03aea70e1eb2d,open_interest_like|price_like,mean_reversion_gate,1,0.0043412107095369,0.0043412107095369,0.7999515804366838
