blueprint_id,expression,a7ls_lane,lane_name,search_role,level,candidate_role,generation_priority,semantic_pair,motif,primary_field,secondary_field,primary_semantic,secondary_semantic,primary_transform,secondary_transform,skeleton_key,production_key,source_stage,source_seed_id,checkpoint_group
a7ls15_aa1d05b4d74620ea,"Sub(ZScore(Mean(volume_volatility_ratio_168h,48)),Mean(funding_abs_state,72))",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L3_seed_context_mutation,role_mixed_allowed,P0,volatility_like|regime_state,seed_sub,a7ls9_516eed52d75aa727,funding_abs_state,a7ls13_seed,regime_state,seed_expression,mean_72h,skel_eaa129218e1e1a2f,prod_1cbbf15cb97501a2,A7LS-13,a7ls9_516eed52d75aa727,chk_beee7f006c854e2f
a7ls15_3db6dc0d4cdc1798,"Decay(mark_trade_basis_bps,48)",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L1_single_axis_transform,role_mixed_allowed,P0,basis_premium_like,single,mark_trade_basis_bps,,basis_premium_like,,decay_48h,,skel_1d39996e97d5ace0,prod_b319aec6b0b4977b,A7LS-14,,chk_8d039fd807233575
a7ls15_b6fdb7891ee214b5,"Sub(Decay(premium_close_bps,1),Delta(log_quote_volume_168h,1))",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L2_typed_interaction,role_mixed_allowed,P0,basis_premium_like|liquidity_like,sub,premium_close_bps,log_quote_volume_168h,basis_premium_like,liquidity_like,decay_1h,delta_1h,skel_8727d93aac220fc6,prod_92c07cc0bf584ae4,A7LS-14,,chk_2a5ee70274c7f4b2
a7ls15_0e422ceaaf1a2b7c,"Mul(ZScore(Mean(volume_volatility_ratio_168h,24)),Sign(ZScore(Mean(funding_abs_state,72))))",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L3_seed_context_mutation,role_mixed_allowed,P0,volatility_like|regime_state,seed_gated_sign,a7ls9_37dceefef1275afb,funding_abs_state,a7ls13_seed,regime_state,seed_expression,zmean_72h,skel_af8c1327eb17d836,prod_861733b77e21e513,A7LS-13,a7ls9_37dceefef1275afb,chk_ea608ad058ae78cb
a7ls15_611fa99f888bc624,"TSRank(mark_trade_basis_bps,48)",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L1_single_axis_transform,role_mixed_allowed,P0,basis_premium_like,single,mark_trade_basis_bps,,basis_premium_like,,tsrank_48h,,skel_1d39996e97d5ace0,prod_dbf37a211256bd19,A7LS-14,,chk_8d039fd807233575
a7ls15_fec50879df1b6c5a,"Sub(Decay(premium_close_bps,1),Delta(trade_return_1h,1))",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L2_typed_interaction,role_mixed_allowed,P0,basis_premium_like|price_like,sub,premium_close_bps,trade_return_1h,basis_premium_like,price_like,decay_1h,delta_1h,skel_8727d93aac220fc6,prod_596b975abfb1c82d,A7LS-14,,chk_997833f202101444
a7ls15_921cd6f163b7fe46,"Mean(Mul(Mul(Abs(ZScore(Mean(volume_volatility_ratio_168h,12))),ZScore(Mean(volume_volatility_ratio_168h,12))),Abs(ZScore(Mean(funding_abs_state,72)))),4)",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L3_seed_context_mutation,role_mixed_allowed,P0,volatility_like|volume_volatility_ratio_168h|regime_state,seed_smooth_mul,a7ls9_027c5a5ab9db998a,funding_abs_state,a7ls13_seed,regime_state,seed_expression,abs_zmean_72h,skel_ef24a521a685c1b6,prod_2780887d30132f8c,A7LS-13,a7ls9_027c5a5ab9db998a,chk_e70323616e185530
a7ls15_15dd37fc902335ef,"Delta(mark_trade_basis_bps,72)",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L1_single_axis_transform,role_mixed_allowed,P0,basis_premium_like,single,mark_trade_basis_bps,,basis_premium_like,,delta_72h,,skel_1d39996e97d5ace0,prod_67ab737bdb0eaa87,A7LS-14,,chk_8d039fd807233575
a7ls15_ea1898c2d5d6404f,"Mul(Delta(Decay(premium_close_bps,1),4),ZScore(Delta(age_percentile_active_universe,4)))",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L2_typed_interaction,role_mixed_allowed,P0,basis_premium_like|listing_age_like,relative_shock,premium_close_bps,age_percentile_active_universe,basis_premium_like,listing_age_like,decay_1h,delta_4h,skel_effc632350c0cac6,prod_e63525af93cf65f7,A7LS-14,,chk_72f2859b677413f2
a7ls15_b8b89ebfc018f471,"Mul(Delta(Mul(Abs(ZScore(Mean(realized_vol_168h,12))),ZScore(Mean(volume_volatility_ratio_168h,12))),4),ZScore(Decay(funding_abs_state,72)))",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L3_seed_context_mutation,role_mixed_allowed,P0,volatility_like|volume_volatility_ratio_168h|regime_state,seed_relative_shock,a7ls9_5643d6073296ae92,funding_abs_state,a7ls13_seed,regime_state,seed_expression,decay_72h,skel_a0eb9ab22d6f3b26,prod_836e2b28e4b9132e,A7LS-13,a7ls9_5643d6073296ae92,chk_cdc648a391ab0f2d
a7ls15_4ef68a84abd50f77,"Mean(mark_trade_basis_bps,72)",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L1_single_axis_transform,role_mixed_allowed,P0,basis_premium_like,single,mark_trade_basis_bps,,basis_premium_like,,mean_72h,,skel_1d39996e97d5ace0,prod_9b3bea765a1a1f40,A7LS-14,,chk_8d039fd807233575
a7ls15_1843cc8a226de305,"Sub(Decay(premium_close_bps,1),Delta(top_long_short_account_ratio_mean,1))",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L2_typed_interaction,role_mixed_allowed,P0,basis_premium_like|positioning_like,sub,premium_close_bps,top_long_short_account_ratio_mean,basis_premium_like,positioning_like,decay_1h,delta_1h,skel_8727d93aac220fc6,prod_a8ed39cd88eb671f,A7LS-14,,chk_fe5e916c3a7ee45f
a7ls15_cff910af177ef43a,"Mul(Sub(CSRank(Mul(ZScore(Mean(top_long_short_account_ratio_last,24)),Sign(ZScore(Mean(liquidity_rank_active_universe,24))))),CSRank(TSRank(funding_abs_state,72))),Sign(TSRank(funding_abs_state,72)))",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L3_seed_context_mutation,role_mixed_allowed,P0,open_interest_like|liquidity_rank_active_universe|regime_state,seed_signed_spread,a7ls9_b0eee4793300a610,funding_abs_state,a7ls13_seed,regime_state,seed_expression,tsrank_72h,skel_dfd03aec9cb5e94c,prod_2d997f65e189fe05,A7LS-13,a7ls9_b0eee4793300a610,chk_bf28fb8ed3d75527
a7ls15_ced29f8035a7cb9a,"ZScore(Mean(mark_trade_basis_bps,72))",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L1_single_axis_transform,role_mixed_allowed,P0,basis_premium_like,single,mark_trade_basis_bps,,basis_premium_like,,zmean_72h,,skel_a311ee3fdacdeca2,prod_b7d7860206f631be,A7LS-14,,chk_3a9c98241afc04cd
a7ls15_af580d2899b281ed,"Sub(Decay(premium_close_bps,1),Delta(basis_abs_168h,1))",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L2_typed_interaction,role_mixed_allowed,P0,basis_premium_like,sub,premium_close_bps,basis_abs_168h,basis_premium_like,basis_premium_like,decay_1h,delta_1h,skel_8727d93aac220fc6,prod_1483457cfbc4c2e4,A7LS-14,,chk_df69c46edcfb2ec8
a7ls15_cf2a7d16f827518c,"Mul(Mul(Abs(ZScore(Mean(premium_close_bps,72))),Sign(ZScore(Mean(age_x_volatility,72)))),Delta(funding_abs_state,168))",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L3_seed_context_mutation,role_mixed_allowed,P0,basis_premium_like|age_x_volatility|regime_state,seed_mul,a7ls9_f39b206ab8e2b215,funding_abs_state,a7ls13_seed,regime_state,seed_expression,delta_168h,skel_591fa1d46246bc58,prod_2ac3cb5adb95188e,A7LS-13,a7ls9_f39b206ab8e2b215,chk_d24f96ff79756dbb
a7ls15_cffab6b4c8ba52f2,premium_close_bps,A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L1_single_axis_transform,role_mixed_allowed,P0,basis_premium_like,single,premium_close_bps,,basis_premium_like,,level,,skel_ca36cd3eaf5a3a94,prod_88b39d60df17351e,A7LS-14,,chk_152340eddcac6bc2
a7ls15_96282feacda1d40c,"Sub(CSRank(TSRank(basis_abs_168h,1)),CSRank(Delta(realized_vol_24h,1)))",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L2_typed_interaction,role_mixed_allowed,P0,basis_premium_like|volatility_like,spread_rank,basis_abs_168h,realized_vol_24h,basis_premium_like,volatility_like,tsrank_1h,delta_1h,skel_bcb165b7818f5d85,prod_4701b6076318d5a9,A7LS-14,,chk_c614d61edc1b3ee4
a7ls15_52fa9e97557b082f,"Sub(Mul(Delta(realized_vol_72h,336),ZScore(Mean(liquidity_rank_active_universe,336))),Mean(funding_abs_state,168))",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L3_seed_context_mutation,role_mixed_allowed,P0,volatility_like|liquidity_rank_active_universe|regime_state,seed_sub,a7ls9_af5e4ea972785e6c,funding_abs_state,a7ls13_seed,regime_state,seed_expression,mean_168h,skel_0502920317c04faa,prod_ba69b9bcf832c1fe,A7LS-13,a7ls9_af5e4ea972785e6c,chk_6e621baa437dacba
a7ls15_805ab2e8939cbd6c,CSRank(premium_close_bps),A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L1_single_axis_transform,role_mixed_allowed,P0,basis_premium_like,single,premium_close_bps,,basis_premium_like,,csrank,,skel_f6a3f0b03e9258f2,prod_09a28ae31192a133,A7LS-14,,chk_0b1cdaa706367870
a7ls15_c7eec0a9a815f441,"Sub(CSRank(TSRank(basis_abs_168h,1)),CSRank(Delta(log_quote_volume_168h,1)))",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L2_typed_interaction,role_mixed_allowed,P0,basis_premium_like|liquidity_like,spread_rank,basis_abs_168h,log_quote_volume_168h,basis_premium_like,liquidity_like,tsrank_1h,delta_1h,skel_bcb165b7818f5d85,prod_8d6db927628c052c,A7LS-14,,chk_f11855f8c6a0ac9f
a7ls15_ac4dfbb9a4ca15a1,"Mul(ZScore(Mean(taker_buy_sell_volume_ratio_last,48)),Sign(ZScore(Mean(funding_abs_state,168))))",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L3_seed_context_mutation,role_mixed_allowed,P0,open_interest_like|positioning_like|regime_state,seed_gated_sign,a7ls9_877419e7f0b8bf0e,funding_abs_state,a7ls13_seed,regime_state,seed_expression,zmean_168h,skel_af8c1327eb17d836,prod_66db0cfbb799c6f0,A7LS-13,a7ls9_877419e7f0b8bf0e,chk_47a636881564bf59
a7ls15_3dd604f0214c0d5e,"Clip(ZScore(premium_close_bps),-3,3)",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L1_single_axis_transform,role_mixed_allowed,P0,basis_premium_like,single,premium_close_bps,,basis_premium_like,,clip_z,,skel_8a3e91f81074ce44,prod_4ae160e5f33b8639,A7LS-14,,chk_f11b9e343eac0ba4
a7ls15_6487719b7462cac7,"Sub(CSRank(TSRank(basis_abs_168h,1)),CSRank(Delta(trade_return_1h,1)))",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L2_typed_interaction,role_mixed_allowed,P0,basis_premium_like|price_like,spread_rank,basis_abs_168h,trade_return_1h,basis_premium_like,price_like,tsrank_1h,delta_1h,skel_bcb165b7818f5d85,prod_6a1bd782488a87fc,A7LS-14,,chk_4d63f3fa6f3a64d4
a7ls15_aebbe62c25e98a02,"Mean(Mul(Mul(Delta(premium_close_bps,12),ZScore(Mean(open_interest_value_last,12))),Abs(ZScore(Mean(funding_abs_state,168)))),4)",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L3_seed_context_mutation,role_mixed_allowed,P0,basis_premium|positioning_flow|regime_state,seed_smooth_mul,a7ls9_ffe3eb90cbdae18a,funding_abs_state,a7ls13_seed,regime_state,seed_expression,abs_zmean_168h,skel_7dd09b9431bdefe2,prod_2a100807653898f8,A7LS-13,a7ls9_ffe3eb90cbdae18a,chk_9ed71dae7ec70da0
a7ls15_132bb7670db73f32,"Delta(premium_close_bps,1)",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L1_single_axis_transform,role_mixed_allowed,P0,basis_premium_like,single,premium_close_bps,,basis_premium_like,,delta_1h,,skel_1d39996e97d5ace0,prod_9c772349aa233405,A7LS-14,,chk_8d039fd807233575
a7ls15_2ea8537d9447244f,"Mul(TSRank(basis_abs_168h,1),Delta(age_percentile_active_universe,4))",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L2_typed_interaction,role_mixed_allowed,P0,basis_premium_like|listing_age_like,mul,basis_abs_168h,age_percentile_active_universe,basis_premium_like,listing_age_like,tsrank_1h,delta_4h,skel_8727d93aac220fc6,prod_5c2b082041a3d439,A7LS-14,,chk_4eafa0a1affc8218
a7ls15_7e0b2a96ec3681d2,"Mul(Delta(Mul(Delta(realized_vol_168h,336),ZScore(Mean(liquidity_rank_active_universe,336))),4),ZScore(Decay(funding_abs_state,168)))",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L3_seed_context_mutation,role_mixed_allowed,P0,volatility_like|liquidity_rank_active_universe|regime_state,seed_relative_shock,a7ls9_1920f31cd91f269e,funding_abs_state,a7ls13_seed,regime_state,seed_expression,decay_168h,skel_c017fb36d8da95ae,prod_74e96b7eaacbce56,A7LS-13,a7ls9_1920f31cd91f269e,chk_9bb294ff6cbcc9e8
a7ls15_ec3d18f741b13c6e,"Mean(premium_close_bps,1)",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L1_single_axis_transform,role_mixed_allowed,P0,basis_premium_like,single,premium_close_bps,,basis_premium_like,,mean_1h,,skel_1d39996e97d5ace0,prod_2498398b18e7f688,A7LS-14,,chk_8d039fd807233575
a7ls15_903e6e793c148217,"Sub(CSRank(TSRank(basis_abs_168h,1)),CSRank(Delta(top_long_short_account_ratio_mean,1)))",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L2_typed_interaction,role_mixed_allowed,P0,basis_premium_like|positioning_like,spread_rank,basis_abs_168h,top_long_short_account_ratio_mean,basis_premium_like,positioning_like,tsrank_1h,delta_1h,skel_bcb165b7818f5d85,prod_a4848aff74df79a7,A7LS-14,,chk_b9598dceba868ff6
a7ls15_f5c97a7453dc1d6a,"Mul(Sub(CSRank(Mul(Abs(ZScore(Mean(taker_buy_sell_volume_ratio_last,8))),ZScore(Mean(age_x_liquidity,8)))),CSRank(TSRank(funding_abs_state,168))),Sign(TSRank(funding_abs_state,168)))",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L3_seed_context_mutation,role_mixed_allowed,P0,open_interest_like|age_x_liquidity|regime_state,seed_signed_spread,a7ls9_982bcce5eed1ffc6,funding_abs_state,a7ls13_seed,regime_state,seed_expression,tsrank_168h,skel_180746ce0e6f8f89,prod_7cd8fb2a89af4ca6,A7LS-13,a7ls9_982bcce5eed1ffc6,chk_aa0613eae4533c67
a7ls15_48ed204215bc5c23,"ZScore(Mean(premium_close_bps,1))",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L1_single_axis_transform,role_mixed_allowed,P0,basis_premium_like,single,premium_close_bps,,basis_premium_like,,zmean_1h,,skel_a311ee3fdacdeca2,prod_69957a92a460b85c,A7LS-14,,chk_3a9c98241afc04cd
a7ls15_74b253b33b8fbc71,"Sub(CSRank(TSRank(basis_abs_168h,1)),CSRank(Delta(premium_abs_168h,1)))",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L2_typed_interaction,role_mixed_allowed,P0,basis_premium_like,spread_rank,basis_abs_168h,premium_abs_168h,basis_premium_like,basis_premium_like,tsrank_1h,delta_1h,skel_bcb165b7818f5d85,prod_f8345302efb45451,A7LS-14,,chk_d27dc75cc68f4b8f
a7ls15_bb4b5d20cb2160a5,"Mul(Mul(ZScore(Mean(premium_close_bps,168)),ZScore(Mean(basis_abs_168h,168))),Abs(ZScore(Mean(mark_trade_basis_bps,1))))",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L3_seed_context_mutation,role_mixed_allowed,P0,basis_premium|basis_premium|basis_premium_like,seed_mul,a7ls9_13b0747d7cd8a637,mark_trade_basis_bps,a7ls13_seed,basis_premium_like,seed_expression,abs_zmean_1h,skel_f54464331e4f83b7,prod_9918b35c4f65e289,A7LS-13,a7ls9_13b0747d7cd8a637,chk_408fc0b725fed47a
a7ls15_f898a6362e0ae30e,"Abs(ZScore(Mean(premium_close_bps,1)))",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L1_single_axis_transform,role_mixed_allowed,P0,basis_premium_like,single,premium_close_bps,,basis_premium_like,,abs_zmean_1h,,skel_1926552988410ac0,prod_275f70bbf213e9f7,A7LS-14,,chk_5984a68d1441d1ef
a7ls15_d9651dce5d8072c6,"Mul(TSRank(premium_abs_168h,1),Sign(Delta(realized_vol_24h,1)))",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L2_typed_interaction,role_mixed_allowed,P0,basis_premium_like|volatility_like,gated_sign,premium_abs_168h,realized_vol_24h,basis_premium_like,volatility_like,tsrank_1h,delta_1h,skel_3afee12eb6a9078f,prod_6a976f4d80936b20,A7LS-14,,chk_f12fa093e703f621
a7ls15_946c9bd76d5ee73d,"Sub(Mul(Delta(realized_vol_72h,168),ZScore(Mean(liquidity_rank_active_universe,168))),Decay(mark_trade_basis_bps,1))",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L3_seed_context_mutation,role_mixed_allowed,P0,volatility_like|liquidity_rank_active_universe|basis_premium_like,seed_sub,a7ls9_db1bf403691c180d,mark_trade_basis_bps,a7ls13_seed,basis_premium_like,seed_expression,decay_1h,skel_0502920317c04faa,prod_2976778d12b514a9,A7LS-13,a7ls9_db1bf403691c180d,chk_4186d9b92e64d85a
a7ls15_17ab85703fd902c0,"Decay(premium_close_bps,1)",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L1_single_axis_transform,role_mixed_allowed,P0,basis_premium_like,single,premium_close_bps,,basis_premium_like,,decay_1h,,skel_1d39996e97d5ace0,prod_89384199284f12eb,A7LS-14,,chk_8d039fd807233575
a7ls15_92cc631fc272ebd0,"Mul(TSRank(premium_abs_168h,1),Sign(Delta(log_quote_volume_168h,1)))",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L2_typed_interaction,role_mixed_allowed,P0,basis_premium_like|liquidity_like,gated_sign,premium_abs_168h,log_quote_volume_168h,basis_premium_like,liquidity_like,tsrank_1h,delta_1h,skel_3afee12eb6a9078f,prod_78bd33209b99d77a,A7LS-14,,chk_5c788b9c7509a215
a7ls15_54334c2200654a95,"Mul(Mul(Abs(ZScore(Mean(premium_abs_168h,72))),ZScore(Mean(taker_buy_sell_volume_ratio_last,72))),Sign(TSRank(mark_trade_basis_bps,1)))",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L3_seed_context_mutation,role_mixed_allowed,P0,basis_premium|positioning_flow|basis_premium_like,seed_gated_sign,a7ls9_d7a773685af27a8b,mark_trade_basis_bps,a7ls13_seed,basis_premium_like,seed_expression,tsrank_1h,skel_de24d62b59cd8e14,prod_273c6136f059722f,A7LS-13,a7ls9_d7a773685af27a8b,chk_511fdd130b27c90b
a7ls15_a80e94ee4e526396,"TSRank(premium_close_bps,1)",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L1_single_axis_transform,role_mixed_allowed,P0,basis_premium_like,single,premium_close_bps,,basis_premium_like,,tsrank_1h,,skel_1d39996e97d5ace0,prod_3e88c001e5bd0393,A7LS-14,,chk_8d039fd807233575
a7ls15_6207993314e5bef3,"Mul(TSRank(premium_abs_168h,1),Sign(Delta(trade_return_1h,1)))",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L2_typed_interaction,role_mixed_allowed,P0,basis_premium_like|price_like,gated_sign,premium_abs_168h,trade_return_1h,basis_premium_like,price_like,tsrank_1h,delta_1h,skel_3afee12eb6a9078f,prod_de1d769dc6d87d63,A7LS-14,,chk_256583e2d74408ac
a7ls15_7ef5d32e17a04103,"Mean(Mul(Mul(Abs(ZScore(Mean(basis_abs_168h,24))),Sign(ZScore(Mean(age_x_volatility,24)))),Delta(mark_trade_basis_bps,2)),4)",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L3_seed_context_mutation,role_mixed_allowed,P0,basis_premium_like|age_x_volatility|basis_premium_like,seed_smooth_mul,a7ls9_0c00218805a15710,mark_trade_basis_bps,a7ls13_seed,basis_premium_like,seed_expression,delta_2h,skel_e7511eb3cb595ad6,prod_4992d5ded4350a59,A7LS-13,a7ls9_0c00218805a15710,chk_aeadfee51a41d52a
a7ls15_f0c4b3f5d5085075,"Delta(premium_close_bps,2)",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L1_single_axis_transform,role_mixed_allowed,P0,basis_premium_like,single,premium_close_bps,,basis_premium_like,,delta_2h,,skel_1d39996e97d5ace0,prod_456f054dfff80338,A7LS-14,,chk_8d039fd807233575
a7ls15_74de965fb08d52a5,"Mul(TSRank(premium_abs_168h,1),Sign(Delta(age_percentile_active_universe,4)))",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L2_typed_interaction,role_mixed_allowed,P0,basis_premium_like|listing_age_like,gated_sign,premium_abs_168h,age_percentile_active_universe,basis_premium_like,listing_age_like,tsrank_1h,delta_4h,skel_3afee12eb6a9078f,prod_15aef02f49dea819,A7LS-14,,chk_bf1741d2365f8d41
a7ls15_6874dad21b54bdec,"Mul(Delta(Mul(ZScore(Mean(basis_abs_168h,24)),ZScore(Mean(premium_abs_168h,24))),4),ZScore(Mean(mark_trade_basis_bps,2)))",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L3_seed_context_mutation,role_mixed_allowed,P0,basis_premium|basis_premium|basis_premium_like,seed_relative_shock,a7ls9_a5baef25254e750a,mark_trade_basis_bps,a7ls13_seed,basis_premium_like,seed_expression,mean_2h,skel_228fcafb2b3d8e0a,prod_f48eb8637bad40d9,A7LS-13,a7ls9_a5baef25254e750a,chk_bc85ff2ba5fb9b9f
a7ls15_8e0d2c2fa61cb4e8,"Mean(premium_close_bps,2)",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L1_single_axis_transform,role_mixed_allowed,P0,basis_premium_like,single,premium_close_bps,,basis_premium_like,,mean_2h,,skel_1d39996e97d5ace0,prod_fce101d0a768c6ea,A7LS-14,,chk_8d039fd807233575
a7ls15_f4c8e197c28160e5,"Mul(TSRank(premium_abs_168h,1),Sign(Delta(top_long_short_account_ratio_mean,1)))",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L2_typed_interaction,role_mixed_allowed,P0,basis_premium_like|positioning_like,gated_sign,premium_abs_168h,top_long_short_account_ratio_mean,basis_premium_like,positioning_like,tsrank_1h,delta_1h,skel_3afee12eb6a9078f,prod_84f69feb345e4aef,A7LS-14,,chk_5fb1b3428ebeeb25
a7ls15_3c224d7323c2a526,"Mul(Sub(CSRank(Mul(Abs(ZScore(Mean(basis_abs_168h,72))),ZScore(Mean(taker_buy_sell_volume_ratio_last,72)))),CSRank(ZScore(Mean(mark_trade_basis_bps,2)))),Sign(ZScore(Mean(mark_trade_basis_bps,2))))",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L3_seed_context_mutation,role_mixed_allowed,P0,basis_premium|positioning_flow|basis_premium_like,seed_signed_spread,a7ls9_9060064e491093b0,mark_trade_basis_bps,a7ls13_seed,basis_premium_like,seed_expression,zmean_2h,skel_4e306b47ce685682,prod_cb28526543248316,A7LS-13,a7ls9_9060064e491093b0,chk_376934c4eab903cb
a7ls15_99f72e6629c8ace8,"ZScore(Mean(premium_close_bps,2))",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L1_single_axis_transform,role_mixed_allowed,P0,basis_premium_like,single,premium_close_bps,,basis_premium_like,,zmean_2h,,skel_a311ee3fdacdeca2,prod_d65a3755016190b9,A7LS-14,,chk_3a9c98241afc04cd
a7ls15_b2216d0b4afd0737,"Mul(TSRank(premium_abs_168h,1),Sign(Delta(basis_abs_168h,1)))",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L2_typed_interaction,role_mixed_allowed,P0,basis_premium_like,gated_sign,premium_abs_168h,basis_abs_168h,basis_premium_like,basis_premium_like,tsrank_1h,delta_1h,skel_3afee12eb6a9078f,prod_8c8475da198abd9c,A7LS-14,,chk_9665d7f50845328b
a7ls15_b4b1276320b33420,"Mul(Mul(Abs(ZScore(Mean(realized_vol_168h,168))),ZScore(Mean(volume_volatility_ratio_168h,168))),Abs(ZScore(Mean(mark_trade_basis_bps,2))))",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L3_seed_context_mutation,role_mixed_allowed,P0,volatility_like|volume_volatility_ratio_168h|basis_premium_like,seed_mul,a7ls9_164ffbbc7312fdc6,mark_trade_basis_bps,a7ls13_seed,basis_premium_like,seed_expression,abs_zmean_2h,skel_d6e7a606066a190d,prod_3897489feb855027,A7LS-13,a7ls9_164ffbbc7312fdc6,chk_2e0e9ae8dde5fd7e
a7ls15_b2907cd42bfe90a1,"Abs(ZScore(Mean(premium_close_bps,2)))",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L1_single_axis_transform,role_mixed_allowed,P0,basis_premium_like,single,premium_close_bps,,basis_premium_like,,abs_zmean_2h,,skel_1926552988410ac0,prod_22e09c6668c1386e,A7LS-14,,chk_5984a68d1441d1ef
a7ls15_a538b3972ef24153,"SafeDiv(TSRank(basis_abs_state,1),Abs(Delta(realized_vol_24h,1)))",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L2_typed_interaction,role_mixed_allowed,P0,basis_premium_like|volatility_like,safe_div_abs,basis_abs_state,realized_vol_24h,basis_premium_like,volatility_like,tsrank_1h,delta_1h,skel_3afee12eb6a9078f,prod_6310b496f430ca28,A7LS-14,,chk_c34e08fdcd76d606
a7ls15_094d0d8804e6ef8a,"Sub(Mul(Abs(ZScore(Mean(premium_abs_168h,12))),Sign(ZScore(Mean(age_x_volatility,12)))),Decay(mark_trade_basis_bps,2))",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L3_seed_context_mutation,role_mixed_allowed,P0,basis_premium_like|age_x_volatility|basis_premium_like,seed_sub,a7ls9_f131878ada5f7bdb,mark_trade_basis_bps,a7ls13_seed,basis_premium_like,seed_expression,decay_2h,skel_591fa1d46246bc58,prod_bb716ed2a82ef0d6,A7LS-13,a7ls9_f131878ada5f7bdb,chk_0aace6502597c444
a7ls15_044eea6e2f664aa0,"Decay(premium_close_bps,2)",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L1_single_axis_transform,role_mixed_allowed,P0,basis_premium_like,single,premium_close_bps,,basis_premium_like,,decay_2h,,skel_1d39996e97d5ace0,prod_dcd93f8b496bbf2d,A7LS-14,,chk_8d039fd807233575
