control_id,base_candidate_id,control_mode,control_class,expression,production_family,horizon,availability_mask,uses_same_mask_as_candidate,feature_available_lag_bars,promotable,allowed_in_a7v5_replay,expected_behavior,decision
a7v3_rolling_self_reproduction_24_e3c698a7b695__ctrl_wrong_lag_49f5157a,a7v3_rolling_self_reproduction_24_e3c698a7b695,wrong_lag,replay_negative_control,"Decay(agg_first_transact_time_ms,12)",rolling_self_reproduction,24,agg_features_available,True,12,False,True,candidate must not improve versus original under stale/future timing displacement,A7V4_REPLAY_CONTROL_READY
a7v3_rolling_self_reproduction_24_e3c698a7b695__ctrl_sign_flip_86e8ea58,a7v3_rolling_self_reproduction_24_e3c698a7b695,sign_flip,replay_negative_control,"Decay(agg_first_transact_time_ms,12)",rolling_self_reproduction,24,agg_features_available,True,12,False,True,return orientation should invert or materially degrade,A7V4_REPLAY_CONTROL_READY
a7v3_rolling_self_reproduction_24_394e651918c8__ctrl_row_shuffle_ac0404f4,a7v3_rolling_self_reproduction_24_394e651918c8,row_shuffle,replay_negative_control,"Decay(agg_flow_accel_4h_vs_24h,12)",rolling_self_reproduction,24,agg_features_available,True,12,False,True,candidate edge should disappear versus original if signal depends on aligned features,A7V4_REPLAY_CONTROL_READY
a7v3_rolling_self_reproduction_24_394e651918c8__ctrl_time_shuffle_810a1cf8,a7v3_rolling_self_reproduction_24_394e651918c8,time_shuffle,replay_negative_control,"Decay(agg_flow_accel_4h_vs_24h,12)",rolling_self_reproduction,24,agg_features_available,True,12,False,True,candidate edge should disappear if temporal order matters,A7V4_REPLAY_CONTROL_READY
a7v3_rolling_self_reproduction_24_394e651918c8__ctrl_wrong_lag_cbc6ffa9,a7v3_rolling_self_reproduction_24_394e651918c8,wrong_lag,replay_negative_control,"Decay(agg_flow_accel_4h_vs_24h,12)",rolling_self_reproduction,24,agg_features_available,True,12,False,True,candidate must not improve versus original under stale/future timing displacement,A7V4_REPLAY_CONTROL_READY
a7v3_rolling_self_reproduction_24_394e651918c8__ctrl_sign_flip_0981152b,a7v3_rolling_self_reproduction_24_394e651918c8,sign_flip,replay_negative_control,"Decay(agg_flow_accel_4h_vs_24h,12)",rolling_self_reproduction,24,agg_features_available,True,12,False,True,return orientation should invert or materially degrade,A7V4_REPLAY_CONTROL_READY
a7v3_rolling_self_reproduction_24_99ed3dbf9bd4__ctrl_row_shuffle_d7e1a6db,a7v3_rolling_self_reproduction_24_99ed3dbf9bd4,row_shuffle,replay_negative_control,"Decay(agg_flow_imbalance_notional,12)",rolling_self_reproduction,24,agg_features_available,True,12,False,True,candidate edge should disappear versus original if signal depends on aligned features,A7V4_REPLAY_CONTROL_READY
a7v3_rolling_self_reproduction_24_99ed3dbf9bd4__ctrl_time_shuffle_db3d387a,a7v3_rolling_self_reproduction_24_99ed3dbf9bd4,time_shuffle,replay_negative_control,"Decay(agg_flow_imbalance_notional,12)",rolling_self_reproduction,24,agg_features_available,True,12,False,True,candidate edge should disappear if temporal order matters,A7V4_REPLAY_CONTROL_READY
a7v3_rolling_self_reproduction_24_99ed3dbf9bd4__ctrl_wrong_lag_255eba80,a7v3_rolling_self_reproduction_24_99ed3dbf9bd4,wrong_lag,replay_negative_control,"Decay(agg_flow_imbalance_notional,12)",rolling_self_reproduction,24,agg_features_available,True,12,False,True,candidate must not improve versus original under stale/future timing displacement,A7V4_REPLAY_CONTROL_READY
a7v3_rolling_self_reproduction_24_99ed3dbf9bd4__ctrl_sign_flip_0a8432ea,a7v3_rolling_self_reproduction_24_99ed3dbf9bd4,sign_flip,replay_negative_control,"Decay(agg_flow_imbalance_notional,12)",rolling_self_reproduction,24,agg_features_available,True,12,False,True,return orientation should invert or materially degrade,A7V4_REPLAY_CONTROL_READY
a7v3_cross_symbol_self_reproduction_core3_12_d28a9741d9ff__ctrl_row_shuffle_808334d2,a7v3_cross_symbol_self_reproduction_core3_12_d28a9741d9ff,row_shuffle,replay_negative_control,CrossSymbolRank(agg_avg_agg_trade_notional),cross_symbol_self_reproduction_core3,12,agg_features_available,True,1,False,True,candidate edge should disappear versus original if signal depends on aligned features,A7V4_REPLAY_CONTROL_READY
a7v3_cross_symbol_self_reproduction_core3_12_d28a9741d9ff__ctrl_time_shuffle_8d3dee2f,a7v3_cross_symbol_self_reproduction_core3_12_d28a9741d9ff,time_shuffle,replay_negative_control,CrossSymbolRank(agg_avg_agg_trade_notional),cross_symbol_self_reproduction_core3,12,agg_features_available,True,1,False,True,candidate edge should disappear if temporal order matters,A7V4_REPLAY_CONTROL_READY
a7v3_cross_symbol_self_reproduction_core3_12_d28a9741d9ff__ctrl_wrong_lag_e4456258,a7v3_cross_symbol_self_reproduction_core3_12_d28a9741d9ff,wrong_lag,replay_negative_control,CrossSymbolRank(agg_avg_agg_trade_notional),cross_symbol_self_reproduction_core3,12,agg_features_available,True,1,False,True,candidate must not improve versus original under stale/future timing displacement,A7V4_REPLAY_CONTROL_READY
a7v3_cross_symbol_self_reproduction_core3_12_d28a9741d9ff__ctrl_sign_flip_08ad6b80,a7v3_cross_symbol_self_reproduction_core3_12_d28a9741d9ff,sign_flip,replay_negative_control,CrossSymbolRank(agg_avg_agg_trade_notional),cross_symbol_self_reproduction_core3,12,agg_features_available,True,1,False,True,return orientation should invert or materially degrade,A7V4_REPLAY_CONTROL_READY
a7v3_cross_symbol_self_reproduction_core3_12_61af4a59eadc__ctrl_row_shuffle_3776c611,a7v3_cross_symbol_self_reproduction_core3_12_61af4a59eadc,row_shuffle,replay_negative_control,CrossSymbolRank(agg_avg_underlying_trade_notional),cross_symbol_self_reproduction_core3,12,agg_features_available,True,1,False,True,candidate edge should disappear versus original if signal depends on aligned features,A7V4_REPLAY_CONTROL_READY
a7v3_cross_symbol_self_reproduction_core3_12_61af4a59eadc__ctrl_time_shuffle_f5adcb36,a7v3_cross_symbol_self_reproduction_core3_12_61af4a59eadc,time_shuffle,replay_negative_control,CrossSymbolRank(agg_avg_underlying_trade_notional),cross_symbol_self_reproduction_core3,12,agg_features_available,True,1,False,True,candidate edge should disappear if temporal order matters,A7V4_REPLAY_CONTROL_READY
a7v3_cross_symbol_self_reproduction_core3_12_61af4a59eadc__ctrl_wrong_lag_b0ef954a,a7v3_cross_symbol_self_reproduction_core3_12_61af4a59eadc,wrong_lag,replay_negative_control,CrossSymbolRank(agg_avg_underlying_trade_notional),cross_symbol_self_reproduction_core3,12,agg_features_available,True,1,False,True,candidate must not improve versus original under stale/future timing displacement,A7V4_REPLAY_CONTROL_READY
a7v3_cross_symbol_self_reproduction_core3_12_61af4a59eadc__ctrl_sign_flip_4bf127f8,a7v3_cross_symbol_self_reproduction_core3_12_61af4a59eadc,sign_flip,replay_negative_control,CrossSymbolRank(agg_avg_underlying_trade_notional),cross_symbol_self_reproduction_core3,12,agg_features_available,True,1,False,True,return orientation should invert or materially degrade,A7V4_REPLAY_CONTROL_READY
a7v3_cross_symbol_self_reproduction_core3_12_c609e63f4724__ctrl_row_shuffle_9f9eeff6,a7v3_cross_symbol_self_reproduction_core3_12_c609e63f4724,row_shuffle,replay_negative_control,CrossSymbolRank(agg_max_trade_notional),cross_symbol_self_reproduction_core3,12,agg_features_available,True,1,False,True,candidate edge should disappear versus original if signal depends on aligned features,A7V4_REPLAY_CONTROL_READY
a7v3_cross_symbol_self_reproduction_core3_12_c609e63f4724__ctrl_time_shuffle_309c2d7a,a7v3_cross_symbol_self_reproduction_core3_12_c609e63f4724,time_shuffle,replay_negative_control,CrossSymbolRank(agg_max_trade_notional),cross_symbol_self_reproduction_core3,12,agg_features_available,True,1,False,True,candidate edge should disappear if temporal order matters,A7V4_REPLAY_CONTROL_READY
a7v3_cross_symbol_self_reproduction_core3_12_c609e63f4724__ctrl_wrong_lag_f1729e84,a7v3_cross_symbol_self_reproduction_core3_12_c609e63f4724,wrong_lag,replay_negative_control,CrossSymbolRank(agg_max_trade_notional),cross_symbol_self_reproduction_core3,12,agg_features_available,True,1,False,True,candidate must not improve versus original under stale/future timing displacement,A7V4_REPLAY_CONTROL_READY
a7v3_cross_symbol_self_reproduction_core3_12_c609e63f4724__ctrl_sign_flip_72e06c8f,a7v3_cross_symbol_self_reproduction_core3_12_c609e63f4724,sign_flip,replay_negative_control,CrossSymbolRank(agg_max_trade_notional),cross_symbol_self_reproduction_core3,12,agg_features_available,True,1,False,True,return orientation should invert or materially degrade,A7V4_REPLAY_CONTROL_READY
a7v3_cross_symbol_self_reproduction_core3_12_a1e534249441__ctrl_row_shuffle_068a14ab,a7v3_cross_symbol_self_reproduction_core3_12_a1e534249441,row_shuffle,replay_negative_control,CrossSymbolRank(agg_notional),cross_symbol_self_reproduction_core3,12,agg_features_available,True,1,False,True,candidate edge should disappear versus original if signal depends on aligned features,A7V4_REPLAY_CONTROL_READY
a7v3_cross_symbol_self_reproduction_core3_12_a1e534249441__ctrl_time_shuffle_6b2b2c74,a7v3_cross_symbol_self_reproduction_core3_12_a1e534249441,time_shuffle,replay_negative_control,CrossSymbolRank(agg_notional),cross_symbol_self_reproduction_core3,12,agg_features_available,True,1,False,True,candidate edge should disappear if temporal order matters,A7V4_REPLAY_CONTROL_READY
a7v3_cross_symbol_self_reproduction_core3_12_a1e534249441__ctrl_wrong_lag_7ba41814,a7v3_cross_symbol_self_reproduction_core3_12_a1e534249441,wrong_lag,replay_negative_control,CrossSymbolRank(agg_notional),cross_symbol_self_reproduction_core3,12,agg_features_available,True,1,False,True,candidate must not improve versus original under stale/future timing displacement,A7V4_REPLAY_CONTROL_READY
a7v3_cross_symbol_self_reproduction_core3_12_a1e534249441__ctrl_sign_flip_7c399fd5,a7v3_cross_symbol_self_reproduction_core3_12_a1e534249441,sign_flip,replay_negative_control,CrossSymbolRank(agg_notional),cross_symbol_self_reproduction_core3,12,agg_features_available,True,1,False,True,return orientation should invert or materially degrade,A7V4_REPLAY_CONTROL_READY
a7v3_cross_symbol_self_reproduction_core3_12_b48c0093aa71__ctrl_row_shuffle_e7c7ff27,a7v3_cross_symbol_self_reproduction_core3_12_b48c0093aa71,row_shuffle,replay_negative_control,CrossSymbolRank(agg_notional_100_1k),cross_symbol_self_reproduction_core3,12,agg_features_available,True,1,False,True,candidate edge should disappear versus original if signal depends on aligned features,A7V4_REPLAY_CONTROL_READY
a7v3_cross_symbol_self_reproduction_core3_12_b48c0093aa71__ctrl_time_shuffle_93b1f488,a7v3_cross_symbol_self_reproduction_core3_12_b48c0093aa71,time_shuffle,replay_negative_control,CrossSymbolRank(agg_notional_100_1k),cross_symbol_self_reproduction_core3,12,agg_features_available,True,1,False,True,candidate edge should disappear if temporal order matters,A7V4_REPLAY_CONTROL_READY
a7v3_cross_symbol_self_reproduction_core3_12_b48c0093aa71__ctrl_wrong_lag_02ccf53f,a7v3_cross_symbol_self_reproduction_core3_12_b48c0093aa71,wrong_lag,replay_negative_control,CrossSymbolRank(agg_notional_100_1k),cross_symbol_self_reproduction_core3,12,agg_features_available,True,1,False,True,candidate must not improve versus original under stale/future timing displacement,A7V4_REPLAY_CONTROL_READY
a7v3_cross_symbol_self_reproduction_core3_12_b48c0093aa71__ctrl_sign_flip_402941e8,a7v3_cross_symbol_self_reproduction_core3_12_b48c0093aa71,sign_flip,replay_negative_control,CrossSymbolRank(agg_notional_100_1k),cross_symbol_self_reproduction_core3,12,agg_features_available,True,1,False,True,return orientation should invert or materially degrade,A7V4_REPLAY_CONTROL_READY
a7v3_cross_symbol_self_reproduction_core3_12_e5d9f3dbda87__ctrl_row_shuffle_ed50085b,a7v3_cross_symbol_self_reproduction_core3_12_e5d9f3dbda87,row_shuffle,replay_negative_control,CrossSymbolRank(agg_notional_100k_1m),cross_symbol_self_reproduction_core3,12,agg_features_available,True,1,False,True,candidate edge should disappear versus original if signal depends on aligned features,A7V4_REPLAY_CONTROL_READY
a7v3_cross_symbol_self_reproduction_core3_12_e5d9f3dbda87__ctrl_time_shuffle_edf62c16,a7v3_cross_symbol_self_reproduction_core3_12_e5d9f3dbda87,time_shuffle,replay_negative_control,CrossSymbolRank(agg_notional_100k_1m),cross_symbol_self_reproduction_core3,12,agg_features_available,True,1,False,True,candidate edge should disappear if temporal order matters,A7V4_REPLAY_CONTROL_READY
a7v3_cross_symbol_self_reproduction_core3_12_e5d9f3dbda87__ctrl_wrong_lag_8436697a,a7v3_cross_symbol_self_reproduction_core3_12_e5d9f3dbda87,wrong_lag,replay_negative_control,CrossSymbolRank(agg_notional_100k_1m),cross_symbol_self_reproduction_core3,12,agg_features_available,True,1,False,True,candidate must not improve versus original under stale/future timing displacement,A7V4_REPLAY_CONTROL_READY
a7v3_cross_symbol_self_reproduction_core3_12_e5d9f3dbda87__ctrl_sign_flip_afbf2df3,a7v3_cross_symbol_self_reproduction_core3_12_e5d9f3dbda87,sign_flip,replay_negative_control,CrossSymbolRank(agg_notional_100k_1m),cross_symbol_self_reproduction_core3,12,agg_features_available,True,1,False,True,return orientation should invert or materially degrade,A7V4_REPLAY_CONTROL_READY
a7v3_cross_symbol_self_reproduction_core3_12_4dc42d4c443e__ctrl_row_shuffle_c9cd3712,a7v3_cross_symbol_self_reproduction_core3_12_4dc42d4c443e,row_shuffle,replay_negative_control,CrossSymbolRank(agg_notional_10k_100k),cross_symbol_self_reproduction_core3,12,agg_features_available,True,1,False,True,candidate edge should disappear versus original if signal depends on aligned features,A7V4_REPLAY_CONTROL_READY
a7v3_cross_symbol_self_reproduction_core3_12_4dc42d4c443e__ctrl_time_shuffle_1f2a1823,a7v3_cross_symbol_self_reproduction_core3_12_4dc42d4c443e,time_shuffle,replay_negative_control,CrossSymbolRank(agg_notional_10k_100k),cross_symbol_self_reproduction_core3,12,agg_features_available,True,1,False,True,candidate edge should disappear if temporal order matters,A7V4_REPLAY_CONTROL_READY
a7v3_cross_symbol_self_reproduction_core3_12_4dc42d4c443e__ctrl_wrong_lag_e9d2a2a2,a7v3_cross_symbol_self_reproduction_core3_12_4dc42d4c443e,wrong_lag,replay_negative_control,CrossSymbolRank(agg_notional_10k_100k),cross_symbol_self_reproduction_core3,12,agg_features_available,True,1,False,True,candidate must not improve versus original under stale/future timing displacement,A7V4_REPLAY_CONTROL_READY
a7v3_cross_symbol_self_reproduction_core3_12_4dc42d4c443e__ctrl_sign_flip_3a78ba07,a7v3_cross_symbol_self_reproduction_core3_12_4dc42d4c443e,sign_flip,replay_negative_control,CrossSymbolRank(agg_notional_10k_100k),cross_symbol_self_reproduction_core3,12,agg_features_available,True,1,False,True,return orientation should invert or materially degrade,A7V4_REPLAY_CONTROL_READY
a7v3_cross_symbol_self_reproduction_core3_12_2122721cd54a__ctrl_row_shuffle_e7902a5b,a7v3_cross_symbol_self_reproduction_core3_12_2122721cd54a,row_shuffle,replay_negative_control,CrossSymbolRank(agg_notional_1k_10k),cross_symbol_self_reproduction_core3,12,agg_features_available,True,1,False,True,candidate edge should disappear versus original if signal depends on aligned features,A7V4_REPLAY_CONTROL_READY
a7v3_cross_symbol_self_reproduction_core3_12_2122721cd54a__ctrl_time_shuffle_37041716,a7v3_cross_symbol_self_reproduction_core3_12_2122721cd54a,time_shuffle,replay_negative_control,CrossSymbolRank(agg_notional_1k_10k),cross_symbol_self_reproduction_core3,12,agg_features_available,True,1,False,True,candidate edge should disappear if temporal order matters,A7V4_REPLAY_CONTROL_READY
a7v3_cross_symbol_self_reproduction_core3_12_2122721cd54a__ctrl_wrong_lag_31b1b29f,a7v3_cross_symbol_self_reproduction_core3_12_2122721cd54a,wrong_lag,replay_negative_control,CrossSymbolRank(agg_notional_1k_10k),cross_symbol_self_reproduction_core3,12,agg_features_available,True,1,False,True,candidate must not improve versus original under stale/future timing displacement,A7V4_REPLAY_CONTROL_READY
a7v3_cross_symbol_self_reproduction_core3_12_2122721cd54a__ctrl_sign_flip_093b2e84,a7v3_cross_symbol_self_reproduction_core3_12_2122721cd54a,sign_flip,replay_negative_control,CrossSymbolRank(agg_notional_1k_10k),cross_symbol_self_reproduction_core3,12,agg_features_available,True,1,False,True,return orientation should invert or materially degrade,A7V4_REPLAY_CONTROL_READY
a7v3_cross_symbol_self_reproduction_core3_12_203b97132bb6__ctrl_row_shuffle_fcf36706,a7v3_cross_symbol_self_reproduction_core3_12_203b97132bb6,row_shuffle,replay_negative_control,CrossSymbolRank(agg_notional_gt_1m),cross_symbol_self_reproduction_core3,12,agg_features_available,True,1,False,True,candidate edge should disappear versus original if signal depends on aligned features,A7V4_REPLAY_CONTROL_READY
a7v3_cross_symbol_self_reproduction_core3_12_203b97132bb6__ctrl_time_shuffle_4df71936,a7v3_cross_symbol_self_reproduction_core3_12_203b97132bb6,time_shuffle,replay_negative_control,CrossSymbolRank(agg_notional_gt_1m),cross_symbol_self_reproduction_core3,12,agg_features_available,True,1,False,True,candidate edge should disappear if temporal order matters,A7V4_REPLAY_CONTROL_READY
a7v3_cross_symbol_self_reproduction_core3_12_203b97132bb6__ctrl_wrong_lag_f9e95ef6,a7v3_cross_symbol_self_reproduction_core3_12_203b97132bb6,wrong_lag,replay_negative_control,CrossSymbolRank(agg_notional_gt_1m),cross_symbol_self_reproduction_core3,12,agg_features_available,True,1,False,True,candidate must not improve versus original under stale/future timing displacement,A7V4_REPLAY_CONTROL_READY
a7v3_cross_symbol_self_reproduction_core3_12_203b97132bb6__ctrl_sign_flip_1942276f,a7v3_cross_symbol_self_reproduction_core3_12_203b97132bb6,sign_flip,replay_negative_control,CrossSymbolRank(agg_notional_gt_1m),cross_symbol_self_reproduction_core3,12,agg_features_available,True,1,False,True,return orientation should invert or materially degrade,A7V4_REPLAY_CONTROL_READY
a7v3_cross_symbol_self_reproduction_core3_12_d2f1f4902210__ctrl_row_shuffle_69293dc1,a7v3_cross_symbol_self_reproduction_core3_12_d2f1f4902210,row_shuffle,replay_negative_control,CrossSymbolRank(agg_notional_le_100),cross_symbol_self_reproduction_core3,12,agg_features_available,True,1,False,True,candidate edge should disappear versus original if signal depends on aligned features,A7V4_REPLAY_CONTROL_READY
a7v3_cross_symbol_self_reproduction_core3_12_d2f1f4902210__ctrl_time_shuffle_d355fb65,a7v3_cross_symbol_self_reproduction_core3_12_d2f1f4902210,time_shuffle,replay_negative_control,CrossSymbolRank(agg_notional_le_100),cross_symbol_self_reproduction_core3,12,agg_features_available,True,1,False,True,candidate edge should disappear if temporal order matters,A7V4_REPLAY_CONTROL_READY
a7v3_cross_symbol_self_reproduction_core3_12_d2f1f4902210__ctrl_wrong_lag_a9237033,a7v3_cross_symbol_self_reproduction_core3_12_d2f1f4902210,wrong_lag,replay_negative_control,CrossSymbolRank(agg_notional_le_100),cross_symbol_self_reproduction_core3,12,agg_features_available,True,1,False,True,candidate must not improve versus original under stale/future timing displacement,A7V4_REPLAY_CONTROL_READY
a7v3_cross_symbol_self_reproduction_core3_12_d2f1f4902210__ctrl_sign_flip_78e74dd8,a7v3_cross_symbol_self_reproduction_core3_12_d2f1f4902210,sign_flip,replay_negative_control,CrossSymbolRank(agg_notional_le_100),cross_symbol_self_reproduction_core3,12,agg_features_available,True,1,False,True,return orientation should invert or materially degrade,A7V4_REPLAY_CONTROL_READY
a7v3_cross_symbol_self_reproduction_core3_12_0a5a91f51920__ctrl_row_shuffle_1371de94,a7v3_cross_symbol_self_reproduction_core3_12_0a5a91f51920,row_shuffle,replay_negative_control,CrossSymbolRank(agg_buy_agg_trade_count),cross_symbol_self_reproduction_core3,12,agg_features_available,True,1,False,True,candidate edge should disappear versus original if signal depends on aligned features,A7V4_REPLAY_CONTROL_READY
a7v3_cross_symbol_self_reproduction_core3_12_0a5a91f51920__ctrl_time_shuffle_11328c20,a7v3_cross_symbol_self_reproduction_core3_12_0a5a91f51920,time_shuffle,replay_negative_control,CrossSymbolRank(agg_buy_agg_trade_count),cross_symbol_self_reproduction_core3,12,agg_features_available,True,1,False,True,candidate edge should disappear if temporal order matters,A7V4_REPLAY_CONTROL_READY
a7v3_cross_symbol_self_reproduction_core3_12_0a5a91f51920__ctrl_wrong_lag_02dd575e,a7v3_cross_symbol_self_reproduction_core3_12_0a5a91f51920,wrong_lag,replay_negative_control,CrossSymbolRank(agg_buy_agg_trade_count),cross_symbol_self_reproduction_core3,12,agg_features_available,True,1,False,True,candidate must not improve versus original under stale/future timing displacement,A7V4_REPLAY_CONTROL_READY
a7v3_cross_symbol_self_reproduction_core3_12_0a5a91f51920__ctrl_sign_flip_568fc170,a7v3_cross_symbol_self_reproduction_core3_12_0a5a91f51920,sign_flip,replay_negative_control,CrossSymbolRank(agg_buy_agg_trade_count),cross_symbol_self_reproduction_core3,12,agg_features_available,True,1,False,True,return orientation should invert or materially degrade,A7V4_REPLAY_CONTROL_READY
a7v3_cross_symbol_self_reproduction_core3_12_71f8ab9bd370__ctrl_row_shuffle_c5f11bf9,a7v3_cross_symbol_self_reproduction_core3_12_71f8ab9bd370,row_shuffle,replay_negative_control,CrossSymbolRank(agg_buy_notional),cross_symbol_self_reproduction_core3,12,agg_features_available,True,1,False,True,candidate edge should disappear versus original if signal depends on aligned features,A7V4_REPLAY_CONTROL_READY
a7v3_cross_symbol_self_reproduction_core3_12_71f8ab9bd370__ctrl_time_shuffle_255b8ad0,a7v3_cross_symbol_self_reproduction_core3_12_71f8ab9bd370,time_shuffle,replay_negative_control,CrossSymbolRank(agg_buy_notional),cross_symbol_self_reproduction_core3,12,agg_features_available,True,1,False,True,candidate edge should disappear if temporal order matters,A7V4_REPLAY_CONTROL_READY
a7v3_cross_symbol_self_reproduction_core3_12_71f8ab9bd370__ctrl_wrong_lag_613edaef,a7v3_cross_symbol_self_reproduction_core3_12_71f8ab9bd370,wrong_lag,replay_negative_control,CrossSymbolRank(agg_buy_notional),cross_symbol_self_reproduction_core3,12,agg_features_available,True,1,False,True,candidate must not improve versus original under stale/future timing displacement,A7V4_REPLAY_CONTROL_READY
a7v3_cross_symbol_self_reproduction_core3_12_71f8ab9bd370__ctrl_sign_flip_239cc887,a7v3_cross_symbol_self_reproduction_core3_12_71f8ab9bd370,sign_flip,replay_negative_control,CrossSymbolRank(agg_buy_notional),cross_symbol_self_reproduction_core3,12,agg_features_available,True,1,False,True,return orientation should invert or materially degrade,A7V4_REPLAY_CONTROL_READY
a7v3_cross_symbol_self_reproduction_core3_12_712a1916442a__ctrl_row_shuffle_2ebca380,a7v3_cross_symbol_self_reproduction_core3_12_712a1916442a,row_shuffle,replay_negative_control,CrossSymbolRank(agg_buy_notional_share),cross_symbol_self_reproduction_core3,12,agg_features_available,True,1,False,True,candidate edge should disappear versus original if signal depends on aligned features,A7V4_REPLAY_CONTROL_READY
a7v3_cross_symbol_self_reproduction_core3_12_712a1916442a__ctrl_time_shuffle_1593015f,a7v3_cross_symbol_self_reproduction_core3_12_712a1916442a,time_shuffle,replay_negative_control,CrossSymbolRank(agg_buy_notional_share),cross_symbol_self_reproduction_core3,12,agg_features_available,True,1,False,True,candidate edge should disappear if temporal order matters,A7V4_REPLAY_CONTROL_READY
a7v3_cross_symbol_self_reproduction_core3_12_712a1916442a__ctrl_wrong_lag_9cc3f0c5,a7v3_cross_symbol_self_reproduction_core3_12_712a1916442a,wrong_lag,replay_negative_control,CrossSymbolRank(agg_buy_notional_share),cross_symbol_self_reproduction_core3,12,agg_features_available,True,1,False,True,candidate must not improve versus original under stale/future timing displacement,A7V4_REPLAY_CONTROL_READY
a7v3_cross_symbol_self_reproduction_core3_12_712a1916442a__ctrl_sign_flip_f3a28ff5,a7v3_cross_symbol_self_reproduction_core3_12_712a1916442a,sign_flip,replay_negative_control,CrossSymbolRank(agg_buy_notional_share),cross_symbol_self_reproduction_core3,12,agg_features_available,True,1,False,True,return orientation should invert or materially degrade,A7V4_REPLAY_CONTROL_READY
a7v3_cross_symbol_self_reproduction_core3_12_d5d29666318d__ctrl_row_shuffle_06290dba,a7v3_cross_symbol_self_reproduction_core3_12_d5d29666318d,row_shuffle,replay_negative_control,CrossSymbolRank(agg_buy_quantity),cross_symbol_self_reproduction_core3,12,agg_features_available,True,1,False,True,candidate edge should disappear versus original if signal depends on aligned features,A7V4_REPLAY_CONTROL_READY
a7v3_cross_symbol_self_reproduction_core3_12_d5d29666318d__ctrl_time_shuffle_52a74d88,a7v3_cross_symbol_self_reproduction_core3_12_d5d29666318d,time_shuffle,replay_negative_control,CrossSymbolRank(agg_buy_quantity),cross_symbol_self_reproduction_core3,12,agg_features_available,True,1,False,True,candidate edge should disappear if temporal order matters,A7V4_REPLAY_CONTROL_READY
a7v3_cross_symbol_self_reproduction_core3_12_d5d29666318d__ctrl_wrong_lag_2b7878a3,a7v3_cross_symbol_self_reproduction_core3_12_d5d29666318d,wrong_lag,replay_negative_control,CrossSymbolRank(agg_buy_quantity),cross_symbol_self_reproduction_core3,12,agg_features_available,True,1,False,True,candidate must not improve versus original under stale/future timing displacement,A7V4_REPLAY_CONTROL_READY
a7v3_cross_symbol_self_reproduction_core3_12_d5d29666318d__ctrl_sign_flip_82a05882,a7v3_cross_symbol_self_reproduction_core3_12_d5d29666318d,sign_flip,replay_negative_control,CrossSymbolRank(agg_buy_quantity),cross_symbol_self_reproduction_core3,12,agg_features_available,True,1,False,True,return orientation should invert or materially degrade,A7V4_REPLAY_CONTROL_READY
a7v3_cross_symbol_self_reproduction_core3_12_0735ef25c826__ctrl_row_shuffle_451c8720,a7v3_cross_symbol_self_reproduction_core3_12_0735ef25c826,row_shuffle,replay_negative_control,CrossSymbolRank(agg_buy_sell_notional_ratio),cross_symbol_self_reproduction_core3,12,agg_features_available,True,1,False,True,candidate edge should disappear versus original if signal depends on aligned features,A7V4_REPLAY_CONTROL_READY
a7v3_cross_symbol_self_reproduction_core3_12_0735ef25c826__ctrl_time_shuffle_6c7032e2,a7v3_cross_symbol_self_reproduction_core3_12_0735ef25c826,time_shuffle,replay_negative_control,CrossSymbolRank(agg_buy_sell_notional_ratio),cross_symbol_self_reproduction_core3,12,agg_features_available,True,1,False,True,candidate edge should disappear if temporal order matters,A7V4_REPLAY_CONTROL_READY
a7v3_cross_symbol_self_reproduction_core3_12_0735ef25c826__ctrl_wrong_lag_7b2b2093,a7v3_cross_symbol_self_reproduction_core3_12_0735ef25c826,wrong_lag,replay_negative_control,CrossSymbolRank(agg_buy_sell_notional_ratio),cross_symbol_self_reproduction_core3,12,agg_features_available,True,1,False,True,candidate must not improve versus original under stale/future timing displacement,A7V4_REPLAY_CONTROL_READY
a7v3_cross_symbol_self_reproduction_core3_12_0735ef25c826__ctrl_sign_flip_831a1c52,a7v3_cross_symbol_self_reproduction_core3_12_0735ef25c826,sign_flip,replay_negative_control,CrossSymbolRank(agg_buy_sell_notional_ratio),cross_symbol_self_reproduction_core3,12,agg_features_available,True,1,False,True,return orientation should invert or materially degrade,A7V4_REPLAY_CONTROL_READY
a7v3_cross_symbol_self_reproduction_core3_12_373a953e63f8__ctrl_row_shuffle_525fb9ca,a7v3_cross_symbol_self_reproduction_core3_12_373a953e63f8,row_shuffle,replay_negative_control,CrossSymbolRank(agg_buy_underlying_trade_count),cross_symbol_self_reproduction_core3,12,agg_features_available,True,1,False,True,candidate edge should disappear versus original if signal depends on aligned features,A7V4_REPLAY_CONTROL_READY
a7v3_cross_symbol_self_reproduction_core3_12_373a953e63f8__ctrl_time_shuffle_52be42c4,a7v3_cross_symbol_self_reproduction_core3_12_373a953e63f8,time_shuffle,replay_negative_control,CrossSymbolRank(agg_buy_underlying_trade_count),cross_symbol_self_reproduction_core3,12,agg_features_available,True,1,False,True,candidate edge should disappear if temporal order matters,A7V4_REPLAY_CONTROL_READY
