parent_row_id,parent_proposal_id,child_proposal_id,panel_id,lane_id,operator,parent_blocker,target_blocker,syntax_changed_fields,syntax_change_count,exact_identity_changed,signal_identity_distance,behaviour_distance,turnover_delta,cost_delta,gross_lcb_proxy_delta,net_lcb_delta,stability_delta,concentration_delta,target_gate_distance_before,target_gate_distance_after,target_gate_distance_delta,target_gate_improved,target_gate_crossed,non_target_collateral_damage_count,non_target_collateral_damage,gross_lcb_method
GLOBAL_TOP_K_CONTROL|epoch-candidate:5feb4b1787fc6f7f3cf6e302,epoch-candidate:5feb4b1787fc6f7f3cf6e302,epoch-candidate:28fdf610faf584a800b833c8,main,evolutionary_random_control,random_mutation_control,COST_ONLY,NET_LCB,field_a,1,True,1.0,1.0,-0.002595579053982805,-1.29778952699137e-06,-5.131705349566525e-05,-5.001926396867388e-05,0.16359762963864666,-0.00040496150697741373,-4.743723758324468e-05,-9.745650155191856e-05,-5.001926396867388e-05,False,False,2,IC_LCB|BENCHMARK_INCREMENT,SUMMARY_PROXY_NET_LCB_PLUS_MEAN_COST_DRAG
GLOBAL_TOP_K_CONTROL|epoch-candidate:5feb4b1787fc6f7f3cf6e302,epoch-candidate:5feb4b1787fc6f7f3cf6e302,epoch-candidate:0fa6e03387c58c9c6b6dd6e6,main,local_mcts_repair,mcts_two_step:reduce_turnover:window=24->reduce_turnover:window=48,COST_ONLY,NET_LCB,primitive|window,2,True,1.0,1.0,0.10358874879499981,5.17943743974999e-05,-2.398528507255422e-06,-5.419290290475532e-05,0.09820080513772977,0.000717152693931411,-4.743723758324468e-05,-0.000101630140488,-5.419290290475532e-05,False,False,2,IC_LCB|BENCHMARK_INCREMENT,SUMMARY_PROXY_NET_LCB_PLUS_MEAN_COST_DRAG
GLOBAL_TOP_K_CONTROL|epoch-candidate:5feb4b1787fc6f7f3cf6e302,epoch-candidate:5feb4b1787fc6f7f3cf6e302,epoch-candidate:ac3531d440e9080cd24e1aa3,main,local_mcts_repair,mcts_two_step:reduce_turnover:window=24->reduce_turnover:window=48,COST_ONLY,NET_LCB,interaction|window,2,True,1.0,1.0,0.026688442056909303,1.334422102845468e-05,-2.7540022004859757e-05,-4.088424303331444e-05,-0.04781029812597748,0.0008917262581857044,-4.743723758324468e-05,-8.832148061655912e-05,-4.088424303331444e-05,False,False,2,IC_LCB|BENCHMARK_INCREMENT,SUMMARY_PROXY_NET_LCB_PLUS_MEAN_COST_DRAG
GLOBAL_TOP_K_CONTROL|epoch-candidate:5feb4b1787fc6f7f3cf6e302,epoch-candidate:5feb4b1787fc6f7f3cf6e302,epoch-candidate:20784a5ec636ac858d58b53c,main,local_mcts_repair,mcts_two_step:reduce_turnover:window=168->reduce_turnover:window=24,COST_ONLY,NET_LCB,field_b|primitive|window,3,True,1.0,1.0,0.019880372285424996,9.940186142712494e-06,-2.5883950920861384e-05,-3.582413706357388e-05,0.10149656757001735,-0.003388665519342693,-4.743723758324468e-05,-8.326137464681856e-05,-3.582413706357388e-05,False,False,2,IC_LCB|BENCHMARK_INCREMENT,SUMMARY_PROXY_NET_LCB_PLUS_MEAN_COST_DRAG
GLOBAL_TOP_K_CONTROL|epoch-candidate:5feb4b1787fc6f7f3cf6e302,epoch-candidate:5feb4b1787fc6f7f3cf6e302,epoch-candidate:87e4229cc31ba5f25779e0d2,main,local_mcts_repair,mcts_two_step:reduce_turnover:window=24->reduce_turnover:window=48,COST_ONLY,NET_LCB,primitive|window,2,True,1.0,1.0,-0.0294081288900635,-1.4704064445031756e-05,-3.23003756874977e-05,-1.7596311242465942e-05,0.022414053423586933,-0.0030353806680938067,-4.743723758324468e-05,-6.503354882571063e-05,-1.7596311242465942e-05,False,False,2,IC_LCB|BENCHMARK_INCREMENT,SUMMARY_PROXY_NET_LCB_PLUS_MEAN_COST_DRAG
GLOBAL_TOP_K_CONTROL|epoch-candidate:5feb4b1787fc6f7f3cf6e302,epoch-candidate:5feb4b1787fc6f7f3cf6e302,epoch-candidate:152cdc71c78ea936b5ed275e,main,llm_typed_repair,llm_typed_reduce_turnover:window=168,COST_ONLY,NET_LCB,field_a|long_window|window,3,True,1.0,1.0,-0.014492409493124796,-7.2462047465623945e-06,-1.0785212832211679e-05,-3.5390080856492845e-06,0.227444871225425,-0.00026045635282451185,-4.743723758324468e-05,-5.097624566889397e-05,-3.5390080856492845e-06,False,False,1,IC_LCB,SUMMARY_PROXY_NET_LCB_PLUS_MEAN_COST_DRAG
GLOBAL_TOP_K_CONTROL|epoch-candidate:5feb4b1787fc6f7f3cf6e302,epoch-candidate:5feb4b1787fc6f7f3cf6e302,epoch-candidate:15ec0a272a59d30a6f6ee8de,main,llm_typed_repair,llm_typed_reduce_turnover:window=168,COST_ONLY,NET_LCB,interaction|long_window|window,3,True,1.0,1.0,-0.011464938190731105,-5.732469095365557e-06,1.1309295845844079e-05,1.7041764941209636e-05,0.07375009593552706,0.00012082423667209019,-4.743723758324468e-05,-3.0395472642035047e-05,1.7041764941209636e-05,True,False,0,,SUMMARY_PROXY_NET_LCB_PLUS_MEAN_COST_DRAG
GLOBAL_TOP_K_CONTROL|epoch-candidate:5feb4b1787fc6f7f3cf6e302,epoch-candidate:5feb4b1787fc6f7f3cf6e302,epoch-candidate:0570b0e929740f1046c44c67,main,llm_random_repair_control,random_mutation_control,COST_ONLY,NET_LCB,threshold,1,True,1.0,1.0,0.08632530296095321,4.316265148047661e-05,-1.2220647492678704e-05,-5.5383298973155316e-05,0.05514238266538829,0.0003144579364738054,-4.743723758324468e-05,-0.0001028205365564,-5.5383298973155316e-05,False,False,2,IC_LCB|BENCHMARK_INCREMENT,SUMMARY_PROXY_NET_LCB_PLUS_MEAN_COST_DRAG
GLOBAL_TOP_K_CONTROL|epoch-candidate:5feb4b1787fc6f7f3cf6e302,epoch-candidate:5feb4b1787fc6f7f3cf6e302,epoch-candidate:19ca56aa9fa8ffcf98b7a615,main,evolutionary_repair,reduce_turnover:window=48,COST_ONLY,NET_LCB,primitive|window,2,True,1.0,1.0,0.0309334515286276,1.546672576431383e-05,-2.5042827776073356e-05,-4.050955354038719e-05,-0.03285229630683406,0.00011253631231880612,-4.743723758324468e-05,-8.794679112363187e-05,-4.050955354038719e-05,False,False,1,BENCHMARK_INCREMENT,SUMMARY_PROXY_NET_LCB_PLUS_MEAN_COST_DRAG
GLOBAL_TOP_K_CONTROL|epoch-candidate:5feb4b1787fc6f7f3cf6e302,epoch-candidate:5feb4b1787fc6f7f3cf6e302,epoch-candidate:8bbdf1409092fb341d6f126a,main,local_mcts_repair,mcts_two_step:reduce_turnover:window=48->reduce_turnover:window=72,COST_ONLY,NET_LCB,field_a|threshold,2,True,1.0,1.0,-0.023405066726296102,-1.1702533363148051e-05,-4.83267040521765e-05,-3.662417068902845e-05,-0.04238403663694579,-0.001046463437933992,-4.743723758324468e-05,-8.406140827227313e-05,-3.662417068902845e-05,False,False,2,IC_LCB|BENCHMARK_INCREMENT,SUMMARY_PROXY_NET_LCB_PLUS_MEAN_COST_DRAG
GLOBAL_TOP_K_CONTROL|epoch-candidate:5feb4b1787fc6f7f3cf6e302,epoch-candidate:5feb4b1787fc6f7f3cf6e302,epoch-candidate:64ec99e7735f82dd9fe9bd22,main,local_mcts_repair,mcts_two_step:reduce_turnover:window=24->reduce_turnover:window=48,COST_ONLY,NET_LCB,field_a|window,2,True,1.0,1.0,0.12112933708029379,6.056466854014693e-05,-3.268916233300838e-05,-9.325383087315531e-05,0.044037471759983626,0.0007805382408856976,-4.743723758324468e-05,-0.0001406910684564,-9.325383087315531e-05,False,False,2,IC_LCB|BENCHMARK_INCREMENT,SUMMARY_PROXY_NET_LCB_PLUS_MEAN_COST_DRAG
GLOBAL_TOP_K_CONTROL|epoch-candidate:5feb4b1787fc6f7f3cf6e302,epoch-candidate:5feb4b1787fc6f7f3cf6e302,epoch-candidate:839ec623bd02f19d9afcf0e7,main,local_mcts_repair,mcts_two_step:reduce_turnover:window=168->reduce_turnover:window=24,COST_ONLY,NET_LCB,primitive|window,2,True,1.0,1.0,0.20509418047273603,0.00010254709023635399,4.84501056459868e-06,-9.77020796717553e-05,0.13985652460877562,0.0018658473209308968,-4.743723758324468e-05,-0.000145139317255,-9.77020796717553e-05,False,False,1,BENCHMARK_INCREMENT,SUMMARY_PROXY_NET_LCB_PLUS_MEAN_COST_DRAG
GLOBAL_TOP_K_CONTROL|epoch-candidate:5feb4b1787fc6f7f3cf6e302,epoch-candidate:5feb4b1787fc6f7f3cf6e302,epoch-candidate:0fe0a82b5b7669359686bbaf,main,evolutionary_repair,reduce_turnover:window=168,COST_ONLY,NET_LCB,long_window|window,2,True,1.0,1.0,-0.0337817284559728,-1.6890864227986398e-05,-3.35825965794449e-05,-1.6691732351458502e-05,-0.12359822898869377,-0.0003110217125718018,-4.743723758324468e-05,-6.412896993470319e-05,-1.6691732351458502e-05,False,False,1,BENCHMARK_INCREMENT,SUMMARY_PROXY_NET_LCB_PLUS_MEAN_COST_DRAG
GLOBAL_TOP_K_CONTROL|epoch-candidate:5feb4b1787fc6f7f3cf6e302,epoch-candidate:5feb4b1787fc6f7f3cf6e302,epoch-candidate:a79786377762ab41d2f13e58,main,local_mcts_repair,mcts_two_step:reduce_turnover:window=48->reduce_turnover:window=72,COST_ONLY,NET_LCB,interaction|primitive,2,True,1.0,1.0,-0.024535923647512697,-1.2267961823756328e-05,-3.013336229414725e-05,-1.7865400470390925e-05,0.023458495648611466,-0.0005148487760333054,-4.743723758324468e-05,-6.530263805363561e-05,-1.7865400470390925e-05,False,False,2,IC_LCB|BENCHMARK_INCREMENT,SUMMARY_PROXY_NET_LCB_PLUS_MEAN_COST_DRAG
GLOBAL_TOP_K_CONTROL|epoch-candidate:5feb4b1787fc6f7f3cf6e302,epoch-candidate:5feb4b1787fc6f7f3cf6e302,epoch-candidate:0f90ca12be7814a8ca61c156,main,evolutionary_random_control,random_mutation_control,COST_ONLY,NET_LCB,long_window|window,2,True,1.0,1.0,0.1165375139189004,5.826875695945019e-05,-3.9178323550705125e-05,-9.744708051015531e-05,0.11983909996545583,0.0008107573498591925,-4.743723758324468e-05,-0.0001448843180934,-9.744708051015531e-05,False,False,2,IC_LCB|BENCHMARK_INCREMENT,SUMMARY_PROXY_NET_LCB_PLUS_MEAN_COST_DRAG
GLOBAL_TOP_K_CONTROL|epoch-candidate:5feb4b1787fc6f7f3cf6e302,epoch-candidate:5feb4b1787fc6f7f3cf6e302,epoch-candidate:4f9da532e64bcabb28b43409,main,evolutionary_random_control,random_mutation_control,COST_ONLY,NET_LCB,primitive,1,True,1.0,1.0,-0.0014158369226314055,-7.079184613156811e-07,-1.8853415009593277e-05,-1.8145496548277596e-05,-0.004654925186117209,-0.00029728088163691324,-4.743723758324468e-05,-6.558273413152228e-05,-1.8145496548277596e-05,False,False,1,BENCHMARK_INCREMENT,SUMMARY_PROXY_NET_LCB_PLUS_MEAN_COST_DRAG
GLOBAL_TOP_K_CONTROL|epoch-candidate:5feb4b1787fc6f7f3cf6e302,epoch-candidate:5feb4b1787fc6f7f3cf6e302,epoch-candidate:11b6b599435c1c13a7199dde,main,local_mcts_repair,mcts_two_step:reduce_turnover:window=48->reduce_turnover:window=72,COST_ONLY,NET_LCB,field_a,1,True,1.0,1.0,-0.018808838959886998,-9.404419479943487e-06,-1.886251450535326e-05,-9.458095025409772e-06,-0.07875649762944636,-0.0005369476752002944,-4.743723758324468e-05,-5.6895332608654455e-05,-9.458095025409772e-06,False,False,2,IC_LCB|BENCHMARK_INCREMENT,SUMMARY_PROXY_NET_LCB_PLUS_MEAN_COST_DRAG
GLOBAL_TOP_K_CONTROL|epoch-candidate:5feb4b1787fc6f7f3cf6e302,epoch-candidate:5feb4b1787fc6f7f3cf6e302,epoch-candidate:a0153bc55b01b652faf547fb,main,evolutionary_random_control,random_mutation_control,COST_ONLY,NET_LCB,economic_hypothesis|field_a|field_b|mechanism_id|primitive,5,True,1.0,1.0,0.0334982254421492,1.67491127210746e-05,-4.1055639678280715e-05,-5.7804752399355314e-05,0.06195571505350683,-8.436324174140863e-05,-4.743723758324468e-05,-0.0001052419899826,-5.7804752399355314e-05,False,False,2,IC_LCB|BENCHMARK_INCREMENT,SUMMARY_PROXY_NET_LCB_PLUS_MEAN_COST_DRAG
GLOBAL_TOP_K_CONTROL|epoch-candidate:5feb4b1787fc6f7f3cf6e302,epoch-candidate:5feb4b1787fc6f7f3cf6e302,epoch-candidate:1cfca89b48e659130aac10a4,main,evolutionary_repair,reduce_turnover:window=168,COST_ONLY,NET_LCB,long_window|primitive|window,3,True,1.0,1.0,-0.0358590614981596,-1.7929530749079784e-05,-2.5986411058891486e-05,-8.056880309811698e-06,-0.07193175711611466,-0.0001926512856919027,-4.743723758324468e-05,-5.549411789305638e-05,-8.056880309811698e-06,False,False,0,,SUMMARY_PROXY_NET_LCB_PLUS_MEAN_COST_DRAG
GLOBAL_TOP_K_CONTROL|epoch-candidate:5feb4b1787fc6f7f3cf6e302,epoch-candidate:5feb4b1787fc6f7f3cf6e302,epoch-candidate:7fa1e324003c70d11cf32c55,main,local_mcts_repair,mcts_two_step:reduce_turnover:window=168->reduce_turnover:window=24,COST_ONLY,NET_LCB,economic_hypothesis|field_a|window,3,True,1.0,1.0,0.2068871369420422,0.000103443568470954,-1.8990799887801326e-05,-0.00012243436835875532,0.1039335214315098,0.0020775191878713017,-4.743723758324468e-05,-0.000169871605942,-0.00012243436835875532,False,False,2,IC_LCB|BENCHMARK_INCREMENT,SUMMARY_PROXY_NET_LCB_PLUS_MEAN_COST_DRAG
GLOBAL_TOP_K_CONTROL|epoch-candidate:5feb4b1787fc6f7f3cf6e302,epoch-candidate:5feb4b1787fc6f7f3cf6e302,epoch-candidate:17a258d85efd387567e88c41,main,local_mcts_random_control,random_mutation_control,COST_ONLY,NET_LCB,field_a,1,True,1.0,1.0,0.037013699734799205,1.8506849867399595e-05,3.790668597450036e-05,1.9399836107100762e-05,0.1523334918028011,0.0005218963357059014,-4.743723758324468e-05,-2.803740147614392e-05,1.9399836107100762e-05,True,False,0,,SUMMARY_PROXY_NET_LCB_PLUS_MEAN_COST_DRAG
GLOBAL_TOP_K_CONTROL|epoch-candidate:5feb4b1787fc6f7f3cf6e302,epoch-candidate:5feb4b1787fc6f7f3cf6e302,epoch-candidate:0b3bed32172c9214eba26b47,main,local_mcts_repair,mcts_two_step:reduce_turnover:window=24->reduce_turnover:window=48,COST_ONLY,NET_LCB,economic_hypothesis|window,2,True,1.0,1.0,0.029179894280577295,1.4589947140288655e-05,-2.2635352189177875e-05,-3.722529932946653e-05,-0.04642327594138762,0.00017736394774839348,-4.743723758324468e-05,-8.466253691271121e-05,-3.722529932946653e-05,False,False,1,BENCHMARK_INCREMENT,SUMMARY_PROXY_NET_LCB_PLUS_MEAN_COST_DRAG
GLOBAL_TOP_K_CONTROL|epoch-candidate:5feb4b1787fc6f7f3cf6e302,epoch-candidate:5feb4b1787fc6f7f3cf6e302,epoch-candidate:6e189caf2ce45d28c0382378,main,local_mcts_random_control,random_mutation_control,COST_ONLY,NET_LCB,primitive,1,True,1.0,1.0,-0.0162019164139567,-8.100958206978353e-06,-5.1675085794702874e-05,-4.357412758772452e-05,0.11313419523195578,-0.0006298527535671117,-4.743723758324468e-05,-9.10113651709692e-05,-4.357412758772452e-05,False,False,2,IC_LCB|BENCHMARK_INCREMENT,SUMMARY_PROXY_NET_LCB_PLUS_MEAN_COST_DRAG
GLOBAL_TOP_K_CONTROL|epoch-candidate:5feb4b1787fc6f7f3cf6e302,epoch-candidate:5feb4b1787fc6f7f3cf6e302,epoch-candidate:24f389f66619c99e824fd397,main,evolutionary_random_control,random_mutation_control,COST_ONLY,NET_LCB,field_b,1,True,1.0,1.0,-0.0366901262720912,-1.8345063136045608e-05,-3.2996336765299844e-05,-1.4651273629254237e-05,0.06992916754995959,-0.00012690178553270703,-4.743723758324468e-05,-6.208851121249892e-05,-1.4651273629254237e-05,False,False,2,IC_LCB|BENCHMARK_INCREMENT,SUMMARY_PROXY_NET_LCB_PLUS_MEAN_COST_DRAG
GLOBAL_TOP_K_CONTROL|epoch-candidate:5feb4b1787fc6f7f3cf6e302,epoch-candidate:5feb4b1787fc6f7f3cf6e302,epoch-candidate:120691ef918418d1a14c0173,main,local_mcts_repair,mcts_two_step:reduce_turnover:window=24->reduce_turnover:window=48,COST_ONLY,NET_LCB,field_b|threshold|window,3,True,1.0,1.0,-0.0218973531955841,-1.0948676597792019e-05,-2.2995530284006314e-05,-1.2046853686214296e-05,0.21601592956300297,0.02065737241918869,-4.743723758324468e-05,-5.948409126945898e-05,-1.2046853686214296e-05,False,False,2,IC_LCB|BENCHMARK_INCREMENT,SUMMARY_PROXY_NET_LCB_PLUS_MEAN_COST_DRAG
GLOBAL_TOP_K_CONTROL|epoch-candidate:5feb4b1787fc6f7f3cf6e302,epoch-candidate:5feb4b1787fc6f7f3cf6e302,epoch-candidate:040edaa76fea746582aee1fc,main,evolutionary_random_control,random_mutation_control,COST_ONLY,NET_LCB,economic_hypothesis,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.743723758324468e-05,-4.743723758324468e-05,0.0,False,False,0,,SUMMARY_PROXY_NET_LCB_PLUS_MEAN_COST_DRAG
GLOBAL_TOP_K_CONTROL|epoch-candidate:5feb4b1787fc6f7f3cf6e302,epoch-candidate:5feb4b1787fc6f7f3cf6e302,epoch-candidate:ef94b223d7e66fc45d193536,main,evolutionary_random_control,random_mutation_control,COST_ONLY,NET_LCB,field_a,1,True,1.0,1.0,0.0701485885942305,3.507429429711525e-05,-1.6464041883043343e-05,-5.1538336180158595e-05,0.13483028849157142,0.000441480489614704,-4.743723758324468e-05,-9.897557376340328e-05,-5.1538336180158595e-05,False,False,2,IC_LCB|BENCHMARK_INCREMENT,SUMMARY_PROXY_NET_LCB_PLUS_MEAN_COST_DRAG
GLOBAL_TOP_K_CONTROL|epoch-candidate:5feb4b1787fc6f7f3cf6e302,epoch-candidate:5feb4b1787fc6f7f3cf6e302,epoch-candidate:26ef42cb38c8dcb5cc4e3220,main,local_mcts_repair,mcts_two_step:reduce_turnover:window=48->reduce_turnover:window=72,COST_ONLY,NET_LCB,interaction|threshold,2,True,1.0,1.0,0.048380270160719205,2.4190135080359642e-05,-3.880920751329567e-05,-6.299934259365532e-05,0.07593948486751811,0.00021711904683641148,-4.743723758324468e-05,-0.0001104365801769,-6.299934259365532e-05,False,False,2,IC_LCB|BENCHMARK_INCREMENT,SUMMARY_PROXY_NET_LCB_PLUS_MEAN_COST_DRAG
GLOBAL_TOP_K_CONTROL|epoch-candidate:5feb4b1787fc6f7f3cf6e302,epoch-candidate:5feb4b1787fc6f7f3cf6e302,epoch-candidate:8b7a516be5676d9165bec063,main,local_mcts_repair,mcts_two_step:reduce_turnover:window=168->reduce_turnover:window=24,COST_ONLY,NET_LCB,interaction|primitive|window,3,True,1.0,1.0,0.0917175867008561,4.585879335042806e-05,-7.395858353052726e-05,-0.0001198173768809553,0.05502218102108858,0.0004568439019866921,-4.743723758324468e-05,-0.0001672546144642,-0.0001198173768809553,False,False,2,IC_LCB|BENCHMARK_INCREMENT,SUMMARY_PROXY_NET_LCB_PLUS_MEAN_COST_DRAG
GLOBAL_TOP_K_CONTROL|epoch-candidate:5feb4b1787fc6f7f3cf6e302,epoch-candidate:5feb4b1787fc6f7f3cf6e302,epoch-candidate:3901ab3cd65f946c52db8e24,main,local_mcts_repair,mcts_two_step:reduce_turnover:window=48->reduce_turnover:window=72,COST_ONLY,NET_LCB,field_a|primitive,2,True,1.0,1.0,0.0200131457268449,1.0006572863422462e-05,-1.6811737209717695e-05,-2.6818310073140158e-05,0.00012998815111786577,-7.505852744091324e-05,-4.743723758324468e-05,-7.425554765638484e-05,-2.6818310073140158e-05,False,False,2,IC_LCB|BENCHMARK_INCREMENT,SUMMARY_PROXY_NET_LCB_PLUS_MEAN_COST_DRAG
GLOBAL_TOP_K_CONTROL|epoch-candidate:5feb4b1787fc6f7f3cf6e302,epoch-candidate:5feb4b1787fc6f7f3cf6e302,epoch-candidate:98d6ba019d35dd1ba73e7ec2,main,evolutionary_repair,reduce_turnover:window=48,COST_ONLY,NET_LCB,field_b|window,2,True,1.0,1.0,-0.026043894405097696,-1.3021947202548847e-05,-2.0520228406374645e-05,-7.498281203825797e-06,-0.02697018698669118,0.0021340992647478074,-4.743723758324468e-05,-5.493551878707048e-05,-7.498281203825797e-06,False,False,0,,SUMMARY_PROXY_NET_LCB_PLUS_MEAN_COST_DRAG
GLOBAL_TOP_K_CONTROL|epoch-candidate:5feb4b1787fc6f7f3cf6e302,epoch-candidate:5feb4b1787fc6f7f3cf6e302,epoch-candidate:3704eeb21af2a2384bd317d5,main,evolutionary_repair,reduce_turnover:window=168,COST_ONLY,NET_LCB,long_window|primitive|window,3,True,1.0,1.0,-0.0368903466324731,-1.844517331623654e-05,-9.136712459560158e-06,9.308460856676381e-06,-0.06567796896646672,-0.000531035509249489,-4.743723758324468e-05,-3.81287767265683e-05,9.308460856676381e-06,True,False,0,,SUMMARY_PROXY_NET_LCB_PLUS_MEAN_COST_DRAG
GLOBAL_TOP_K_CONTROL|epoch-candidate:5feb4b1787fc6f7f3cf6e302,epoch-candidate:5feb4b1787fc6f7f3cf6e302,epoch-candidate:fb4b7c4e1b3af73118cb29e2,main,local_mcts_repair,mcts_two_step:reduce_turnover:window=24->reduce_turnover:window=48,COST_ONLY,NET_LCB,economic_hypothesis|field_a|window,3,True,1.0,1.0,0.11001738677750951,5.500869338875475e-05,-3.272615107090057e-05,-8.773484445965532e-05,0.11417395491482174,0.0006461216109880097,-4.743723758324468e-05,-0.0001351720820429,-8.773484445965532e-05,False,False,2,IC_LCB|BENCHMARK_INCREMENT,SUMMARY_PROXY_NET_LCB_PLUS_MEAN_COST_DRAG
GLOBAL_TOP_K_CONTROL|epoch-candidate:5feb4b1787fc6f7f3cf6e302,epoch-candidate:5feb4b1787fc6f7f3cf6e302,epoch-candidate:97801402b822f60b8f171720,main,evolutionary_repair,reduce_turnover:window=48,COST_ONLY,NET_LCB,field_b|window,2,True,1.0,1.0,0.0418506254253873,2.0925312712693692e-05,-3.1609408710300665e-05,-5.253472142299436e-05,-0.021337846116285863,-0.0002649749822156988,-4.743723758324468e-05,-9.997195900623904e-05,-5.253472142299436e-05,False,False,1,BENCHMARK_INCREMENT,SUMMARY_PROXY_NET_LCB_PLUS_MEAN_COST_DRAG
GLOBAL_TOP_K_CONTROL|epoch-candidate:5feb4b1787fc6f7f3cf6e302,epoch-candidate:5feb4b1787fc6f7f3cf6e302,epoch-candidate:4bdff66b48acf0d7d86b0607,main,evolutionary_repair,reduce_turnover:window=48,COST_ONLY,NET_LCB,threshold|window,2,True,1.0,1.0,0.021055115479589104,1.0527557739794571e-05,-1.6994164476786378e-05,-2.752172221658095e-05,0.018790784950413753,-0.0005856998209881892,-4.743723758324468e-05,-7.495895979982563e-05,-2.752172221658095e-05,False,False,1,BENCHMARK_INCREMENT,SUMMARY_PROXY_NET_LCB_PLUS_MEAN_COST_DRAG
GLOBAL_TOP_K_CONTROL|epoch-candidate:5feb4b1787fc6f7f3cf6e302,epoch-candidate:5feb4b1787fc6f7f3cf6e302,epoch-candidate:cbdb58382879813e43b6527d,main,evolutionary_random_control,random_mutation_control,COST_ONLY,NET_LCB,field_b,1,True,1.0,1.0,-0.0452769234436136,-2.2638461721806763e-05,-2.3584424933302456e-05,-9.459632114956968e-07,0.032740478408432305,0.006520423090888211,-4.743723758324468e-05,-4.838320079474038e-05,-9.459632114956968e-07,False,False,0,,SUMMARY_PROXY_NET_LCB_PLUS_MEAN_COST_DRAG
GLOBAL_TOP_K_CONTROL|epoch-candidate:5feb4b1787fc6f7f3cf6e302,epoch-candidate:5feb4b1787fc6f7f3cf6e302,epoch-candidate:7dc48c9e537156f454b760c2,main,llm_typed_repair,llm_typed_reduce_turnover:window=48,COST_ONLY,NET_LCB,field_b|window,2,True,1.0,1.0,-0.019180760526368697,-9.590380263184359e-06,-6.312396245573967e-05,-5.353358219255531e-05,-0.012630050158351058,0.00025643080441090094,-4.743723758324468e-05,-0.0001009708197758,-5.353358219255531e-05,False,False,2,IC_LCB|BENCHMARK_INCREMENT,SUMMARY_PROXY_NET_LCB_PLUS_MEAN_COST_DRAG
GLOBAL_TOP_K_CONTROL|epoch-candidate:5feb4b1787fc6f7f3cf6e302,epoch-candidate:5feb4b1787fc6f7f3cf6e302,epoch-candidate:054863ff8665a010525705b8,main,evolutionary_random_control,random_mutation_control,COST_ONLY,NET_LCB,interaction,1,True,1.0,1.0,-0.047289247961952496,-2.364462398097623e-05,-3.711653592213144e-05,-1.3471911941155213e-05,0.02646368287380685,0.007022873424058912,-4.743723758324468e-05,-6.09091495243999e-05,-1.3471911941155213e-05,False,False,1,BENCHMARK_INCREMENT,SUMMARY_PROXY_NET_LCB_PLUS_MEAN_COST_DRAG
GLOBAL_TOP_K_CONTROL|epoch-candidate:5feb4b1787fc6f7f3cf6e302,epoch-candidate:5feb4b1787fc6f7f3cf6e302,epoch-candidate:cde3f3d6fbb1912ff1d1f2d3,main,evolutionary_repair,reduce_turnover:window=24,COST_ONLY,NET_LCB,field_a|window,2,True,1.0,1.0,0.20375589986987253,0.000101877949934854,-1.915080816730132e-05,-0.00012102875810215532,0.19244368769504827,0.0018695384771394985,-4.743723758324468e-05,-0.0001684659956854,-0.00012102875810215532,False,False,2,IC_LCB|BENCHMARK_INCREMENT,SUMMARY_PROXY_NET_LCB_PLUS_MEAN_COST_DRAG
GLOBAL_TOP_K_CONTROL|epoch-candidate:5feb4b1787fc6f7f3cf6e302,epoch-candidate:5feb4b1787fc6f7f3cf6e302,epoch-candidate:5ca17260970003367a7ef22a,main,evolutionary_repair,reduce_turnover:window=48,COST_ONLY,NET_LCB,field_a|window,2,True,1.0,1.0,0.022183205475661105,1.1091602737830552e-05,-3.82889967759032e-05,-4.938059951373375e-05,0.1375292550796633,-0.00021612718022520627,-4.743723758324468e-05,-9.681783709697844e-05,-4.938059951373375e-05,False,False,2,IC_LCB|BENCHMARK_INCREMENT,SUMMARY_PROXY_NET_LCB_PLUS_MEAN_COST_DRAG
GLOBAL_TOP_K_CONTROL|epoch-candidate:5feb4b1787fc6f7f3cf6e302,epoch-candidate:5feb4b1787fc6f7f3cf6e302,epoch-candidate:12547b8c9359dfcaf8549911,main,local_mcts_repair,mcts_two_step:reduce_turnover:window=168->reduce_turnover:window=24,COST_ONLY,NET_LCB,interaction|threshold|window,3,True,1.0,1.0,0.20013152384747962,0.00010006576192365398,1.1121148312298665e-05,-8.894461361135531e-05,0.06240477956738966,0.0011633747828163898,-4.743723758324468e-05,-0.0001363818511946,-8.894461361135531e-05,False,False,2,IC_LCB|BENCHMARK_INCREMENT,SUMMARY_PROXY_NET_LCB_PLUS_MEAN_COST_DRAG
GLOBAL_TOP_K_CONTROL|epoch-candidate:5feb4b1787fc6f7f3cf6e302,epoch-candidate:5feb4b1787fc6f7f3cf6e302,epoch-candidate:da4766e0efe3a69a4d356c73,main,local_mcts_repair,mcts_two_step:reduce_turnover:window=168->reduce_turnover:window=24,COST_ONLY,NET_LCB,field_b|interaction|window,3,True,1.0,1.0,0.1035806811614655,5.179034058073278e-05,-6.549439997772255e-05,-0.00011728474055845532,0.06280865460098328,0.0011715671374253889,-4.743723758324468e-05,-0.0001647219781417,-0.00011728474055845532,False,False,2,IC_LCB|BENCHMARK_INCREMENT,SUMMARY_PROXY_NET_LCB_PLUS_MEAN_COST_DRAG
