candidate_id,label_family,horizon_h,orientation_from_train,premay_all_positive,one_bar_lag_ok,control_ratio_premay_max,oriented_validation_spread,oriented_test_spread,oriented_recent_spread,decision
a7ab3_0492fc2dc251a963,L1_cross_sectional_relative_return,1,-1.0,True,True,101.17767356193977,0.00014746393176631785,0.0006163858663027024,0.0010161415278646785,HOLD_A7AB6_CONTROL_DOMINATED
a7ab3_0492fc2dc251a963,L0_raw_forward_return,1,-1.0,True,True,101.17767356193977,0.00014746393176631785,0.0006163858663027024,0.0010161415278646785,HOLD_A7AB6_CONTROL_DOMINATED
a7ab3_fb7800c317573c85,L1_cross_sectional_relative_return,1,-1.0,True,True,103.24592382707246,9.554909259261069e-05,0.0005569476915235522,0.0007730549611110517,HOLD_A7AB6_CONTROL_DOMINATED
a7ab3_fb7800c317573c85,L0_raw_forward_return,1,-1.0,True,True,103.24592382707246,9.554909259261069e-05,0.0005569476915235521,0.0007730549611110517,HOLD_A7AB6_CONTROL_DOMINATED
a7ab3_468df1ab66c1556f,L1_cross_sectional_relative_return,1,-1.0,True,True,109.89675595996755,9.373418676133512e-05,0.0005281565940587566,0.00060182198588997,HOLD_A7AB6_CONTROL_DOMINATED
a7ab3_468df1ab66c1556f,L0_raw_forward_return,1,-1.0,True,True,109.89675595996758,9.37341867613351e-05,0.0005281565940587565,0.00060182198588997,HOLD_A7AB6_CONTROL_DOMINATED
a7ab3_285694ca91ce7337,L7_ranked_future_return,4,1.0,True,True,113.58057395143781,0.010344652001862199,0.00010984054934822809,0.018667558969584108,HOLD_A7AB6_CONTROL_DOMINATED
a7ab3_03c8dd1e0f1406bb,L1_cross_sectional_relative_return,1,-1.0,True,True,123.27399485990064,0.00012925062805063453,0.0006596710798756587,0.0010332713407447043,HOLD_A7AB6_CONTROL_DOMINATED
a7ab3_03c8dd1e0f1406bb,L0_raw_forward_return,1,-1.0,True,True,123.2739948599007,0.00012925062805063447,0.0006596710798756588,0.0010332713407447043,HOLD_A7AB6_CONTROL_DOMINATED
a7ab3_39d7d82ced61179e,L0_raw_forward_return,4,-1.0,True,True,152.1375217664206,7.791676563919895e-05,0.000920071802020488,0.0012375310332702837,HOLD_A7AB6_CONTROL_DOMINATED
a7ab3_39d7d82ced61179e,L1_cross_sectional_relative_return,4,-1.0,True,True,152.1375217664207,7.791676563919891e-05,0.0009200718020204878,0.0012375310332702837,HOLD_A7AB6_CONTROL_DOMINATED
a7ab3_87c3ee594944936f,L0_raw_forward_return,1,1.0,True,True,167.6314653340835,0.00045876572405404413,0.00024716765969098154,1.170120355980127e-05,HOLD_A7AB6_CONTROL_DOMINATED
a7ab3_87c3ee594944936f,L1_cross_sectional_relative_return,1,1.0,True,True,167.63146533408417,0.00045876572405404413,0.0002471676596909815,1.1701203559801221e-05,HOLD_A7AB6_CONTROL_DOMINATED
a7ab3_ced6188c184ada50,L1_cross_sectional_relative_return,1,-1.0,True,True,170.13813126529635,1.7096050827889183e-05,1.3822387098987099e-05,0.00025243364850066185,HOLD_A7AB6_CONTROL_DOMINATED
a7ab3_ced6188c184ada50,L0_raw_forward_return,1,-1.0,True,True,170.1381312652973,1.7096050827889146e-05,1.382238709898702e-05,0.00025243364850066196,HOLD_A7AB6_CONTROL_DOMINATED
a7ab3_39d7d82ced61179e,L0_raw_forward_return,1,-1.0,True,True,174.87955161215044,6.854306424854687e-05,0.00044653638201211116,0.0008987677272764627,HOLD_A7AB6_CONTROL_DOMINATED
a7ab3_39d7d82ced61179e,L1_cross_sectional_relative_return,1,-1.0,True,True,174.8795516121505,6.854306424854686e-05,0.00044653638201211116,0.0008987677272764624,HOLD_A7AB6_CONTROL_DOMINATED
a7ab3_4092255ee6888704,L1_cross_sectional_relative_return,1,-1.0,True,True,430.4997345859624,6.473902565254085e-05,5.486076534759189e-06,0.00024825444182214793,HOLD_A7AB6_CONTROL_DOMINATED
a7ab3_4092255ee6888704,L0_raw_forward_return,1,-1.0,True,True,430.4997345859669,6.473902565254087e-05,5.486076534759132e-06,0.00024825444182214793,HOLD_A7AB6_CONTROL_DOMINATED
a7ab3_c96b6ce75090d30c,L1_cross_sectional_relative_return,1,-1.0,True,True,3061.322159119008,4.077265607407078e-06,0.00040688348429287514,0.0006784454071070585,HOLD_A7AB6_CONTROL_DOMINATED
a7ab3_c96b6ce75090d30c,L0_raw_forward_return,1,-1.0,True,True,3061.3221591190368,4.07726560740704e-06,0.000406883484292875,0.0006784454071070586,HOLD_A7AB6_CONTROL_DOMINATED
a7ab3_742a4e43e745fd41,L1_cross_sectional_relative_return,1,-1.0,True,True,4471.364787375128,2.57477117055073e-06,0.0005671581136865688,0.0012158555904869745,HOLD_A7AB6_CONTROL_DOMINATED
a7ab3_742a4e43e745fd41,L0_raw_forward_return,1,-1.0,True,True,4471.364787375178,2.574771170550701e-06,0.0005671581136865688,0.0012158555904869747,HOLD_A7AB6_CONTROL_DOMINATED
a7ab3_27f0c46869a85073,L7_ranked_future_return,4,-1.0,True,False,0.36018727943182516,0.03673539985516243,0.050394747051520805,0.02789077048417132,HOLD_A7AB6_ONE_BAR_LAG_FRAGILE
a7ab3_23820b477fd5da2d,L7_ranked_future_return,1,-1.0,True,False,0.44587806256099444,0.023505109333951474,0.0346933272806882,0.025752395302117134,HOLD_A7AB6_ONE_BAR_LAG_FRAGILE
a7ab3_2039549c89431ccf,L7_ranked_future_return,1,1.0,True,False,0.48673082743428614,0.05064705332383966,0.06550195171313979,0.03168840547044729,HOLD_A7AB6_ONE_BAR_LAG_FRAGILE
a7ab3_209db83affacfa08,L7_ranked_future_return,1,-1.0,True,False,0.48821690856290617,0.05180912899478181,0.06534965177033782,0.03166052620629718,HOLD_A7AB6_ONE_BAR_LAG_FRAGILE
a7ab3_177d9ba31efe9ca9,L7_ranked_future_return,1,1.0,True,False,0.4907059713062154,0.050670298253747484,0.06416914567557823,0.033029654741667955,HOLD_A7AB6_ONE_BAR_LAG_FRAGILE
a7ab3_3ed79f238f5c8699,L7_ranked_future_return,1,-1.0,True,False,0.49664009173725876,0.05165940671199711,0.06344435751815793,0.03275503206614124,HOLD_A7AB6_ONE_BAR_LAG_FRAGILE
a7ab3_5d4caf4e15cc5120,L7_ranked_future_return,1,-1.0,True,False,0.5013827369971754,0.04895350409519394,0.06294453137073094,0.035963497398650394,HOLD_A7AB6_ONE_BAR_LAG_FRAGILE
a7ab3_9d9d758365bd7848,L7_ranked_future_return,1,1.0,True,False,0.5020689584901037,0.051907243852810314,0.04468372492198935,0.02359374530116355,HOLD_A7AB6_ONE_BAR_LAG_FRAGILE
a7ab3_47f44a5d3ee776de,L7_ranked_future_return,1,1.0,True,False,0.5052750240486444,0.05561361640495453,0.04551938806592084,0.02354879520472188,HOLD_A7AB6_ONE_BAR_LAG_FRAGILE
a7ab3_7c68909e8aa7f6ea,L7_ranked_future_return,1,1.0,True,False,0.5179126947793296,0.022328063024777207,0.03563768479884614,0.022815172178437128,HOLD_A7AB6_ONE_BAR_LAG_FRAGILE
a7ab3_0ec11b8f07b0f3e5,L7_ranked_future_return,4,-1.0,True,False,0.5562637614827868,0.037331804133043656,0.05280493482309125,0.03529866283881647,HOLD_A7AB6_ONE_BAR_LAG_FRAGILE
a7ab3_448cdf2a0f96bd5d,L0_raw_forward_return,1,-1.0,True,False,0.5799700673123052,0.0007352391387737089,0.001083134255592236,0.0011044802061642236,HOLD_A7AB6_ONE_BAR_LAG_FRAGILE
a7ab3_d4ddbe33a0950c8d,L0_raw_forward_return,1,-1.0,True,False,0.5799700673123052,0.0007352391387737089,0.001083134255592236,0.0011044802061642236,HOLD_A7AB6_ONE_BAR_LAG_FRAGILE
a7ab3_dc42ddd075af946e,L0_raw_forward_return,1,-1.0,True,False,0.5799700673123052,0.0007352391387737089,0.001083134255592236,0.0011044802061642236,HOLD_A7AB6_ONE_BAR_LAG_FRAGILE
a7ab3_448cdf2a0f96bd5d,L1_cross_sectional_relative_return,1,-1.0,True,False,0.5799700673123054,0.0007352391387737089,0.001083134255592236,0.0011044802061642234,HOLD_A7AB6_ONE_BAR_LAG_FRAGILE
a7ab3_d4ddbe33a0950c8d,L1_cross_sectional_relative_return,1,-1.0,True,False,0.5799700673123054,0.0007352391387737089,0.001083134255592236,0.0011044802061642234,HOLD_A7AB6_ONE_BAR_LAG_FRAGILE
a7ab3_dc42ddd075af946e,L1_cross_sectional_relative_return,1,-1.0,True,False,0.5799700673123054,0.0007352391387737089,0.001083134255592236,0.0011044802061642234,HOLD_A7AB6_ONE_BAR_LAG_FRAGILE
a7ab3_6007cdfe504c7891,L7_ranked_future_return,1,1.0,True,False,0.5931984478649024,0.04668101727958491,0.03616511953251666,0.017068390348222565,HOLD_A7AB6_ONE_BAR_LAG_FRAGILE
a7ab3_7935162ab6cc52c9,L7_ranked_future_return,1,1.0,True,False,0.723615857672997,0.030079182310471426,0.03757343002931493,0.021194070105318364,HOLD_A7AB6_ONE_BAR_LAG_FRAGILE
a7ab3_0ec11b8f07b0f3e5,L7_ranked_future_return,1,-1.0,True,False,0.7539358628233254,0.08522019716169577,0.09380674354813785,0.05091980889094937,HOLD_A7AB6_ONE_BAR_LAG_FRAGILE
a7ab3_7005b0d4aa2dce2e,L7_ranked_future_return,4,-1.0,True,False,0.8336838748286379,0.015390583118193106,0.023863695669954398,0.013033976364327272,HOLD_A7AB6_ONE_BAR_LAG_FRAGILE
a7ab3_dc6b0b0d1d92ef26,L7_ranked_future_return,1,1.0,True,False,0.88171968386365,0.02385634088327924,0.03968963650081406,0.024241810304528977,HOLD_A7AB6_ONE_BAR_LAG_FRAGILE
a7ab3_7c68909e8aa7f6ea,L1_cross_sectional_relative_return,1,1.0,True,False,0.9350932537317808,0.0002606015320842894,0.0004451274259065483,0.0007823579798890292,HOLD_A7AB6_ONE_BAR_LAG_FRAGILE
a7ab3_7c68909e8aa7f6ea,L0_raw_forward_return,1,1.0,True,False,0.935093253731781,0.0002606015320842894,0.0004451274259065483,0.0007823579798890292,HOLD_A7AB6_ONE_BAR_LAG_FRAGILE
a7ab3_448cdf2a0f96bd5d,L7_ranked_future_return,1,-1.0,True,False,0.9647473414932931,0.06944680111024426,0.07163168141740812,0.0394856216679061,HOLD_A7AB6_ONE_BAR_LAG_FRAGILE
a7ab3_d4ddbe33a0950c8d,L7_ranked_future_return,1,-1.0,True,False,0.9647473414932931,0.06944680111024426,0.07163168141740812,0.0394856216679061,HOLD_A7AB6_ONE_BAR_LAG_FRAGILE
a7ab3_dc42ddd075af946e,L7_ranked_future_return,1,-1.0,True,False,0.9647473414932931,0.06944680111024426,0.07163168141740812,0.0394856216679061,HOLD_A7AB6_ONE_BAR_LAG_FRAGILE
a7ab3_6403cbe7b873b73b,L1_cross_sectional_relative_return,1,1.0,True,False,0.9946621421811963,0.0007721953542206896,0.0011956326808010933,0.0007336715504309505,HOLD_A7AB6_ONE_BAR_LAG_FRAGILE
a7ab3_6403cbe7b873b73b,L0_raw_forward_return,1,1.0,True,False,0.9946621421811968,0.0007721953542206896,0.0011956326808010933,0.0007336715504309504,HOLD_A7AB6_ONE_BAR_LAG_FRAGILE
a7ab3_27f0c46869a85073,L7_ranked_future_return,1,-1.0,True,False,1.0657808389954284,0.08413812586926286,0.09070741899757895,0.04403130312161953,HOLD_A7AB6_ONE_BAR_LAG_FRAGILE
a7ab3_6406fc0cf7ff3b35,L0_raw_forward_return,1,1.0,True,False,1.1670280014853265,0.00014396339114313285,0.00026145388915581596,0.00029262851180831076,HOLD_A7AB6_ONE_BAR_LAG_FRAGILE
a7ab3_6406fc0cf7ff3b35,L1_cross_sectional_relative_return,1,1.0,True,False,1.1670280014853265,0.00014396339114313285,0.00026145388915581596,0.0002926285118083107,HOLD_A7AB6_ONE_BAR_LAG_FRAGILE
a7ab3_2851ccb20396dab9,L7_ranked_future_return,1,-1.0,True,False,1.2361462685656777,0.03890997656209756,0.023751883402874357,0.016100921418636994,HOLD_A7AB6_ONE_BAR_LAG_FRAGILE
a7ab3_497b2029c8417016,L7_ranked_future_return,1,-1.0,True,False,1.2519647526596693,0.03993329212383454,0.022469640189563697,0.015982087665849836,HOLD_A7AB6_ONE_BAR_LAG_FRAGILE
a7ab3_6403cbe7b873b73b,L7_ranked_future_return,1,1.0,True,False,1.256200483990915,0.07051910097481204,0.0764052222631847,0.02670095645256459,HOLD_A7AB6_ONE_BAR_LAG_FRAGILE
a7ab3_2039549c89431ccf,L1_cross_sectional_relative_return,1,1.0,True,False,1.3011444849261098,0.0004368404089141889,0.0008921826883106808,0.0008846699258089212,HOLD_A7AB6_ONE_BAR_LAG_FRAGILE
a7ab3_2039549c89431ccf,L0_raw_forward_return,1,1.0,True,False,1.3011444849261107,0.0004368404089141889,0.0008921826883106808,0.000884669925808921,HOLD_A7AB6_ONE_BAR_LAG_FRAGILE
a7ab3_7005b0d4aa2dce2e,L7_ranked_future_return,1,-1.0,True,False,1.3654934371691316,0.032919990792252614,0.04009304687547038,0.019093621179308767,HOLD_A7AB6_ONE_BAR_LAG_FRAGILE
a7ab3_497b2029c8417016,L7_ranked_future_return,4,-1.0,True,False,1.367463088241853,0.01728812655183116,0.016685498784398924,0.01216752248307765,HOLD_A7AB6_ONE_BAR_LAG_FRAGILE
a7ab3_ac94a00af91868bc,L7_ranked_future_return,1,-1.0,True,False,1.3712202404631417,0.02219316630608355,0.01719780237469737,0.013979678565909445,HOLD_A7AB6_ONE_BAR_LAG_FRAGILE
a7ab3_7c68909e8aa7f6ea,L1_cross_sectional_relative_return,4,1.0,True,False,1.4643673966142314,0.0004037529981908955,0.0006701162233979247,0.0008369071445517951,HOLD_A7AB6_ONE_BAR_LAG_FRAGILE
a7ab3_7c68909e8aa7f6ea,L0_raw_forward_return,4,1.0,True,False,1.464367396614232,0.0004037529981908955,0.0006701162233979248,0.0008369071445517952,HOLD_A7AB6_ONE_BAR_LAG_FRAGILE
a7ab3_d49ebefba18748df,L7_ranked_future_return,1,-1.0,True,False,1.5485614878996916,0.032735655775084534,0.03313021645369529,0.009029704647780112,HOLD_A7AB6_ONE_BAR_LAG_FRAGILE
a7ab3_da906fe9c76e14a5,L1_cross_sectional_relative_return,1,1.0,True,False,1.5781391999214238,0.00017317724033874736,0.000332949959797433,0.0005787787683926054,HOLD_A7AB6_ONE_BAR_LAG_FRAGILE
a7ab3_da906fe9c76e14a5,L0_raw_forward_return,1,1.0,True,False,1.5781391999214243,0.00017317724033874733,0.00033294995979743307,0.0005787787683926055,HOLD_A7AB6_ONE_BAR_LAG_FRAGILE
a7ab3_dc6b0b0d1d92ef26,L1_cross_sectional_relative_return,1,1.0,True,False,1.5828275410621448,0.0002501057433694055,0.0006411690717752974,0.0009208140726851628,HOLD_A7AB6_ONE_BAR_LAG_FRAGILE
a7ab3_dc6b0b0d1d92ef26,L0_raw_forward_return,1,1.0,True,False,1.5828275410621448,0.0002501057433694055,0.0006411690717752973,0.0009208140726851627,HOLD_A7AB6_ONE_BAR_LAG_FRAGILE
a7ab3_27f0c46869a85073,L1_cross_sectional_relative_return,1,-1.0,True,False,1.815858082627662,0.0008866663356124167,0.0013783278409525703,0.0006622126456396214,HOLD_A7AB6_ONE_BAR_LAG_FRAGILE
a7ab3_27f0c46869a85073,L0_raw_forward_return,1,-1.0,True,False,1.815858082627662,0.0008866663356124169,0.0013783278409525703,0.0006622126456396214,HOLD_A7AB6_ONE_BAR_LAG_FRAGILE
a7ab3_4b7887a40c61d294,L7_ranked_future_return,1,-1.0,True,False,1.8864960875618069,0.03901340274558286,0.01676630994694277,0.013148925216466939,HOLD_A7AB6_ONE_BAR_LAG_FRAGILE
a7ab3_12f53c28ae64a7c9,L1_cross_sectional_relative_return,1,-1.0,True,False,1.9898436897897935,0.00019884151630045928,0.00025362671179848177,0.00010019971239053589,HOLD_A7AB6_ONE_BAR_LAG_FRAGILE
a7ab3_12f53c28ae64a7c9,L0_raw_forward_return,1,-1.0,True,False,1.9898436897897935,0.00019884151630045934,0.0002536267117984817,0.00010019971239053589,HOLD_A7AB6_ONE_BAR_LAG_FRAGILE
a7ab3_db425196e6b15b0a,L0_raw_forward_return,1,1.0,True,False,2.185063601902534,0.00022224293766460126,0.00020185035699244396,0.00012632475759504188,HOLD_A7AB6_ONE_BAR_LAG_FRAGILE
a7ab3_db425196e6b15b0a,L1_cross_sectional_relative_return,1,1.0,True,False,2.185063601902534,0.00022224293766460123,0.00020185035699244396,0.00012632475759504185,HOLD_A7AB6_ONE_BAR_LAG_FRAGILE
a7ab3_6403cbe7b873b73b,L0_raw_forward_return,4,1.0,True,False,2.3434377812805103,0.00044832841992304383,0.0011424667335962243,0.0006898939668973027,HOLD_A7AB6_ONE_BAR_LAG_FRAGILE
a7ab3_6403cbe7b873b73b,L1_cross_sectional_relative_return,4,1.0,True,False,2.3434377812805107,0.0004483284199230437,0.0011424667335962243,0.0006898939668973026,HOLD_A7AB6_ONE_BAR_LAG_FRAGILE
a7ab3_8c5b70787959de8b,L7_ranked_future_return,1,1.0,True,False,2.402095920440572,0.0188419969865554,0.01990547571215165,0.0075267700767526905,HOLD_A7AB6_ONE_BAR_LAG_FRAGILE
a7ab3_27f0c46869a85073,L1_cross_sectional_relative_return,4,-1.0,True,False,2.456780460415733,0.00044226202974611314,0.001192503038630406,0.0008202438755063747,HOLD_A7AB6_ONE_BAR_LAG_FRAGILE
a7ab3_27f0c46869a85073,L0_raw_forward_return,4,-1.0,True,False,2.4567804604157333,0.0004422620297461131,0.001192503038630406,0.0008202438755063747,HOLD_A7AB6_ONE_BAR_LAG_FRAGILE
a7ab3_6e301587da1c1fa3,L1_cross_sectional_relative_return,1,-1.0,True,False,2.515887470435625,9.072058579670323e-05,0.00037528366770459823,0.0001831380930717298,HOLD_A7AB6_ONE_BAR_LAG_FRAGILE
a7ab3_6e301587da1c1fa3,L0_raw_forward_return,1,-1.0,True,False,2.5158874704356258,9.072058579670327e-05,0.00037528366770459823,0.00018313809307172975,HOLD_A7AB6_ONE_BAR_LAG_FRAGILE
a7ab3_28e51a0e6693cfec,L7_ranked_future_return,1,-1.0,True,False,2.727288092622328,0.006040652526657393,0.011824792020810798,0.00761924998712203,HOLD_A7AB6_ONE_BAR_LAG_FRAGILE
a7ab3_249b631ed84be563,L7_ranked_future_return,1,-1.0,True,False,3.169714988764832,0.040832420449777265,0.015675054375084013,0.008969047019148451,HOLD_A7AB6_ONE_BAR_LAG_FRAGILE
a7ab3_3f4762f1af1b5e34,L7_ranked_future_return,1,-1.0,True,False,3.2063721551391473,0.004262066071002094,0.007068903423432281,0.003192920207110924,HOLD_A7AB6_ONE_BAR_LAG_FRAGILE
a7ab3_64f833333849ff7f,L7_ranked_future_return,1,1.0,True,False,3.90442438545945,0.019639062741461908,0.020887259825889865,0.010503914902385,HOLD_A7AB6_ONE_BAR_LAG_FRAGILE
a7ab3_d49ebefba18748df,L7_ranked_future_return,4,-1.0,True,False,3.910877284181009,0.009386039477312008,0.0045693732593969855,0.0065427205305391666,HOLD_A7AB6_ONE_BAR_LAG_FRAGILE
a7ab3_dc6b0b0d1d92ef26,L0_raw_forward_return,4,1.0,True,False,3.9202576326848004,5.3356370233078884e-05,0.0006622344458588474,0.0015738842051080599,HOLD_A7AB6_ONE_BAR_LAG_FRAGILE
a7ab3_dc6b0b0d1d92ef26,L1_cross_sectional_relative_return,4,1.0,True,False,3.920257632684808,5.335637023307878e-05,0.0006622344458588474,0.0015738842051080599,HOLD_A7AB6_ONE_BAR_LAG_FRAGILE
a7ab3_d49ebefba18748df,L1_cross_sectional_relative_return,1,-1.0,True,False,4.383683000227439,0.0003361021447298613,0.0005468172712258136,0.00024201085121247789,HOLD_A7AB6_ONE_BAR_LAG_FRAGILE
a7ab3_d49ebefba18748df,L0_raw_forward_return,1,-1.0,True,False,4.383683000227439,0.0003361021447298613,0.0005468172712258136,0.00024201085121247789,HOLD_A7AB6_ONE_BAR_LAG_FRAGILE
a7ab3_9d9d758365bd7848,L1_cross_sectional_relative_return,1,1.0,True,False,4.497307080202818,0.0004927154083164407,0.0005756670441046685,0.0005230440960255499,HOLD_A7AB6_ONE_BAR_LAG_FRAGILE
a7ab3_9d9d758365bd7848,L0_raw_forward_return,1,1.0,True,False,4.497307080202819,0.0004927154083164407,0.0005756670441046685,0.0005230440960255499,HOLD_A7AB6_ONE_BAR_LAG_FRAGILE
a7ab3_da906fe9c76e14a5,L7_ranked_future_return,1,1.0,True,False,4.8116118554608205,0.007427368258383555,0.01818739375676093,0.00713664812239221,HOLD_A7AB6_ONE_BAR_LAG_FRAGILE
a7ab3_47f44a5d3ee776de,L1_cross_sectional_relative_return,1,1.0,True,False,5.292829495411717,0.0005316646903069732,0.0006418724766175327,0.00047722969520061487,HOLD_A7AB6_ONE_BAR_LAG_FRAGILE
a7ab3_47f44a5d3ee776de,L0_raw_forward_return,1,1.0,True,False,5.292829495411717,0.0005316646903069732,0.0006418724766175327,0.00047722969520061487,HOLD_A7AB6_ONE_BAR_LAG_FRAGILE
a7ab3_c435af7ac54a72be,L7_ranked_future_return,1,-1.0,True,False,5.76896926065593,0.01083713233400299,0.0057692493432236125,0.0028173775305207825,HOLD_A7AB6_ONE_BAR_LAG_FRAGILE
a7ab3_6a2a3b864e045e61,L1_cross_sectional_relative_return,4,-1.0,True,False,9.70597783915119,0.00012221276553663619,0.00045743295190903653,5.9885358929029436e-05,HOLD_A7AB6_ONE_BAR_LAG_FRAGILE
a7ab3_6a2a3b864e045e61,L0_raw_forward_return,4,-1.0,True,False,9.705977839151206,0.00012221276553663624,0.0004574329519090365,5.988535892902932e-05,HOLD_A7AB6_ONE_BAR_LAG_FRAGILE
a7ab3_6403cbe7b873b73b,L7_ranked_future_return,4,1.0,True,False,9.845238057475513,0.028397044903678982,0.03778126590572034,0.0009927342307754336,HOLD_A7AB6_ONE_BAR_LAG_FRAGILE
a7ab3_be42b4f4a3005c27,L7_ranked_future_return,4,1.0,True,False,10.080474669100866,0.015177151225946617,0.034302742861576654,0.01328149247361887,HOLD_A7AB6_ONE_BAR_LAG_FRAGILE
a7ab3_5c25aa55f36a3ebc,L7_ranked_future_return,4,1.0,True,False,10.251014979700397,0.0021508218239188913,0.0017319890595903179,0.0037341745551417323,HOLD_A7AB6_ONE_BAR_LAG_FRAGILE
a7ab3_ac1d320447cdc0e1,L1_cross_sectional_relative_return,4,1.0,True,False,15.275267870957448,0.0003783618871960743,0.00025545539510307696,5.2795384878190996e-05,HOLD_A7AB6_ONE_BAR_LAG_FRAGILE
a7ab3_ac1d320447cdc0e1,L0_raw_forward_return,4,1.0,True,False,15.275267870957501,0.0003783618871960744,0.00025545539510307707,5.2795384878190826e-05,HOLD_A7AB6_ONE_BAR_LAG_FRAGILE
a7ab3_0492fc2dc251a963,L7_ranked_future_return,4,-1.0,True,False,15.481290375722207,0.02747484740326919,0.044707043373680956,0.03651644617732258,HOLD_A7AB6_ONE_BAR_LAG_FRAGILE
a7ab3_39d7d82ced61179e,L7_ranked_future_return,4,-1.0,True,False,15.73204423083594,0.020970492577074278,0.040748874628501026,0.031481150835637565,HOLD_A7AB6_ONE_BAR_LAG_FRAGILE
a7ab3_afb013eb6fa30150,L7_ranked_future_return,1,1.0,True,False,16.02324257159554,0.015753092944798097,0.022805233545244864,0.02673104887389049,HOLD_A7AB6_ONE_BAR_LAG_FRAGILE
a7ab3_742a4e43e745fd41,L7_ranked_future_return,4,-1.0,True,False,17.22030842745439,0.01860580902131181,0.04788805477963998,0.03918187784502379,HOLD_A7AB6_ONE_BAR_LAG_FRAGILE
a7ab3_6e1f02f64d66b106,L7_ranked_future_return,4,-1.0,True,False,18.078525802578888,0.01763866258017794,0.04838245848851645,0.03711972054107179,HOLD_A7AB6_ONE_BAR_LAG_FRAGILE
a7ab3_53755de12a280dc9,L0_raw_forward_return,1,-1.0,True,False,21.720213346984973,0.0003543129579105323,0.0003632872725390663,0.0005676747027493047,HOLD_A7AB6_ONE_BAR_LAG_FRAGILE
a7ab3_53755de12a280dc9,L1_cross_sectional_relative_return,1,-1.0,True,False,21.720213346984973,0.0003543129579105323,0.0003632872725390663,0.0005676747027493046,HOLD_A7AB6_ONE_BAR_LAG_FRAGILE
a7ab3_468df1ab66c1556f,L7_ranked_future_return,4,-1.0,True,False,21.89226409613412,0.013633564168218499,0.03501375633664391,0.035291954402027724,HOLD_A7AB6_ONE_BAR_LAG_FRAGILE
a7ab3_c96b6ce75090d30c,L7_ranked_future_return,4,-1.0,True,False,24.73989434151512,0.014182362792261535,0.029344561478377815,0.0331158344972067,HOLD_A7AB6_ONE_BAR_LAG_FRAGILE
a7ab3_fb7800c317573c85,L7_ranked_future_return,4,-1.0,True,False,26.13070334195505,0.011030690694185805,0.03376560501429566,0.038087271104903786,HOLD_A7AB6_ONE_BAR_LAG_FRAGILE
a7ab3_1bbac777d8c7cece,L1_cross_sectional_relative_return,4,-1.0,True,False,28.682697341521127,0.0007897954303678023,0.0013636789372808939,0.0009483870120120141,HOLD_A7AB6_ONE_BAR_LAG_FRAGILE
a7ab3_2f3b0f69f16a25fb,L1_cross_sectional_relative_return,4,-1.0,True,False,28.682697341521127,0.0007897954303678023,0.0013636789372808939,0.0009483870120120141,HOLD_A7AB6_ONE_BAR_LAG_FRAGILE
a7ab3_3b8e498a22c42cbc,L1_cross_sectional_relative_return,4,-1.0,True,False,28.682697341521127,0.0007897954303678023,0.0013636789372808939,0.0009483870120120141,HOLD_A7AB6_ONE_BAR_LAG_FRAGILE
a7ab3_711cade90871327e,L1_cross_sectional_relative_return,4,-1.0,True,False,28.682697341521127,0.0007897954303678023,0.0013636789372808939,0.0009483870120120141,HOLD_A7AB6_ONE_BAR_LAG_FRAGILE
a7ab3_1bbac777d8c7cece,L0_raw_forward_return,4,-1.0,True,False,28.682697341521138,0.0007897954303678021,0.0013636789372808936,0.0009483870120120138,HOLD_A7AB6_ONE_BAR_LAG_FRAGILE
a7ab3_2f3b0f69f16a25fb,L0_raw_forward_return,4,-1.0,True,False,28.682697341521138,0.0007897954303678021,0.0013636789372808936,0.0009483870120120138,HOLD_A7AB6_ONE_BAR_LAG_FRAGILE
a7ab3_3b8e498a22c42cbc,L0_raw_forward_return,4,-1.0,True,False,28.682697341521138,0.0007897954303678021,0.0013636789372808936,0.0009483870120120138,HOLD_A7AB6_ONE_BAR_LAG_FRAGILE
a7ab3_711cade90871327e,L0_raw_forward_return,4,-1.0,True,False,28.682697341521138,0.0007897954303678021,0.0013636789372808936,0.0009483870120120138,HOLD_A7AB6_ONE_BAR_LAG_FRAGILE
a7ab3_b34ecf60d22e6849,L7_ranked_future_return,1,-1.0,True,False,31.771274298056394,0.00037265620975634615,0.023930726188636477,0.014655369468912582,HOLD_A7AB6_ONE_BAR_LAG_FRAGILE
a7ab3_c96b6ce75090d30c,L7_ranked_future_return,1,-1.0,True,False,36.31720511160576,0.01815197934373873,0.03590409776953588,0.04386163588832226,HOLD_A7AB6_ONE_BAR_LAG_FRAGILE
a7ab3_7fa990b397bb88bd,L0_raw_forward_return,4,-1.0,True,False,40.27395727696683,0.0005560484717524306,0.0009507427414162136,0.0005041117801061202,HOLD_A7AB6_ONE_BAR_LAG_FRAGILE
a7ab3_7fa990b397bb88bd,L1_cross_sectional_relative_return,4,-1.0,True,False,40.27395727696685,0.0005560484717524305,0.0009507427414162134,0.00050411178010612,HOLD_A7AB6_ONE_BAR_LAG_FRAGILE
a7ab3_03c8dd1e0f1406bb,L1_cross_sectional_relative_return,4,-1.0,True,False,41.271165470121446,0.0003740310759202392,0.001214434616289809,0.0010338691952133054,HOLD_A7AB6_ONE_BAR_LAG_FRAGILE
