panel_id,lane_id,arm,proposal_id,rank,full_exact_identity
main,evolutionary,STRATIFIED_ADMISSION,epoch-candidate:fd5044441cfdd9b707812fd9,43,exact-signal:8e4112366e4af79f593f2ce9
main,evolutionary,STRATIFIED_ADMISSION,epoch-candidate:6cdae0d21852f6f39936e143,44,exact-signal:70860c798e856e9932e66c27
main,evolutionary,STRATIFIED_ADMISSION,epoch-candidate:23732c932e32cee4de782884,45,exact-signal:8dbdb1a47cb6f317f0fe594f
main,evolutionary,STRATIFIED_ADMISSION,epoch-candidate:1cd0b5a6cc8dd9a0c31d1df2,46,exact-signal:913939494471445a675de25c
main,evolutionary,STRATIFIED_ADMISSION,epoch-candidate:5b0279df0c5b77c225ec19dd,47,exact-signal:64ae67eaec59312a118f3de0
main,evolutionary,STRATIFIED_ADMISSION,epoch-candidate:7945adc430cc8e708b26f0c0,48,exact-signal:71205c4d41189b3772814557
main,evolutionary,STRATIFIED_ADMISSION,epoch-candidate:3b64b1c4b36314ce38558471,49,exact-signal:ea84b1699b809e7ad6e5d638
main,evolutionary,STRATIFIED_ADMISSION,epoch-candidate:0b764877bf68eeb03ad121de,50,exact-signal:a994a0c6b64381e6e03fcf3d
main,evolutionary,STRATIFIED_ADMISSION,epoch-candidate:fb3a3cdf4b6b983414c162d4,51,exact-signal:e5cb69c2cfc09db05668dc04
main,evolutionary,STRATIFIED_ADMISSION,epoch-candidate:0e8a21cace38d1525b7e8c91,52,exact-signal:254bdd0f0c2c87216fde87b0
main,evolutionary,STRATIFIED_ADMISSION,epoch-candidate:ec786936f763621fd522823c,53,exact-signal:78ac1194aff32b7f575e90e4
main,evolutionary,STRATIFIED_ADMISSION,epoch-candidate:1b1e8e3f0ffb53d49343a8e9,54,exact-signal:9c661c983d684861af6fca8c
main,evolutionary,STRATIFIED_ADMISSION,epoch-candidate:a8619dec6db2d65ce5d4e0af,55,exact-signal:04e38c43a00c2666a8d4ff4f
main,evolutionary,STRATIFIED_ADMISSION,epoch-candidate:782973764cc226d1d23fef73,56,exact-signal:4af993363f50f4af98923cb6
main,evolutionary,STRATIFIED_ADMISSION,epoch-candidate:9e56efad254e9e3e9eee985e,57,exact-signal:23fe658890f6e995c80779fc
main,evolutionary,STRATIFIED_ADMISSION,epoch-candidate:240fa6b8530d177c331ef553,58,exact-signal:d6c63cbc5d880db253f428b3
main,evolutionary,STRATIFIED_ADMISSION,epoch-candidate:120fa1061b25c93ff5940b70,59,exact-signal:5eb3af049cc112df51a734f7
main,evolutionary,STRATIFIED_ADMISSION,epoch-candidate:02c2e7caef38ee89b3b98fc1,60,exact-signal:b5d445d9b7e764f4362d1960
main,evolutionary,STRATIFIED_ADMISSION,epoch-candidate:5a078fd19b4aee2475f9eace,61,exact-signal:562d6346c6559fcab640dd8b
main,evolutionary,STRATIFIED_ADMISSION,epoch-candidate:df4d376f464571d6d5b26ba3,62,exact-signal:0ecd9b3ea08ebb571be7e017
main,evolutionary,STRATIFIED_ADMISSION,epoch-candidate:5716f103a4654c7a8e3d0ee2,63,exact-signal:cdcaddf394709a2fd9f4fd42
main,evolutionary,STRATIFIED_ADMISSION,epoch-candidate:a45a18f132c4b584850a9674,64,exact-signal:9205e8817082eb7b7f653a86
main,evolutionary,STRATIFIED_ADMISSION,epoch-candidate:c79630f809952b97159bb780,65,exact-signal:f38249f64a2a084cdf8bd19e
main,evolutionary,STRATIFIED_ADMISSION,epoch-candidate:0807503d9f1264b38c8b70ab,66,exact-signal:16095a3c9fe64e8d7e6d0d74
main,evolutionary,STRATIFIED_ADMISSION,epoch-candidate:91752afa138c12147053bff6,67,exact-signal:ef747091be6e87e26a9a327e
main,evolutionary,STRATIFIED_ADMISSION,epoch-candidate:14af5fc06e433a20b90eef04,68,exact-signal:cda371eb45adbf6a845e8733
main,evolutionary,STRATIFIED_ADMISSION,epoch-candidate:bc44c25398ae07826ff6c448,69,exact-signal:cf40509faae64a6af34e9f7a
main,evolutionary,STRATIFIED_ADMISSION,epoch-candidate:7c5daa2260b4d7446bc265f9,70,exact-signal:0463e06660bab066f0359141
main,evolutionary,STRATIFIED_ADMISSION,epoch-candidate:e633180bbb08f2b84e7e3903,71,exact-signal:3f3f02bd92556f156e4499e9
main,evolutionary,STRATIFIED_ADMISSION,epoch-candidate:a19427d76c309cfceaffb001,72,exact-signal:c61cba6abc9ab4053b036c05
main,evolutionary,STRATIFIED_ADMISSION,epoch-candidate:e0e71963a17c6cb39ba05e39,73,exact-signal:537d698facb8ae155f856da8
main,evolutionary,STRATIFIED_ADMISSION,epoch-candidate:3ddca567470982b254020d03,74,exact-signal:c2ac9f3c57ecab60d68fc6ae
main,evolutionary,STRATIFIED_ADMISSION,epoch-candidate:d80eef9220ee0469270163b6,75,exact-signal:4f8ef0dff4435687195c3632
main,evolutionary,STRATIFIED_ADMISSION,epoch-candidate:4bcfc7ea1c54942cebbc1dfd,76,exact-signal:74b3f15be0972d731e9399f5
main,evolutionary,STRATIFIED_ADMISSION,epoch-candidate:e9cfef8f47d77f8e0702dc01,77,exact-signal:050cce81cb20572800519de1
main,evolutionary,STRATIFIED_ADMISSION,epoch-candidate:41b6588a3d43d3e255b662f1,78,exact-signal:2e6b8c149cc05ad3b2bc74eb
main,evolutionary,STRATIFIED_ADMISSION,epoch-candidate:d6543dc139d9c99c7b1cdd28,79,exact-signal:c9d5237998faa4cd4492bcfa
main,evolutionary,STRATIFIED_ADMISSION,epoch-candidate:66740ed07f9ee6d82ed65110,80,exact-signal:28ed8711af5d603fafa99c93
main,evolutionary,STRATIFIED_ADMISSION,epoch-candidate:2f7ae5f520391f965deb4c1c,81,exact-signal:4ad38b3abeff6eaaa73a8a30
main,evolutionary,STRATIFIED_ADMISSION,epoch-candidate:fd618d271e142abde6c2e5af,82,exact-signal:9c218ad25eb696735bf55293
main,evolutionary,STRATIFIED_ADMISSION,epoch-candidate:0c95d1c770b589876945a1db,83,exact-signal:0967e15f83330d59969a28c1
main,evolutionary,STRATIFIED_ADMISSION,epoch-candidate:f696246865364dca32defbfc,84,exact-signal:215ea04d8e2a8efd127d6e69
main,evolutionary,STRATIFIED_ADMISSION,epoch-candidate:b46f4a508aa5cca42db4bcec,85,exact-signal:bd162e98a1ed6d8448e10877
main,evolutionary,STRATIFIED_ADMISSION,epoch-candidate:fa7727b2c35f9785205073b6,86,exact-signal:e81a68880f5b5406e0428970
main,evolutionary,STRATIFIED_ADMISSION,epoch-candidate:dbb922471cdce8ceff75d033,87,exact-signal:a6fc72d0444d04fbfb78684e
main,evolutionary,STRATIFIED_ADMISSION,epoch-candidate:07e66d66179c329210b66db3,88,exact-signal:8414d03ff89d824dd1bb8340
main,evolutionary,STRATIFIED_ADMISSION,epoch-candidate:6cdcf35d1b20caa1943e6e1a,89,exact-signal:bf8ee97efd1bfe78819acf8e
main,evolutionary,STRATIFIED_ADMISSION,epoch-candidate:d0258a26884ad7b582a7a21b,90,exact-signal:a8f36d983d8c9e3abe606d01
main,evolutionary,STRATIFIED_ADMISSION,epoch-candidate:bd184f6076aeefb74badf6f7,91,exact-signal:6f9a40a39998036151492bd0
main,evolutionary,STRATIFIED_ADMISSION,epoch-candidate:d0e8924b4fc2adbb58eaeeba,92,exact-signal:2ab2f6c362dba472f30a7190
main,evolutionary,STRATIFIED_ADMISSION,epoch-candidate:346123077597d5f23eebd0d9,93,exact-signal:49278b0aab518af9b7c2b54b
main,evolutionary,STRATIFIED_ADMISSION,epoch-candidate:12ffd800046cef5d27e99c83,94,exact-signal:61d9d28b4c4a83f2ad3915b7
main,evolutionary,STRATIFIED_ADMISSION,epoch-candidate:fb5ef7a1c8effd91715efc83,95,exact-signal:761fd5d5a7f7ecf348f4d4c9
main,evolutionary,STRATIFIED_ADMISSION,epoch-candidate:9ec22c873cf45e210dd1abb4,96,exact-signal:6b67cea37b0a7153e10066a2
main,evolutionary,STRATIFIED_ADMISSION,epoch-candidate:47c7bca0feba9d00fb9b3c00,97,exact-signal:c2cda7475d34544ece2c9814
main,evolutionary,STRATIFIED_ADMISSION,epoch-candidate:31f88f9b4bb79f340e589bfd,98,exact-signal:2a9c9571ce1b13399ee7841d
main,evolutionary,STRATIFIED_ADMISSION,epoch-candidate:358ee6e455e9b04e28fd42d8,99,exact-signal:067d5d6b0e15ca43945412a2
main,evolutionary,STRATIFIED_ADMISSION,epoch-candidate:1e46952c98bdc8415949240d,100,exact-signal:b3288c9ce253814b96cea594
main,evolutionary,STRATIFIED_ADMISSION,epoch-candidate:89bf94ad3aa7767f01a9f0f3,101,exact-signal:b40ad3837a61e232346393ab
main,evolutionary,STRATIFIED_ADMISSION,epoch-candidate:72b69f2a79ad1964a72af820,102,exact-signal:8e1da43f8d351a76503e09f8
main,evolutionary,STRATIFIED_ADMISSION,epoch-candidate:983a90273bd936f157096bd8,103,exact-signal:d08133ffa859f26e183eee1c
main,evolutionary,STRATIFIED_ADMISSION,epoch-candidate:7442e3b65956d18f110e38f5,104,exact-signal:af0e611490fcfc0837c30a62
main,surrogate,STRATIFIED_ADMISSION,epoch-candidate:53fffb22b997c4d894cf2d0c,0,exact-signal:999320c262af02084fecfde5
main,surrogate,STRATIFIED_ADMISSION,epoch-candidate:f19e26f540cb25c07af0518b,1,exact-signal:2047faa473070c9d557734bb
main,surrogate,STRATIFIED_ADMISSION,epoch-candidate:488d0bcfd036ed1eff9b9f71,2,exact-signal:6a115b85fab5b3c9949cf05b
main,surrogate,STRATIFIED_ADMISSION,epoch-candidate:5bd4d46c643e86d07b900f9b,3,exact-signal:8acb8afbec3cddc18caae5bd
main,surrogate,STRATIFIED_ADMISSION,epoch-candidate:f2dab5173ce199f05fafa935,4,exact-signal:fdf22d47a0f98103912e6b83
main,surrogate,STRATIFIED_ADMISSION,epoch-candidate:ecc48214fe1d732a0c3d9e9b,5,exact-signal:05fcaa70b712730730bec05f
main,surrogate,STRATIFIED_ADMISSION,epoch-candidate:c5427ce47e0b6ece98865adc,6,exact-signal:28eaed43a43c537761648774
main,surrogate,STRATIFIED_ADMISSION,epoch-candidate:696e9528a5155e36c23bb0d4,7,exact-signal:d402232033a3f071b6ee91a2
main,surrogate,STRATIFIED_ADMISSION,epoch-candidate:cce4fcfb9cec3bc0452a25b5,8,exact-signal:03d8191122d386cbd5651620
main,surrogate,STRATIFIED_ADMISSION,epoch-candidate:8a8f73a93e5c5ce86b57840c,9,exact-signal:787350465c9c19003a34bac1
main,surrogate,STRATIFIED_ADMISSION,epoch-candidate:65cb4304818816697d22ef07,10,exact-signal:d2854b70c0834af798782e90
main,surrogate,STRATIFIED_ADMISSION,epoch-candidate:57207915d26f4a6f3f58671e,11,exact-signal:1d055b5843a46b49a911b9bb
main,surrogate,STRATIFIED_ADMISSION,epoch-candidate:d0f5df5a488a4fa9301e6d9d,12,exact-signal:1da3949c03427c667a2b0623
main,surrogate,STRATIFIED_ADMISSION,epoch-candidate:fe6b8f9c93996da1d95bca55,13,exact-signal:d234d837a930660d72919140
main,surrogate,STRATIFIED_ADMISSION,epoch-candidate:867eedf5892a5961166b825e,14,exact-signal:5daad32101eb17f25cb2a7de
main,surrogate,STRATIFIED_ADMISSION,epoch-candidate:23c890cb457fac431deed797,15,exact-signal:e71bce66ef470503b9a4a3f0
main,surrogate,STRATIFIED_ADMISSION,epoch-candidate:45c27ae3305f7affab36387e,16,exact-signal:f51fcc912f915448fd5e5d2f
main,surrogate,STRATIFIED_ADMISSION,epoch-candidate:203468d021bce1ee61942d40,17,exact-signal:80992583ff07f09a6e798fc1
main,surrogate,STRATIFIED_ADMISSION,epoch-candidate:f20805d339cba10331479343,18,exact-signal:3552a723b9552277edac6dc2
main,surrogate,STRATIFIED_ADMISSION,epoch-candidate:1d33fbefefa1307ce8835463,19,exact-signal:446b95628bad72bc0751b237
main,surrogate,STRATIFIED_ADMISSION,epoch-candidate:28cfdb482bf369f13a4b4f37,20,exact-signal:8962de491065335b4ad723b6
main,surrogate,STRATIFIED_ADMISSION,epoch-candidate:cc3a086e604e1de62a7e7f6f,21,exact-signal:5c094d92c6838d8743c84c24
main,surrogate,STRATIFIED_ADMISSION,epoch-candidate:306e98f6cd2136e337bf9163,22,exact-signal:1c6c3ff73c252e17deb61101
main,surrogate,STRATIFIED_ADMISSION,epoch-candidate:e1695b2d2d26fc0eb40bfe75,23,exact-signal:802e0127f9fb6db1fb463da9
main,surrogate,STRATIFIED_ADMISSION,epoch-candidate:4cf510fdd664a73586877290,24,exact-signal:ab8b5e121a66968dec942ed1
main,surrogate,STRATIFIED_ADMISSION,epoch-candidate:5105f6bea4f946dbda01ad4b,25,exact-signal:e77ce224d9a722f18e3ba537
main,surrogate,STRATIFIED_ADMISSION,epoch-candidate:492ae117fa3f6d894acc08cf,26,exact-signal:6d1a4ea59770f037c2b30acd
main,surrogate,STRATIFIED_ADMISSION,epoch-candidate:d18aad95927dd3e8023a6fef,27,exact-signal:87c33c45e9f662d6db706e89
main,surrogate,STRATIFIED_ADMISSION,epoch-candidate:ab53670642e56f5bc178f56d,28,exact-signal:583a67ad0c3f28015026655f
main,surrogate,STRATIFIED_ADMISSION,epoch-candidate:2c4eab06e3130faaba7a3f70,29,exact-signal:8660b812d324e5e2f5f0550a
main,surrogate,STRATIFIED_ADMISSION,epoch-candidate:1305d5c463bd6e331054b5e3,30,exact-signal:b61fb2845731887ad9a7b729
main,surrogate,STRATIFIED_ADMISSION,epoch-candidate:35e8d0feb3d1755f9ad61cd9,31,exact-signal:b604579e10c0520c3cf50e2e
main,surrogate,STRATIFIED_ADMISSION,epoch-candidate:7e22e6a9beb4e29cc1768a32,32,exact-signal:aa189fc296cfb18190ac43c3
main,surrogate,STRATIFIED_ADMISSION,epoch-candidate:1f3c2d309481d910eacf37a2,33,exact-signal:29d9d201b9869d9129137b66
main,surrogate,STRATIFIED_ADMISSION,epoch-candidate:c9dd8f141f5fed86ecd60839,34,exact-signal:41aec720c69cee420d3ed1b0
main,surrogate,STRATIFIED_ADMISSION,epoch-candidate:ce7aae6c4c1048733da595aa,35,exact-signal:bd155eceb9c796d34c0c8618
main,surrogate,STRATIFIED_ADMISSION,epoch-candidate:b4901716def305f1118f855a,36,exact-signal:5cb1ebb05dee54360f240d95
main,surrogate,STRATIFIED_ADMISSION,epoch-candidate:2e52dc54f3b854fc15e296f4,37,exact-signal:e039c8685d29e67db50af1a0
main,surrogate,STRATIFIED_ADMISSION,epoch-candidate:495d514d549665732d63dc7a,38,exact-signal:03e0b33cc168c6ce2a3e92e4
main,surrogate,STRATIFIED_ADMISSION,epoch-candidate:693578a845d5e49b847e0585,39,exact-signal:c6c2a9c1bd09315981d1cb27
main,surrogate,STRATIFIED_ADMISSION,epoch-candidate:1fcce6b1b5539932cfd93ef8,40,exact-signal:d828ca4bbdea394432fa3016
main,surrogate,STRATIFIED_ADMISSION,epoch-candidate:fcb86e2b8b8832e684d5d91f,41,exact-signal:34e8ed42df730b487ba1219d
main,surrogate,STRATIFIED_ADMISSION,epoch-candidate:cbb34ce274a2d250267149e9,42,exact-signal:6eb74def19baf020b8a106b8
main,surrogate,STRATIFIED_ADMISSION,epoch-candidate:d3a1f5b3526b16ca1727d741,43,exact-signal:6330ca000cb79642d3d71eb6
main,surrogate,STRATIFIED_ADMISSION,epoch-candidate:6b575ff69990ccf24851e3ef,44,exact-signal:f8e542085b1529cad60c46e0
main,surrogate,STRATIFIED_ADMISSION,epoch-candidate:f58aae13799c209d4ca0b81f,45,exact-signal:751dfe5a98359996c8414544
main,surrogate,STRATIFIED_ADMISSION,epoch-candidate:35c168fe67efd4f298d34802,46,exact-signal:7c634410fa3eac0efdb2b3e3
main,surrogate,STRATIFIED_ADMISSION,epoch-candidate:0d099a601e1a196a7a915a81,47,exact-signal:5229766bd7d25d2225aabf52
main,surrogate,STRATIFIED_ADMISSION,epoch-candidate:8c004f0b1fc3be2093068edc,48,exact-signal:0d1f9e4b9ec758223650c232
main,surrogate,STRATIFIED_ADMISSION,epoch-candidate:bd1872b7e0174d2ba54c0dad,49,exact-signal:98e1316fefaa6b158b687409
main,surrogate,STRATIFIED_ADMISSION,epoch-candidate:744ce6bcfb4f78e720c80440,50,exact-signal:d0e9a0040837b57300bc8752
main,surrogate,STRATIFIED_ADMISSION,epoch-candidate:e018cff27962dc3ee5db6997,51,exact-signal:49984d1d86badc8367c40bb2
main,surrogate,STRATIFIED_ADMISSION,epoch-candidate:cb6ab428a9ffab560acab8ac,52,exact-signal:36107f98ef10397899d4aa27
main,surrogate,STRATIFIED_ADMISSION,epoch-candidate:ea150559c8067dbd8fd313e2,53,exact-signal:33139e1909168b87f691c985
main,surrogate,STRATIFIED_ADMISSION,epoch-candidate:c57d0ff44fe60f55dba81b39,54,exact-signal:da3013a7e733be8a3a739d20
main,surrogate,STRATIFIED_ADMISSION,epoch-candidate:4ee8e330d5e11506fe74bde6,55,exact-signal:30aeb64960426fb3d5a24ca4
main,surrogate,STRATIFIED_ADMISSION,epoch-candidate:86f2240c1cb8815bab76816c,56,exact-signal:5f4197c55d370eeba5ce3654
main,surrogate,STRATIFIED_ADMISSION,epoch-candidate:4d8fe1cbe0d3b73b89eeb4f3,57,exact-signal:492f673f39f83aad451ac4c3
main,surrogate,STRATIFIED_ADMISSION,epoch-candidate:5c2ac1a1b51be43b2d8d558f,58,exact-signal:9cb741ff9531222ae464b100
main,surrogate,STRATIFIED_ADMISSION,epoch-candidate:1afb1cee33956ae1b911445d,59,exact-signal:2aa3e2037106161d5b6dc8bb
main,surrogate,STRATIFIED_ADMISSION,epoch-candidate:0c0a84e894678ff3d3503824,60,exact-signal:30017e892800c51234a3fc00
main,surrogate,STRATIFIED_ADMISSION,epoch-candidate:580e46cbe9094fc9a46b4abd,61,exact-signal:66c9c798a7a529edf64d5ce4
main,surrogate,STRATIFIED_ADMISSION,epoch-candidate:f1e9c4985ad014de3aff0cca,62,exact-signal:a1723e8424704c74e75612d5
main,surrogate,STRATIFIED_ADMISSION,epoch-candidate:ee92743f39f434f9069bd72b,63,exact-signal:11778a3c78a8be2526ff2012
main,surrogate,STRATIFIED_ADMISSION,epoch-candidate:b3aa9ce1bcadcd309c884cd9,64,exact-signal:171267ac63ed1aa01a892738
main,surrogate,STRATIFIED_ADMISSION,epoch-candidate:505686972c75ae70dcee2a97,65,exact-signal:aebd012b26d1e363a7776617
main,surrogate,STRATIFIED_ADMISSION,epoch-candidate:04ea9b9d552dbb7ee33d88c7,66,exact-signal:5ada8dfae455785c17c5a918
main,surrogate,STRATIFIED_ADMISSION,epoch-candidate:768a4c631457129fb4350731,67,exact-signal:8044f699787f6badfb9bc0cc
main,surrogate,STRATIFIED_ADMISSION,epoch-candidate:6bfd006cd3a45c28de147f4a,68,exact-signal:26734807a2f27e0c10739370
main,surrogate,STRATIFIED_ADMISSION,epoch-candidate:84af915a49871d183f12155b,69,exact-signal:95109fa2a207705f0a06d2ce
main,surrogate,STRATIFIED_ADMISSION,epoch-candidate:1f5ff62661888b8ac63fd3c1,70,exact-signal:6a97b08e5cebfe63872d9c98
main,surrogate,STRATIFIED_ADMISSION,epoch-candidate:b4f7443de476852ba69aeb44,71,exact-signal:b50b346fc860f6711732572a
main,surrogate,STRATIFIED_ADMISSION,epoch-candidate:20b1b8925ef347cf884310d0,72,exact-signal:3a85b16fcec27df90271b3e6
main,surrogate,STRATIFIED_ADMISSION,epoch-candidate:23f7e21a4328c9ed3b52ca96,73,exact-signal:a5ef7e663e9deb57add06342
main,surrogate,STRATIFIED_ADMISSION,epoch-candidate:f1d83b77b469d8551b7ba710,74,exact-signal:02a3dff5da8f516ea4948559
main,surrogate,STRATIFIED_ADMISSION,epoch-candidate:54d6a39dd30c23ba56184dbe,75,exact-signal:0ab5fc9ff86eb3c613609f3e
main,surrogate,STRATIFIED_ADMISSION,epoch-candidate:77c9c4874fd3a1e57d8aab80,76,exact-signal:eb70db7e81edfc2719e8b8a6
main,surrogate,STRATIFIED_ADMISSION,epoch-candidate:f058d98f253f3f702fc3d23d,77,exact-signal:db893b97e8c1bf9e9019bcc4
main,surrogate,STRATIFIED_ADMISSION,epoch-candidate:70302eb56331a4a01e4cf683,78,exact-signal:e2b207271d34f21002eb9d2c
main,surrogate,STRATIFIED_ADMISSION,epoch-candidate:eeceb4a09cdfdc5d225fee08,79,exact-signal:6b27d3580d127c9b86d55ab6
main,surrogate,STRATIFIED_ADMISSION,epoch-candidate:912a6c32f330ab342e297035,80,exact-signal:9831a8de7cfb0d55f295818c
main,surrogate,STRATIFIED_ADMISSION,epoch-candidate:aef2c84fbaec41a76506c590,81,exact-signal:652f0d11be9d75b2d2dbac5b
main,surrogate,STRATIFIED_ADMISSION,epoch-candidate:6b6435a5ff93ffd956511ca1,82,exact-signal:a3cf7b71a296b26a15dd1013
main,surrogate,STRATIFIED_ADMISSION,epoch-candidate:15e1997c5093998095993502,83,exact-signal:4c68f11fd603b6a22cea4574
main,surrogate,STRATIFIED_ADMISSION,epoch-candidate:7d36a7edfcba491d51c1e074,84,exact-signal:987b995fd981492af77058ce
main,surrogate,STRATIFIED_ADMISSION,epoch-candidate:4e0271af58f8c0ffecffc129,85,exact-signal:63c4a7e97930083fd1b4587f
main,surrogate,STRATIFIED_ADMISSION,epoch-candidate:f5db8fa7fe377e568d092206,86,exact-signal:9bc9a8731b7ccc5807815ff3
main,surrogate,STRATIFIED_ADMISSION,epoch-candidate:fd67116b3b9d9ccb6b7b5643,87,exact-signal:6562f1994e49aa2c90dae5a5
main,surrogate,STRATIFIED_ADMISSION,epoch-candidate:33a9b9b73c3bbb9dcc4ae6c4,88,exact-signal:d5f32368d0a3a402d8728564
main,surrogate,STRATIFIED_ADMISSION,epoch-candidate:00ae139fe276a6cb527fd27a,89,exact-signal:525cb3e0a535afd08d98b5ec
main,surrogate,STRATIFIED_ADMISSION,epoch-candidate:ac993f5c77ab77d4e79444d5,90,exact-signal:67dd536ec5deacfe3b09e3cb
main,surrogate,STRATIFIED_ADMISSION,epoch-candidate:06d5594a4bf9dd780f991f18,91,exact-signal:537e05ee14ed2b91ca926a48
main,surrogate,STRATIFIED_ADMISSION,epoch-candidate:45f671aca84ca1408f0adee7,92,exact-signal:1fa5854ffa39bef23149ddc9
main,surrogate,STRATIFIED_ADMISSION,epoch-candidate:c7dc91fe91de4af8bdca0662,93,exact-signal:f084eacd03d182ef09f14352
main,surrogate,STRATIFIED_ADMISSION,epoch-candidate:dd73ab6f6d9c237060eaba2e,94,exact-signal:cc5b1e5773edf8f9c91b1acb
main,surrogate,STRATIFIED_ADMISSION,epoch-candidate:be9e5f5165fdc8d4457cc62e,95,exact-signal:ebe811699957cf9448227adf
main,surrogate,STRATIFIED_ADMISSION,epoch-candidate:9850e982f8ae3a1a9a889cf0,96,exact-signal:16793d3d5a881e829c7d8865
main,surrogate,STRATIFIED_ADMISSION,epoch-candidate:a75ad1f4f87072327b4047ff,97,exact-signal:bfcf75d4a447a4eb899b957b
main,surrogate,STRATIFIED_ADMISSION,epoch-candidate:349cceae1bfaf1bf44991c2e,98,exact-signal:81f384669efe56ca89fc5d88
main,surrogate,STRATIFIED_ADMISSION,epoch-candidate:379932b63b1a280ef0b99fc1,99,exact-signal:f0f10c74c6eeb11bf276a885
main,surrogate,STRATIFIED_ADMISSION,epoch-candidate:1f52b9159c5c89ee7ae0ae87,100,exact-signal:20bbe4661e66bb3b1344d5fb
main,surrogate,STRATIFIED_ADMISSION,epoch-candidate:08522f9a50554934c4c56d59,101,exact-signal:03cde114e81109089111828d
main,surrogate,STRATIFIED_ADMISSION,epoch-candidate:8951e8c940f804519f81466e,102,exact-signal:800c286dd5906d038ae20ff2
main,surrogate,STRATIFIED_ADMISSION,epoch-candidate:9c88f8edc0f191af05d77b0c,103,exact-signal:e0ab8eff99faeb9e475f9d0c
main,surrogate,STRATIFIED_ADMISSION,epoch-candidate:a7ca5f1e97f87573bd0438e5,104,exact-signal:6edc1f6b048bed1fa7e3477d
main,surrogate,STRATIFIED_ADMISSION,epoch-candidate:e261dee9a45f482e1eb2e548,105,exact-signal:9796b7df06aa73bfc174234e
main,surrogate,STRATIFIED_ADMISSION,epoch-candidate:4e69f0ab786a141e47c74b52,106,exact-signal:03214119202b43c36b952843
main,surrogate,STRATIFIED_ADMISSION,epoch-candidate:97ce97b16c86768280ae8121,107,exact-signal:d061de89233b175527143f19
main,surrogate,STRATIFIED_ADMISSION,epoch-candidate:c73fcb106f057654d973a07b,108,exact-signal:12f76c33f742f38c12ccab4b
main,surrogate,STRATIFIED_ADMISSION,epoch-candidate:c133f4f782442aab12e3852f,109,exact-signal:b032f82a68aea5cf2a76142e
main,surrogate,STRATIFIED_ADMISSION,epoch-candidate:742aba232f6519950f5da311,110,exact-signal:8b9b24cc7edfaf6e1f2fc429
main,surrogate,STRATIFIED_ADMISSION,epoch-candidate:99726276fbea0a20b1c15d79,111,exact-signal:76233af0c4fdd99b34e00f48
main,surrogate,STRATIFIED_ADMISSION,epoch-candidate:fcf49dc3e876d75f398b7888,112,exact-signal:2129ef8f7b39ae08358fccf8
main,surrogate,STRATIFIED_ADMISSION,epoch-candidate:e20e78e315d67c0252a159e8,113,exact-signal:8ca2ae9ad4d5ba2194eda0a5
main,surrogate,STRATIFIED_ADMISSION,epoch-candidate:cd3c793c8a2540a7747adbad,114,exact-signal:877d3a887bb42a1766b7253a
main,surrogate,STRATIFIED_ADMISSION,epoch-candidate:b18713ade9c4149e79d46b42,115,exact-signal:993a8cec8c179591b0341bbf
main,surrogate,STRATIFIED_ADMISSION,epoch-candidate:470d1ba1db88cdd1d388b6eb,116,exact-signal:8c971217017217af7459b6fa
main,surrogate,STRATIFIED_ADMISSION,epoch-candidate:5fbd744279254bf704a05553,117,exact-signal:5d93353dc4e875082f063991
main,surrogate,STRATIFIED_ADMISSION,epoch-candidate:35b32538141ae3eda57c4866,118,exact-signal:bdbbfc08abc66be06aaaac65
main,surrogate,STRATIFIED_ADMISSION,epoch-candidate:c141186766dc5fb9e9239ced,119,exact-signal:b6f322d040a7b93cd12a3ca1
main,llm_proposal_repair,STRATIFIED_ADMISSION,epoch-candidate:e4f789ac59aaa1db4e4124e6,0,exact-signal:3c0770a3e7ec750451285673
main,llm_proposal_repair,STRATIFIED_ADMISSION,epoch-candidate:9f7d83c107023e2f9b03b432,1,exact-signal:7c7ebf6b841469d77d0b611c
main,llm_proposal_repair,STRATIFIED_ADMISSION,epoch-candidate:15098a35e4b19adc0da4336a,2,exact-signal:7ab1af44f41d1cd09f538acd
main,llm_proposal_repair,STRATIFIED_ADMISSION,epoch-candidate:ffc10cadd48a5ee349605cde,3,exact-signal:5a45f46ac2573afcf33efe8a
main,llm_proposal_repair,STRATIFIED_ADMISSION,epoch-candidate:d3e53d016128638108d60ed6,4,exact-signal:407f60f7a3c0da948ebaf3fb
main,llm_proposal_repair,STRATIFIED_ADMISSION,epoch-candidate:546c6f5173de5b5bf0306432,5,exact-signal:e67901949d67bb31ee6fcb0b
main,llm_proposal_repair,STRATIFIED_ADMISSION,epoch-candidate:250189ec80c798bec11ece43,6,exact-signal:1a138e18d48bd704b5f0efb5
main,llm_proposal_repair,STRATIFIED_ADMISSION,epoch-candidate:4b7959faa46cd5224c082290,7,exact-signal:c9612e4d616a3e95ef2d9cbb
main,orthogonal_exile,STRATIFIED_ADMISSION,epoch-candidate:6cbb00036551444c88a21703,0,exact-signal:721a2d137387eee4cb9dc94b
main,orthogonal_exile,STRATIFIED_ADMISSION,epoch-candidate:c8c5561f896b6a437e026444,1,exact-signal:3d1415f743ee04c1771c11bb
main,orthogonal_exile,STRATIFIED_ADMISSION,epoch-candidate:b7aedc323aab910b1cbf77c0,2,exact-signal:3fdad29c5a885e36b7d670e5
