level,primary_field,secondary_field,primary_semantic,secondary_semantic,primary_route,secondary_route,primary_transform,secondary_transform,motif,expression,semantic_pair,generation_priority,candidate_role,modifier_guard_required,skeleton_key,production_key,blueprint_id,company_shard,source_blueprint_id,source_expression,repair_rule,dense_funding_fields_required,raw_funding_rate_present
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,zmean_1h,zmean_1h,safe_div_abs,"SafeDiv(ZScore(Mean(mark_index_basis_bps,1)),Abs(ZScore(Mean(premium_close_bps,1))))",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_af8c1327eb17d836,prod_19fb7933aab0c63d,a7ff24r_ecdb104e2087e0e0,shard_00,,,,,
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,level,zmean_12h,safe_div_abs,"SafeDiv(mark_index_basis_bps,Abs(ZScore(Mean(premium_close_bps,12))))",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_c80f62c274b367a9,prod_a2a821b38144a644,a7ff24r_145e2d58adad4f4a,shard_00,,,,,
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,level,zmean_2h,safe_div_abs,"SafeDiv(mark_index_basis_bps,Abs(ZScore(Mean(premium_close_bps,2))))",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_c80f62c274b367a9,prod_ae486150fa0ea9be,a7ff24r_1de5ef954b835313,shard_00,,,,,
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,level,zmean_4h,safe_div_abs,"SafeDiv(mark_index_basis_bps,Abs(ZScore(Mean(premium_close_bps,4))))",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_c80f62c274b367a9,prod_73f874da0dc71d52,a7ff24r_1e349d20bff26d23,shard_00,,,,,
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,level,zmean_8h,safe_div_abs,"SafeDiv(mark_index_basis_bps,Abs(ZScore(Mean(premium_close_bps,8))))",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_c80f62c274b367a9,prod_ee519c7785ec23fb,a7ff24r_36473bbc00718694,shard_00,,,,,
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,level,zmean_1h,safe_div_abs,"SafeDiv(mark_index_basis_bps,Abs(ZScore(Mean(premium_close_bps,1))))",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_c80f62c274b367a9,prod_1ebb51e11a286363,a7ff24r_dc15bfc646b01df6,shard_00,,,,,
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,level,level,safe_div_abs,"SafeDiv(mark_index_basis_bps,Abs(premium_close_bps))",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_d9d4f69744bac825,prod_84ba55df76fc8db8,a7ff24r_af6ca2586fd0057a,shard_00,,,,,
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,zmean_4h,level,smooth_mul,"Mean(Mul(ZScore(Mean(mark_index_basis_bps,4)),premium_close_bps),4)",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_1717bdff259036b1,prod_426012b845b7af63,a7ff24r_3cd94de6abd0fd81,shard_00,,,,,
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,zmean_8h,level,smooth_mul,"Mean(Mul(ZScore(Mean(mark_index_basis_bps,8)),premium_close_bps),4)",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_1717bdff259036b1,prod_02a29f866509eed6,a7ff24r_638f8f65366d4542,shard_00,,,,,
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,zmean_12h,level,smooth_mul,"Mean(Mul(ZScore(Mean(mark_index_basis_bps,12)),premium_close_bps),4)",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_1717bdff259036b1,prod_783006f6855a34c5,a7ff24r_abeaf816544f040c,shard_00,,,,,
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,zmean_2h,level,smooth_mul,"Mean(Mul(ZScore(Mean(mark_index_basis_bps,2)),premium_close_bps),4)",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_1717bdff259036b1,prod_b2d83520e17d449f,a7ff24r_b5d6162f6a55c2b6,shard_00,,,,,
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,zmean_1h,level,smooth_mul,"Mean(Mul(ZScore(Mean(mark_index_basis_bps,1)),premium_close_bps),4)",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_1717bdff259036b1,prod_5dc4728fa61ca2ce,a7ff24r_e4031e97a6677264,shard_00,,,,,
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,zmean_8h,zmean_4h,smooth_mul,"Mean(Mul(ZScore(Mean(mark_index_basis_bps,8)),ZScore(Mean(premium_close_bps,4))),4)",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_23144da521f368b4,prod_e2e05a3212a0d773,a7ff24r_075c431ac92c6925,shard_00,,,,,
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,zmean_2h,zmean_8h,smooth_mul,"Mean(Mul(ZScore(Mean(mark_index_basis_bps,2)),ZScore(Mean(premium_close_bps,8))),4)",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_23144da521f368b4,prod_29ff5f2122a263f4,a7ff24r_1897e3e44a9baba5,shard_00,,,,,
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,zmean_1h,zmean_4h,smooth_mul,"Mean(Mul(ZScore(Mean(mark_index_basis_bps,1)),ZScore(Mean(premium_close_bps,4))),4)",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_23144da521f368b4,prod_bdcc689423a102ad,a7ff24r_2ee980835b8e5dbc,shard_00,,,,,
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,zmean_4h,zmean_1h,smooth_mul,"Mean(Mul(ZScore(Mean(mark_index_basis_bps,4)),ZScore(Mean(premium_close_bps,1))),4)",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_23144da521f368b4,prod_6256c75e17c46db7,a7ff24r_3bdfc9263fc93a4a,shard_00,,,,,
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,zmean_12h,zmean_8h,smooth_mul,"Mean(Mul(ZScore(Mean(mark_index_basis_bps,12)),ZScore(Mean(premium_close_bps,8))),4)",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_23144da521f368b4,prod_c589d00a5bb69cb1,a7ff24r_4001c33061a32423,shard_00,,,,,
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,zmean_2h,zmean_2h,smooth_mul,"Mean(Mul(ZScore(Mean(mark_index_basis_bps,2)),ZScore(Mean(premium_close_bps,2))),4)",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_23144da521f368b4,prod_ce409eb321fb182d,a7ff24r_4424f947f26236fa,shard_00,,,,,
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,zmean_1h,zmean_1h,smooth_mul,"Mean(Mul(ZScore(Mean(mark_index_basis_bps,1)),ZScore(Mean(premium_close_bps,1))),4)",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_23144da521f368b4,prod_707fce34b4822c82,a7ff24r_4eb2bc98fccff0e2,shard_00,,,,,
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,zmean_12h,zmean_4h,smooth_mul,"Mean(Mul(ZScore(Mean(mark_index_basis_bps,12)),ZScore(Mean(premium_close_bps,4))),4)",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_23144da521f368b4,prod_4485dbe77fbe246e,a7ff24r_55a7c96e4d9f4319,shard_00,,,,,
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,zmean_2h,zmean_12h,smooth_mul,"Mean(Mul(ZScore(Mean(mark_index_basis_bps,2)),ZScore(Mean(premium_close_bps,12))),4)",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_23144da521f368b4,prod_afc17cae2a2765dc,a7ff24r_5b58fe7cd82ea63d,shard_00,,,,,
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,zmean_8h,zmean_8h,smooth_mul,"Mean(Mul(ZScore(Mean(mark_index_basis_bps,8)),ZScore(Mean(premium_close_bps,8))),4)",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_23144da521f368b4,prod_06dc5dd2c5fa239e,a7ff24r_6a01aef9cb45a9ba,shard_00,,,,,
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,zmean_8h,zmean_12h,smooth_mul,"Mean(Mul(ZScore(Mean(mark_index_basis_bps,8)),ZScore(Mean(premium_close_bps,12))),4)",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_23144da521f368b4,prod_68a9e971f454b5cf,a7ff24r_6a0cf4f53ce51f23,shard_00,,,,,
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,zmean_1h,zmean_2h,smooth_mul,"Mean(Mul(ZScore(Mean(mark_index_basis_bps,1)),ZScore(Mean(premium_close_bps,2))),4)",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_23144da521f368b4,prod_c9cf6142d007cdbc,a7ff24r_6f846f6b2a57e525,shard_00,,,,,
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,zmean_2h,zmean_4h,smooth_mul,"Mean(Mul(ZScore(Mean(mark_index_basis_bps,2)),ZScore(Mean(premium_close_bps,4))),4)",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_23144da521f368b4,prod_8aed5b31d367fae1,a7ff24r_6fbf0ad9c82f89c8,shard_00,,,,,
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,zmean_4h,zmean_2h,smooth_mul,"Mean(Mul(ZScore(Mean(mark_index_basis_bps,4)),ZScore(Mean(premium_close_bps,2))),4)",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_23144da521f368b4,prod_00d708e065ed2827,a7ff24r_77e6866a49bf439c,shard_00,,,,,
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,zmean_4h,zmean_12h,smooth_mul,"Mean(Mul(ZScore(Mean(mark_index_basis_bps,4)),ZScore(Mean(premium_close_bps,12))),4)",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_23144da521f368b4,prod_95b1f1b86fced76b,a7ff24r_7b81f21ed0009e8d,shard_00,,,,,
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,zmean_12h,zmean_2h,smooth_mul,"Mean(Mul(ZScore(Mean(mark_index_basis_bps,12)),ZScore(Mean(premium_close_bps,2))),4)",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_23144da521f368b4,prod_048d7e79d89cf380,a7ff24r_80cbf2f0567fd686,shard_00,,,,,
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,zmean_4h,zmean_4h,smooth_mul,"Mean(Mul(ZScore(Mean(mark_index_basis_bps,4)),ZScore(Mean(premium_close_bps,4))),4)",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_23144da521f368b4,prod_ef73c29b902ba789,a7ff24r_817da4d95ed79356,shard_00,,,,,
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,zmean_12h,zmean_1h,smooth_mul,"Mean(Mul(ZScore(Mean(mark_index_basis_bps,12)),ZScore(Mean(premium_close_bps,1))),4)",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_23144da521f368b4,prod_cf30a146f1170711,a7ff24r_87b2117683668ee8,shard_00,,,,,
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,zmean_4h,zmean_8h,smooth_mul,"Mean(Mul(ZScore(Mean(mark_index_basis_bps,4)),ZScore(Mean(premium_close_bps,8))),4)",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_23144da521f368b4,prod_d7262a29b5810ef6,a7ff24r_af2dcb99eaf4f8b7,shard_00,,,,,
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,zmean_8h,zmean_1h,smooth_mul,"Mean(Mul(ZScore(Mean(mark_index_basis_bps,8)),ZScore(Mean(premium_close_bps,1))),4)",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_23144da521f368b4,prod_8e8030c78cc1ca5f,a7ff24r_b98b52ce4af64325,shard_00,,,,,
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,zmean_1h,zmean_8h,smooth_mul,"Mean(Mul(ZScore(Mean(mark_index_basis_bps,1)),ZScore(Mean(premium_close_bps,8))),4)",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_23144da521f368b4,prod_1e5e63e667a9a7dd,a7ff24r_bb75fba8d3161df7,shard_00,,,,,
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,zmean_8h,zmean_2h,smooth_mul,"Mean(Mul(ZScore(Mean(mark_index_basis_bps,8)),ZScore(Mean(premium_close_bps,2))),4)",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_23144da521f368b4,prod_14b73ca25ce5af1b,a7ff24r_cb661295f49dd606,shard_00,,,,,
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,zmean_1h,zmean_12h,smooth_mul,"Mean(Mul(ZScore(Mean(mark_index_basis_bps,1)),ZScore(Mean(premium_close_bps,12))),4)",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_23144da521f368b4,prod_86ef303c2acd8ba8,a7ff24r_d5b17bb6a180051a,shard_00,,,,,
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,zmean_12h,zmean_12h,smooth_mul,"Mean(Mul(ZScore(Mean(mark_index_basis_bps,12)),ZScore(Mean(premium_close_bps,12))),4)",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_23144da521f368b4,prod_7cdaec72471881d3,a7ff24r_f3836986bcc7b5f8,shard_00,,,,,
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,zmean_2h,zmean_1h,smooth_mul,"Mean(Mul(ZScore(Mean(mark_index_basis_bps,2)),ZScore(Mean(premium_close_bps,1))),4)",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_23144da521f368b4,prod_cafa4a9b5a21d4d2,a7ff24r_f67148b8da371691,shard_00,,,,,
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,level,level,smooth_mul,"Mean(Mul(mark_index_basis_bps,premium_close_bps),4)",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_356a5f3fab58eb27,prod_cb75d96d86e3183c,a7ff24r_16602ea20829ffb1,shard_00,,,,,
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,level,zmean_8h,smooth_mul,"Mean(Mul(mark_index_basis_bps,ZScore(Mean(premium_close_bps,8))),4)",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_44a246af570899bb,prod_1ee1fb2e2672a581,a7ff24r_0140b036cf90c55c,shard_00,,,,,
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,level,zmean_12h,smooth_mul,"Mean(Mul(mark_index_basis_bps,ZScore(Mean(premium_close_bps,12))),4)",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_44a246af570899bb,prod_80f13e0df534964c,a7ff24r_514fcdab7bdb47c8,shard_00,,,,,
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,level,zmean_2h,smooth_mul,"Mean(Mul(mark_index_basis_bps,ZScore(Mean(premium_close_bps,2))),4)",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_44a246af570899bb,prod_46d4b9a762ef8744,a7ff24r_ef0058f4a43b6dd2,shard_00,,,,,
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,level,zmean_4h,smooth_mul,"Mean(Mul(mark_index_basis_bps,ZScore(Mean(premium_close_bps,4))),4)",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_44a246af570899bb,prod_fa59e539dc7fab47,a7ff24r_fa19c536128fc81f,shard_00,,,,,
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,level,zmean_1h,smooth_mul,"Mean(Mul(mark_index_basis_bps,ZScore(Mean(premium_close_bps,1))),4)",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_44a246af570899bb,prod_e9297100302b9e71,a7ff24r_fad02252536289dc,shard_00,,,,,
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,zmean_2h,mean_8h,smooth_mul,"Mean(Mul(ZScore(Mean(mark_index_basis_bps,2)),Mean(premium_close_bps,8)),4)",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_5e59fd0ac881977f,prod_d067642d0cb6534e,a7ff24r_0b336f1da9b15d8d,shard_00,,,,,
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,zmean_2h,delta_8h,smooth_mul,"Mean(Mul(ZScore(Mean(mark_index_basis_bps,2)),Delta(premium_close_bps,8)),4)",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_5e59fd0ac881977f,prod_408db8818633e09f,a7ff24r_172de5c4cc127aef,shard_00,,,,,
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,zmean_8h,delta_4h,smooth_mul,"Mean(Mul(ZScore(Mean(mark_index_basis_bps,8)),Delta(premium_close_bps,4)),4)",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_5e59fd0ac881977f,prod_a84f335443083fb4,a7ff24r_1b6d75bfc9f8c4a1,shard_00,,,,,
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,zmean_2h,mean_1h,smooth_mul,"Mean(Mul(ZScore(Mean(mark_index_basis_bps,2)),Mean(premium_close_bps,1)),4)",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_5e59fd0ac881977f,prod_df5f91b1ba78fd51,a7ff24r_2623db2eecd780ec,shard_00,,,,,
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,zmean_2h,mean_12h,smooth_mul,"Mean(Mul(ZScore(Mean(mark_index_basis_bps,2)),Mean(premium_close_bps,12)),4)",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_5e59fd0ac881977f,prod_b8c8bbedd1666f53,a7ff24r_2f836c633472199c,shard_00,,,,,
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,zmean_4h,delta_1h,smooth_mul,"Mean(Mul(ZScore(Mean(mark_index_basis_bps,4)),Delta(premium_close_bps,1)),4)",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_5e59fd0ac881977f,prod_c664ac16ec645b80,a7ff24r_3fded0c9037dbac9,shard_00,,,,,
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,zmean_4h,delta_12h,smooth_mul,"Mean(Mul(ZScore(Mean(mark_index_basis_bps,4)),Delta(premium_close_bps,12)),4)",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_5e59fd0ac881977f,prod_5c246f9bc9733ba1,a7ff24r_40639d299edca4df,shard_00,,,,,
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,zmean_12h,mean_2h,smooth_mul,"Mean(Mul(ZScore(Mean(mark_index_basis_bps,12)),Mean(premium_close_bps,2)),4)",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_5e59fd0ac881977f,prod_c83576835bba072e,a7ff24r_422f8a8a07c547da,shard_00,,,,,
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,zmean_8h,mean_1h,smooth_mul,"Mean(Mul(ZScore(Mean(mark_index_basis_bps,8)),Mean(premium_close_bps,1)),4)",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_5e59fd0ac881977f,prod_e8423c67344f6973,a7ff24r_446cae903b69ba0d,shard_00,,,,,
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,zmean_4h,delta_2h,smooth_mul,"Mean(Mul(ZScore(Mean(mark_index_basis_bps,4)),Delta(premium_close_bps,2)),4)",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_5e59fd0ac881977f,prod_a926dc7917e8b278,a7ff24r_45429e8e4bac5837,shard_00,,,,,
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,zmean_4h,delta_4h,smooth_mul,"Mean(Mul(ZScore(Mean(mark_index_basis_bps,4)),Delta(premium_close_bps,4)),4)",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_5e59fd0ac881977f,prod_878de630054250bb,a7ff24r_5796f7ccbe87d726,shard_00,,,,,
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,zmean_12h,delta_2h,smooth_mul,"Mean(Mul(ZScore(Mean(mark_index_basis_bps,12)),Delta(premium_close_bps,2)),4)",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_5e59fd0ac881977f,prod_8064e4260f49cd38,a7ff24r_5dd8847398382402,shard_00,,,,,
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,zmean_1h,mean_4h,smooth_mul,"Mean(Mul(ZScore(Mean(mark_index_basis_bps,1)),Mean(premium_close_bps,4)),4)",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_5e59fd0ac881977f,prod_901dd072f3c1496f,a7ff24r_61035176defdc77d,shard_00,,,,,
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,zmean_8h,mean_2h,smooth_mul,"Mean(Mul(ZScore(Mean(mark_index_basis_bps,8)),Mean(premium_close_bps,2)),4)",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_5e59fd0ac881977f,prod_228ea0b324d93c54,a7ff24r_6363a18f214e7c41,shard_00,,,,,
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,zmean_8h,mean_4h,smooth_mul,"Mean(Mul(ZScore(Mean(mark_index_basis_bps,8)),Mean(premium_close_bps,4)),4)",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_5e59fd0ac881977f,prod_0a38e6e5d7021035,a7ff24r_69cbe860c676aab6,shard_00,,,,,
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,zmean_4h,delta_8h,smooth_mul,"Mean(Mul(ZScore(Mean(mark_index_basis_bps,4)),Delta(premium_close_bps,8)),4)",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_5e59fd0ac881977f,prod_99463e188a587cd9,a7ff24r_7cb1a598e3ce527c,shard_00,,,,,
L2_typed_two_field_interaction,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,zmean_8h,delta_8h,smooth_mul,"Mean(Mul(ZScore(Mean(mark_index_basis_bps,8)),Delta(premium_close_bps,8)),4)",basis_premium_like|basis_premium_like,P0,role_mixed_allowed,False,skel_5e59fd0ac881977f,prod_706590febca36f8f,a7ff24r_84ec118396991453,shard_00,,,,,
