blueprint_id,expression,semantic_pair,motif,label_family,label_horizon_h,orientation_from_train,premay_positive_split_count,premay_all_positive,control_ratio_premay_max,one_bar_lag_recent_oriented,lag_ok,robust_median_tstat_floor,robust_min_tstat_floor,robust_ok,cost2_recent_oriented,cost5_recent_oriented,cost10_recent_oriented,avg_n_obs_recent,decision,train_2024_n,train_2024_mean_spread,train_2024_tstat,train_2024_nonoverlap_median_tstat,train_2024_nonoverlap_min_tstat,train_2024_positive_rate,validation_2025H1_n,validation_2025H1_mean_spread,validation_2025H1_tstat,validation_2025H1_nonoverlap_median_tstat,validation_2025H1_nonoverlap_min_tstat,validation_2025H1_positive_rate,test_2025H2_n,test_2025H2_mean_spread,test_2025H2_tstat,test_2025H2_nonoverlap_median_tstat,test_2025H2_nonoverlap_min_tstat,test_2025H2_positive_rate,recent_oos_2026JanApr_n,recent_oos_2026JanApr_mean_spread,recent_oos_2026JanApr_tstat,recent_oos_2026JanApr_nonoverlap_median_tstat,recent_oos_2026JanApr_nonoverlap_min_tstat,recent_oos_2026JanApr_positive_rate,source_file,shard,next_wave_family,a7ls_arm,source_seed_id,source_info_axis,source_stability_tier,source_info_axis_score,skeleton_key,production_key,company_numeric_shard,blocker_family
a7ls9_6e426bdeb83c0a82,"Mul(Delta(premium_close_bps,336),ZScore(Mean(age_x_liquidity,336)))",basis_premium_like|age_x_liquidity,typed_interaction,L7_ranked_future_return,8,-1.0,3,True,0.951995711123409,0.0107191549850268,True,0.605382262329845,1.7318947036266232,True,0.0113255266418835,0.0107255266418835,0.0097255266418835,95.64444444444445,A7LS10S000_RANK_LABEL_DIAGNOSTIC_CLUE,1816,-0.01669929841736,-3.902201924901388,-1.6013821739828042,-2.686750589335516,0.4609030837004405,2152,-0.012173511074969,-3.694103523424431,-1.3179336674255315,-2.1161100469849514,0.4767657992565056,2152,-0.007774851989536,-2.398553714838514,-0.605382262329845,-1.7318947036266232,0.4721189591078067,2152,-0.0117255266418835,-3.685390492925922,-1.5104969628162868,-2.0140757328848338,0.4730483271375464,G:\AlphaFactory_CryptoData\research_runtime\a7ls10_company_numeric\shard_000\a7ls10_s000_label_response_metrics.csv,s000,basis_context_interaction,A7LS9_F,a7ls8_c72b33b209156410,vol_liquidity_x_basis,S0_strong_tradeable_probe,237.6255535887337,skel_0528483714b73d83,prod_83fa64f656f0d251,a7ls10_s000,rank_label_diagnostic_clue
a7ls9_b22701b0862ff248,"Delta(open_interest_last,504)",open_interest_like|positioning_like,delta,L7_ranked_future_return,1,-1.0,3,True,0.6343494838649678,0.0079322881821144,True,1.6357632462144025,1.6357632462144025,True,0.0064859039678863,0.0058859039678863,0.0048859039678863,95.95555555555556,A7LS10S022_RANK_LABEL_DIAGNOSTIC_CLUE,1655,-0.0070725285330647,-1.835624324747932,-1.835624324747932,-1.835624324747932,0.4882175226586103,2159,-0.005338414346491,-1.6357632462144025,-1.6357632462144025,-1.6357632462144025,0.4974525243168133,2159,-0.0072056518364126,-2.429387687738932,-2.429387687738932,-2.429387687738932,0.4701250578971746,2159,-0.0068859039678863,-2.191094267484253,-2.191094267484253,-2.191094267484253,0.492820750347383,G:\AlphaFactory_CryptoData\research_runtime\a7ls10_company_numeric\shard_022\a7ls10_s022_label_response_metrics.csv,s022,positioning_flow_recovery,A7LS9_G,a7ls8_15990ea72bd3d233,positioning_x_basis,S2_control_clean_probe,69.50238692812506,skel_876bf7405b88722a,prod_2eefca39582d9389,a7ls10_s022,rank_label_diagnostic_clue
a7ls9_b22701b0862ff248,"Delta(open_interest_last,504)",open_interest_like|positioning_like,delta,L7_ranked_future_return,4,-1.0,3,True,0.7570074037714238,0.0163419108173572,True,1.1273408701885743,1.3911390808353892,True,0.0160048810812203,0.0154048810812203,0.0144048810812203,95.82222222222222,A7LS10S022_RANK_LABEL_DIAGNOSTIC_CLUE,1652,-0.0127896320957761,-3.425829874467281,-1.7164823346077966,-1.9838638323285864,0.4661016949152542,2156,-0.0075254028379028,-2.2219440139705577,-1.1273408701885743,-1.3911390808353892,0.4782003710575139,2156,-0.0136610578574864,-4.755071001983443,-2.4469540391806346,-2.518291025166394,0.4466604823747681,2156,-0.0164048810812203,-5.238825519572907,-2.686987812409236,-3.1418839999265087,0.4545454545454545,G:\AlphaFactory_CryptoData\research_runtime\a7ls10_company_numeric\shard_022\a7ls10_s022_label_response_metrics.csv,s022,positioning_flow_recovery,A7LS9_G,a7ls8_15990ea72bd3d233,positioning_x_basis,S2_control_clean_probe,69.50238692812506,skel_876bf7405b88722a,prod_2eefca39582d9389,a7ls10_s022,rank_label_diagnostic_clue
a7ls9_b22701b0862ff248,"Delta(open_interest_last,504)",open_interest_like|positioning_like,delta,L7_ranked_future_return,8,-1.0,3,True,0.8714140228788483,0.025734216878356,True,0.847558318995864,1.3267886293583393,True,0.0251316705820597,0.0245316705820597,0.0235316705820597,95.64444444444445,A7LS10S022_RANK_LABEL_DIAGNOSTIC_CLUE,1648,-0.0134685912778676,-3.607581238008181,-1.3077202858361363,-1.7028506636761258,0.4714805825242718,2152,-0.0084280449710863,-2.4588617724768795,-0.847558318995864,-1.3267886293583393,0.4962825278810409,2152,-0.0183783065709761,-6.273256667409336,-2.239335826401109,-3.115976961057453,0.437267657992565,2152,-0.0255316705820597,-8.191602731062476,-2.823880678522414,-3.445605818739251,0.4223977695167286,G:\AlphaFactory_CryptoData\research_runtime\a7ls10_company_numeric\shard_022\a7ls10_s022_label_response_metrics.csv,s022,positioning_flow_recovery,A7LS9_G,a7ls8_15990ea72bd3d233,positioning_x_basis,S2_control_clean_probe,69.50238692812506,skel_876bf7405b88722a,prod_2eefca39582d9389,a7ls10_s022,rank_label_diagnostic_clue
a7ls9_ea597521c8f346b9,"Delta(open_interest_last,168)",open_interest_like|positioning_like,delta,L7_ranked_future_return,1,-1.0,3,True,0.9213900395365392,0.0075556348961281,True,2.0258903843963547,2.0258903843963547,True,0.0079017579297685,0.0073017579297685,0.0063017579297685,95.95555555555556,A7LS10S022_RANK_LABEL_DIAGNOSTIC_CLUE,1991,-0.0064061715218483,-1.8739137576111315,-1.8739137576111315,-1.8739137576111315,0.4871923656454043,2159,-0.0062508041274252,-2.0258903843963547,-2.0258903843963547,-2.0258903843963547,0.4886521537748958,2159,-0.0064835186042921,-2.216222429757432,-2.216222429757432,-2.216222429757432,0.4881889763779528,2159,-0.0083017579297685,-2.66689247704451,-2.66689247704451,-2.66689247704451,0.4844835572024085,G:\AlphaFactory_CryptoData\research_runtime\a7ls10_company_numeric\shard_022\a7ls10_s022_label_response_metrics.csv,s022,positioning_flow_recovery,A7LS9_G,a7ls8_15990ea72bd3d233,positioning_x_basis,S2_control_clean_probe,69.50238692812506,skel_876bf7405b88722a,prod_874aa238bb3396d9,a7ls10_s022,rank_label_diagnostic_clue
a7ls9_ea597521c8f346b9,"Delta(open_interest_last,168)",open_interest_like|positioning_like,delta,L7_ranked_future_return,4,-1.0,3,True,0.7092330455506376,0.01544059858792,True,1.842133288114108,2.394527448776867,True,0.0159448633872741,0.015344863387274,0.0143448633872741,95.82222222222222,A7LS10S022_RANK_LABEL_DIAGNOSTIC_CLUE,1988,-0.0104160553599374,-2.938564719314922,-1.3338122189975488,-2.2213848461139967,0.4738430583501006,2156,-0.0120769235724592,-3.8973136521432648,-1.842133288114108,-2.394527448776867,0.4642857142857143,2156,-0.0128619582302618,-4.387980795714598,-2.1492751965939423,-2.53593771860183,0.4554730983302412,2156,-0.0163448633872741,-5.115430318990309,-2.6685086503843243,-2.87933352009393,0.4499072356215213,G:\AlphaFactory_CryptoData\research_runtime\a7ls10_company_numeric\shard_022\a7ls10_s022_label_response_metrics.csv,s022,positioning_flow_recovery,A7LS9_G,a7ls8_15990ea72bd3d233,positioning_x_basis,S2_control_clean_probe,69.50238692812506,skel_876bf7405b88722a,prod_874aa238bb3396d9,a7ls10_s022,rank_label_diagnostic_clue
a7ls9_ea597521c8f346b9,"Delta(open_interest_last,168)",open_interest_like|positioning_like,delta,L7_ranked_future_return,8,-1.0,3,True,0.6909748723942183,0.023299278018725,True,2.137224307528083,2.3883047229049965,True,0.0234613897063885,0.0228613897063885,0.0218613897063885,95.64444444444445,A7LS10S022_RANK_LABEL_DIAGNOSTIC_CLUE,1984,-0.0100125949727449,-2.653645017941445,-0.998707221456371,-1.2467550881059877,0.4747983870967742,2152,-0.0165457896616411,-5.286292637410827,-2.137224307528083,-2.3883047229049965,0.4451672862453532,2152,-0.0180392055624397,-6.254113104825295,-2.1985025212406253,-2.743255191858437,0.4488847583643122,2152,-0.0238613897063885,-7.319339756569539,-2.6139938453174407,-2.9439120033268726,0.4335501858736059,G:\AlphaFactory_CryptoData\research_runtime\a7ls10_company_numeric\shard_022\a7ls10_s022_label_response_metrics.csv,s022,positioning_flow_recovery,A7LS9_G,a7ls8_15990ea72bd3d233,positioning_x_basis,S2_control_clean_probe,69.50238692812506,skel_876bf7405b88722a,prod_874aa238bb3396d9,a7ls10_s022,rank_label_diagnostic_clue
a7ls9_ea597521c8f346b9,"Delta(open_interest_last,168)",open_interest_like|positioning_like,delta,L7_ranked_future_return,24,-1.0,3,True,0.7063606658355688,0.0399465132559994,True,1.7510764880912566,2.8250559732480527,True,0.0398943315213621,0.0392943315213621,0.0382943315213621,94.93333333333334,A7LS10S022_RANK_LABEL_DIAGNOSTIC_CLUE,1968,-0.0044989802111562,-1.2352549557355332,-0.3158985741954476,-2.171967055694962,0.4725609756097561,2136,-0.0279100993549729,-8.764674452173153,-1.7510764880912566,-3.055182288835384,0.421816479400749,2136,-0.031316675553128,-10.417427579546665,-2.16188122752232,-2.8250559732480527,0.4176029962546816,2136,-0.0402943315213621,-13.07968931563048,-2.6210279379585257,-4.230728657602048,0.3937265917602996,G:\AlphaFactory_CryptoData\research_runtime\a7ls10_company_numeric\shard_022\a7ls10_s022_label_response_metrics.csv,s022,positioning_flow_recovery,A7LS9_G,a7ls8_15990ea72bd3d233,positioning_x_basis,S2_control_clean_probe,69.50238692812506,skel_876bf7405b88722a,prod_874aa238bb3396d9,a7ls10_s022,rank_label_diagnostic_clue
a7ls9_f552b81849debacd,"ZScore(Mean(top_long_short_account_ratio_last,24))",open_interest_like|positioning_like,zmean,L7_ranked_future_return,1,1.0,3,True,0.9262965082999428,0.003445739625684,True,0.9918414538464576,0.9918414538464576,True,0.003112026529772,0.002512026529772,0.001512026529772,95.95555555555556,A7LS10S022_RANK_LABEL_DIAGNOSTIC_CLUE,2136,0.0078442257507976,2.050944520563573,2.050944520563573,2.050944520563573,0.5023408239700374,2159,0.0084758515173348,2.1072855440587928,2.1072855440587928,2.1072855440587928,0.5206113941639648,2159,0.0100813723345856,3.119342221462517,3.119342221462517,3.119342221462517,0.5247799907364521,2159,0.003512026529772,0.9918414538464576,0.9918414538464576,0.9918414538464576,0.5025474756831867,G:\AlphaFactory_CryptoData\research_runtime\a7ls10_company_numeric\shard_022\a7ls10_s022_label_response_metrics.csv,s022,positioning_flow_recovery,A7LS9_G,a7ls8_15990ea72bd3d233,positioning_x_basis,S2_control_clean_probe,69.50238692812506,skel_fc9373a9a5bff4db,prod_63619170b48461e6,a7ls10_s022,rank_label_diagnostic_clue
a7ls9_006d465fd55cf95c,"Mul(ZScore(Mean(mark_index_basis_bps,72)),ZScore(Mean(premium_abs_168h,72)))",basis_premium|basis_premium,raw_typed_mul,L7_ranked_future_return,1,1.0,3,True,0.6978326204342242,0.0098805013037586,True,1.3998755813154151,1.3998755813154151,True,0.0103392825896762,0.0097392825896762,0.0087392825896762,95.95555555555556,A7LS10S022_RANK_LABEL_DIAGNOSTIC_CLUE,2136,0.0030965524864752,1.0575435209479052,1.0575435209479052,1.0575435209479052,0.5079588014981273,2159,0.0042988116068824,1.3998755813154151,1.3998755813154151,1.3998755813154151,0.5104214914312182,2159,0.0112120291029797,3.496206668301718,3.496206668301718,3.496206668301718,0.523853635942566,2159,0.0107392825896762,3.206939233056279,3.206939233056279,3.206939233056279,0.5224641037517369,G:\AlphaFactory_CryptoData\research_runtime\a7ls10_company_numeric\shard_022\a7ls10_s022_label_response_metrics.csv,s022,raw_multi_axis_probe,A7LS9_R,a7ls9_reserved_raw,raw_multi_axis,RESERVE,0.0,skel_9d81cbfb3c660e4f,prod_147bd01cb5a873b0,a7ls10_s022,rank_label_diagnostic_clue
a7ls9_13b0747d7cd8a637,"Mul(ZScore(Mean(premium_close_bps,168)),ZScore(Mean(basis_abs_168h,168)))",basis_premium|basis_premium,raw_typed_mul,L7_ranked_future_return,1,1.0,3,True,0.9956965998547443,0.0132458817954128,True,3.4566371010127903,3.4566371010127903,True,0.0127871000806271,0.0121871000806271,0.0111871000806271,95.95555555555556,A7LS10S022_RANK_LABEL_DIAGNOSTIC_CLUE,2136,0.0106720169666389,3.3026208313829253,3.3026208313829253,3.3026208313829253,0.5346441947565543,2159,0.0104602235688676,3.4566371010127903,3.4566371010127903,3.4566371010127903,0.5294117647058824,2159,0.012843416019076,4.068357322413643,4.068357322413643,4.068357322413643,0.5474756831866605,2159,0.0131871000806271,3.917105551292543,3.917105551292543,3.917105551292543,0.5428439092172302,G:\AlphaFactory_CryptoData\research_runtime\a7ls10_company_numeric\shard_022\a7ls10_s022_label_response_metrics.csv,s022,raw_multi_axis_probe,A7LS9_R,a7ls9_reserved_raw,raw_multi_axis,RESERVE,0.0,skel_045f5659236f4c63,prod_3d61416a04d33c09,a7ls10_s022,rank_label_diagnostic_clue
a7ls9_13b0747d7cd8a637,"Mul(ZScore(Mean(premium_close_bps,168)),ZScore(Mean(basis_abs_168h,168)))",basis_premium|basis_premium,raw_typed_mul,L7_ranked_future_return,4,1.0,3,True,0.8831199173800913,0.0237226377293341,True,2.882966781232464,2.4050683705815348,True,0.0233812059798666,0.0227812059798666,0.0217812059798666,95.82222222222222,A7LS10S022_RANK_LABEL_DIAGNOSTIC_CLUE,2133,0.0233099844159677,7.546467176907684,3.763879813729816,3.481067643008299,0.5593061415846226,2156,0.01750106292517,5.7145917391460594,2.882966781232464,2.4050683705815348,0.5561224489795918,2156,0.0270555523345701,8.317866495629326,4.160005369828291,3.6237875211766086,0.5769944341372912,2156,0.0237812059798666,7.0214030957792,3.4275530913130803,3.193929039356876,0.5700371057513914,G:\AlphaFactory_CryptoData\research_runtime\a7ls10_company_numeric\shard_022\a7ls10_s022_label_response_metrics.csv,s022,raw_multi_axis_probe,A7LS9_R,a7ls9_reserved_raw,raw_multi_axis,RESERVE,0.0,skel_045f5659236f4c63,prod_3d61416a04d33c09,a7ls10_s022,rank_label_diagnostic_clue
a7ls9_13b0747d7cd8a637,"Mul(ZScore(Mean(premium_close_bps,168)),ZScore(Mean(basis_abs_168h,168)))",basis_premium|basis_premium,raw_typed_mul,L7_ranked_future_return,8,1.0,3,True,0.8765054132675757,0.0311467637770205,True,2.993580368727466,2.162209134031751,True,0.0311597355603744,0.0305597355603744,0.0295597355603744,95.64444444444445,A7LS10S022_RANK_LABEL_DIAGNOSTIC_CLUE,2129,0.0310499136701285,10.112747797122523,3.5575070579902657,3.223327737058725,0.5861906998590888,2152,0.0244189567413603,7.948166662748323,2.993580368727466,2.162209134031751,0.5836431226765799,2152,0.0341401839804488,10.447123868258098,3.650221274278304,2.9465667362893124,0.5966542750929368,2152,0.0315597355603744,9.317121689355432,3.433272505954557,2.888294049345835,0.5952602230483272,G:\AlphaFactory_CryptoData\research_runtime\a7ls10_company_numeric\shard_022\a7ls10_s022_label_response_metrics.csv,s022,raw_multi_axis_probe,A7LS9_R,a7ls9_reserved_raw,raw_multi_axis,RESERVE,0.0,skel_045f5659236f4c63,prod_3d61416a04d33c09,a7ls10_s022,rank_label_diagnostic_clue
a7ls9_13b0747d7cd8a637,"Mul(ZScore(Mean(premium_close_bps,168)),ZScore(Mean(basis_abs_168h,168)))",basis_premium|basis_premium,raw_typed_mul,L7_ranked_future_return,24,1.0,3,True,0.949944592731189,0.0398991278263282,True,2.4169795633607496,1.488477022032732,True,0.0396227525922458,0.0390227525922458,0.0380227525922458,94.93333333333334,A7LS10S022_RANK_LABEL_DIAGNOSTIC_CLUE,2113,0.0427533040612785,13.720980438479604,2.8259368875723787,2.0241550011788187,0.5929957406530999,2136,0.0365397474077541,11.940796328360063,2.4169795633607496,1.815940545972537,0.6053370786516854,2136,0.0467148811381606,13.85384603252677,2.819626643830367,2.0084343676025838,0.6165730337078652,2136,0.0400227525922458,12.59129304210684,2.746248327800481,1.488477022032732,0.6245318352059925,G:\AlphaFactory_CryptoData\research_runtime\a7ls10_company_numeric\shard_022\a7ls10_s022_label_response_metrics.csv,s022,raw_multi_axis_probe,A7LS9_R,a7ls9_reserved_raw,raw_multi_axis,RESERVE,0.0,skel_045f5659236f4c63,prod_3d61416a04d33c09,a7ls10_s022,rank_label_diagnostic_clue
a7ls9_2a232f6b50be493b,"Mul(ZScore(Mean(premium_close_bps,12)),Sign(ZScore(Mean(mark_index_basis_bps,12))))",basis_premium|basis_premium,raw_gate,L7_ranked_future_return,1,-1.0,3,True,0.5505716398329545,0.0133730251996086,True,3.236101161347443,3.236101161347443,True,0.0177485841282043,0.0171485841282043,0.0161485841282043,95.95555555555556,A7LS10S022_RANK_LABEL_DIAGNOSTIC_CLUE,2148,-0.0085779757440168,-2.8238703585637324,-2.8238703585637324,-2.8238703585637324,0.4799813780260707,2159,-0.0100661316831273,-3.236101161347443,-3.236101161347443,-3.236101161347443,0.4664196387216304,2159,-0.0128992955648814,-4.052003643221567,-4.052003643221567,-4.052003643221567,0.4650301065308013,2159,-0.0181485841282043,-5.627955699947967,-5.627955699947967,-5.627955699947967,0.4557665585919407,G:\AlphaFactory_CryptoData\research_runtime\a7ls10_company_numeric\shard_022\a7ls10_s022_label_response_metrics.csv,s022,raw_multi_axis_probe,A7LS9_R,a7ls9_reserved_raw,raw_multi_axis,RESERVE,0.0,skel_25f2b561cf8c0ad8,prod_aec34de123846cdd,a7ls10_s022,rank_label_diagnostic_clue
a7ls9_2a232f6b50be493b,"Mul(ZScore(Mean(premium_close_bps,12)),Sign(ZScore(Mean(mark_index_basis_bps,12))))",basis_premium|basis_premium,raw_gate,L7_ranked_future_return,4,-1.0,3,True,0.6843477410331166,0.0257571346954898,True,1.2950225725742277,2.4049379105455,True,0.029507664116884,0.028907664116884,0.027907664116884,95.82222222222222,A7LS10S022_RANK_LABEL_DIAGNOSTIC_CLUE,2145,-0.0121046671307087,-4.02388838194109,-2.037579949668674,-2.356332576038353,0.4582750582750582,2156,-0.0088687550462104,-2.851742105298067,-1.2950225725742277,-2.4049379105455,0.4758812615955473,2156,-0.0229968570015242,-7.166822242631351,-3.6225456288279663,-3.8524470786480256,0.4355287569573284,2156,-0.029907664116884,-9.143551151228072,-4.546270976169361,-4.9995507628411255,0.4151205936920222,G:\AlphaFactory_CryptoData\research_runtime\a7ls10_company_numeric\shard_022\a7ls10_s022_label_response_metrics.csv,s022,raw_multi_axis_probe,A7LS9_R,a7ls9_reserved_raw,raw_multi_axis,RESERVE,0.0,skel_25f2b561cf8c0ad8,prod_aec34de123846cdd,a7ls10_s022,rank_label_diagnostic_clue
a7ls9_2fc350d577bb76ef,"Mul(Abs(ZScore(Mean(mark_index_basis_bps,12))),ZScore(Mean(premium_abs_168h,12)))",basis_premium|basis_premium,raw_abs_state,L7_ranked_future_return,1,-1.0,3,True,0.6429950099955173,0.0131862155404594,True,1.37871226532082,1.37871226532082,True,0.0131162026315338,0.0125162026315338,0.0115162026315338,95.95555555555556,A7LS10S023_RANK_LABEL_DIAGNOSTIC_CLUE,2148,-0.0043299052951927,-1.4284740119471104,-1.4284740119471104,-1.4284740119471104,0.4762569832402235,2159,-0.0042289597378759,-1.37871226532082,-1.37871226532082,-1.37871226532082,0.4793886058360352,2159,-0.012074321745321,-3.5618466953482413,-3.5618466953482413,-3.5618466953482413,0.4585456229735989,2159,-0.0135162026315338,-3.979003733953292,-3.979003733953292,-3.979003733953292,0.4641037517369152,G:\AlphaFactory_CryptoData\research_runtime\a7ls10_company_numeric\shard_023\a7ls10_s023_label_response_metrics.csv,s023,raw_multi_axis_probe,A7LS9_R,a7ls9_reserved_raw,raw_multi_axis,RESERVE,0.0,skel_2332fc6f4d5f74da,prod_00395726ef8a07b2,a7ls10_s023,rank_label_diagnostic_clue
a7ls9_2fc350d577bb76ef,"Mul(Abs(ZScore(Mean(mark_index_basis_bps,12))),ZScore(Mean(premium_abs_168h,12)))",basis_premium|basis_premium,raw_abs_state,L7_ranked_future_return,4,-1.0,3,True,0.7883960917602858,0.025005878298289,True,0.8407080443291635,1.1615396108156322,True,0.0251273558286951,0.0245273558286951,0.0235273558286951,95.82222222222222,A7LS10S023_RANK_LABEL_DIAGNOSTIC_CLUE,2145,-0.0033486035569368,-1.0761394151269894,-0.5918833939094091,-0.8561321985135801,0.4923076923076923,2156,-0.0052558697089947,-1.733436221545973,-0.8407080443291635,-1.1615396108156322,0.4860853432282003,2156,-0.0224486574933003,-6.232832416242692,-3.0512893983038385,-3.473151145275512,0.4554730983302412,2156,-0.0255273558286951,-7.400591216674121,-3.58553310128965,-4.179993115811335,0.4359925788497217,G:\AlphaFactory_CryptoData\research_runtime\a7ls10_company_numeric\shard_023\a7ls10_s023_label_response_metrics.csv,s023,raw_multi_axis_probe,A7LS9_R,a7ls9_reserved_raw,raw_multi_axis,RESERVE,0.0,skel_2332fc6f4d5f74da,prod_00395726ef8a07b2,a7ls10_s023,rank_label_diagnostic_clue
a7ls9_32648d49f75ae699,"Mul(Delta(premium_close_bps,336),ZScore(Mean(basis_abs_168h,336)))",basis_premium|basis_premium,raw_delta_state,L7_ranked_future_return,4,1.0,3,True,0.9479938772670342,0.0177438715385143,True,0.4245679199151378,-0.4050468911455388,True,0.0164180529787672,0.0158180529787672,0.0148180529787672,95.82222222222222,A7LS10S023_RANK_LABEL_DIAGNOSTIC_CLUE,1820,0.0093157623626373,2.4704320924287737,1.1481933182919069,0.5858294479979878,0.521978021978022,2156,0.002893384310795,0.8955570325338272,0.4245679199151378,-0.4050468911455388,0.512987012987013,2156,0.0058387338521267,1.7478727285219453,0.9073832169243748,0.3939361592146796,0.5083487940630798,2156,0.0168180529787672,5.21519178925786,2.871159755929444,1.1601249215763856,0.5468460111317254,G:\AlphaFactory_CryptoData\research_runtime\a7ls10_company_numeric\shard_023\a7ls10_s023_label_response_metrics.csv,s023,raw_multi_axis_probe,A7LS9_R,a7ls9_reserved_raw,raw_multi_axis,RESERVE,0.0,skel_a2689843749548c7,prod_0558e2ff8434c237,a7ls10_s023,rank_label_diagnostic_clue
a7ls9_32648d49f75ae699,"Mul(Delta(premium_close_bps,336),ZScore(Mean(basis_abs_168h,336)))",basis_premium|basis_premium,raw_delta_state,L7_ranked_future_return,8,1.0,3,True,0.703328447927951,0.0157747584073385,True,0.7049800738319252,-0.3349455065063847,True,0.0163553008398733,0.0157553008398733,0.0147553008398733,95.64444444444445,A7LS10S023_RANK_LABEL_DIAGNOSTIC_CLUE,1816,0.0078093451725403,2.073111301711416,0.8377534511033585,-0.0763881326905594,0.5220264317180616,2152,0.0088621534231722,2.7862100029893564,0.7049800738319252,0.16935905783111,0.5329925650557621,2152,0.0122069640214098,3.634104743848841,1.216900216527169,0.6366334613468719,0.512546468401487,2152,0.0167553008398733,5.12648019635752,1.9910397434739868,-0.3349455065063847,0.5557620817843866,G:\AlphaFactory_CryptoData\research_runtime\a7ls10_company_numeric\shard_023\a7ls10_s023_label_response_metrics.csv,s023,raw_multi_axis_probe,A7LS9_R,a7ls9_reserved_raw,raw_multi_axis,RESERVE,0.0,skel_a2689843749548c7,prod_0558e2ff8434c237,a7ls10_s023,rank_label_diagnostic_clue
a7ls9_3949fca1ee7d94ad,"Mul(ZScore(Mean(premium_close_bps,12)),ZScore(Mean(basis_abs_168h,12)))",basis_premium|basis_premium,raw_typed_mul,L7_ranked_future_return,1,1.0,3,True,0.9343392949703396,0.0116322660954145,True,1.866459672194527,1.866459672194527,True,0.009886907304479,0.009286907304479,0.008286907304479,95.95555555555556,A7LS10S023_RANK_LABEL_DIAGNOSTIC_CLUE,2148,0.0091754711531829,2.9604735527273043,2.9604735527273043,2.9604735527273043,0.526536312849162,2159,0.0060502815518158,1.9534413022614896,1.9534413022614896,1.9534413022614896,0.5201482167670217,2159,0.0060127824095517,1.866459672194527,1.866459672194527,1.866459672194527,0.5141269106067624,2159,0.010286907304479,3.015684558587383,3.015684558587383,3.015684558587383,0.5363594256600278,G:\AlphaFactory_CryptoData\research_runtime\a7ls10_company_numeric\shard_023\a7ls10_s023_label_response_metrics.csv,s023,raw_multi_axis_probe,A7LS9_R,a7ls9_reserved_raw,raw_multi_axis,RESERVE,0.0,skel_a35964dc7d03cf37,prod_f1c7aec8a222880e,a7ls10_s023,rank_label_diagnostic_clue
a7ls9_3949fca1ee7d94ad,"Mul(ZScore(Mean(premium_close_bps,12)),ZScore(Mean(basis_abs_168h,12)))",basis_premium|basis_premium,raw_typed_mul,L7_ranked_future_return,4,1.0,3,True,0.8874587614847049,0.0202068785216106,True,2.021679845844345,1.865005136028368,True,0.0209050197983233,0.0203050197983233,0.0193050197983233,95.82222222222222,A7LS10S023_RANK_LABEL_DIAGNOSTIC_CLUE,2145,0.0182000561167227,6.154168438907621,3.049845803524195,2.7808203703678105,0.5468531468531469,2156,0.0136197755617398,4.200461137290014,2.021679845844345,1.865005136028368,0.5408163265306123,2156,0.0181569629114271,5.609851991308943,2.9128676023023443,2.0296679924042604,0.5477736549165121,2156,0.0213050197983233,6.171666066716826,2.9829370669937694,2.8659436102143503,0.5463821892393321,G:\AlphaFactory_CryptoData\research_runtime\a7ls10_company_numeric\shard_023\a7ls10_s023_label_response_metrics.csv,s023,raw_multi_axis_probe,A7LS9_R,a7ls9_reserved_raw,raw_multi_axis,RESERVE,0.0,skel_a35964dc7d03cf37,prod_f1c7aec8a222880e,a7ls10_s023,rank_label_diagnostic_clue
a7ls9_3949fca1ee7d94ad,"Mul(ZScore(Mean(premium_close_bps,12)),ZScore(Mean(basis_abs_168h,12)))",basis_premium|basis_premium,raw_typed_mul,L7_ranked_future_return,8,1.0,3,True,0.9300764065755962,0.0264615226576483,True,2.4661113278781293,1.3133895706850016,True,0.0268238948695442,0.0262238948695442,0.0252238948695442,95.64444444444445,A7LS10S023_RANK_LABEL_DIAGNOSTIC_CLUE,2141,0.0243814546681197,8.31449317090194,3.0779685071321223,2.133668997446142,0.5740308267164876,2152,0.0221684393501307,6.674584783735413,2.469656217329098,1.5313443696348863,0.5520446096654275,2152,0.0213705166597824,6.735212023377689,2.4661113278781293,1.3133895706850016,0.5562267657992565,2152,0.0272238948695442,7.892115728608442,2.741522065386962,2.2115267903128357,0.5622676579925651,G:\AlphaFactory_CryptoData\research_runtime\a7ls10_company_numeric\shard_023\a7ls10_s023_label_response_metrics.csv,s023,raw_multi_axis_probe,A7LS9_R,a7ls9_reserved_raw,raw_multi_axis,RESERVE,0.0,skel_a35964dc7d03cf37,prod_f1c7aec8a222880e,a7ls10_s023,rank_label_diagnostic_clue
