blueprint_id,level,candidate_role,generation_priority,semantic_pair,motif,primary_field,secondary_field,primary_semantic,secondary_semantic,primary_route,secondary_route,primary_transform,secondary_transform,modifier_guard_required,skeleton_key,production_key,in_materialization_queue,in_company_numeric_wave_queue,company_shard,expression,input_fields,input_field_count,input_tags,input_clusters,input_semantic_types,input_routes,missing_registry_fields,has_missing_registry_field,has_signal_tag,has_condition_tag,has_rescue_tag,has_hard_block_tag,level_priority,in_company_numeric_wave_queue_bool,in_materialization_queue_bool,mode,mode_decision,mode_reason,generation_priority_rank
a7ff24r_25cb537153c335df,L2_typed_two_field_interaction,role_mixed_allowed,P0,basis_premium_like|volatility_like,spread_rank,mark_index_basis_bps,realized_vol_168h,basis_premium_like,volatility_like,primary_signal_seed,exploratory_signal_seed,level,delta_2h,False,skel_1a1b3fb29dff7328,prod_6adb8718de5975e8,True,True,shard_06,"Sub(CSRank(mark_index_basis_bps),CSRank(Delta(realized_vol_168h,2)))",mark_index_basis_bps|realized_vol_168h,2,A7INPUT_APPROVED_SIGNAL_PRIMARY,ic_013|ic_015,basis_premium_like|volatility_like,ordinary_alpha_signal,,False,True,False,False,False,1,True,True,interaction_alpha,accept,interaction_route,0
a7ff24r_2620681f83672168,L2_typed_two_field_interaction,role_mixed_allowed,P0,basis_premium_like|volatility_like,gated_sign,premium_close_bps,realized_vol_24h,basis_premium_like,volatility_like,exploratory_signal_seed,exploratory_signal_seed,level,zmean_12h,False,skel_c80f62c274b367a9,prod_6af41fcbc2c6d789,True,True,shard_04,"Mul(premium_close_bps,Sign(ZScore(Mean(realized_vol_24h,12))))",premium_close_bps|realized_vol_24h,2,A7INPUT_APPROVED_REDUNDANT_CAP|A7INPUT_APPROVED_SIGNAL_PRIMARY,ic_005|ic_016,basis_premium_like|volatility_like,capped_alpha_signal|ordinary_alpha_signal,,False,True,False,False,False,1,True,True,interaction_alpha,accept,interaction_route,0
a7ff24r_2623db2eecd780ec,L2_typed_two_field_interaction,role_mixed_allowed,P0,basis_premium_like|basis_premium_like,smooth_mul,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,zmean_2h,mean_1h,False,skel_5e59fd0ac881977f,prod_df5f91b1ba78fd51,True,True,shard_00,"Mean(Mul(ZScore(Mean(mark_index_basis_bps,2)),Mean(premium_close_bps,1)),4)",mark_index_basis_bps|premium_close_bps,2,A7INPUT_APPROVED_REDUNDANT_CAP|A7INPUT_APPROVED_SIGNAL_PRIMARY,ic_005|ic_013,basis_premium_like,capped_alpha_signal|ordinary_alpha_signal,,False,True,False,False,False,1,True,True,interaction_alpha,accept,interaction_route,0
a7ff24r_262de7f2d70738d2,L2_typed_two_field_interaction,role_mixed_allowed,P0,basis_premium_like|volatility_like,gated_sign,premium_close_bps,realized_vol_168h,basis_premium_like,volatility_like,exploratory_signal_seed,exploratory_signal_seed,zmean_12h,level,False,skel_51c2bb588b20fa9e,prod_658410006b5294fb,True,True,shard_04,"Mul(ZScore(Mean(premium_close_bps,12)),Sign(realized_vol_168h))",premium_close_bps|realized_vol_168h,2,A7INPUT_APPROVED_REDUNDANT_CAP|A7INPUT_APPROVED_SIGNAL_PRIMARY,ic_005|ic_015,basis_premium_like|volatility_like,capped_alpha_signal|ordinary_alpha_signal,,False,True,False,False,False,1,True,True,interaction_alpha,accept,interaction_route,0
a7ff24r_26674b223fb9590a,L2_typed_two_field_interaction,role_mixed_allowed,P0,basis_premium_like|price_like,spread_rank,premium_close_bps,trade_return_1h,basis_premium_like,price_like,exploratory_signal_seed,exploratory_signal_seed,level,mean_4h,False,skel_1a1b3fb29dff7328,prod_6b656c4c4c7a6bb1,True,True,shard_03,"Sub(CSRank(premium_close_bps),CSRank(Mean(trade_return_1h,4)))",premium_close_bps|trade_return_1h,2,A7INPUT_APPROVED_REDUNDANT_CAP|A7INPUT_APPROVED_SIGNAL_PRIMARY,ic_005|ic_021,basis_premium_like|price_like,capped_alpha_signal|ordinary_alpha_signal,,False,True,False,False,False,1,True,True,interaction_alpha,accept,interaction_route,0
a7ff24r_268d8439f94bc97d,L2_typed_two_field_interaction,role_mixed_allowed,P0,basis_premium_like|price_like,smooth_mul,mark_index_basis_bps,trade_return_1h,basis_premium_like,price_like,primary_signal_seed,exploratory_signal_seed,zmean_12h,zmean_2h,False,skel_23144da521f368b4,prod_f07286c1edeb8b6f,True,True,shard_03,"Mean(Mul(ZScore(Mean(mark_index_basis_bps,12)),ZScore(Mean(trade_return_1h,2))),4)",mark_index_basis_bps|trade_return_1h,2,A7INPUT_APPROVED_SIGNAL_PRIMARY,ic_013|ic_021,basis_premium_like|price_like,ordinary_alpha_signal,,False,True,False,False,False,1,True,True,interaction_alpha,accept,interaction_route,0
a7ff24r_2698172422712414,L2_typed_two_field_interaction,role_mixed_allowed,P0,price_like|volatility_like,smooth_mul,realized_vol_168h,trade_return_1h,volatility_like,price_like,exploratory_signal_seed,exploratory_signal_seed,level,delta_4h,False,skel_644ba0ee0d0e38ee,prod_df11957db1579640,True,True,shard_06,"Mean(Mul(realized_vol_168h,Delta(trade_return_1h,4)),4)",realized_vol_168h|trade_return_1h,2,A7INPUT_APPROVED_SIGNAL_PRIMARY,ic_015|ic_021,price_like|volatility_like,ordinary_alpha_signal,,False,True,False,False,False,1,True,True,interaction_alpha,accept,interaction_route,0
a7ff24r_26de7258c4602e25,L2_typed_two_field_interaction,role_mixed_allowed,P0,basis_premium_like|volatility_like,spread_rank,mark_index_basis_bps,realized_vol_24h,basis_premium_like,volatility_like,primary_signal_seed,exploratory_signal_seed,zmean_12h,zmean_12h,False,skel_f4061a64df347a31,prod_8d93cd77b599c841,True,True,shard_06,"Sub(CSRank(ZScore(Mean(mark_index_basis_bps,12))),CSRank(ZScore(Mean(realized_vol_24h,12))))",mark_index_basis_bps|realized_vol_24h,2,A7INPUT_APPROVED_SIGNAL_PRIMARY,ic_013|ic_016,basis_premium_like|volatility_like,ordinary_alpha_signal,,False,True,False,False,False,1,True,True,interaction_alpha,accept,interaction_route,0
a7ff24r_26fb54aac4cf8498,L2_typed_two_field_interaction,role_mixed_allowed,P0,basis_premium_like|price_like,sub,mark_index_basis_bps,trade_return_1h,basis_premium_like,price_like,primary_signal_seed,exploratory_signal_seed,zmean_12h,level,False,skel_97ea9710bb50e137,prod_86f22decfa7f17ed,True,True,shard_04,"Sub(ZScore(Mean(mark_index_basis_bps,12)),trade_return_1h)",mark_index_basis_bps|trade_return_1h,2,A7INPUT_APPROVED_SIGNAL_PRIMARY,ic_013|ic_021,basis_premium_like|price_like,ordinary_alpha_signal,,False,True,False,False,False,1,True,True,interaction_alpha,accept,interaction_route,0
a7ff24r_2711d29f361ca806,L2_typed_two_field_interaction,role_mixed_allowed,P0,basis_premium_like|price_like,spread_rank,premium_close_bps,trade_return_1h,basis_premium_like,price_like,exploratory_signal_seed,exploratory_signal_seed,delta_2h,level,False,skel_51c2bb588b20fa9e,prod_b9c36366dc4a74fa,True,True,shard_04,"Sub(CSRank(Delta(premium_close_bps,2)),CSRank(trade_return_1h))",premium_close_bps|trade_return_1h,2,A7INPUT_APPROVED_REDUNDANT_CAP|A7INPUT_APPROVED_SIGNAL_PRIMARY,ic_005|ic_021,basis_premium_like|price_like,capped_alpha_signal|ordinary_alpha_signal,,False,True,False,False,False,1,True,True,interaction_alpha,accept,interaction_route,0
a7ff24r_272261857a5b0670,L2_typed_two_field_interaction,role_mixed_allowed,P0,basis_premium_like|volatility_like,gated_sign,mark_index_basis_bps,realized_vol_168h,basis_premium_like,volatility_like,primary_signal_seed,exploratory_signal_seed,zmean_8h,level,False,skel_51c2bb588b20fa9e,prod_4d98a0df863424d5,True,True,shard_04,"Mul(ZScore(Mean(mark_index_basis_bps,8)),Sign(realized_vol_168h))",mark_index_basis_bps|realized_vol_168h,2,A7INPUT_APPROVED_SIGNAL_PRIMARY,ic_013|ic_015,basis_premium_like|volatility_like,ordinary_alpha_signal,,False,True,False,False,False,1,True,True,interaction_alpha,accept,interaction_route,0
a7ff24r_276c3390077b2589,L2_typed_two_field_interaction,role_mixed_allowed,P0,basis_premium_like|price_like,gated_sign,mark_index_basis_bps,trade_return_1h,basis_premium_like,price_like,primary_signal_seed,exploratory_signal_seed,zmean_12h,level,False,skel_51c2bb588b20fa9e,prod_ba8ddbe0f944f499,True,True,shard_02,"Mul(ZScore(Mean(mark_index_basis_bps,12)),Sign(trade_return_1h))",mark_index_basis_bps|trade_return_1h,2,A7INPUT_APPROVED_SIGNAL_PRIMARY,ic_013|ic_021,basis_premium_like|price_like,ordinary_alpha_signal,,False,True,False,False,False,1,True,True,interaction_alpha,accept,interaction_route,0
a7ff24r_27d412372ca55687,L2_typed_two_field_interaction,role_mixed_allowed,P0,price_like|volatility_like,mul,realized_vol_168h,trade_return_1h,volatility_like,price_like,exploratory_signal_seed,exploratory_signal_seed,zmean_2h,level,False,skel_97ea9710bb50e137,prod_19f99f6afc2cf705,True,True,shard_06,"Mul(ZScore(Mean(realized_vol_168h,2)),trade_return_1h)",realized_vol_168h|trade_return_1h,2,A7INPUT_APPROVED_SIGNAL_PRIMARY,ic_015|ic_021,price_like|volatility_like,ordinary_alpha_signal,,False,True,False,False,False,1,True,True,interaction_alpha,accept,interaction_route,0
a7ff24r_27fddc77a28e50da,L2_typed_two_field_interaction,role_mixed_allowed,P0,basis_premium_like|volatility_like,gated_sign,mark_index_basis_bps,realized_vol_24h,basis_premium_like,volatility_like,primary_signal_seed,exploratory_signal_seed,zmean_12h,level,False,skel_51c2bb588b20fa9e,prod_8e5aadf065fe0fdd,True,True,shard_04,"Mul(ZScore(Mean(mark_index_basis_bps,12)),Sign(realized_vol_24h))",mark_index_basis_bps|realized_vol_24h,2,A7INPUT_APPROVED_SIGNAL_PRIMARY,ic_013|ic_016,basis_premium_like|volatility_like,ordinary_alpha_signal,,False,True,False,False,False,1,True,True,interaction_alpha,accept,interaction_route,0
a7ff24r_2809983f46ab7d37,L2_typed_two_field_interaction,role_mixed_allowed,P0,basis_premium_like|basis_premium_like,sub,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,level,mean_4h,False,skel_f8484b844efd270f,prod_ca7ad25287c56267,True,True,shard_02,"Sub(mark_index_basis_bps,Mean(premium_close_bps,4))",mark_index_basis_bps|premium_close_bps,2,A7INPUT_APPROVED_REDUNDANT_CAP|A7INPUT_APPROVED_SIGNAL_PRIMARY,ic_005|ic_013,basis_premium_like,capped_alpha_signal|ordinary_alpha_signal,,False,True,False,False,False,1,True,True,interaction_alpha,accept,interaction_route,0
a7ff24r_2858cd2c009f3445,L2_typed_two_field_interaction,role_mixed_allowed,P0,basis_premium_like|volatility_like,spread_rank,mark_index_basis_bps,realized_vol_168h,basis_premium_like,volatility_like,primary_signal_seed,exploratory_signal_seed,level,mean_1h,False,skel_1a1b3fb29dff7328,prod_cc2654ea61fe5e40,True,True,shard_06,"Sub(CSRank(mark_index_basis_bps),CSRank(Mean(realized_vol_168h,1)))",mark_index_basis_bps|realized_vol_168h,2,A7INPUT_APPROVED_SIGNAL_PRIMARY,ic_013|ic_015,basis_premium_like|volatility_like,ordinary_alpha_signal,,False,True,False,False,False,1,True,True,interaction_alpha,accept,interaction_route,0
a7ff24r_2875680f425e1c90,L2_typed_two_field_interaction,role_mixed_allowed,P0,basis_premium_like|basis_premium_like,spread_rank,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,zmean_8h,zmean_2h,False,skel_f4061a64df347a31,prod_7cd1e8f9c32b7e0e,True,True,shard_01,"Sub(CSRank(ZScore(Mean(mark_index_basis_bps,8))),CSRank(ZScore(Mean(premium_close_bps,2))))",mark_index_basis_bps|premium_close_bps,2,A7INPUT_APPROVED_REDUNDANT_CAP|A7INPUT_APPROVED_SIGNAL_PRIMARY,ic_005|ic_013,basis_premium_like,capped_alpha_signal|ordinary_alpha_signal,,False,True,False,False,False,1,True,True,interaction_alpha,accept,interaction_route,0
a7ff24r_288e3889934e1deb,L2_typed_two_field_interaction,role_mixed_allowed,P0,basis_premium_like|price_like,mul,mark_index_basis_bps,trade_return_1h,basis_premium_like,price_like,primary_signal_seed,exploratory_signal_seed,level,zmean_4h,False,skel_a2f58ee62d9e7ad2,prod_ffe2039f700edfe1,True,True,shard_02,"Mul(mark_index_basis_bps,ZScore(Mean(trade_return_1h,4)))",mark_index_basis_bps|trade_return_1h,2,A7INPUT_APPROVED_SIGNAL_PRIMARY,ic_013|ic_021,basis_premium_like|price_like,ordinary_alpha_signal,,False,True,False,False,False,1,True,True,interaction_alpha,accept,interaction_route,0
a7ff24r_28ad710f94ed7607,L2_typed_two_field_interaction,role_mixed_allowed,P0,basis_premium_like|price_like,sub,mark_index_basis_bps,trade_return_1h,basis_premium_like,price_like,primary_signal_seed,exploratory_signal_seed,level,mean_12h,False,skel_f8484b844efd270f,prod_e2c846cd9dda4ab0,True,True,shard_04,"Sub(mark_index_basis_bps,Mean(trade_return_1h,12))",mark_index_basis_bps|trade_return_1h,2,A7INPUT_APPROVED_SIGNAL_PRIMARY,ic_013|ic_021,basis_premium_like|price_like,ordinary_alpha_signal,,False,True,False,False,False,1,True,True,interaction_alpha,accept,interaction_route,0
a7ff24r_28c1f862a15e5d51,L2_typed_two_field_interaction,role_mixed_allowed,P0,basis_premium_like|volatility_like,safe_div_abs,premium_close_bps,realized_vol_24h,basis_premium_like,volatility_like,exploratory_signal_seed,exploratory_signal_seed,level,level,False,skel_d9d4f69744bac825,prod_63bc51b389bc678f,True,True,shard_05,"SafeDiv(premium_close_bps,Abs(realized_vol_24h))",premium_close_bps|realized_vol_24h,2,A7INPUT_APPROVED_REDUNDANT_CAP|A7INPUT_APPROVED_SIGNAL_PRIMARY,ic_005|ic_016,basis_premium_like|volatility_like,capped_alpha_signal|ordinary_alpha_signal,,False,True,False,False,False,1,True,True,interaction_alpha,accept,interaction_route,0
a7ff24r_28c82952a441adbe,L2_typed_two_field_interaction,role_mixed_allowed,P0,basis_premium_like|price_like,spread_rank,mark_index_basis_bps,trade_return_1h,basis_premium_like,price_like,primary_signal_seed,exploratory_signal_seed,level,mean_8h,False,skel_1a1b3fb29dff7328,prod_a88b899a6df8a757,True,True,shard_03,"Sub(CSRank(mark_index_basis_bps),CSRank(Mean(trade_return_1h,8)))",mark_index_basis_bps|trade_return_1h,2,A7INPUT_APPROVED_SIGNAL_PRIMARY,ic_013|ic_021,basis_premium_like|price_like,ordinary_alpha_signal,,False,True,False,False,False,1,True,True,interaction_alpha,accept,interaction_route,0
a7ff24r_28e07333b11fd80f,L2_typed_two_field_interaction,role_mixed_allowed,P0,basis_premium_like|basis_premium_like,smooth_mul,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,delta_4h,level,False,skel_8184698cb7b24c02,prod_e7928a8f6df12f03,True,True,shard_01,"Mean(Mul(Delta(mark_index_basis_bps,4),premium_close_bps),4)",mark_index_basis_bps|premium_close_bps,2,A7INPUT_APPROVED_REDUNDANT_CAP|A7INPUT_APPROVED_SIGNAL_PRIMARY,ic_005|ic_013,basis_premium_like,capped_alpha_signal|ordinary_alpha_signal,,False,True,False,False,False,1,True,True,interaction_alpha,accept,interaction_route,0
a7ff24r_291642bbb5ee2d52,L2_typed_two_field_interaction,role_mixed_allowed,P0,basis_premium_like|volatility_like,safe_div_abs,premium_close_bps,realized_vol_168h,basis_premium_like,volatility_like,exploratory_signal_seed,exploratory_signal_seed,level,zmean_1h,False,skel_c80f62c274b367a9,prod_ad0eedd5aadb7d44,True,True,shard_05,"SafeDiv(premium_close_bps,Abs(ZScore(Mean(realized_vol_168h,1))))",premium_close_bps|realized_vol_168h,2,A7INPUT_APPROVED_REDUNDANT_CAP|A7INPUT_APPROVED_SIGNAL_PRIMARY,ic_005|ic_015,basis_premium_like|volatility_like,capped_alpha_signal|ordinary_alpha_signal,,False,True,False,False,False,1,True,True,interaction_alpha,accept,interaction_route,0
a7ff24r_291a13ec6e55c045,L2_typed_two_field_interaction,role_mixed_allowed,P0,basis_premium_like|basis_premium_like,gated_sign,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,level,delta_4h,False,skel_a2f58ee62d9e7ad2,prod_3167d66c71d97895,True,True,shard_00,"Mul(mark_index_basis_bps,Sign(Delta(premium_close_bps,4)))",mark_index_basis_bps|premium_close_bps,2,A7INPUT_APPROVED_REDUNDANT_CAP|A7INPUT_APPROVED_SIGNAL_PRIMARY,ic_005|ic_013,basis_premium_like,capped_alpha_signal|ordinary_alpha_signal,,False,True,False,False,False,1,True,True,interaction_alpha,accept,interaction_route,0
a7ff24r_2945fcfa0ecfecd8,L2_typed_two_field_interaction,role_mixed_allowed,P0,basis_premium_like|price_like,safe_div_abs,mark_index_basis_bps,trade_return_1h,basis_premium_like,price_like,primary_signal_seed,exploratory_signal_seed,zmean_12h,level,False,skel_51c2bb588b20fa9e,prod_03ddd3512fa7a7a4,True,True,shard_02,"SafeDiv(ZScore(Mean(mark_index_basis_bps,12)),Abs(trade_return_1h))",mark_index_basis_bps|trade_return_1h,2,A7INPUT_APPROVED_SIGNAL_PRIMARY,ic_013|ic_021,basis_premium_like|price_like,ordinary_alpha_signal,,False,True,False,False,False,1,True,True,interaction_alpha,accept,interaction_route,0
a7ff24r_298895bc6f870b0f,L2_typed_two_field_interaction,role_mixed_allowed,P0,basis_premium_like|basis_premium_like,safe_div_abs,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,mean_1h,level,False,skel_136259b72205469f,prod_6265c66b4978d2ee,True,True,shard_00,"SafeDiv(Mean(mark_index_basis_bps,1),Abs(premium_close_bps))",mark_index_basis_bps|premium_close_bps,2,A7INPUT_APPROVED_REDUNDANT_CAP|A7INPUT_APPROVED_SIGNAL_PRIMARY,ic_005|ic_013,basis_premium_like,capped_alpha_signal|ordinary_alpha_signal,,False,True,False,False,False,1,True,True,interaction_alpha,accept,interaction_route,0
a7ff24r_29b6336595f11bec,L2_typed_two_field_interaction,role_mixed_allowed,P0,basis_premium_like|price_like,smooth_mul,mark_index_basis_bps,trade_return_1h,basis_premium_like,price_like,primary_signal_seed,exploratory_signal_seed,mean_2h,zmean_2h,False,skel_bb02868db9f6b779,prod_85d7fda006f7f684,True,True,shard_03,"Mean(Mul(Mean(mark_index_basis_bps,2),ZScore(Mean(trade_return_1h,2))),4)",mark_index_basis_bps|trade_return_1h,2,A7INPUT_APPROVED_SIGNAL_PRIMARY,ic_013|ic_021,basis_premium_like|price_like,ordinary_alpha_signal,,False,True,False,False,False,1,True,True,interaction_alpha,accept,interaction_route,0
a7ff24r_29b7330d37f09e1f,L2_typed_two_field_interaction,role_mixed_allowed,P0,basis_premium_like|volatility_like,smooth_mul,premium_close_bps,realized_vol_168h,basis_premium_like,volatility_like,exploratory_signal_seed,exploratory_signal_seed,mean_2h,level,False,skel_8184698cb7b24c02,prod_9e6c784c5cbd8c3a,True,True,shard_05,"Mean(Mul(Mean(premium_close_bps,2),realized_vol_168h),4)",premium_close_bps|realized_vol_168h,2,A7INPUT_APPROVED_REDUNDANT_CAP|A7INPUT_APPROVED_SIGNAL_PRIMARY,ic_005|ic_015,basis_premium_like|volatility_like,capped_alpha_signal|ordinary_alpha_signal,,False,True,False,False,False,1,True,True,interaction_alpha,accept,interaction_route,0
a7ff24r_29eac44dbcefb3ff,L2_typed_two_field_interaction,role_mixed_allowed,P0,basis_premium_like|price_like,spread_rank,mark_index_basis_bps,trade_return_1h,basis_premium_like,price_like,primary_signal_seed,exploratory_signal_seed,zmean_12h,level,False,skel_206e713fb3d9a164,prod_384d47ef372843ca,True,True,shard_03,"Sub(CSRank(ZScore(Mean(mark_index_basis_bps,12))),CSRank(trade_return_1h))",mark_index_basis_bps|trade_return_1h,2,A7INPUT_APPROVED_SIGNAL_PRIMARY,ic_013|ic_021,basis_premium_like|price_like,ordinary_alpha_signal,,False,True,False,False,False,1,True,True,interaction_alpha,accept,interaction_route,0
a7ff24r_29fdd14aceda3891,L2_typed_two_field_interaction,role_mixed_allowed,P0,basis_premium_like|price_like,spread_rank,premium_close_bps,trade_return_1h,basis_premium_like,price_like,exploratory_signal_seed,exploratory_signal_seed,zmean_1h,level,False,skel_206e713fb3d9a164,prod_3367be14142684ac,True,True,shard_03,"Sub(CSRank(ZScore(Mean(premium_close_bps,1))),CSRank(trade_return_1h))",premium_close_bps|trade_return_1h,2,A7INPUT_APPROVED_REDUNDANT_CAP|A7INPUT_APPROVED_SIGNAL_PRIMARY,ic_005|ic_021,basis_premium_like|price_like,capped_alpha_signal|ordinary_alpha_signal,,False,True,False,False,False,1,True,True,interaction_alpha,accept,interaction_route,0
a7ff24r_2a3cac1598bdf55e,L2_typed_two_field_interaction,role_mixed_allowed,P0,basis_premium_like|price_like,sub,mark_index_basis_bps,trade_return_1h,basis_premium_like,price_like,primary_signal_seed,exploratory_signal_seed,mean_2h,level,False,skel_0994b3a36a4d53ba,prod_1e97aced32f35104,True,True,shard_04,"Sub(Mean(mark_index_basis_bps,2),trade_return_1h)",mark_index_basis_bps|trade_return_1h,2,A7INPUT_APPROVED_SIGNAL_PRIMARY,ic_013|ic_021,basis_premium_like|price_like,ordinary_alpha_signal,,False,True,False,False,False,1,True,True,interaction_alpha,accept,interaction_route,0
a7ff24r_2a5044f403cb9298,L2_typed_two_field_interaction,role_mixed_allowed,P0,basis_premium_like|volatility_like,sub,mark_index_basis_bps,realized_vol_24h,basis_premium_like,volatility_like,primary_signal_seed,exploratory_signal_seed,zmean_4h,level,False,skel_97ea9710bb50e137,prod_ae995a1bc7aac3b6,True,True,shard_06,"Sub(ZScore(Mean(mark_index_basis_bps,4)),realized_vol_24h)",mark_index_basis_bps|realized_vol_24h,2,A7INPUT_APPROVED_SIGNAL_PRIMARY,ic_013|ic_016,basis_premium_like|volatility_like,ordinary_alpha_signal,,False,True,False,False,False,1,True,True,interaction_alpha,accept,interaction_route,0
a7ff24r_2a678beb5ba73fcf,L2_typed_two_field_interaction,role_mixed_allowed,P0,basis_premium_like|volatility_like,mul,mark_index_basis_bps,realized_vol_24h,basis_premium_like,volatility_like,primary_signal_seed,exploratory_signal_seed,level,mean_12h,False,skel_f8484b844efd270f,prod_374b3dbdf20619d3,True,True,shard_05,"Mul(mark_index_basis_bps,Mean(realized_vol_24h,12))",mark_index_basis_bps|realized_vol_24h,2,A7INPUT_APPROVED_SIGNAL_PRIMARY,ic_013|ic_016,basis_premium_like|volatility_like,ordinary_alpha_signal,,False,True,False,False,False,1,True,True,interaction_alpha,accept,interaction_route,0
a7ff24r_2a7dfb7f11074c28,L2_typed_two_field_interaction,role_mixed_allowed,P0,basis_premium_like|price_like,smooth_mul,mark_index_basis_bps,trade_return_1h,basis_premium_like,price_like,primary_signal_seed,exploratory_signal_seed,delta_1h,zmean_12h,False,skel_bb02868db9f6b779,prod_57d1d14c6ff35984,True,True,shard_03,"Mean(Mul(Delta(mark_index_basis_bps,1),ZScore(Mean(trade_return_1h,12))),4)",mark_index_basis_bps|trade_return_1h,2,A7INPUT_APPROVED_SIGNAL_PRIMARY,ic_013|ic_021,basis_premium_like|price_like,ordinary_alpha_signal,,False,True,False,False,False,1,True,True,interaction_alpha,accept,interaction_route,0
a7ff24r_2ab082367c1b62e6,L2_typed_two_field_interaction,role_mixed_allowed,P0,basis_premium_like|basis_premium_like,gated_sign,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,zmean_1h,level,False,skel_51c2bb588b20fa9e,prod_07934430548c1e30,True,True,shard_00,"Mul(ZScore(Mean(mark_index_basis_bps,1)),Sign(premium_close_bps))",mark_index_basis_bps|premium_close_bps,2,A7INPUT_APPROVED_REDUNDANT_CAP|A7INPUT_APPROVED_SIGNAL_PRIMARY,ic_005|ic_013,basis_premium_like,capped_alpha_signal|ordinary_alpha_signal,,False,True,False,False,False,1,True,True,interaction_alpha,accept,interaction_route,0
a7ff24r_2aba0095eb16d0ce,L2_typed_two_field_interaction,role_mixed_allowed,P0,basis_premium_like|basis_premium_like,gated_sign,mark_index_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,primary_signal_seed,exploratory_signal_seed,mean_4h,level,False,skel_136259b72205469f,prod_6b4eae51c72cbda7,True,True,shard_00,"Mul(Mean(mark_index_basis_bps,4),Sign(premium_close_bps))",mark_index_basis_bps|premium_close_bps,2,A7INPUT_APPROVED_REDUNDANT_CAP|A7INPUT_APPROVED_SIGNAL_PRIMARY,ic_005|ic_013,basis_premium_like,capped_alpha_signal|ordinary_alpha_signal,,False,True,False,False,False,1,True,True,interaction_alpha,accept,interaction_route,0
a7ff24r_2abbda0f9dad86d4,L2_typed_two_field_interaction,role_mixed_allowed,P0,basis_premium_like|volatility_like,mul,mark_index_basis_bps,realized_vol_24h,basis_premium_like,volatility_like,primary_signal_seed,exploratory_signal_seed,zmean_12h,level,False,skel_97ea9710bb50e137,prod_d999773ab4f284a7,True,True,shard_05,"Mul(ZScore(Mean(mark_index_basis_bps,12)),realized_vol_24h)",mark_index_basis_bps|realized_vol_24h,2,A7INPUT_APPROVED_SIGNAL_PRIMARY,ic_013|ic_016,basis_premium_like|volatility_like,ordinary_alpha_signal,,False,True,False,False,False,1,True,True,interaction_alpha,accept,interaction_route,0
a7ff24r_2acbc64ba47f8765,L2_typed_two_field_interaction,role_mixed_allowed,P0,basis_premium_like|volatility_like,smooth_mul,mark_index_basis_bps,realized_vol_24h,basis_premium_like,volatility_like,primary_signal_seed,exploratory_signal_seed,level,mean_2h,False,skel_644ba0ee0d0e38ee,prod_6417eb9ffcff25d8,True,True,shard_05,"Mean(Mul(mark_index_basis_bps,Mean(realized_vol_24h,2)),4)",mark_index_basis_bps|realized_vol_24h,2,A7INPUT_APPROVED_SIGNAL_PRIMARY,ic_013|ic_016,basis_premium_like|volatility_like,ordinary_alpha_signal,,False,True,False,False,False,1,True,True,interaction_alpha,accept,interaction_route,0
a7ff24r_2b29804a2865053d,L2_typed_two_field_interaction,role_mixed_allowed,P0,basis_premium_like|price_like,smooth_mul,mark_index_basis_bps,trade_return_1h,basis_premium_like,price_like,primary_signal_seed,exploratory_signal_seed,delta_12h,zmean_2h,False,skel_bb02868db9f6b779,prod_5d77f9f2214b17b8,True,True,shard_03,"Mean(Mul(Delta(mark_index_basis_bps,12),ZScore(Mean(trade_return_1h,2))),4)",mark_index_basis_bps|trade_return_1h,2,A7INPUT_APPROVED_SIGNAL_PRIMARY,ic_013|ic_021,basis_premium_like|price_like,ordinary_alpha_signal,,False,True,False,False,False,1,True,True,interaction_alpha,accept,interaction_route,0
a7ff24r_2b874bc0d852e217,L2_typed_two_field_interaction,role_mixed_allowed,P0,basis_premium_like|volatility_like,smooth_mul,premium_close_bps,realized_vol_24h,basis_premium_like,volatility_like,exploratory_signal_seed,exploratory_signal_seed,zmean_8h,level,False,skel_1717bdff259036b1,prod_41394705932ceef0,True,True,shard_05,"Mean(Mul(ZScore(Mean(premium_close_bps,8)),realized_vol_24h),4)",premium_close_bps|realized_vol_24h,2,A7INPUT_APPROVED_REDUNDANT_CAP|A7INPUT_APPROVED_SIGNAL_PRIMARY,ic_005|ic_016,basis_premium_like|volatility_like,capped_alpha_signal|ordinary_alpha_signal,,False,True,False,False,False,1,True,True,interaction_alpha,accept,interaction_route,0
