derived_feature_id,production_family,base_fields,base_field_families,transform,window_hours,requires_agg_features_available_mask,feature_available_lag_bars,cross_symbol_scope,zero_fill_allowed,missing_as_signal_allowed,same_hour_execution_allowed
RollingMin_12h__agg_large_notional_share_100k_plus,rolling_self_reproduction,agg_large_notional_share_100k_plus,large_trade,RollingMin,12,True,12,same_symbol,False,False,False
RollingMax_12h__agg_large_notional_share_100k_plus,rolling_self_reproduction,agg_large_notional_share_100k_plus,large_trade,RollingMax,12,True,12,same_symbol,False,False,False
ZScore_12h__agg_large_notional_share_100k_plus,rolling_self_reproduction,agg_large_notional_share_100k_plus,large_trade,ZScore,12,True,12,same_symbol,False,False,False
TSMean_24h__agg_large_notional_share_100k_plus,rolling_self_reproduction,agg_large_notional_share_100k_plus,large_trade,TSMean,24,True,24,same_symbol,False,False,False
TSStd_24h__agg_large_notional_share_100k_plus,rolling_self_reproduction,agg_large_notional_share_100k_plus,large_trade,TSStd,24,True,24,same_symbol,False,False,False
Delta_24h__agg_large_notional_share_100k_plus,rolling_self_reproduction,agg_large_notional_share_100k_plus,large_trade,Delta,24,True,24,same_symbol,False,False,False
Decay_24h__agg_large_notional_share_100k_plus,rolling_self_reproduction,agg_large_notional_share_100k_plus,large_trade,Decay,24,True,24,same_symbol,False,False,False
RollingMin_24h__agg_large_notional_share_100k_plus,rolling_self_reproduction,agg_large_notional_share_100k_plus,large_trade,RollingMin,24,True,24,same_symbol,False,False,False
RollingMax_24h__agg_large_notional_share_100k_plus,rolling_self_reproduction,agg_large_notional_share_100k_plus,large_trade,RollingMax,24,True,24,same_symbol,False,False,False
ZScore_24h__agg_large_notional_share_100k_plus,rolling_self_reproduction,agg_large_notional_share_100k_plus,large_trade,ZScore,24,True,24,same_symbol,False,False,False
TSMean_48h__agg_large_notional_share_100k_plus,rolling_self_reproduction,agg_large_notional_share_100k_plus,large_trade,TSMean,48,True,48,same_symbol,False,False,False
TSStd_48h__agg_large_notional_share_100k_plus,rolling_self_reproduction,agg_large_notional_share_100k_plus,large_trade,TSStd,48,True,48,same_symbol,False,False,False
Delta_48h__agg_large_notional_share_100k_plus,rolling_self_reproduction,agg_large_notional_share_100k_plus,large_trade,Delta,48,True,48,same_symbol,False,False,False
Decay_48h__agg_large_notional_share_100k_plus,rolling_self_reproduction,agg_large_notional_share_100k_plus,large_trade,Decay,48,True,48,same_symbol,False,False,False
RollingMin_48h__agg_large_notional_share_100k_plus,rolling_self_reproduction,agg_large_notional_share_100k_plus,large_trade,RollingMin,48,True,48,same_symbol,False,False,False
RollingMax_48h__agg_large_notional_share_100k_plus,rolling_self_reproduction,agg_large_notional_share_100k_plus,large_trade,RollingMax,48,True,48,same_symbol,False,False,False
ZScore_48h__agg_large_notional_share_100k_plus,rolling_self_reproduction,agg_large_notional_share_100k_plus,large_trade,ZScore,48,True,48,same_symbol,False,False,False
TSMean_72h__agg_large_notional_share_100k_plus,rolling_self_reproduction,agg_large_notional_share_100k_plus,large_trade,TSMean,72,True,72,same_symbol,False,False,False
TSStd_72h__agg_large_notional_share_100k_plus,rolling_self_reproduction,agg_large_notional_share_100k_plus,large_trade,TSStd,72,True,72,same_symbol,False,False,False
Delta_72h__agg_large_notional_share_100k_plus,rolling_self_reproduction,agg_large_notional_share_100k_plus,large_trade,Delta,72,True,72,same_symbol,False,False,False
Decay_72h__agg_large_notional_share_100k_plus,rolling_self_reproduction,agg_large_notional_share_100k_plus,large_trade,Decay,72,True,72,same_symbol,False,False,False
RollingMin_72h__agg_large_notional_share_100k_plus,rolling_self_reproduction,agg_large_notional_share_100k_plus,large_trade,RollingMin,72,True,72,same_symbol,False,False,False
RollingMax_72h__agg_large_notional_share_100k_plus,rolling_self_reproduction,agg_large_notional_share_100k_plus,large_trade,RollingMax,72,True,72,same_symbol,False,False,False
ZScore_72h__agg_large_notional_share_100k_plus,rolling_self_reproduction,agg_large_notional_share_100k_plus,large_trade,ZScore,72,True,72,same_symbol,False,False,False
TSMean_96h__agg_large_notional_share_100k_plus,rolling_self_reproduction,agg_large_notional_share_100k_plus,large_trade,TSMean,96,True,96,same_symbol,False,False,False
TSStd_96h__agg_large_notional_share_100k_plus,rolling_self_reproduction,agg_large_notional_share_100k_plus,large_trade,TSStd,96,True,96,same_symbol,False,False,False
Delta_96h__agg_large_notional_share_100k_plus,rolling_self_reproduction,agg_large_notional_share_100k_plus,large_trade,Delta,96,True,96,same_symbol,False,False,False
Decay_96h__agg_large_notional_share_100k_plus,rolling_self_reproduction,agg_large_notional_share_100k_plus,large_trade,Decay,96,True,96,same_symbol,False,False,False
RollingMin_96h__agg_large_notional_share_100k_plus,rolling_self_reproduction,agg_large_notional_share_100k_plus,large_trade,RollingMin,96,True,96,same_symbol,False,False,False
RollingMax_96h__agg_large_notional_share_100k_plus,rolling_self_reproduction,agg_large_notional_share_100k_plus,large_trade,RollingMax,96,True,96,same_symbol,False,False,False
ZScore_96h__agg_large_notional_share_100k_plus,rolling_self_reproduction,agg_large_notional_share_100k_plus,large_trade,ZScore,96,True,96,same_symbol,False,False,False
TSMean_4h__agg_large_count_share_100k_plus,rolling_self_reproduction,agg_large_count_share_100k_plus,large_trade,TSMean,4,True,4,same_symbol,False,False,False
TSStd_4h__agg_large_count_share_100k_plus,rolling_self_reproduction,agg_large_count_share_100k_plus,large_trade,TSStd,4,True,4,same_symbol,False,False,False
Delta_4h__agg_large_count_share_100k_plus,rolling_self_reproduction,agg_large_count_share_100k_plus,large_trade,Delta,4,True,4,same_symbol,False,False,False
Decay_4h__agg_large_count_share_100k_plus,rolling_self_reproduction,agg_large_count_share_100k_plus,large_trade,Decay,4,True,4,same_symbol,False,False,False
RollingMin_4h__agg_large_count_share_100k_plus,rolling_self_reproduction,agg_large_count_share_100k_plus,large_trade,RollingMin,4,True,4,same_symbol,False,False,False
RollingMax_4h__agg_large_count_share_100k_plus,rolling_self_reproduction,agg_large_count_share_100k_plus,large_trade,RollingMax,4,True,4,same_symbol,False,False,False
ZScore_4h__agg_large_count_share_100k_plus,rolling_self_reproduction,agg_large_count_share_100k_plus,large_trade,ZScore,4,True,4,same_symbol,False,False,False
TSMean_8h__agg_large_count_share_100k_plus,rolling_self_reproduction,agg_large_count_share_100k_plus,large_trade,TSMean,8,True,8,same_symbol,False,False,False
TSStd_8h__agg_large_count_share_100k_plus,rolling_self_reproduction,agg_large_count_share_100k_plus,large_trade,TSStd,8,True,8,same_symbol,False,False,False
Delta_8h__agg_large_count_share_100k_plus,rolling_self_reproduction,agg_large_count_share_100k_plus,large_trade,Delta,8,True,8,same_symbol,False,False,False
Decay_8h__agg_large_count_share_100k_plus,rolling_self_reproduction,agg_large_count_share_100k_plus,large_trade,Decay,8,True,8,same_symbol,False,False,False
RollingMin_8h__agg_large_count_share_100k_plus,rolling_self_reproduction,agg_large_count_share_100k_plus,large_trade,RollingMin,8,True,8,same_symbol,False,False,False
RollingMax_8h__agg_large_count_share_100k_plus,rolling_self_reproduction,agg_large_count_share_100k_plus,large_trade,RollingMax,8,True,8,same_symbol,False,False,False
ZScore_8h__agg_large_count_share_100k_plus,rolling_self_reproduction,agg_large_count_share_100k_plus,large_trade,ZScore,8,True,8,same_symbol,False,False,False
TSMean_12h__agg_large_count_share_100k_plus,rolling_self_reproduction,agg_large_count_share_100k_plus,large_trade,TSMean,12,True,12,same_symbol,False,False,False
TSStd_12h__agg_large_count_share_100k_plus,rolling_self_reproduction,agg_large_count_share_100k_plus,large_trade,TSStd,12,True,12,same_symbol,False,False,False
Delta_12h__agg_large_count_share_100k_plus,rolling_self_reproduction,agg_large_count_share_100k_plus,large_trade,Delta,12,True,12,same_symbol,False,False,False
Decay_12h__agg_large_count_share_100k_plus,rolling_self_reproduction,agg_large_count_share_100k_plus,large_trade,Decay,12,True,12,same_symbol,False,False,False
RollingMin_12h__agg_large_count_share_100k_plus,rolling_self_reproduction,agg_large_count_share_100k_plus,large_trade,RollingMin,12,True,12,same_symbol,False,False,False
RollingMax_12h__agg_large_count_share_100k_plus,rolling_self_reproduction,agg_large_count_share_100k_plus,large_trade,RollingMax,12,True,12,same_symbol,False,False,False
ZScore_12h__agg_large_count_share_100k_plus,rolling_self_reproduction,agg_large_count_share_100k_plus,large_trade,ZScore,12,True,12,same_symbol,False,False,False
TSMean_24h__agg_large_count_share_100k_plus,rolling_self_reproduction,agg_large_count_share_100k_plus,large_trade,TSMean,24,True,24,same_symbol,False,False,False
TSStd_24h__agg_large_count_share_100k_plus,rolling_self_reproduction,agg_large_count_share_100k_plus,large_trade,TSStd,24,True,24,same_symbol,False,False,False
Delta_24h__agg_large_count_share_100k_plus,rolling_self_reproduction,agg_large_count_share_100k_plus,large_trade,Delta,24,True,24,same_symbol,False,False,False
Decay_24h__agg_large_count_share_100k_plus,rolling_self_reproduction,agg_large_count_share_100k_plus,large_trade,Decay,24,True,24,same_symbol,False,False,False
RollingMin_24h__agg_large_count_share_100k_plus,rolling_self_reproduction,agg_large_count_share_100k_plus,large_trade,RollingMin,24,True,24,same_symbol,False,False,False
RollingMax_24h__agg_large_count_share_100k_plus,rolling_self_reproduction,agg_large_count_share_100k_plus,large_trade,RollingMax,24,True,24,same_symbol,False,False,False
ZScore_24h__agg_large_count_share_100k_plus,rolling_self_reproduction,agg_large_count_share_100k_plus,large_trade,ZScore,24,True,24,same_symbol,False,False,False
TSMean_48h__agg_large_count_share_100k_plus,rolling_self_reproduction,agg_large_count_share_100k_plus,large_trade,TSMean,48,True,48,same_symbol,False,False,False
TSStd_48h__agg_large_count_share_100k_plus,rolling_self_reproduction,agg_large_count_share_100k_plus,large_trade,TSStd,48,True,48,same_symbol,False,False,False
Delta_48h__agg_large_count_share_100k_plus,rolling_self_reproduction,agg_large_count_share_100k_plus,large_trade,Delta,48,True,48,same_symbol,False,False,False
Decay_48h__agg_large_count_share_100k_plus,rolling_self_reproduction,agg_large_count_share_100k_plus,large_trade,Decay,48,True,48,same_symbol,False,False,False
RollingMin_48h__agg_large_count_share_100k_plus,rolling_self_reproduction,agg_large_count_share_100k_plus,large_trade,RollingMin,48,True,48,same_symbol,False,False,False
RollingMax_48h__agg_large_count_share_100k_plus,rolling_self_reproduction,agg_large_count_share_100k_plus,large_trade,RollingMax,48,True,48,same_symbol,False,False,False
ZScore_48h__agg_large_count_share_100k_plus,rolling_self_reproduction,agg_large_count_share_100k_plus,large_trade,ZScore,48,True,48,same_symbol,False,False,False
TSMean_72h__agg_large_count_share_100k_plus,rolling_self_reproduction,agg_large_count_share_100k_plus,large_trade,TSMean,72,True,72,same_symbol,False,False,False
TSStd_72h__agg_large_count_share_100k_plus,rolling_self_reproduction,agg_large_count_share_100k_plus,large_trade,TSStd,72,True,72,same_symbol,False,False,False
Delta_72h__agg_large_count_share_100k_plus,rolling_self_reproduction,agg_large_count_share_100k_plus,large_trade,Delta,72,True,72,same_symbol,False,False,False
Decay_72h__agg_large_count_share_100k_plus,rolling_self_reproduction,agg_large_count_share_100k_plus,large_trade,Decay,72,True,72,same_symbol,False,False,False
RollingMin_72h__agg_large_count_share_100k_plus,rolling_self_reproduction,agg_large_count_share_100k_plus,large_trade,RollingMin,72,True,72,same_symbol,False,False,False
RollingMax_72h__agg_large_count_share_100k_plus,rolling_self_reproduction,agg_large_count_share_100k_plus,large_trade,RollingMax,72,True,72,same_symbol,False,False,False
ZScore_72h__agg_large_count_share_100k_plus,rolling_self_reproduction,agg_large_count_share_100k_plus,large_trade,ZScore,72,True,72,same_symbol,False,False,False
TSMean_96h__agg_large_count_share_100k_plus,rolling_self_reproduction,agg_large_count_share_100k_plus,large_trade,TSMean,96,True,96,same_symbol,False,False,False
TSStd_96h__agg_large_count_share_100k_plus,rolling_self_reproduction,agg_large_count_share_100k_plus,large_trade,TSStd,96,True,96,same_symbol,False,False,False
Delta_96h__agg_large_count_share_100k_plus,rolling_self_reproduction,agg_large_count_share_100k_plus,large_trade,Delta,96,True,96,same_symbol,False,False,False
Decay_96h__agg_large_count_share_100k_plus,rolling_self_reproduction,agg_large_count_share_100k_plus,large_trade,Decay,96,True,96,same_symbol,False,False,False
RollingMin_96h__agg_large_count_share_100k_plus,rolling_self_reproduction,agg_large_count_share_100k_plus,large_trade,RollingMin,96,True,96,same_symbol,False,False,False
RollingMax_96h__agg_large_count_share_100k_plus,rolling_self_reproduction,agg_large_count_share_100k_plus,large_trade,RollingMax,96,True,96,same_symbol,False,False,False
ZScore_96h__agg_large_count_share_100k_plus,rolling_self_reproduction,agg_large_count_share_100k_plus,large_trade,ZScore,96,True,96,same_symbol,False,False,False
TSMean_4h__agg_vwap_close_bps,rolling_self_reproduction,agg_vwap_close_bps,price_microstructure,TSMean,4,True,4,same_symbol,False,False,False
TSStd_4h__agg_vwap_close_bps,rolling_self_reproduction,agg_vwap_close_bps,price_microstructure,TSStd,4,True,4,same_symbol,False,False,False
Delta_4h__agg_vwap_close_bps,rolling_self_reproduction,agg_vwap_close_bps,price_microstructure,Delta,4,True,4,same_symbol,False,False,False
Decay_4h__agg_vwap_close_bps,rolling_self_reproduction,agg_vwap_close_bps,price_microstructure,Decay,4,True,4,same_symbol,False,False,False
RollingMin_4h__agg_vwap_close_bps,rolling_self_reproduction,agg_vwap_close_bps,price_microstructure,RollingMin,4,True,4,same_symbol,False,False,False
RollingMax_4h__agg_vwap_close_bps,rolling_self_reproduction,agg_vwap_close_bps,price_microstructure,RollingMax,4,True,4,same_symbol,False,False,False
ZScore_4h__agg_vwap_close_bps,rolling_self_reproduction,agg_vwap_close_bps,price_microstructure,ZScore,4,True,4,same_symbol,False,False,False
TSMean_8h__agg_vwap_close_bps,rolling_self_reproduction,agg_vwap_close_bps,price_microstructure,TSMean,8,True,8,same_symbol,False,False,False
TSStd_8h__agg_vwap_close_bps,rolling_self_reproduction,agg_vwap_close_bps,price_microstructure,TSStd,8,True,8,same_symbol,False,False,False
Delta_8h__agg_vwap_close_bps,rolling_self_reproduction,agg_vwap_close_bps,price_microstructure,Delta,8,True,8,same_symbol,False,False,False
Decay_8h__agg_vwap_close_bps,rolling_self_reproduction,agg_vwap_close_bps,price_microstructure,Decay,8,True,8,same_symbol,False,False,False
RollingMin_8h__agg_vwap_close_bps,rolling_self_reproduction,agg_vwap_close_bps,price_microstructure,RollingMin,8,True,8,same_symbol,False,False,False
RollingMax_8h__agg_vwap_close_bps,rolling_self_reproduction,agg_vwap_close_bps,price_microstructure,RollingMax,8,True,8,same_symbol,False,False,False
ZScore_8h__agg_vwap_close_bps,rolling_self_reproduction,agg_vwap_close_bps,price_microstructure,ZScore,8,True,8,same_symbol,False,False,False
TSMean_12h__agg_vwap_close_bps,rolling_self_reproduction,agg_vwap_close_bps,price_microstructure,TSMean,12,True,12,same_symbol,False,False,False
TSStd_12h__agg_vwap_close_bps,rolling_self_reproduction,agg_vwap_close_bps,price_microstructure,TSStd,12,True,12,same_symbol,False,False,False
Delta_12h__agg_vwap_close_bps,rolling_self_reproduction,agg_vwap_close_bps,price_microstructure,Delta,12,True,12,same_symbol,False,False,False
Decay_12h__agg_vwap_close_bps,rolling_self_reproduction,agg_vwap_close_bps,price_microstructure,Decay,12,True,12,same_symbol,False,False,False
RollingMin_12h__agg_vwap_close_bps,rolling_self_reproduction,agg_vwap_close_bps,price_microstructure,RollingMin,12,True,12,same_symbol,False,False,False
RollingMax_12h__agg_vwap_close_bps,rolling_self_reproduction,agg_vwap_close_bps,price_microstructure,RollingMax,12,True,12,same_symbol,False,False,False
ZScore_12h__agg_vwap_close_bps,rolling_self_reproduction,agg_vwap_close_bps,price_microstructure,ZScore,12,True,12,same_symbol,False,False,False
TSMean_24h__agg_vwap_close_bps,rolling_self_reproduction,agg_vwap_close_bps,price_microstructure,TSMean,24,True,24,same_symbol,False,False,False
TSStd_24h__agg_vwap_close_bps,rolling_self_reproduction,agg_vwap_close_bps,price_microstructure,TSStd,24,True,24,same_symbol,False,False,False
Delta_24h__agg_vwap_close_bps,rolling_self_reproduction,agg_vwap_close_bps,price_microstructure,Delta,24,True,24,same_symbol,False,False,False
Decay_24h__agg_vwap_close_bps,rolling_self_reproduction,agg_vwap_close_bps,price_microstructure,Decay,24,True,24,same_symbol,False,False,False
RollingMin_24h__agg_vwap_close_bps,rolling_self_reproduction,agg_vwap_close_bps,price_microstructure,RollingMin,24,True,24,same_symbol,False,False,False
RollingMax_24h__agg_vwap_close_bps,rolling_self_reproduction,agg_vwap_close_bps,price_microstructure,RollingMax,24,True,24,same_symbol,False,False,False
ZScore_24h__agg_vwap_close_bps,rolling_self_reproduction,agg_vwap_close_bps,price_microstructure,ZScore,24,True,24,same_symbol,False,False,False
TSMean_48h__agg_vwap_close_bps,rolling_self_reproduction,agg_vwap_close_bps,price_microstructure,TSMean,48,True,48,same_symbol,False,False,False
TSStd_48h__agg_vwap_close_bps,rolling_self_reproduction,agg_vwap_close_bps,price_microstructure,TSStd,48,True,48,same_symbol,False,False,False
Delta_48h__agg_vwap_close_bps,rolling_self_reproduction,agg_vwap_close_bps,price_microstructure,Delta,48,True,48,same_symbol,False,False,False
Decay_48h__agg_vwap_close_bps,rolling_self_reproduction,agg_vwap_close_bps,price_microstructure,Decay,48,True,48,same_symbol,False,False,False
RollingMin_48h__agg_vwap_close_bps,rolling_self_reproduction,agg_vwap_close_bps,price_microstructure,RollingMin,48,True,48,same_symbol,False,False,False
RollingMax_48h__agg_vwap_close_bps,rolling_self_reproduction,agg_vwap_close_bps,price_microstructure,RollingMax,48,True,48,same_symbol,False,False,False
ZScore_48h__agg_vwap_close_bps,rolling_self_reproduction,agg_vwap_close_bps,price_microstructure,ZScore,48,True,48,same_symbol,False,False,False
TSMean_72h__agg_vwap_close_bps,rolling_self_reproduction,agg_vwap_close_bps,price_microstructure,TSMean,72,True,72,same_symbol,False,False,False
TSStd_72h__agg_vwap_close_bps,rolling_self_reproduction,agg_vwap_close_bps,price_microstructure,TSStd,72,True,72,same_symbol,False,False,False
Delta_72h__agg_vwap_close_bps,rolling_self_reproduction,agg_vwap_close_bps,price_microstructure,Delta,72,True,72,same_symbol,False,False,False
Decay_72h__agg_vwap_close_bps,rolling_self_reproduction,agg_vwap_close_bps,price_microstructure,Decay,72,True,72,same_symbol,False,False,False
RollingMin_72h__agg_vwap_close_bps,rolling_self_reproduction,agg_vwap_close_bps,price_microstructure,RollingMin,72,True,72,same_symbol,False,False,False
RollingMax_72h__agg_vwap_close_bps,rolling_self_reproduction,agg_vwap_close_bps,price_microstructure,RollingMax,72,True,72,same_symbol,False,False,False
ZScore_72h__agg_vwap_close_bps,rolling_self_reproduction,agg_vwap_close_bps,price_microstructure,ZScore,72,True,72,same_symbol,False,False,False
TSMean_96h__agg_vwap_close_bps,rolling_self_reproduction,agg_vwap_close_bps,price_microstructure,TSMean,96,True,96,same_symbol,False,False,False
TSStd_96h__agg_vwap_close_bps,rolling_self_reproduction,agg_vwap_close_bps,price_microstructure,TSStd,96,True,96,same_symbol,False,False,False
Delta_96h__agg_vwap_close_bps,rolling_self_reproduction,agg_vwap_close_bps,price_microstructure,Delta,96,True,96,same_symbol,False,False,False
Decay_96h__agg_vwap_close_bps,rolling_self_reproduction,agg_vwap_close_bps,price_microstructure,Decay,96,True,96,same_symbol,False,False,False
RollingMin_96h__agg_vwap_close_bps,rolling_self_reproduction,agg_vwap_close_bps,price_microstructure,RollingMin,96,True,96,same_symbol,False,False,False
RollingMax_96h__agg_vwap_close_bps,rolling_self_reproduction,agg_vwap_close_bps,price_microstructure,RollingMax,96,True,96,same_symbol,False,False,False
ZScore_96h__agg_vwap_close_bps,rolling_self_reproduction,agg_vwap_close_bps,price_microstructure,ZScore,96,True,96,same_symbol,False,False,False
TSMean_4h__agg_buy_sell_vwap_spread_bps,rolling_self_reproduction,agg_buy_sell_vwap_spread_bps,price_microstructure,TSMean,4,True,4,same_symbol,False,False,False
TSStd_4h__agg_buy_sell_vwap_spread_bps,rolling_self_reproduction,agg_buy_sell_vwap_spread_bps,price_microstructure,TSStd,4,True,4,same_symbol,False,False,False
Delta_4h__agg_buy_sell_vwap_spread_bps,rolling_self_reproduction,agg_buy_sell_vwap_spread_bps,price_microstructure,Delta,4,True,4,same_symbol,False,False,False
Decay_4h__agg_buy_sell_vwap_spread_bps,rolling_self_reproduction,agg_buy_sell_vwap_spread_bps,price_microstructure,Decay,4,True,4,same_symbol,False,False,False
RollingMin_4h__agg_buy_sell_vwap_spread_bps,rolling_self_reproduction,agg_buy_sell_vwap_spread_bps,price_microstructure,RollingMin,4,True,4,same_symbol,False,False,False
RollingMax_4h__agg_buy_sell_vwap_spread_bps,rolling_self_reproduction,agg_buy_sell_vwap_spread_bps,price_microstructure,RollingMax,4,True,4,same_symbol,False,False,False
ZScore_4h__agg_buy_sell_vwap_spread_bps,rolling_self_reproduction,agg_buy_sell_vwap_spread_bps,price_microstructure,ZScore,4,True,4,same_symbol,False,False,False
TSMean_8h__agg_buy_sell_vwap_spread_bps,rolling_self_reproduction,agg_buy_sell_vwap_spread_bps,price_microstructure,TSMean,8,True,8,same_symbol,False,False,False
TSStd_8h__agg_buy_sell_vwap_spread_bps,rolling_self_reproduction,agg_buy_sell_vwap_spread_bps,price_microstructure,TSStd,8,True,8,same_symbol,False,False,False
Delta_8h__agg_buy_sell_vwap_spread_bps,rolling_self_reproduction,agg_buy_sell_vwap_spread_bps,price_microstructure,Delta,8,True,8,same_symbol,False,False,False
Decay_8h__agg_buy_sell_vwap_spread_bps,rolling_self_reproduction,agg_buy_sell_vwap_spread_bps,price_microstructure,Decay,8,True,8,same_symbol,False,False,False
RollingMin_8h__agg_buy_sell_vwap_spread_bps,rolling_self_reproduction,agg_buy_sell_vwap_spread_bps,price_microstructure,RollingMin,8,True,8,same_symbol,False,False,False
RollingMax_8h__agg_buy_sell_vwap_spread_bps,rolling_self_reproduction,agg_buy_sell_vwap_spread_bps,price_microstructure,RollingMax,8,True,8,same_symbol,False,False,False
ZScore_8h__agg_buy_sell_vwap_spread_bps,rolling_self_reproduction,agg_buy_sell_vwap_spread_bps,price_microstructure,ZScore,8,True,8,same_symbol,False,False,False
TSMean_12h__agg_buy_sell_vwap_spread_bps,rolling_self_reproduction,agg_buy_sell_vwap_spread_bps,price_microstructure,TSMean,12,True,12,same_symbol,False,False,False
TSStd_12h__agg_buy_sell_vwap_spread_bps,rolling_self_reproduction,agg_buy_sell_vwap_spread_bps,price_microstructure,TSStd,12,True,12,same_symbol,False,False,False
Delta_12h__agg_buy_sell_vwap_spread_bps,rolling_self_reproduction,agg_buy_sell_vwap_spread_bps,price_microstructure,Delta,12,True,12,same_symbol,False,False,False
Decay_12h__agg_buy_sell_vwap_spread_bps,rolling_self_reproduction,agg_buy_sell_vwap_spread_bps,price_microstructure,Decay,12,True,12,same_symbol,False,False,False
RollingMin_12h__agg_buy_sell_vwap_spread_bps,rolling_self_reproduction,agg_buy_sell_vwap_spread_bps,price_microstructure,RollingMin,12,True,12,same_symbol,False,False,False
RollingMax_12h__agg_buy_sell_vwap_spread_bps,rolling_self_reproduction,agg_buy_sell_vwap_spread_bps,price_microstructure,RollingMax,12,True,12,same_symbol,False,False,False
ZScore_12h__agg_buy_sell_vwap_spread_bps,rolling_self_reproduction,agg_buy_sell_vwap_spread_bps,price_microstructure,ZScore,12,True,12,same_symbol,False,False,False
TSMean_24h__agg_buy_sell_vwap_spread_bps,rolling_self_reproduction,agg_buy_sell_vwap_spread_bps,price_microstructure,TSMean,24,True,24,same_symbol,False,False,False
TSStd_24h__agg_buy_sell_vwap_spread_bps,rolling_self_reproduction,agg_buy_sell_vwap_spread_bps,price_microstructure,TSStd,24,True,24,same_symbol,False,False,False
Delta_24h__agg_buy_sell_vwap_spread_bps,rolling_self_reproduction,agg_buy_sell_vwap_spread_bps,price_microstructure,Delta,24,True,24,same_symbol,False,False,False
Decay_24h__agg_buy_sell_vwap_spread_bps,rolling_self_reproduction,agg_buy_sell_vwap_spread_bps,price_microstructure,Decay,24,True,24,same_symbol,False,False,False
RollingMin_24h__agg_buy_sell_vwap_spread_bps,rolling_self_reproduction,agg_buy_sell_vwap_spread_bps,price_microstructure,RollingMin,24,True,24,same_symbol,False,False,False
RollingMax_24h__agg_buy_sell_vwap_spread_bps,rolling_self_reproduction,agg_buy_sell_vwap_spread_bps,price_microstructure,RollingMax,24,True,24,same_symbol,False,False,False
ZScore_24h__agg_buy_sell_vwap_spread_bps,rolling_self_reproduction,agg_buy_sell_vwap_spread_bps,price_microstructure,ZScore,24,True,24,same_symbol,False,False,False
TSMean_48h__agg_buy_sell_vwap_spread_bps,rolling_self_reproduction,agg_buy_sell_vwap_spread_bps,price_microstructure,TSMean,48,True,48,same_symbol,False,False,False
TSStd_48h__agg_buy_sell_vwap_spread_bps,rolling_self_reproduction,agg_buy_sell_vwap_spread_bps,price_microstructure,TSStd,48,True,48,same_symbol,False,False,False
Delta_48h__agg_buy_sell_vwap_spread_bps,rolling_self_reproduction,agg_buy_sell_vwap_spread_bps,price_microstructure,Delta,48,True,48,same_symbol,False,False,False
Decay_48h__agg_buy_sell_vwap_spread_bps,rolling_self_reproduction,agg_buy_sell_vwap_spread_bps,price_microstructure,Decay,48,True,48,same_symbol,False,False,False
RollingMin_48h__agg_buy_sell_vwap_spread_bps,rolling_self_reproduction,agg_buy_sell_vwap_spread_bps,price_microstructure,RollingMin,48,True,48,same_symbol,False,False,False
RollingMax_48h__agg_buy_sell_vwap_spread_bps,rolling_self_reproduction,agg_buy_sell_vwap_spread_bps,price_microstructure,RollingMax,48,True,48,same_symbol,False,False,False
ZScore_48h__agg_buy_sell_vwap_spread_bps,rolling_self_reproduction,agg_buy_sell_vwap_spread_bps,price_microstructure,ZScore,48,True,48,same_symbol,False,False,False
TSMean_72h__agg_buy_sell_vwap_spread_bps,rolling_self_reproduction,agg_buy_sell_vwap_spread_bps,price_microstructure,TSMean,72,True,72,same_symbol,False,False,False
TSStd_72h__agg_buy_sell_vwap_spread_bps,rolling_self_reproduction,agg_buy_sell_vwap_spread_bps,price_microstructure,TSStd,72,True,72,same_symbol,False,False,False
Delta_72h__agg_buy_sell_vwap_spread_bps,rolling_self_reproduction,agg_buy_sell_vwap_spread_bps,price_microstructure,Delta,72,True,72,same_symbol,False,False,False
Decay_72h__agg_buy_sell_vwap_spread_bps,rolling_self_reproduction,agg_buy_sell_vwap_spread_bps,price_microstructure,Decay,72,True,72,same_symbol,False,False,False
RollingMin_72h__agg_buy_sell_vwap_spread_bps,rolling_self_reproduction,agg_buy_sell_vwap_spread_bps,price_microstructure,RollingMin,72,True,72,same_symbol,False,False,False
RollingMax_72h__agg_buy_sell_vwap_spread_bps,rolling_self_reproduction,agg_buy_sell_vwap_spread_bps,price_microstructure,RollingMax,72,True,72,same_symbol,False,False,False
ZScore_72h__agg_buy_sell_vwap_spread_bps,rolling_self_reproduction,agg_buy_sell_vwap_spread_bps,price_microstructure,ZScore,72,True,72,same_symbol,False,False,False
TSMean_96h__agg_buy_sell_vwap_spread_bps,rolling_self_reproduction,agg_buy_sell_vwap_spread_bps,price_microstructure,TSMean,96,True,96,same_symbol,False,False,False
TSStd_96h__agg_buy_sell_vwap_spread_bps,rolling_self_reproduction,agg_buy_sell_vwap_spread_bps,price_microstructure,TSStd,96,True,96,same_symbol,False,False,False
Delta_96h__agg_buy_sell_vwap_spread_bps,rolling_self_reproduction,agg_buy_sell_vwap_spread_bps,price_microstructure,Delta,96,True,96,same_symbol,False,False,False
Decay_96h__agg_buy_sell_vwap_spread_bps,rolling_self_reproduction,agg_buy_sell_vwap_spread_bps,price_microstructure,Decay,96,True,96,same_symbol,False,False,False
RollingMin_96h__agg_buy_sell_vwap_spread_bps,rolling_self_reproduction,agg_buy_sell_vwap_spread_bps,price_microstructure,RollingMin,96,True,96,same_symbol,False,False,False
