blueprint_id,expression,a7input_queue,semantic_pair,motif,skeleton_key,production_key,label_family,label_horizon_h,orientation_from_train,premay_positive_split_count,control_ratio_premay_max,stale_ratio_recent,cost5_recent_oriented,decision,train_2024_spread,train_2024_tstat,train_2024_obs,train_2024_stale_spread,train_2024_time_shuffle_spread,train_2024_symbol_shuffle_spread,train_2024_sign_flip_spread,validation_2025H1_spread,validation_2025H1_tstat,validation_2025H1_obs,validation_2025H1_stale_spread,validation_2025H1_time_shuffle_spread,validation_2025H1_symbol_shuffle_spread,validation_2025H1_sign_flip_spread,test_2025H2_spread,test_2025H2_tstat,test_2025H2_obs,test_2025H2_stale_spread,test_2025H2_time_shuffle_spread,test_2025H2_symbol_shuffle_spread,test_2025H2_sign_flip_spread,recent_oos_2026JanApr_spread,recent_oos_2026JanApr_tstat,recent_oos_2026JanApr_obs,recent_oos_2026JanApr_stale_spread,recent_oos_2026JanApr_time_shuffle_spread,recent_oos_2026JanApr_symbol_shuffle_spread,recent_oos_2026JanApr_sign_flip_spread
a7ff24r_c223ee324263786f,"SafeDiv(premium_close_bps,Abs(realized_vol_168h))",interaction_alpha,basis_premium_like|volatility_like,safe_div_abs,skel_d9d4f69744bac825,prod_86561cfc21421df6,L0_raw,4,-1.0,1,1.4746117009882003,1.2595880330743958,-0.0022176983355808168,HOLD_CORE56_PREMAY_UNSTABLE,0.00043731933982623836,5.621104576423407,8736,4.725251236526192e-05,5.8113797851278545e-05,2.4372293999940163e-05,-0.0003963596174921931,0.00013939842471854443,0.987425543648369,4344,-0.00032072097038937354,-7.916413041904317e-06,1.1768940638208278e-05,-0.0002055585481892884,-0.0006851307781562265,-4.979131164241577,4416,-0.0010488588626457105,-0.0008774783437087324,4.6223770146042325e-05,0.0006623457335631658,-0.0012176983355808167,-7.544761621904535,2880,-0.0015337982513922066,-0.000897211502170827,-0.0001494347106561532,0.0012692028024403376
a7ff24r_c223ee324263786f,"SafeDiv(premium_close_bps,Abs(realized_vol_168h))",interaction_alpha,basis_premium_like|volatility_like,safe_div_abs,skel_d9d4f69744bac825,prod_86561cfc21421df6,L0_raw,8,-1.0,1,1.7166573482386662,1.1320021088821508,-0.0034520625194736296,HOLD_CORE56_PREMAY_UNSTABLE,0.00043952870302003754,4.075813228570532,8736,8.754238739156194e-05,2.1362627053331934e-05,-0.0001170806742530053,-0.0003857037720591737,0.00010531031548810255,0.5240130379682649,4344,-0.0004620264360236539,5.682365912224532e-05,3.817324452721809e-05,-0.00018078172692798347,-0.0016868427321104797,-8.609181931616813,4416,-0.002053976558397046,-0.001911852947380006,0.00015924305150702095,0.0016621079875591084,-0.0024520625194736296,-10.570352920953438,2880,-0.0027757399431550286,-0.0018761184333960506,-0.00019271567746945994,0.0025186250894694284
a7ff24r_c223ee324263786f,"SafeDiv(premium_close_bps,Abs(realized_vol_168h))",interaction_alpha,basis_premium_like|volatility_like,safe_div_abs,skel_d9d4f69744bac825,prod_86561cfc21421df6,L0_raw,24,-1.0,0,1.0344630936302996,1.0350532658869418,-0.008314885941724776,HOLD_CORE56_PREMAY_UNSTABLE,0.0005668313996128512,2.9911839701512215,8736,0.00015851871327994408,-0.00011410348888904227,-1.7109571084547343e-05,-0.00039109683380159007,-0.0005272854656077819,-1.4950311667032907,4344,-0.000981341905360218,-9.42280137336337e-05,-0.00025042680188822026,0.00035572197401084727,-0.005043205138793693,-14.111460608483036,4416,-0.005441482350712686,-0.005217009589688748,0.00028412923639334743,0.005008107334004689,-0.0073148859417247756,-17.834393486717584,2880,-0.007571296583572707,-0.005932830252443724,-0.00020995491353689646,0.00752915427596033
a7ff24r_c223ee324263786f,"SafeDiv(premium_close_bps,Abs(realized_vol_168h))",interaction_alpha,basis_premium_like|volatility_like,safe_div_abs,skel_d9d4f69744bac825,prod_86561cfc21421df6,L1_xs,1,-1.0,3,22.468218882317366,36.59677749999828,-0.000990289799090166,HOLD_CORE56_CONTROL_DOMINATED,0.00040827509673137176,10.354345486321687,8736,2.40923644460696e-05,9.764657627892609e-06,1.1198553526000982e-05,-0.0004103762236962465,0.00047804768573420856,6.878213461243538,4344,-9.527068344962785e-05,9.763405830633021e-06,7.798996255457763e-05,-0.0004989299810062207,0.00012697265354528627,1.7983283668411654,4416,-0.00028565180733020843,-0.00022202008804511145,6.379488194553871e-06,-0.00011534805709355281,9.710200909833953e-06,0.11852895229848177,2880,-0.000355362062177474,-0.00021817091943342648,-8.218642603199578e-05,3.6353058844133427e-06
a7ff24r_c223ee324263786f,"SafeDiv(premium_close_bps,Abs(realized_vol_168h))",interaction_alpha,basis_premium_like|volatility_like,safe_div_abs,skel_d9d4f69744bac825,prod_86561cfc21421df6,L1_xs,4,-1.0,1,1.474611708468717,1.2595880320784114,-0.002217698335587571,HOLD_CORE56_PREMAY_UNSTABLE,0.000437319341813713,5.621104604799006,8736,4.725251317722998e-05,5.811379888195618e-05,2.4372294073661062e-05,-0.0003963596182682525,0.00013939842411155392,0.9874255398231592,4344,-0.0003207209721187138,-7.916409924292586e-06,1.1768946992132945e-05,-0.00020555854833698533,-0.0006851307755421403,-4.979131149398306,4416,-0.0010488588589923084,-0.0008774783358153135,4.6223771927077185e-05,0.0006623457321976434,-0.0012176983355875709,-7.544761644002325,2880,-0.0015337982501879054,-0.0008972114974387318,-0.0001494347121725834,0.0012692027999714394
a7ff24r_c223ee324263786f,"SafeDiv(premium_close_bps,Abs(realized_vol_168h))",interaction_alpha,basis_premium_like|volatility_like,safe_div_abs,skel_d9d4f69744bac825,prod_86561cfc21421df6,L1_xs,8,-1.0,1,1.716657378706063,1.1320021056647251,-0.0034520625183950895,HOLD_CORE56_PREMAY_UNSTABLE,0.0004395287038790465,4.075813237890228,8736,8.754238951742096e-05,2.1362625627460384e-05,-0.00011708067355779783,-0.0003857037706479604,0.0001053103113876676,0.5240130178392454,4344,-0.00046202643445225335,5.68236561819027e-05,3.817324400145409e-05,-0.00018078172309747272,-0.0016868427424976576,-8.609181979932668,4416,-0.002053976562586165,-0.0019118529481693246,0.00015924305517677864,0.0016621079949317662,-0.0024520625183950895,-10.570352924071239,2880,-0.00277573993404479,-0.0018761184345815402,-0.00019271568158667082,0.0025186250883549037
a7ff24r_c223ee324263786f,"SafeDiv(premium_close_bps,Abs(realized_vol_168h))",interaction_alpha,basis_premium_like|volatility_like,safe_div_abs,skel_d9d4f69744bac825,prod_86561cfc21421df6,L1_xs,24,-1.0,0,1.0344630952563227,1.0350532629596316,-0.008314885973724793,HOLD_CORE56_PREMAY_UNSTABLE,0.0005668313959875081,2.9911839517996257,8736,0.00015851871192392686,-0.00011410348351963483,-1.710957960375944e-05,-0.0003910968286256587,-0.0005272854593674785,-1.495031150176668,4344,-0.0009813418959833075,-9.422800519390297e-05,-0.0002504267987452227,0.00035572197205809697,-0.0050432051494428585,-14.111460612461187,4416,-0.005441482369051004,-0.005217009608905285,0.00028412924498111936,0.005008107340721861,-0.007314885973724792,-17.834393564521204,2880,-0.007571296595281488,-0.005932830265896884,-0.0002099549157304196,0.007529154300900247
a7ff24r_c223ee324263786f,"SafeDiv(premium_close_bps,Abs(realized_vol_168h))",interaction_alpha,basis_premium_like|volatility_like,safe_div_abs,skel_d9d4f69744bac825,prod_86561cfc21421df6,L3_liquidity_relative,1,1.0,0,,,,HOLD_CORE56_PREMAY_UNSTABLE,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,
a7ff24r_c223ee324263786f,"SafeDiv(premium_close_bps,Abs(realized_vol_168h))",interaction_alpha,basis_premium_like|volatility_like,safe_div_abs,skel_d9d4f69744bac825,prod_86561cfc21421df6,L3_liquidity_relative,4,1.0,0,,,,HOLD_CORE56_PREMAY_UNSTABLE,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,
a7ff24r_c223ee324263786f,"SafeDiv(premium_close_bps,Abs(realized_vol_168h))",interaction_alpha,basis_premium_like|volatility_like,safe_div_abs,skel_d9d4f69744bac825,prod_86561cfc21421df6,L3_liquidity_relative,8,1.0,0,,,,HOLD_CORE56_PREMAY_UNSTABLE,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,
a7ff24r_c223ee324263786f,"SafeDiv(premium_close_bps,Abs(realized_vol_168h))",interaction_alpha,basis_premium_like|volatility_like,safe_div_abs,skel_d9d4f69744bac825,prod_86561cfc21421df6,L3_liquidity_relative,24,1.0,0,,,,HOLD_CORE56_PREMAY_UNSTABLE,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,
a7ff24r_c223ee324263786f,"SafeDiv(premium_close_bps,Abs(realized_vol_168h))",interaction_alpha,basis_premium_like|volatility_like,safe_div_abs,skel_d9d4f69744bac825,prod_86561cfc21421df6,L5_vol_adjusted,1,-1.0,3,1.0301867952500985,0.7713654412866787,0.02044724251958788,HOLD_CORE56_CONTROL_DOMINATED,0.040494046213144536,13.126604864936015,8736,0.004145072406445468,-0.00039164416765349484,0.0025863780179277863,-0.04044289487763209,0.038577607713956984,9.45270491492399,4344,-0.010377766072340415,-0.0015024016543013048,0.0028401979324854565,-0.03974214205925682,0.01575071240038723,3.0092947637573535,4416,-0.01021930408417059,-0.005845243239043745,-0.0030740247681582244,-0.015350203552864298,0.02144724251958788,3.1327502737317374,2880,-0.016543661690504325,-0.009562040219699898,-0.00737163179195592,-0.02097460425080366
a7ff24r_c223ee324263786f,"SafeDiv(premium_close_bps,Abs(realized_vol_168h))",interaction_alpha,basis_premium_like|volatility_like,safe_div_abs,skel_d9d4f69744bac825,prod_86561cfc21421df6,L5_vol_adjusted,4,-1.0,1,1.3540631733051904,1.862596467493099,-0.04229671548216103,HOLD_CORE56_PREMAY_UNSTABLE,0.04946204692125108,7.454143312696928,8736,0.011500803756712728,1.685259267641026e-05,0.004295608394436524,-0.04540189458362498,0.012931227401735914,1.6078826018784234,4344,-0.022848986589489573,-0.009924094946664125,-0.005225911305327493,-0.017109708751437584,-0.02541373148435878,-1.8684407640085385,4416,-0.05011164039542191,-0.03441179789923688,-0.01268792461412149,0.02368925587634523,-0.04129671548216103,-2.9789661732521897,2880,-0.07691911637614071,-0.04210310363304158,-0.007249266442334633,0.043912264960418224
a7ff24r_c223ee324263786f,"SafeDiv(premium_close_bps,Abs(realized_vol_168h))",interaction_alpha,basis_premium_like|volatility_like,safe_div_abs,skel_d9d4f69744bac825,prod_86561cfc21421df6,L5_vol_adjusted,8,-1.0,1,1.4125066166006435,1.3138752155396674,-0.1035695670592299,HOLD_CORE56_PREMAY_UNSTABLE,0.05728405083275651,5.98328293738479,8736,0.022947295209064068,0.002829098779013413,-0.005233733678664243,-0.04914365854481301,0.009771777123816579,0.839652331727547,4344,-0.03252021724968377,-0.008658917254701403,-0.007354908918092445,-0.013802699843337724,-0.08710092857256822,-4.199577469631996,4416,-0.11238109027642848,-0.0748626287399311,-0.016910681259467507,0.0862314443316897,-0.1025695670592299,-5.09976825599296,2880,-0.13476361202775605,-0.09116613450590384,-0.0056277541739309135,0.10486015646693479
a7ff24r_c223ee324263786f,"SafeDiv(premium_close_bps,Abs(realized_vol_168h))",interaction_alpha,basis_premium_like|volatility_like,safe_div_abs,skel_d9d4f69744bac825,prod_86561cfc21421df6,L5_vol_adjusted,24,-1.0,0,1.0282748747327453,1.100187019673568,-0.3269495348075533,HOLD_CORE56_PREMAY_UNSTABLE,0.08465083589394264,5.062518228040067,8736,0.04256963649040446,-0.010716090045628337,0.002980541272859589,-0.06514181531775053,-0.038438977431976204,-1.8414789812888812,4344,-0.07663427187818006,-0.015165468309760101,-0.038413224625656384,0.030063376229627965,-0.3347841908603496,-7.657064212483658,4416,-0.3567266665031504,-0.2837934885743679,-0.1266895002708011,0.3273183963603639,-0.3259495348075533,-9.187866037315844,2880,-0.3586054472639079,-0.32453965905841603,0.011165273534028507,0.33516571707343346
a7ff24r_145e2d58adad4f4a,"SafeDiv(mark_index_basis_bps,Abs(ZScore(Mean(premium_close_bps,12))))",ordinary_alpha,basis_premium_like|basis_premium_like,safe_div_abs,skel_c80f62c274b367a9,prod_a2a821b38144a644,L0_raw,1,-1.0,3,1.690398382006021,1.2967642377885584,-0.000849511432311185,HOLD_CORE56_CONTROL_DOMINATED,0.00032739592442700035,9.563697042865407,8773,6.716842926360938e-06,-4.0087145029976854e-07,-5.229693587354299e-05,-0.0003267225682929189,0.00038051125020149113,5.691253162407011,4344,5.032567380826785e-05,-5.5971737329191914e-05,4.220678768380855e-05,-0.0003812830692443003,0.00013284235190716762,2.1680083868645763,4416,-0.000189074112045441,-0.00012068479572063624,-5.110645537348544e-05,-0.0001327001260750525,0.0001504885676888151,2.299606681600191,2880,-0.00019514819277487817,-0.00025438563133157663,-8.368823695820009e-06,-0.0001504885676888151
a7ff24r_145e2d58adad4f4a,"SafeDiv(mark_index_basis_bps,Abs(ZScore(Mean(premium_close_bps,12))))",ordinary_alpha,basis_premium_like|basis_premium_like,safe_div_abs,skel_c80f62c274b367a9,prod_a2a821b38144a644,L0_raw,4,-1.0,1,1.7540983783197603,1.6147685151317297,-0.0015276781956935315,HOLD_CORE56_PREMAY_UNSTABLE,0.00042684174685078577,6.194015190830732,8773,0.00013533481278813495,-2.1072373580906902e-05,-7.857336051457595e-05,-0.0004273691980573754,0.0003716392976472936,2.9959407546925356,4344,-7.604549403262337e-06,-0.00013559083003672004,-5.469037752425087e-05,-0.00037592196306311394,-0.00045787732718533864,-3.4908688460648496,4416,-0.0007405305965976103,-0.0006162262523574022,-8.263875406769913e-05,0.0004581505725777199,-0.0005276781956935315,-3.6880095365811045,2880,-0.0008520781365274343,-0.0009255994673407208,-0.00025110260070688534,0.0005276781956935315
a7ff24r_145e2d58adad4f4a,"SafeDiv(mark_index_basis_bps,Abs(ZScore(Mean(premium_close_bps,12))))",ordinary_alpha,basis_premium_like|basis_premium_like,safe_div_abs,skel_c80f62c274b367a9,prod_a2a821b38144a644,L0_raw,8,-1.0,1,1.4173354936729208,1.2665154076324103,-0.0023718173254252957,HOLD_CORE56_PREMAY_UNSTABLE,0.0003777245003410036,3.938513515100685,8773,9.817610414011582e-05,-0.00011301712727532921,-9.799588669913961e-05,-0.0003780993876038269,0.0003227622357605153,1.9325442808699624,4344,-0.00014667244867101235,-0.0003628078926874279,-7.926962577036149e-05,-0.000320795785369836,-0.0010376957063381342,-5.6270081410516735,4416,-0.0012311029399462178,-0.0013316239762726598,-0.00016152343678535214,0.001037514351492818,-0.0013718173254252957,-6.7287598677233325,2880,-0.0017374277791082212,-0.0019443253861607273,-0.00038614499181679275,0.0013718173254252957
a7ff24r_145e2d58adad4f4a,"SafeDiv(mark_index_basis_bps,Abs(ZScore(Mean(premium_close_bps,12))))",ordinary_alpha,basis_premium_like|basis_premium_like,safe_div_abs,skel_c80f62c274b367a9,prod_a2a821b38144a644,L0_raw,24,-1.0,0,1.8478846746629227,1.0697640968015605,-0.006598496082915901,HOLD_CORE56_PREMAY_UNSTABLE,0.00034268320759456284,1.9950882065905116,8773,8.028906872688406e-06,-0.00011511559273259784,-0.00016925749001819786,-0.00033983110210195847,-0.0005885045651116115,-1.984377542771694,4344,-0.0010141447327067002,-0.001087488566838915,-5.9849183290530996e-05,0.0005853649296377035,-0.0031450823798974633,-10.011826324435914,4416,-0.0033982808305062333,-0.003997603445216689,0.00022564196862069808,0.003143902413494345,-0.005598496082915901,-14.949800029832481,2880,-0.005989070105587603,-0.005745548531341348,-0.000925727244275739,0.005598496082915901
a7ff24r_145e2d58adad4f4a,"SafeDiv(mark_index_basis_bps,Abs(ZScore(Mean(premium_close_bps,12))))",ordinary_alpha,basis_premium_like|basis_premium_like,safe_div_abs,skel_c80f62c274b367a9,prod_a2a821b38144a644,L1_xs,1,-1.0,3,1.6903984328239947,1.296764265506777,-0.0008495114361334113,HOLD_CORE56_CONTROL_DOMINATED,0.0003273959259382961,9.563697090618781,8773,6.716846064495077e-06,-4.0087057057258217e-07,-5.229693624314008e-05,-0.00032672256975471736,0.00038051125012055306,5.691253159888831,4344,5.032567816476176e-05,-5.5971739574504337e-05,4.220678945744211e-05,-0.00038128306941834195,0.00013284235192968314,2.1680083851537875,4416,-0.00018907411302232957,-0.0001206847922580106,-5.110645430484566e-05,-0.0001327001261234324,0.00015048856386658862,2.2996066224137746,2880,-0.0001951481919896265,-0.00025438563251801505,-8.368820095569006e-06,-0.00015048856386658862
a7ff24r_145e2d58adad4f4a,"SafeDiv(mark_index_basis_bps,Abs(ZScore(Mean(premium_close_bps,12))))",ordinary_alpha,basis_premium_like|basis_premium_like,safe_div_abs,skel_c80f62c274b367a9,prod_a2a821b38144a644,L1_xs,4,-1.0,1,1.7540983610894414,1.6147685114073635,-0.001527678195756095,HOLD_CORE56_PREMAY_UNSTABLE,0.0004268417454980415,6.194015178212448,8773,0.00013533481246861623,-2.1072378864480154e-05,-7.857335682637913e-05,-0.00042736919664977565,0.0003716392954617397,2.995940734961167,4344,-7.604547255017715e-06,-0.00013559082722149296,-5.4690369232709125e-05,-0.00037592196135482515,-0.00045787732712914455,-3.4908688381460853,4416,-0.0007405306011687003,-0.0006162262503861117,-8.263875426182599e-05,0.0004581505725125273,-0.0005276781957560949,-3.6880095433816344,2880,-0.0008520781346631927,-0.0009255994583583995,-0.0002511026009181079,0.0005276781957560949
a7ff24r_145e2d58adad4f4a,"SafeDiv(mark_index_basis_bps,Abs(ZScore(Mean(premium_close_bps,12))))",ordinary_alpha,basis_premium_like|basis_premium_like,safe_div_abs,skel_c80f62c274b367a9,prod_a2a821b38144a644,L1_xs,8,-1.0,1,1.4173354894737282,1.2665154043213414,-0.0023718173311989142,HOLD_CORE56_PREMAY_UNSTABLE,0.00037772450024299516,3.938513514146971,8773,9.817609964660462e-05,-0.00011301713048407146,-9.799589212926151e-05,-0.0003780993874682685,0.0003227622363432952,1.9325442872176333,4344,-0.00014667244452672417,-0.0003628078883139825,-7.926962301003624e-05,-0.00032079578599354783,-0.0010376957132773106,-5.627008188657206,4416,-0.0012311029411124802,-0.0013316239686900736,-0.00016152343430198484,0.0010375143584322917,-0.0013718173311989142,-6.7287599034603165,2880,-0.0017374277818784163,-0.0019443253885833567,-0.000386144994173787,0.0013718173311989142
a7ff24r_145e2d58adad4f4a,"SafeDiv(mark_index_basis_bps,Abs(ZScore(Mean(premium_close_bps,12))))",ordinary_alpha,basis_premium_like|basis_premium_like,safe_div_abs,skel_c80f62c274b367a9,prod_a2a821b38144a644,L1_xs,24,-1.0,0,1.84788468583979,1.069764095588504,-0.006598496086465126,HOLD_CORE56_PREMAY_UNSTABLE,0.00034268321083920047,1.995088223697972,8773,8.028907748802909e-06,-0.00011511559077350394,-0.00016925749481931716,-0.00033983110541141524,-0.000588504565617581,-1.9843775457232924,4344,-0.0010141447200577188,-0.0010874885743515257,-5.9849188365289094e-05,0.0005853649294692347,-0.003145082375252292,-10.011826331901956,4416,-0.00339828084341509,-0.0039976034522941194,0.00022564196956331977,0.003143902408844571,-0.005598496086465126,-14.949800040780504,2880,-0.005989070102593145,-0.005745548556538188,-0.0009257272446163157,0.005598496086465126
a7ff24r_145e2d58adad4f4a,"SafeDiv(mark_index_basis_bps,Abs(ZScore(Mean(premium_close_bps,12))))",ordinary_alpha,basis_premium_like|basis_premium_like,safe_div_abs,skel_c80f62c274b367a9,prod_a2a821b38144a644,L3_liquidity_relative,1,1.0,0,,,,HOLD_CORE56_PREMAY_UNSTABLE,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,
a7ff24r_145e2d58adad4f4a,"SafeDiv(mark_index_basis_bps,Abs(ZScore(Mean(premium_close_bps,12))))",ordinary_alpha,basis_premium_like|basis_premium_like,safe_div_abs,skel_c80f62c274b367a9,prod_a2a821b38144a644,L3_liquidity_relative,4,1.0,0,,,,HOLD_CORE56_PREMAY_UNSTABLE,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,
a7ff24r_145e2d58adad4f4a,"SafeDiv(mark_index_basis_bps,Abs(ZScore(Mean(premium_close_bps,12))))",ordinary_alpha,basis_premium_like|basis_premium_like,safe_div_abs,skel_c80f62c274b367a9,prod_a2a821b38144a644,L3_liquidity_relative,8,1.0,0,,,,HOLD_CORE56_PREMAY_UNSTABLE,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,
a7ff24r_145e2d58adad4f4a,"SafeDiv(mark_index_basis_bps,Abs(ZScore(Mean(premium_close_bps,12))))",ordinary_alpha,basis_premium_like|basis_premium_like,safe_div_abs,skel_c80f62c274b367a9,prod_a2a821b38144a644,L3_liquidity_relative,24,1.0,0,,,,HOLD_CORE56_PREMAY_UNSTABLE,,,0,,,,,,,0,,,,,,,0,,,,,,,0,,,,
a7ff24r_145e2d58adad4f4a,"SafeDiv(mark_index_basis_bps,Abs(ZScore(Mean(premium_close_bps,12))))",ordinary_alpha,basis_premium_like|basis_premium_like,safe_div_abs,skel_c80f62c274b367a9,prod_a2a821b38144a644,L5_vol_adjusted,1,-1.0,3,1.0048936533129136,0.376193378580833,0.027445350945761806,HOLD_CORE56_CONTROL_DOMINATED,0.03170224986578997,11.605395790088474,8736,0.00075766955770733,-0.000458096718454206,-0.0008385897029778004,-0.03170016322723117,0.03371413723625446,8.40152095645498,4344,-0.005049012585260147,-0.0048257570940428525,0.0034438320928200424,-0.03387912253563268,0.01854658303509285,3.3989605291060214,4416,-0.008824814525026729,-0.006637268098925217,-0.003960764948169268,-0.01854106557826025,0.028445350945761807,4.076019066791975,2880,-0.010700952677203628,-0.013747128689144534,-0.0035107379872991364,-0.028445350945761807
a7ff24r_145e2d58adad4f4a,"SafeDiv(mark_index_basis_bps,Abs(ZScore(Mean(premium_close_bps,12))))",ordinary_alpha,basis_premium_like|basis_premium_like,safe_div_abs,skel_c80f62c274b367a9,prod_a2a821b38144a644,L5_vol_adjusted,4,-1.0,1,5.837513365462628,5.595237341724217,-0.009838184044278327,HOLD_CORE56_PREMAY_UNSTABLE,0.03845302111662643,6.866052864446735,8736,0.008940413151392098,-0.0028051804962450338,0.00016587994643498557,-0.03850199144543835,0.023475973936885258,2.9672094334608317,4344,-0.01227010174843566,-0.0190458157284906,-0.0032779462188883422,-0.023869507144518822,-0.01598962909632314,-1.2022965971111645,4416,-0.04548408607567504,-0.04384332472170724,-0.009187402645331374,0.01598651760198766,-0.008838184044278328,-0.5868176388733066,2880,-0.04945173739757726,-0.05159301748489328,-0.015714760948041313,0.008838184044278328
a7ff24r_145e2d58adad4f4a,"SafeDiv(mark_index_basis_bps,Abs(ZScore(Mean(premium_close_bps,12))))",ordinary_alpha,basis_premium_like|basis_premium_like,safe_div_abs,skel_c80f62c274b367a9,prod_a2a821b38144a644,L5_vol_adjusted,8,-1.0,1,2.646198343122866,1.6762721199287396,-0.062242965519721055,HOLD_CORE56_PREMAY_UNSTABLE,0.035543012377367365,4.408350180177532,8736,0.006418361259586767,-0.010146052461264439,0.00227439180708487,-0.03565421919005301,0.010979540602985886,0.9798926894791133,4344,-0.026236009572487604,-0.02905404215187149,-0.008868250721684286,-0.010949449640194566,-0.07562394162297965,-3.5856218811199314,4416,-0.09816829705387649,-0.09730931974430179,-0.021188316606197185,0.0755571948092169,-0.061242965519721054,-2.7714246200220503,2880,-0.10265987564246551,-0.110548485835296,-0.018701519375205446,0.061242965519721054
a7ff24r_145e2d58adad4f4a,"SafeDiv(mark_index_basis_bps,Abs(ZScore(Mean(premium_close_bps,12))))",ordinary_alpha,basis_premium_like|basis_premium_like,safe_div_abs,skel_c80f62c274b367a9,prod_a2a821b38144a644,L5_vol_adjusted,24,-1.0,0,1.6161030157232354,1.135272943473032,-0.31592908587326607,HOLD_CORE56_PREMAY_UNSTABLE,0.029062488604074538,2.028824274744055,8736,-0.003212844611696741,-0.011237110566987334,0.011095484384858384,-0.028876295808010183,-0.06859210491502725,-3.309586595201132,4344,-0.10570274501044023,-0.07886775186178577,-0.03135680279514758,0.06864092406636974,-0.2134039795266189,-6.038129673521365,4416,-0.23147213055029647,-0.3448828148803084,-0.07278058203080791,0.21339184483652848,-0.31492908587326607,-7.931893716107221,2880,-0.357530470304614,-0.3167594631846927,-0.014541724602260282,0.31492908587326607
a7ff24r_7a6f873cfe7bc14d,"Mul(Delta(mark_index_basis_bps,4),realized_vol_24h)",interaction_alpha,basis_premium_like|volatility_like,mul,skel_0994b3a36a4d53ba,prod_56c1228a698d6d85,L0_raw,1,-1.0,3,1.0,0.17045707057420012,-0.0006300659348782178,HOLD_CORE56_CONTROL_DOMINATED,0.0004652186390075638,10.826523155681937,8772,1.4096528003120579e-05,-3.0468907405852802e-05,1.5767815750751216e-05,-0.0004652186390075638,0.0004407968281530874,6.738088035576439,4344,-1.2463755964873417e-05,-5.866058515709134e-05,3.675437289667055e-05,-0.0004407968281530874,0.0004471775123201251,5.780464577413394,4416,-6.207050047717768e-05,-7.811972331054625e-05,3.4128125121853134e-05,-0.0004471775123201251,0.0003699340651217822,4.275914385321963,2880,-6.305787704626437e-05,3.535177287787074e-05,-4.886768958029616e-06,-0.0003699340651217822
a7ff24r_7a6f873cfe7bc14d,"Mul(Delta(mark_index_basis_bps,4),realized_vol_24h)",interaction_alpha,basis_premium_like|volatility_like,mul,skel_0994b3a36a4d53ba,prod_56c1228a698d6d85,L0_raw,4,-1.0,2,12.692549226744308,14.963438170266263,-0.001026949526743887,HOLD_CORE56_PREMAY_UNSTABLE,0.0006432280161938928,7.527297362379389,8772,0.0001561091672236935,5.070709383957073e-05,7.535973893842729e-05,-0.0006432280161938928,0.00036732951654610315,2.863459444170949,4344,-2.6114482807477257e-05,-7.2873530783784e-05,0.00015936593642884093,-0.00036732951654610315,0.00012953215392295378,0.8348548580796035,4416,-0.00029863211864114526,-0.00021328714532726213,2.8439920545960314e-05,-0.00012953215392295378,-2.6949526743886985e-05,-0.15313346289004912,2880,-0.00040325757715009,0.0003420581948342478,-0.0001315482857408598,2.6949526743886985e-05
a7ff24r_7a6f873cfe7bc14d,"Mul(Delta(mark_index_basis_bps,4),realized_vol_24h)",interaction_alpha,basis_premium_like|volatility_like,mul,skel_0994b3a36a4d53ba,prod_56c1228a698d6d85,L0_raw,8,-1.0,2,1.5154948956086403,2.596837493333145,-0.0012940338182108875,HOLD_CORE56_PREMAY_UNSTABLE,0.00045256687985048604,3.809074140504264,8772,-2.0329755210933383e-05,-0.00011650372272144349,1.5947975830847966e-05,-0.00045256687985048604,0.0003248170718911125,1.820237514911366,4344,-0.00020866212261781169,-3.326672317191297e-06,8.647226993371982e-05,-0.0003248170718911125,0.00011301202183957242,0.5161153593643498,4416,-0.00028725111523685216,-0.00012520499576937672,0.00017126914224028418,-0.00011301202183957242,-0.00029403381821088747,-1.2130300434701138,2880,-0.0007635580434379346,0.0003159591553500824,2.6875541057746328e-05,0.00029403381821088747
a7ff24r_7a6f873cfe7bc14d,"Mul(Delta(mark_index_basis_bps,4),realized_vol_24h)",interaction_alpha,basis_premium_like|volatility_like,mul,skel_0994b3a36a4d53ba,prod_56c1228a698d6d85,L0_raw,24,-1.0,2,14.768382641250497,1.5717107757352418,-0.0016025394746528405,HOLD_CORE56_PREMAY_UNSTABLE,0.0006716624479705166,3.2229779451456224,8772,0.00014560144780976657,8.07173116341183e-05,-2.7591639224977245e-05,-0.0006716624479705166,0.0005032790335794661,1.6155233128937636,4344,-2.8898008141836643e-06,0.00014480646661360491,0.0002831662612829015,-0.0005032790335794661,2.4589698893894883e-05,0.06161326150758448,4416,-0.00047922014002171556,-0.0003631500822981737,0.00010419504353724296,-2.4589698893894883e-05,-0.0006025394746528406,-1.4392454760339841,2880,-0.0009470177851177211,-4.1378270354342235e-05,-0.0007223455490217378,0.0006025394746528406
