left_field,right_field,overlap,exact_equivalent,affine_equivalent,affine_relative_error,rank_equivalent,rank_correlation,qualification_block,field_selection_effect
global_long_short_account_ratio_last,trade_count,1694,False,False,0.9955411137723553,False,-0.04974220099413233,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
global_long_short_account_ratio_last,top_long_short_account_ratio_mean,1694,False,False,0.3058106228877068,False,0.9513350478276325,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
global_long_short_account_ratio_last,premium_open,1694,False,False,0.9854993357305103,False,0.2004555582555255,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
global_long_short_account_ratio_last,history_length_hours,1694,False,False,0.9974890923981753,False,0.11154007546026232,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
global_long_short_account_ratio_last,open_interest_last_change_4h,1691,False,False,0.9973716320090483,False,-0.019768860485935222,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
global_long_short_account_ratio_last,open_interest_value_last_change_4h,1691,False,False,0.9947227494375307,False,-0.049382434590061544,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
global_long_short_account_ratio_last,index_low,1694,False,False,0.9966273633357833,False,-0.05562481636642473,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
global_long_short_account_ratio_last,taker_buy_sell_volume_ratio_last,1694,False,False,0.999859737663065,False,-0.008121102025867116,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
global_long_short_account_ratio_last,premium_low,1694,False,False,0.9887981812774316,False,0.2526062641613219,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
global_long_short_account_ratio_last,age_percentile_active_universe,1694,False,False,0.9744119163150347,False,0.24552489117622386,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
global_long_short_account_ratio_last,open_interest_last_change_24h,1689,False,False,0.9979419200566598,False,0.04028824046640342,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
global_long_short_account_ratio_last,open_interest_value_last_change_24h,1689,False,False,0.9953462404681044,False,-0.020980909722394706,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
global_long_short_account_ratio_last,index_high,1694,False,False,0.9966291385162888,False,-0.055831046049302085,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
global_long_short_account_ratio_last,taker_buy_sell_volume_ratio_mean,1694,False,False,0.9991394349851815,False,-0.035045309530762785,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
global_long_short_account_ratio_last,mark_index_basis_bps,1693,False,False,0.9730344169692623,False,0.24885796208270833,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
global_long_short_account_ratio_last,open_interest_mean,1694,False,False,0.9965363493520383,False,0.09901356115909007,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
global_long_short_account_ratio_last,taker_buy_quote_volume,1694,False,False,0.9980411856094016,False,-0.0305011833686823,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
global_long_short_account_ratio_last,premium_close,1694,False,False,0.9780032204356942,False,0.22635082401160347,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
global_long_short_account_ratio_last,open_interest_last,1694,False,False,0.9965388222838194,False,0.09813471443991491,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
global_long_short_account_ratio_last,trade_volume,1694,False,False,0.9999873291373492,False,0.03898841886021801,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
open_interest_value_last,open_interest_value_mean,1694,False,False,0.0031358603092082726,False,0.999411691241235,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
open_interest_value_last,top_long_short_account_ratio_last,1694,False,False,0.9975619243705665,False,0.022307433308347106,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
open_interest_value_last,trade_close,1694,False,False,0.46872622243751405,False,0.35469355414809545,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
open_interest_value_last,top_long_short_position_ratio_last,1694,False,False,0.9985203371159042,False,0.2436026837856529,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
open_interest_value_last,global_long_short_account_ratio_mean,1694,False,False,0.9974293479942553,False,0.09848291756779644,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
open_interest_value_last,premium_high,1694,False,False,0.9978630314542034,False,0.059530940163263685,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
open_interest_value_last,active_universe_size,1694,False,False,0.9998413536166179,False,-0.08367774373894359,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
open_interest_value_last,listing_age_days,1694,False,False,0.9981889252596272,False,0.07647146436944464,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
open_interest_value_last,open_interest_last_change_1h,1692,False,False,0.9999979810989091,False,0.019733618196215087,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
open_interest_value_last,open_interest_value_last_change_1h,1692,False,False,0.9999783709136395,False,0.011028780114459787,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
open_interest_value_last,top_long_short_position_ratio_mean,1694,False,False,0.998539049491397,False,0.24229468285799807,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
open_interest_value_last,index_open,1694,False,False,0.4684081597899209,False,0.35471716597026004,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
open_interest_value_last,trade_return_1h,1694,False,False,0.9999835949821114,False,-0.0036100230290689464,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
open_interest_value_last,trade_count,1694,False,False,0.9226628672489214,False,0.7428819025482721,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
open_interest_value_last,top_long_short_account_ratio_mean,1694,False,False,0.9975711217913982,False,0.02276050398150817,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
open_interest_value_last,premium_open,1694,False,False,0.9998660558950162,False,0.08797443104345914,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
open_interest_value_last,history_length_hours,1694,False,False,0.999156505603444,False,0.08313676257592635,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
open_interest_value_last,open_interest_last_change_4h,1691,False,False,0.9999999467784964,False,0.038799122637020594,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
open_interest_value_last,open_interest_value_last_change_4h,1691,False,False,0.9999999449290036,False,0.04739698302306159,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
open_interest_value_last,index_low,1694,False,False,0.4685875521427497,False,0.35420146229750377,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
open_interest_value_last,taker_buy_sell_volume_ratio_last,1694,False,False,0.9997859656409218,False,0.00013561696615914268,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
open_interest_value_last,premium_low,1694,False,False,0.997206439370015,False,0.15187580787153515,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
open_interest_value_last,age_percentile_active_universe,1694,False,False,0.9996187043770501,False,0.12520424224387916,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
open_interest_value_last,open_interest_last_change_24h,1689,False,False,0.9999497885228537,False,0.07157183369589697,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
open_interest_value_last,open_interest_value_last_change_24h,1689,False,False,0.999928549234441,False,0.08421748696467034,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
open_interest_value_last,index_high,1694,False,False,0.4686621354572964,False,0.3550871269208904,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
open_interest_value_last,taker_buy_sell_volume_ratio_mean,1694,False,False,0.999843817833677,False,-0.24474002920894405,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
open_interest_value_last,mark_index_basis_bps,1693,False,False,0.9999745794629227,False,0.10898666063825789,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
open_interest_value_last,open_interest_mean,1694,False,False,0.9999490974993527,False,0.004617934442744281,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
open_interest_value_last,taker_buy_quote_volume,1694,False,False,0.5739855922799958,False,0.8395041363045054,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
open_interest_value_last,premium_close,1694,False,False,0.9999333500730345,False,0.07493626488438311,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
open_interest_value_last,open_interest_last,1694,False,False,0.9999490390498498,False,0.007317069513069416,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
open_interest_value_last,trade_volume,1694,False,False,0.9999792362827652,False,0.07520560008362938,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
open_interest_value_mean,top_long_short_account_ratio_last,1694,False,False,0.9975660932344004,False,0.02371346265863894,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
open_interest_value_mean,trade_close,1694,False,False,0.46846220464312466,False,0.3540171368065926,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
open_interest_value_mean,top_long_short_position_ratio_last,1694,False,False,0.9985168045515773,False,0.2440787058041676,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
open_interest_value_mean,global_long_short_account_ratio_mean,1694,False,False,0.9974321459868247,False,0.0997703727892252,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
open_interest_value_mean,premium_high,1694,False,False,0.9978568643578772,False,0.058385172201396385,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
open_interest_value_mean,active_universe_size,1694,False,False,0.9998427892070937,False,-0.08265145860375375,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
open_interest_value_mean,listing_age_days,1694,False,False,0.9981938673667974,False,0.07634813581380714,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
open_interest_value_mean,open_interest_last_change_1h,1692,False,False,0.9999989805011653,False,0.013369250758186239,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
open_interest_value_mean,open_interest_value_last_change_1h,1692,False,False,0.9999827622411137,False,0.0033448513127696945,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
open_interest_value_mean,top_long_short_position_ratio_mean,1694,False,False,0.9985362214839639,False,0.24271715718223724,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
open_interest_value_mean,index_open,1694,False,False,0.4681367141625318,False,0.3540689628861121,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
open_interest_value_mean,trade_return_1h,1694,False,False,0.999986658198033,False,-0.008795110165694585,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
open_interest_value_mean,trade_count,1694,False,False,0.9227578345735772,False,0.7426375362581948,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
open_interest_value_mean,top_long_short_account_ratio_mean,1694,False,False,0.9975732381903077,False,0.024014391917912114,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
open_interest_value_mean,premium_open,1694,False,False,0.9998658708252369,False,0.08810005750532308,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
open_interest_value_mean,history_length_hours,1694,False,False,0.9991574438019003,False,0.0830929754892824,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
open_interest_value_mean,open_interest_last_change_4h,1691,False,False,0.9999999969957267,False,0.03443780976516621,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
open_interest_value_mean,open_interest_value_last_change_4h,1691,False,False,0.9999999940118997,False,0.042462969016950285,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
open_interest_value_mean,index_low,1694,False,False,0.4683167275384252,False,0.35353550419768215,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
open_interest_value_mean,taker_buy_sell_volume_ratio_last,1694,False,False,0.999785210130911,False,-0.0003270860140801566,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
open_interest_value_mean,premium_low,1694,False,False,0.997207515279015,False,0.15179172800355484,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
open_interest_value_mean,age_percentile_active_universe,1694,False,False,0.9996204338715979,False,0.12485418908756689,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
open_interest_value_mean,open_interest_last_change_24h,1689,False,False,0.9999487771766404,False,0.06859147160514957,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
open_interest_value_mean,open_interest_value_last_change_24h,1689,False,False,0.9999272152419508,False,0.08116528791542665,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
open_interest_value_mean,index_high,1694,False,False,0.46839570099682665,False,0.354423826210973,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
open_interest_value_mean,taker_buy_sell_volume_ratio_mean,1694,False,False,0.9998433528768556,False,-0.24733522616072456,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
open_interest_value_mean,mark_index_basis_bps,1693,False,False,0.9999742897703117,False,0.10899328312894674,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
open_interest_value_mean,open_interest_mean,1694,False,False,0.9999495758676097,False,0.005463853229699916,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
open_interest_value_mean,taker_buy_quote_volume,1694,False,False,0.5744369571739476,False,0.8392155386215924,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
open_interest_value_mean,premium_close,1694,False,False,0.999932828781381,False,0.07505696746985738,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
open_interest_value_mean,open_interest_last,1694,False,False,0.9999495116638266,False,0.006022430823526053,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
open_interest_value_mean,trade_volume,1694,False,False,0.9999795634454877,False,0.07579709326640398,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
top_long_short_account_ratio_last,trade_close,1694,False,False,0.9969595162059677,False,-0.04888465811955806,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
top_long_short_account_ratio_last,top_long_short_position_ratio_last,1694,False,False,0.9333380129625308,False,0.36563229833457583,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
top_long_short_account_ratio_last,global_long_short_account_ratio_mean,1694,False,False,0.3143875270242894,False,0.9507938462662295,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
top_long_short_account_ratio_last,premium_high,1694,False,False,0.9942211326356338,False,0.11186759345314348,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
top_long_short_account_ratio_last,active_universe_size,1694,False,False,0.9609656789386177,False,-0.23929724397280153,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
top_long_short_account_ratio_last,listing_age_days,1694,False,False,0.976704352255337,False,0.2520466547878433,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
top_long_short_account_ratio_last,open_interest_last_change_1h,1692,False,False,0.9985440798530029,False,-0.02779445487258719,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
top_long_short_account_ratio_last,open_interest_value_last_change_1h,1692,False,False,0.9979494882510751,False,-0.03437268352372318,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
top_long_short_account_ratio_last,top_long_short_position_ratio_mean,1694,False,False,0.9331555045317087,False,0.36561009623411456,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
top_long_short_account_ratio_last,index_open,1694,False,False,0.9969519085295618,False,-0.04866609948906984,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
top_long_short_account_ratio_last,trade_return_1h,1694,False,False,0.9990084432414792,False,-0.021989125752520003,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
top_long_short_account_ratio_last,trade_count,1694,False,False,0.994344839904898,False,-0.10410845750702148,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
top_long_short_account_ratio_last,top_long_short_account_ratio_mean,1694,False,False,0.060646716860907085,False,0.9983491557107911,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
top_long_short_account_ratio_last,premium_open,1694,False,False,0.9845310796375769,False,0.19601710849896148,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
top_long_short_account_ratio_last,history_length_hours,1694,False,False,0.985365699586339,False,0.20955100349017955,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
top_long_short_account_ratio_last,open_interest_last_change_4h,1691,False,False,0.9968024258287166,False,-0.033441453941734554,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
top_long_short_account_ratio_last,open_interest_value_last_change_4h,1691,False,False,0.9935808066731828,False,-0.0733216145993069,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
top_long_short_account_ratio_last,index_low,1694,False,False,0.9969568767338911,False,-0.04888217749996012,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
top_long_short_account_ratio_last,taker_buy_sell_volume_ratio_last,1694,False,False,0.9999938912353054,False,0.002328443435902524,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
top_long_short_account_ratio_last,premium_low,1694,False,False,0.9904572011621094,False,0.2425099866652485,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
top_long_short_account_ratio_last,age_percentile_active_universe,1694,False,False,0.9564706724315095,False,0.3194179463417677,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
top_long_short_account_ratio_last,open_interest_last_change_24h,1689,False,False,0.9979719886790219,False,0.04132906699321086,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
top_long_short_account_ratio_last,open_interest_value_last_change_24h,1689,False,False,0.9957077703159286,False,-0.0163748591473128,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
top_long_short_account_ratio_last,index_high,1694,False,False,0.996957949196313,False,-0.049027573580102034,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
top_long_short_account_ratio_last,taker_buy_sell_volume_ratio_mean,1694,False,False,0.9994669960691103,False,-0.009679118508627937,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
top_long_short_account_ratio_last,mark_index_basis_bps,1693,False,False,0.970493610808321,False,0.24281991762181077,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
top_long_short_account_ratio_last,open_interest_mean,1694,False,False,0.9979793775309577,False,0.06366358255673908,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
top_long_short_account_ratio_last,taker_buy_quote_volume,1694,False,False,0.9979612792462556,False,-0.10238623289271336,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
top_long_short_account_ratio_last,premium_close,1694,False,False,0.9756706944163708,False,0.22093941243826618,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
top_long_short_account_ratio_last,open_interest_last,1694,False,False,0.9979796557788335,False,0.0628459372569468,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
top_long_short_account_ratio_last,trade_volume,1694,False,False,0.9999967185330552,False,-0.003229341673896075,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
trade_close,top_long_short_position_ratio_last,1694,False,False,0.9998338424698189,False,0.0708843159293365,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
trade_close,global_long_short_account_ratio_mean,1694,False,False,0.9966409307379951,False,-0.053977248253955445,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
trade_close,premium_high,1697,False,False,0.998382123610057,False,-0.03619936221138915,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
trade_close,active_universe_size,1697,False,False,0.9999485339746568,False,-0.11777795598477701,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
trade_close,listing_age_days,1697,False,False,0.9984309863444188,False,0.07280242226250017,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
trade_close,open_interest_last_change_1h,1692,False,False,0.9999998320570317,False,0.017774922413922263,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
trade_close,open_interest_value_last_change_1h,1692,False,False,0.9999960655509931,False,0.03343668465674841,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
trade_close,top_long_short_position_ratio_mean,1694,False,False,0.9998315687822003,False,0.07084814185926948,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
trade_close,index_open,1697,False,False,0.0032227578298512547,False,0.9999851204229696,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
trade_close,trade_return_1h,1697,False,False,0.9999909755978671,False,0.006032067259159367,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
trade_close,trade_count,1697,False,False,0.97287839455684,False,0.24717241201737017,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
trade_close,top_long_short_account_ratio_mean,1694,False,False,0.996959323288157,False,-0.0478036682488056,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
trade_close,premium_open,1697,False,False,0.9999210737012708,False,0.025495903903034436,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
trade_close,history_length_hours,1697,False,False,0.999323217231589,False,0.09635281573158497,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
trade_close,open_interest_last_change_4h,1691,False,False,0.9999697146082768,False,0.04033066451196886,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
trade_close,open_interest_value_last_change_4h,1691,False,False,0.9999787658523013,False,0.04998382773626812,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
trade_close,index_low,1697,False,False,0.0024681845653688863,False,0.9999867195523877,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
trade_close,taker_buy_sell_volume_ratio_last,1694,False,False,0.9999045849549439,False,0.03644007564720352,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
trade_close,premium_low,1697,False,False,0.998472620928918,False,0.10571705611215718,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
trade_close,age_percentile_active_universe,1697,False,False,0.9997742376528596,False,0.12181578696399585,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
trade_close,open_interest_last_change_24h,1689,False,False,0.9999545593013222,False,0.039166748870370256,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
trade_close,open_interest_value_last_change_24h,1689,False,False,0.9999268119865373,False,0.031577475652949924,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
trade_close,index_high,1697,False,False,0.0018189280828388558,True,0.9999909558641698,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
trade_close,taker_buy_sell_volume_ratio_mean,1694,False,False,0.9999368113805758,False,-0.04939948929996391,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
trade_close,mark_index_basis_bps,1696,False,False,0.9999993067712426,False,0.012477809023898594,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
trade_close,open_interest_mean,1694,False,False,0.9999147655792445,False,-0.9136281653797838,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
trade_close,taker_buy_quote_volume,1697,False,False,0.7455327630285605,False,0.24845282739369778,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
trade_close,premium_close,1697,False,False,0.9999991614123396,False,0.008547422998015777,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
trade_close,open_interest_last,1694,False,False,0.9999146936713633,False,-0.9113064684378646,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
trade_close,trade_volume,1697,False,False,0.999966712971218,False,-0.8304467679282771,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
top_long_short_position_ratio_last,global_long_short_account_ratio_mean,1694,False,False,0.9621899212074394,False,0.2790119186510745,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
top_long_short_position_ratio_last,premium_high,1694,False,False,0.9778286611377857,False,0.31366086112273517,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
top_long_short_position_ratio_last,active_universe_size,1694,False,False,0.9299914400007926,False,-0.3577482757095449,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
top_long_short_position_ratio_last,listing_age_days,1694,False,False,0.9453004381488588,False,0.3891503924869274,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
top_long_short_position_ratio_last,open_interest_last_change_1h,1692,False,False,0.9997158069507287,False,-0.014414053691325012,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
top_long_short_position_ratio_last,open_interest_value_last_change_1h,1692,False,False,0.9992578247064144,False,-0.01034454714619447,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
top_long_short_position_ratio_last,top_long_short_position_ratio_mean,1694,False,False,0.024130522452855973,False,0.999728380974713,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
top_long_short_position_ratio_last,index_open,1694,False,False,0.9998331986887659,False,0.07100558179540825,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
top_long_short_position_ratio_last,trade_return_1h,1694,False,False,0.9982013419939221,False,-0.013952514967804948,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
top_long_short_position_ratio_last,trade_count,1694,False,False,0.9830527165465441,False,0.20622622371857668,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
top_long_short_position_ratio_last,top_long_short_account_ratio_mean,1694,False,False,0.9355863159867904,False,0.3655767455042212,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
top_long_short_position_ratio_last,premium_open,1694,False,False,0.9712468984089783,False,0.3502284474372454,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
top_long_short_position_ratio_last,history_length_hours,1694,False,False,0.9433713324441105,False,0.4093731193587367,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
top_long_short_position_ratio_last,open_interest_last_change_4h,1691,False,False,0.9994217485978442,False,-0.007713188778344543,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
top_long_short_position_ratio_last,open_interest_value_last_change_4h,1691,False,False,0.9987969734850696,False,-0.009733467355459591,DEVELOPMENT_ADAPTIVE_ONLY,NONE_AUDIT_ONLY
