candidate_id,family_id,primary_seed_field,source_fields,expression,skeleton_key,production_key,motif,static_valid,uses_may,allowed_next_use
a7ab3_0e87976974a7f745,G3_seed_pair_interaction,premium_close_bps,premium_close_bps|realized_vol_24h,"Rank(Mul(Decay(Delta(premium_close_bps,24),4),Decay(realized_vol_24h,4)))",skeleton_01f0940dda172970,prod_d4e46d0172c9a7fc,pair_rank_mul,True,False,A7AB4_materialization_preflight_only
a7ab3_5e745bb57ef5b476,G3_seed_pair_interaction,realized_vol_168h,realized_vol_168h|realized_vol_24h,"ZScore(Sub(TSRank(Mean(realized_vol_168h,168),24),TSRank(Delta(realized_vol_24h,4),24)))",skeleton_4d96ff8a113c4294,prod_0fff1f7ba38fa9ee,pair_zscore_sub,True,False,A7AB4_materialization_preflight_only
a7ab3_4ae34a184865b77b,G3_seed_pair_interaction,mark_index_basis_bps,mark_index_basis_bps|realized_vol_24h,"Mul(ZScore(Sub(Decay(mark_index_basis_bps,4),Decay(mark_index_basis_bps,12))),Clip(Delta(realized_vol_24h,4),-3,3))",skeleton_5a4a4564fb532944,prod_7b9b8a2ca48bd3c8,pair_mul,True,False,A7AB4_materialization_preflight_only
a7ab3_eaf72800a7f9aab6,G3_seed_pair_interaction,premium_close_bps,premium_close_bps|trade_return_1h,"Sub(Clip(Delta(premium_close_bps,4),-3,3),ZScore(Decay(Delta(trade_return_1h,1),24)))",skeleton_1d429891415e0cc1,prod_61a2a4525c78a9f7,pair_sub,True,False,A7AB4_materialization_preflight_only
a7ab3_619c6a86f409b5ba,G3_seed_pair_interaction,realized_vol_168h,realized_vol_168h|trade_return_1h,"Rank(Mul(Winsor(Delta(realized_vol_168h,24),3),Sub(ZScore(Mean(trade_return_1h,168)),ZScore(Mean(trade_return_1h,4)))))",skeleton_2cbec0d1f5703d87,prod_e8fb93c46df72833,pair_rank_mul,True,False,A7AB4_materialization_preflight_only
a7ab3_bd748754806bc638,G3_seed_pair_interaction,realized_vol_24h,realized_vol_24h|trade_return_1h,"ZScore(Sub(Clip(Mean(realized_vol_24h,24),-3,3),Clip(Sub(Mean(trade_return_1h,24),Decay(trade_return_1h,24)),-3,3)))",skeleton_0ef1ce48f679b5a7,prod_d73182dd20bf273c,pair_zscore_sub,True,False,A7AB4_materialization_preflight_only
a7ab3_0b64f8d963215dd6,G3_seed_pair_interaction,trade_return_1h,trade_return_1h|realized_vol_24h,"Clip(Mul(Winsor(Mean(trade_return_1h,24),3),ZScore(Winsor(Delta(realized_vol_24h,1),3))),-3,3)",skeleton_57a936a8498b77a2,prod_251092552dd9aba4,pair_clip_mul,True,False,A7AB4_materialization_preflight_only
a7ab3_47a42cbb107d3cd0,G3_seed_pair_interaction,mark_index_basis_bps,mark_index_basis_bps|trade_return_1h,"Winsor(Sub(Rank(Mean(Delta(mark_index_basis_bps,24),24)),TSRank(trade_return_1h,24)),3)",skeleton_f6ad3d56cd4dbf5c,prod_9328ad8872ada114,pair_winsor_sub,True,False,A7AB4_materialization_preflight_only
a7ab3_212edadd39d155d0,G3_seed_pair_interaction,premium_close_bps,premium_close_bps|trade_return_1h,"Mul(ZScore(Decay(Delta(premium_close_bps,1),4)),Winsor(ZScore(trade_return_1h),3))",skeleton_a8e54200dcb275da,prod_8d6441508dc96835,pair_mul,True,False,A7AB4_materialization_preflight_only
a7ab3_c7ced87516bbe118,G3_seed_pair_interaction,realized_vol_168h,realized_vol_168h|trade_return_1h,"Sub(Sub(TSRank(Delta(realized_vol_168h,4),24),Rank(Delta(realized_vol_168h,24))),Sub(TSRank(trade_return_1h,72),Rank(trade_return_1h)))",skeleton_fe70cc9c1ac73f85,prod_6e8419d29679a850,pair_sub,True,False,A7AB4_materialization_preflight_only
a7ab3_b9f32f513d64fecd,G3_seed_pair_interaction,realized_vol_24h,realized_vol_24h|mark_index_basis_bps,"Rank(Mul(Mul(Rank(Mean(realized_vol_24h,72)),ZScore(Delta(realized_vol_24h,24))),Sub(TSRank(mark_index_basis_bps,168),TSRank(mark_index_basis_bps,24))))",skeleton_40574fe122065686,prod_63cd2e3632663e0f,pair_rank_mul,True,False,A7AB4_materialization_preflight_only
a7ab3_d6010ab7908f3fc9,G3_seed_pair_interaction,trade_return_1h,trade_return_1h|mark_index_basis_bps,"ZScore(Sub(Mul(TSRank(trade_return_1h,72),ZScore(Mean(trade_return_1h,168))),ZScore(Delta(Mean(mark_index_basis_bps,168),4))))",skeleton_7c11bdc2245ea440,prod_888f3d702811c573,pair_zscore_sub,True,False,A7AB4_materialization_preflight_only
a7ab3_328a6e06647461cc,G3_seed_pair_interaction,mark_index_basis_bps,mark_index_basis_bps|premium_close_bps,"Clip(Mul(Mul(Decay(mark_index_basis_bps,4),ZScore(Delta(mark_index_basis_bps,4))),Clip(Mean(premium_close_bps,24),-3,3)),-3,3)",skeleton_f9c655a82ef5f9c5,prod_5b76a4fc72d0f699,pair_clip_mul,True,False,A7AB4_materialization_preflight_only
a7ab3_4f0d6da8e34832db,G3_seed_pair_interaction,premium_close_bps,premium_close_bps|mark_index_basis_bps,"Winsor(Sub(Sub(ZScore(Mean(premium_close_bps,168)),ZScore(Mean(premium_close_bps,24))),Mul(Rank(Mean(mark_index_basis_bps,72)),ZScore(Delta(mark_index_basis_bps,24)))),3)",skeleton_70134d0e4f09b6ba,prod_305d2a0fb47d6623,pair_winsor_sub,True,False,A7AB4_materialization_preflight_only
a7ab3_0e4aa3db608a61eb,G3_seed_pair_interaction,realized_vol_24h,realized_vol_24h|mark_index_basis_bps,"Sub(Sub(Rank(Decay(realized_vol_24h,12)),Rank(Decay(realized_vol_24h,4))),Rank(Clip(ZScore(mark_index_basis_bps),-3,3)))",skeleton_7a30cffcc7fa7bfa,prod_390ec35ad3ccad00,pair_sub,True,False,A7AB4_materialization_preflight_only
a7ab3_f50e3c8d689399fe,G3_seed_pair_interaction,trade_return_1h,trade_return_1h|mark_index_basis_bps,"Rank(Mul(TSRank(Sub(Mean(trade_return_1h,4),Mean(trade_return_1h,24)),72),Mul(Rank(Delta(mark_index_basis_bps,24)),TSRank(Mean(mark_index_basis_bps,168),72))))",skeleton_dd3e0615c6931f24,prod_5e6f5eb5e868e520,pair_rank_mul,True,False,A7AB4_materialization_preflight_only
a7ab3_bf983b06b595a2f8,G3_seed_pair_interaction,mark_index_basis_bps,mark_index_basis_bps|realized_vol_168h,"ZScore(Sub(Decay(Sub(Mean(mark_index_basis_bps,24),Mean(mark_index_basis_bps,72)),12),Mean(realized_vol_168h,24)))",skeleton_2e8172e590ce4e8e,prod_f38689d777f1515a,pair_zscore_sub,True,False,A7AB4_materialization_preflight_only
a7ab3_53d582e66be43056,G3_seed_pair_interaction,premium_close_bps,premium_close_bps|realized_vol_168h,"Clip(Mul(Clip(Sub(Mean(premium_close_bps,24),Decay(premium_close_bps,12)),-3,3),ZScore(Mean(realized_vol_168h,168))),-3,3)",skeleton_b2350374ff5e0769,prod_687cb8e653ce24a6,pair_clip_mul,True,False,A7AB4_materialization_preflight_only
a7ab3_b3eae22a0f9dc943,G3_seed_pair_interaction,realized_vol_168h,realized_vol_168h|premium_close_bps,"Winsor(Sub(Winsor(Sub(Mean(realized_vol_168h,24),Decay(realized_vol_168h,12)),3),Mul(Rank(premium_close_bps),ZScore(Delta(premium_close_bps,24)))),3)",skeleton_ce8faf9cf2a3832c,prod_7906458ab8ca6d31,pair_winsor_sub,True,False,A7AB4_materialization_preflight_only
a7ab3_bbf90ed01208f7e7,G3_seed_pair_interaction,realized_vol_24h,realized_vol_24h|premium_close_bps,"Mul(Rank(Clip(ZScore(realized_vol_24h),-3,3)),Mean(Delta(premium_close_bps,4),72))",skeleton_5a25933e114517dc,prod_9d04c44cc65a718b,pair_mul,True,False,A7AB4_materialization_preflight_only
a7ab3_cd6c63357158528f,G3_seed_pair_interaction,premium_close_bps,premium_close_bps|realized_vol_168h,"ZScore(Sub(ZScore(Winsor(Delta(premium_close_bps,1),3)),Mul(Decay(realized_vol_168h,24),ZScore(Delta(realized_vol_168h,4)))))",skeleton_026c4b6df84facfb,prod_6840fb91992df4eb,pair_zscore_sub,True,False,A7AB4_materialization_preflight_only
a7ab3_e678720d2273a741,G3_seed_pair_interaction,realized_vol_168h,realized_vol_168h|realized_vol_24h,"Clip(Mul(Sub(Decay(Mean(realized_vol_168h,168),12),Mean(Decay(realized_vol_168h,24),4)),Decay(Sub(Mean(realized_vol_24h,24),Mean(realized_vol_24h,168)),24)),-3,3)",skeleton_0117bf9cde52a6a2,prod_6fc0adc875a24361,pair_clip_mul,True,False,A7AB4_materialization_preflight_only
a7ab3_33d1a6c71b796b2f,G3_seed_pair_interaction,realized_vol_24h,realized_vol_24h|realized_vol_168h,"Winsor(Sub(Mul(Rank(Delta(realized_vol_24h,24)),TSRank(Mean(realized_vol_24h,168),168)),ZScore(Clip(Delta(realized_vol_168h,24),-3,3))),3)",skeleton_15fce89bda85121e,prod_dadb387b98882566,pair_winsor_sub,True,False,A7AB4_materialization_preflight_only
a7ab3_a18b2fc4af4d5848,G3_seed_pair_interaction,trade_return_1h,trade_return_1h|realized_vol_168h,"Mul(Rank(trade_return_1h),ZScore(realized_vol_168h))",skeleton_0a22bd44da0c578d,prod_fbfd52d73ce64416,pair_mul,True,False,A7AB4_materialization_preflight_only
a7ab3_ce17d8f7f8d25448,G3_seed_pair_interaction,mark_index_basis_bps,mark_index_basis_bps|realized_vol_24h,"Sub(ZScore(mark_index_basis_bps),Clip(ZScore(realized_vol_24h),-3,3))",skeleton_d2b6472f51c6bc27,prod_aeb5742d40d09b9a,pair_sub,True,False,A7AB4_materialization_preflight_only
a7ab3_7b93d7b45fc9952b,G3_seed_pair_interaction,premium_close_bps,premium_close_bps|realized_vol_24h,"Rank(Mul(TSRank(premium_close_bps,168),Decay(ZScore(realized_vol_24h),4)))",skeleton_af8e2fd76fbffae3,prod_ea4ecc599142dc90,pair_rank_mul,True,False,A7AB4_materialization_preflight_only
a7ab3_019cf178d3f44de7,G3_seed_pair_interaction,realized_vol_168h,realized_vol_168h|realized_vol_24h,"ZScore(Sub(Delta(realized_vol_168h,1),Sub(Mean(realized_vol_24h,24),Mean(realized_vol_24h,72))))",skeleton_c02eea8f9e3b1318,prod_afa4938c8f821386,pair_zscore_sub,True,False,A7AB4_materialization_preflight_only
a7ab3_12c93e859b0d1dbe,G3_seed_pair_interaction,realized_vol_24h,realized_vol_24h|realized_vol_168h,"Clip(Mul(Mean(realized_vol_24h,24),TSRank(Mean(realized_vol_168h,168),168)),-3,3)",skeleton_e0fa09d73590b7f6,prod_d234ffb4f10daa94,pair_clip_mul,True,False,A7AB4_materialization_preflight_only
a7ab3_d0003595f96f93c1,G3_seed_pair_interaction,trade_return_1h,trade_return_1h|realized_vol_24h,"Winsor(Sub(Decay(trade_return_1h,24),Winsor(Delta(realized_vol_24h,24),3)),3)",skeleton_8866b3d13333b2db,prod_d10cb52ef1d018e7,pair_winsor_sub,True,False,A7AB4_materialization_preflight_only
a7ab3_6a5a5106f55b6be6,G3_seed_pair_interaction,mark_index_basis_bps,mark_index_basis_bps|trade_return_1h,"Mul(Clip(ZScore(mark_index_basis_bps),-3,3),Sub(TSRank(Delta(trade_return_1h,4),24),Rank(Delta(trade_return_1h,24))))",skeleton_8107d134ed2d473d,prod_0490e73309bba113,pair_mul,True,False,A7AB4_materialization_preflight_only
a7ab3_96fad27d822ae6bf,G3_seed_pair_interaction,premium_close_bps,premium_close_bps|trade_return_1h,"Sub(Winsor(ZScore(premium_close_bps),3),Sub(ZScore(Delta(trade_return_1h,1)),ZScore(Delta(trade_return_1h,24))))",skeleton_39025673c98f3f2b,prod_f234a0bddecfbd68,pair_sub,True,False,A7AB4_materialization_preflight_only
a7ab3_7add4c1714ad04dd,G3_seed_pair_interaction,realized_vol_168h,realized_vol_168h|trade_return_1h,"Rank(Mul(Rank(Delta(realized_vol_168h,24)),Winsor(Sub(Mean(trade_return_1h,24),Decay(trade_return_1h,24)),3)))",skeleton_92747dfd4c124097,prod_c771590865c0e635,pair_rank_mul,True,False,A7AB4_materialization_preflight_only
a7ab3_c880b9690dcb478e,G3_seed_pair_interaction,realized_vol_24h,realized_vol_24h|trade_return_1h,"ZScore(Sub(ZScore(Mean(realized_vol_24h,168)),Sub(Decay(Mean(trade_return_1h,168),24),Mean(Decay(trade_return_1h,4),4))))",skeleton_b1daf53cbedd8a4c,prod_62a588f95c2f92a4,pair_zscore_sub,True,False,A7AB4_materialization_preflight_only
a7ab3_728c7e74ef4a8089,G3_seed_pair_interaction,trade_return_1h,trade_return_1h|realized_vol_24h,"Clip(Mul(TSRank(Delta(trade_return_1h,4),24),Delta(realized_vol_24h,1)),-3,3)",skeleton_6fd0f4995197607b,prod_14421fff9b9e40aa,pair_clip_mul,True,False,A7AB4_materialization_preflight_only
a7ab3_e5a26bcd1e2d53ba,G3_seed_pair_interaction,mark_index_basis_bps,mark_index_basis_bps|trade_return_1h,"Winsor(Sub(Decay(ZScore(mark_index_basis_bps),24),Rank(Delta(trade_return_1h,24))),3)",skeleton_de83063414831b91,prod_6f3fa3d7c7909680,pair_winsor_sub,True,False,A7AB4_materialization_preflight_only
a7ab3_21d1865afa0ec580,G3_seed_pair_interaction,premium_close_bps,premium_close_bps|mark_index_basis_bps,"Mul(Sub(TSRank(premium_close_bps,24),Rank(premium_close_bps)),Sub(ZScore(Mean(mark_index_basis_bps,4)),ZScore(mark_index_basis_bps)))",skeleton_67e67312ca2df326,prod_0c8a3ac22bade298,pair_mul,True,False,A7AB4_materialization_preflight_only
a7ab3_106735b14fc44373,G3_seed_pair_interaction,realized_vol_168h,realized_vol_168h|mark_index_basis_bps,"Sub(Sub(ZScore(Mean(realized_vol_168h,4)),ZScore(realized_vol_168h)),Sub(Decay(mark_index_basis_bps,4),Decay(mark_index_basis_bps,12)))",skeleton_e3942fd8d3809b5c,prod_2c754704e5624136,pair_sub,True,False,A7AB4_materialization_preflight_only
a7ab3_7cba51845bc99dc4,G3_seed_pair_interaction,realized_vol_24h,realized_vol_24h|mark_index_basis_bps,"Rank(Mul(Mul(Rank(realized_vol_24h),ZScore(Delta(realized_vol_24h,24))),Rank(Sub(Mean(mark_index_basis_bps,168),Mean(mark_index_basis_bps,72)))))",skeleton_56f56eb2256d460a,prod_b47c33324a810b19,pair_rank_mul,True,False,A7AB4_materialization_preflight_only
a7ab3_c1bbb322b12760a8,G3_seed_pair_interaction,trade_return_1h,trade_return_1h|mark_index_basis_bps,"ZScore(Sub(Sub(Mean(trade_return_1h,24),Decay(trade_return_1h,24)),Winsor(Mean(mark_index_basis_bps,24),3)))",skeleton_276435236aa0c134,prod_c4fd4ad3a823e496,pair_zscore_sub,True,False,A7AB4_materialization_preflight_only
a7ab3_4b8107f8a8162339,G3_seed_pair_interaction,mark_index_basis_bps,mark_index_basis_bps|premium_close_bps,"Clip(Mul(Sub(Mean(mark_index_basis_bps,24),Mean(mark_index_basis_bps,72)),Mul(TSRank(premium_close_bps,72),ZScore(Mean(premium_close_bps,168)))),-3,3)",skeleton_cb7542a6a3107541,prod_f5cf2ee2e8634fc4,pair_clip_mul,True,False,A7AB4_materialization_preflight_only
a7ab3_044a556294672cde,G3_seed_pair_interaction,premium_close_bps,premium_close_bps|mark_index_basis_bps,"Winsor(Sub(Sub(TSRank(premium_close_bps,72),TSRank(premium_close_bps,24)),TSRank(Sub(Mean(mark_index_basis_bps,4),Mean(mark_index_basis_bps,24)),168)),3)",skeleton_ba9457d4927c9310,prod_5f5c2e741cddccb3,pair_winsor_sub,True,False,A7AB4_materialization_preflight_only
a7ab3_88497fde8e26f399,G3_seed_pair_interaction,realized_vol_168h,realized_vol_168h|mark_index_basis_bps,"Mul(Sub(Decay(realized_vol_168h,24),Decay(realized_vol_168h,4)),Rank(Winsor(ZScore(mark_index_basis_bps),3)))",skeleton_6b7e392c774e38f9,prod_c50cbacd5b384d14,pair_mul,True,False,A7AB4_materialization_preflight_only
a7ab3_61f63f3c800616ec,G3_seed_pair_interaction,realized_vol_24h,realized_vol_24h|premium_close_bps,"Sub(Mean(Delta(realized_vol_24h,4),72),Rank(premium_close_bps))",skeleton_b3db9811d4c434ba,prod_7a200325e3fa1e56,pair_sub,True,False,A7AB4_materialization_preflight_only
a7ab3_a8d95d7275d36eea,G3_seed_pair_interaction,trade_return_1h,trade_return_1h|premium_close_bps,"Rank(Mul(Decay(Delta(trade_return_1h,24),24),Decay(premium_close_bps,24)))",skeleton_01f0940dda172970,prod_d4e46d0172c9a7fc,pair_rank_mul,True,False,A7AB4_materialization_preflight_only
a7ab3_e62a4523bad96c5b,G3_seed_pair_interaction,mark_index_basis_bps,mark_index_basis_bps|realized_vol_168h,"ZScore(Sub(TSRank(Mean(mark_index_basis_bps,168),72),TSRank(Delta(realized_vol_168h,4),24)))",skeleton_4d96ff8a113c4294,prod_0fff1f7ba38fa9ee,pair_zscore_sub,True,False,A7AB4_materialization_preflight_only
a7ab3_60d62fa909c6074c,G3_seed_pair_interaction,premium_close_bps,premium_close_bps|realized_vol_168h,"Clip(Mul(ZScore(Delta(Mean(premium_close_bps,168),4)),Sub(Mean(realized_vol_168h,24),Decay(realized_vol_168h,4))),-3,3)",skeleton_a8f2eb1be3bc5b33,prod_262449722f761747,pair_clip_mul,True,False,A7AB4_materialization_preflight_only
a7ab3_9eebfa4e475417d0,G3_seed_pair_interaction,realized_vol_24h,realized_vol_24h|premium_close_bps,"Mul(ZScore(Sub(Decay(realized_vol_24h,4),Decay(realized_vol_24h,24))),Clip(Delta(premium_close_bps,4),-3,3))",skeleton_5a4a4564fb532944,prod_7b9b8a2ca48bd3c8,pair_mul,True,False,A7AB4_materialization_preflight_only
a7ab3_f6469ffd58efe766,G3_seed_pair_interaction,mark_index_basis_bps,mark_index_basis_bps|realized_vol_24h,"Rank(Mul(Winsor(Delta(mark_index_basis_bps,24),3),Sub(ZScore(Mean(realized_vol_24h,168)),ZScore(Mean(realized_vol_24h,4)))))",skeleton_2cbec0d1f5703d87,prod_e8fb93c46df72833,pair_rank_mul,True,False,A7AB4_materialization_preflight_only
a7ab3_ce916cb4d313bf7d,G3_seed_pair_interaction,premium_close_bps,premium_close_bps|realized_vol_24h,"ZScore(Sub(Clip(Mean(premium_close_bps,24),-3,3),Clip(Sub(Mean(realized_vol_24h,24),Decay(realized_vol_24h,12)),-3,3)))",skeleton_0ef1ce48f679b5a7,prod_d73182dd20bf273c,pair_zscore_sub,True,False,A7AB4_materialization_preflight_only
a7ab3_e182c810970a5103,G3_seed_pair_interaction,realized_vol_168h,realized_vol_168h|realized_vol_24h,"Clip(Mul(Winsor(Mean(realized_vol_168h,24),3),ZScore(Winsor(Delta(realized_vol_24h,1),3))),-3,3)",skeleton_57a936a8498b77a2,prod_251092552dd9aba4,pair_clip_mul,True,False,A7AB4_materialization_preflight_only
a7ab3_cacf76b96dd57420,G3_seed_pair_interaction,realized_vol_24h,realized_vol_24h|realized_vol_168h,"Winsor(Sub(Rank(Mean(Delta(realized_vol_24h,24),24)),TSRank(realized_vol_168h,72)),3)",skeleton_f6ad3d56cd4dbf5c,prod_9328ad8872ada114,pair_winsor_sub,True,False,A7AB4_materialization_preflight_only
a7ab3_4654fef1e86a9742,G3_seed_pair_interaction,trade_return_1h,trade_return_1h|realized_vol_168h,"Mul(ZScore(Decay(Delta(trade_return_1h,1),4)),Winsor(ZScore(realized_vol_168h),3))",skeleton_a8e54200dcb275da,prod_8d6441508dc96835,pair_mul,True,False,A7AB4_materialization_preflight_only
a7ab3_51b27b21907e765a,G3_seed_pair_interaction,mark_index_basis_bps,mark_index_basis_bps|realized_vol_24h,"Sub(Sub(TSRank(Delta(mark_index_basis_bps,4),168),Rank(Delta(mark_index_basis_bps,1))),Sub(TSRank(realized_vol_24h,168),Rank(realized_vol_24h)))",skeleton_fe70cc9c1ac73f85,prod_6e8419d29679a850,pair_sub,True,False,A7AB4_materialization_preflight_only
a7ab3_e496723675ee03b1,G3_seed_pair_interaction,premium_close_bps,premium_close_bps|realized_vol_24h,"Rank(Mul(Mul(Rank(Mean(premium_close_bps,72)),ZScore(Delta(premium_close_bps,24))),Sub(TSRank(realized_vol_24h,168),TSRank(realized_vol_24h,24))))",skeleton_40574fe122065686,prod_63cd2e3632663e0f,pair_rank_mul,True,False,A7AB4_materialization_preflight_only
a7ab3_1970f6d90f229ef7,G3_seed_pair_interaction,realized_vol_168h,realized_vol_168h|trade_return_1h,"ZScore(Sub(Mul(TSRank(realized_vol_168h,168),ZScore(Mean(realized_vol_168h,168))),ZScore(Delta(Mean(trade_return_1h,168),4))))",skeleton_7c11bdc2245ea440,prod_888f3d702811c573,pair_zscore_sub,True,False,A7AB4_materialization_preflight_only
a7ab3_a2619cc43d5530bf,G3_seed_pair_interaction,realized_vol_24h,realized_vol_24h|trade_return_1h,"Clip(Mul(Mul(Decay(realized_vol_24h,4),ZScore(Delta(realized_vol_24h,4))),Clip(Mean(trade_return_1h,24),-3,3)),-3,3)",skeleton_f9c655a82ef5f9c5,prod_5b76a4fc72d0f699,pair_clip_mul,True,False,A7AB4_materialization_preflight_only
a7ab3_8e8ac7f5bddac3fd,G3_seed_pair_interaction,trade_return_1h,trade_return_1h|realized_vol_24h,"Winsor(Sub(Sub(ZScore(Mean(trade_return_1h,168)),ZScore(Mean(trade_return_1h,4))),Mul(Rank(Mean(realized_vol_24h,72)),ZScore(Delta(realized_vol_24h,24)))),3)",skeleton_70134d0e4f09b6ba,prod_305d2a0fb47d6623,pair_winsor_sub,True,False,A7AB4_materialization_preflight_only
a7ab3_3f187098ba3c06e9,G3_seed_pair_interaction,mark_index_basis_bps,mark_index_basis_bps|trade_return_1h,"Mul(Sub(ZScore(Delta(mark_index_basis_bps,1)),ZScore(Delta(mark_index_basis_bps,4))),Sub(Rank(Decay(trade_return_1h,12)),Rank(Decay(trade_return_1h,4))))",skeleton_324ea5c4a101d63c,prod_8daf16b0ad84b223,pair_mul,True,False,A7AB4_materialization_preflight_only
a7ab3_fe31041a38880a85,G3_seed_pair_interaction,premium_close_bps,premium_close_bps|trade_return_1h,"Sub(Sub(Rank(Decay(premium_close_bps,4)),Rank(Decay(premium_close_bps,12))),Rank(Clip(ZScore(trade_return_1h),-3,3)))",skeleton_7a30cffcc7fa7bfa,prod_390ec35ad3ccad00,pair_sub,True,False,A7AB4_materialization_preflight_only
a7ab3_fa8a21f2d72dce93,G3_seed_pair_interaction,realized_vol_168h,realized_vol_168h|trade_return_1h,"Rank(Mul(TSRank(Sub(Mean(realized_vol_168h,4),Mean(realized_vol_168h,24)),168),Mul(Rank(Delta(trade_return_1h,24)),TSRank(Mean(trade_return_1h,168),168))))",skeleton_dd3e0615c6931f24,prod_5e6f5eb5e868e520,pair_rank_mul,True,False,A7AB4_materialization_preflight_only
a7ab3_d0bb260b9b5707c4,G3_seed_pair_interaction,realized_vol_24h,realized_vol_24h|trade_return_1h,"ZScore(Sub(Decay(Sub(Mean(realized_vol_24h,24),Mean(realized_vol_24h,4)),12),Mean(trade_return_1h,24)))",skeleton_2e8172e590ce4e8e,prod_f38689d777f1515a,pair_zscore_sub,True,False,A7AB4_materialization_preflight_only
a7ab3_edc8660cb8707b36,G3_seed_pair_interaction,trade_return_1h,trade_return_1h|mark_index_basis_bps,"Clip(Mul(Clip(Sub(Mean(trade_return_1h,24),Decay(trade_return_1h,12)),-3,3),ZScore(Mean(mark_index_basis_bps,168))),-3,3)",skeleton_b2350374ff5e0769,prod_687cb8e653ce24a6,pair_clip_mul,True,False,A7AB4_materialization_preflight_only
a7ab3_15e89268553eda8b,G3_seed_pair_interaction,mark_index_basis_bps,mark_index_basis_bps|premium_close_bps,"Winsor(Sub(Winsor(Sub(Mean(mark_index_basis_bps,24),Decay(mark_index_basis_bps,12)),3),Mul(Rank(premium_close_bps),ZScore(Delta(premium_close_bps,24)))),3)",skeleton_ce8faf9cf2a3832c,prod_7906458ab8ca6d31,pair_winsor_sub,True,False,A7AB4_materialization_preflight_only
a7ab3_71fffcba1b49402d,G3_seed_pair_interaction,premium_close_bps,premium_close_bps|mark_index_basis_bps,"Mul(Rank(Clip(ZScore(premium_close_bps),-3,3)),Mean(Delta(mark_index_basis_bps,4),72))",skeleton_5a25933e114517dc,prod_9d04c44cc65a718b,pair_mul,True,False,A7AB4_materialization_preflight_only
a7ab3_7016bae66c70829e,G3_seed_pair_interaction,realized_vol_168h,realized_vol_168h|mark_index_basis_bps,"Sub(Rank(Winsor(ZScore(realized_vol_168h),3)),ZScore(Sub(Decay(mark_index_basis_bps,4),Decay(mark_index_basis_bps,12))))",skeleton_bcb4833d1c5dd5b3,prod_c27e0c835477a125,pair_sub,True,False,A7AB4_materialization_preflight_only
a7ab3_545922736c44f5ed,G3_seed_pair_interaction,trade_return_1h,trade_return_1h|mark_index_basis_bps,"ZScore(Sub(ZScore(Winsor(Delta(trade_return_1h,1),3)),Mul(Decay(mark_index_basis_bps,12),ZScore(Delta(mark_index_basis_bps,4)))))",skeleton_026c4b6df84facfb,prod_6840fb91992df4eb,pair_zscore_sub,True,False,A7AB4_materialization_preflight_only
a7ab3_8bd7d75ccd94b683,G3_seed_pair_interaction,mark_index_basis_bps,mark_index_basis_bps|premium_close_bps,"Clip(Mul(Sub(Decay(Mean(mark_index_basis_bps,168),12),Mean(Decay(mark_index_basis_bps,4),24)),Decay(Sub(Mean(premium_close_bps,24),Mean(premium_close_bps,72)),12)),-3,3)",skeleton_0117bf9cde52a6a2,prod_6fc0adc875a24361,pair_clip_mul,True,False,A7AB4_materialization_preflight_only
a7ab3_318ad7a9feaaad22,G3_seed_pair_interaction,premium_close_bps,premium_close_bps|realized_vol_168h,"Winsor(Sub(Mul(Rank(Delta(premium_close_bps,24)),TSRank(Mean(premium_close_bps,168),24)),ZScore(Clip(Delta(realized_vol_168h,24),-3,3))),3)",skeleton_15fce89bda85121e,prod_dadb387b98882566,pair_winsor_sub,True,False,A7AB4_materialization_preflight_only
a7ab3_2f8dd0b5aa245892,G3_seed_pair_interaction,realized_vol_168h,realized_vol_168h|premium_close_bps,"Mul(Rank(realized_vol_168h),ZScore(premium_close_bps))",skeleton_0a22bd44da0c578d,prod_fbfd52d73ce64416,pair_mul,True,False,A7AB4_materialization_preflight_only
a7ab3_aa401738f655cda9,G3_seed_pair_interaction,realized_vol_24h,realized_vol_24h|premium_close_bps,"Sub(ZScore(realized_vol_24h),Clip(ZScore(premium_close_bps),-3,3))",skeleton_d2b6472f51c6bc27,prod_aeb5742d40d09b9a,pair_sub,True,False,A7AB4_materialization_preflight_only
a7ab3_9cfce36923a12dad,G3_seed_pair_interaction,trade_return_1h,trade_return_1h|premium_close_bps,"Rank(Mul(TSRank(trade_return_1h,72),Decay(ZScore(premium_close_bps),24)))",skeleton_af8e2fd76fbffae3,prod_ea4ecc599142dc90,pair_rank_mul,True,False,A7AB4_materialization_preflight_only
a7ab3_fcc193e5a9d99e71,G3_seed_pair_interaction,realized_vol_168h,realized_vol_168h|premium_close_bps,"Winsor(Sub(Decay(realized_vol_168h,12),Winsor(Delta(premium_close_bps,24),3)),3)",skeleton_8866b3d13333b2db,prod_d10cb52ef1d018e7,pair_winsor_sub,True,False,A7AB4_materialization_preflight_only
a7ab3_848263a3520055d8,G3_seed_pair_interaction,realized_vol_24h,realized_vol_24h|realized_vol_168h,"Mul(Clip(ZScore(realized_vol_24h),-3,3),Sub(TSRank(Delta(realized_vol_168h,4),24),Rank(Delta(realized_vol_168h,24))))",skeleton_8107d134ed2d473d,prod_0490e73309bba113,pair_mul,True,False,A7AB4_materialization_preflight_only
